아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
aqizTwWM,상위 10%,24.11.30,아이보리(세미크롭긴팔-피치기모),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,61kg,상의 66,부들부들 너무 부드럽고 촉감이 좋아요ㅎㅎ 입었을때 적당한 길이감의 세미크롭기장이라 맘에 들었어요! 너무짧은것도 싫고 너무 길어도 별론데 딱 적당한 길이감으로 내려와서 핏이 괜찮네요! 겨울에 따뜻하게 잘 입고 다니겠습니다~
JZEu0g12,상위 25%,24.11.29,아이보리(20수-반팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,45kg,상의 44,"세미크롭사서 잘 입고 새로 또 삿어요 진짜 재질 너무 좋아서 여러장 쟁여놓으려구요 ㄹㅇ 기본템으로 짱
검은색이랑 차콜도 하나씩 사봐야할듯.. 오래 입을 수 있을 것 같은 재질이에요 짱짱하고 제가 딱 좋아하는? 뭐랄까 안 까슬거리고 보들보들? 여름에 입으면 다른 반팔티보다 훨씬 안답답안불편하다고 해야되나"
hiqIx9IT,상위 15%,24.11.29,아이보리(세미크롭-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,57kg,상의 55,"직진배송으로 다음날 바로 배송받았습니다.
역시 직진배송 최고~!
원단 쫀쫀하구 부드럽구 완전 좋아요.
레이어드용으로 구매했는데 봄에 단독으로
입어도 전혀 손색없을 퀄리티입니다.
159센치 56킬로 적당한 핏에 길이감도
딱 좋아요. 블랙도 구매하려구요."
zby1ro9O,상위 15%,24.11.29,아이보리(긴팔-피치기모ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,169cm,61kg,상의 55,"생각보다 사이즈가 크네욤 어깨 좀 넓은 편인데 어깨 낙낙해요 기장이 생각보다 길어서 크롭으로 하나 더 사는게 좋을 것 같아요 안감에 피치기모가 아니고 겉감이 피치기모네용 안감이 기모였음 더 부들부들하게 입기 좋았을것 같아요 키 170 살짝 안되고 몸무게 61, 팔 길고 상체 짧으면서 상체가 더 발달된 체형입니다. 팔 길이 아주아즈 맘에 들어요!!"
qtWFD8A0,,24.11.29,크림(긴팔-피치기모ver.),F(44~66),생각보다 커요,아주 만족해요,화면보다 어두워요,157cm,50kg,상의 55,후기가 별로 없어 남깁니다. 아이보리랑 고민 많이 하다가 구매했는데 버터색상이 진해요. 노란끼 확인하시라고 흰책상 위에 흰색 키보드랑 찍어봤어요. 색상이랑 별개로 질이랑 핏은 정말 너무너무 좋아요 어깨도 맞춘듯이 딱 예쁘게 떨어지고 소매가 길어서 날씬해 보여요 레이어드하기 좋은 핏이고 진짜 따뜻합니당 여러가지 색상 쟁이고 싶은 질이에요 다만 밝은색은 때가 잘 탈 것 같은 재질이긴 합니당
qhfk*****,,24.11.29,피치(20수ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,53kg,상의 55,"피치색상 구매했는데 아주 잘 입었어요!
전 셔츠 안에 이너로 입었지만 단독으로 티만 입어도 될 정도의 재질이에요~! 비치지 않고 목도 튼튼합니당
그리구 색상이 밝고 연한 핑크라 넘넘 맘에 들어요! 보통 핑크라 하면 아주 뽀용하고 진한 쿨핑크거나, 부담없는 핑크라하면서 칙칙한 인디핑크던데 이건 밝고 연한 핑크라 매우 맘에듭니당👍🏻"
XNnYaxAY,상위 10%,24.11.28,블랙(긴팔-피치기모ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,53kg,상의 55,"아이폰 14프로로 찍은거라 실물은 저렇게 안생겼어요ㅋㅋ그냥 까맣고 부드럽게 보여요 사진이 이상한겁니당

기모원단 진짜 너무 저세상퀄리티고
쫜쫜하니 늘어남과 수축이 잘 되고
따뜻하게 잘 입을 것 같아요
두개시켰는데 주문 실수로 한개는 반팔로 잘 못시켰는데 반품안하고 차라리 한개 더 주문하는게 이득일 정도로 여기 원단 맛집인가봐요..?"
8Xfclzbx,상위 10%,24.11.28,아이보리(긴팔-피치기모ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,155cm,49kg,상의 44,"안에 편하고 가볍게 레이어드 해서 입으려고 샀습니다
작은 사람 기준 총 기장과 소매가 길지만
전 원하던 거라 만족이에요 
소매는 손등을 조금 덮는 정도에요
확실히 보풀은 입다보면 쉽게 생길 것 같은 재질이지만 레이어드 해서 휘뚤마뚤 입기에는 가격대비 퀄리티 참 좋은 것 같고요
마감도 나쁘지 않아요
도톰한 편이에요
너무 착붙도 아니고 어좁인 편인데 어깨선이 박시가 아니라 정핏이라 좋습니다
기본티인데 은근 찾기 어렵더라구요
색상 참고용으로 같이 입은 바지는 크림색 섞인 아이보리색상 입니다
목 부분이 은근 포인트가 되어서 너무 이너웨어나 내복같지 않아요 
여리하게도 보이시하게도 연출 가능해요"
5GTmAyTH,상위 20%,24.11.28,블랙(긴팔-피치기모ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,51kg,상의 55,원래눈 여러겹 받쳐서 입으려고 샀는데 생각보다 따듯해서 이거 위에 패딩만 걸치고 다녔는데도 춥지 않았어요 제질이 보들보들한데 먼지가 좀 잘 뭍어서 조심해야할것 같아요 뚝 떨어지는 핏이라서 아무때나 손닿을때마다 입기 너무 좋은것 같아요 다른색으로도 구매할 의사 있어요
ykr2bDyq,상위 20%,24.11.28,아이보리(긴팔-피치기모ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,46kg,상의 44,"후기가 좋아서 구매했어요!
여유있는 핏이라서 맨투맨안에 이너로 입기 넘 좋아요 가디건안에 입어도 좋을거같고 단독으로 도 착용가능할거같아요 도톰하고 늘어나지않을 거 같은 재질이라 마음에 듭니다"
uOm4Gkc4,상위 15%,24.11.28,아이보리(20수-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,177cm,70kg,상의 77,사이즈 딱 맞고 소재가 부드러워서 착용감이 정말 좋습니다. 심플한 디자인이라 다양한 옷에 쉽게 매치할 수 있을 것 같아요. 가격 대비 만족도가 높아 앞으로 자주 활용하게 될 것 같아요!
SH6isKK1,,24.11.27,아이보리(20수-반팔ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,171cm,62kg,상의 66,그냥 딱 이너로 입을수 있은 기본 티 찾고있었는데 리뷰가 많아 주문했습니다. 가격대비 소재도 탄탄하고 목 넓이도 적당해서 입고벗고 할때 화장묻을 일은 없을거같아서 그부분이 젤 맘에 들어요 잘 입을것 같습니다
wkdm******,상위 15%,24.11.26,아이보리(20수-긴팔ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,당일배송으로 왔어요!! 추워지기 전에 이너로 입을 티 샀는데 총알 배송이라 너무 좋네용!! 티도 부들부들하고 널널해서 조아용! 너무 딱붙는건 안에 입으면 불편한데 요건 안 그래서 좋네용!! 입어보고 다른 색도 구매 해보려구여 처음에 받아서 열면 좀 시큼한 냄새가 나서 빨고 입어야 할거 같지만용
오늘도출근,상위 10%,24.11.25,아이보리(긴팔-피치기모ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"피치기모가 아주 보들보들해요
옷이 쫀~~~득 짱짱해서 쉽게 늘어나지 않을것같아 더 만족스러워요!! 겨울에도 셔츠 잘 입으시는분들 이거 이너로 입으시고 위에 셔츠 걸치면 딱 좋을것같아요"
sgkBOaVk,상위 20%,24.11.24,아이보리(세미크롭-반팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,130cm 이하,30kg 이하,상의 33 이하,"탄탄하고 퀄리티 좋습니다만.. 생각보다 두껍고 찰랑거리는 재질은 아니어서 이너로 받쳐입으려고 샀는데 그렇게 활용이 될지는 모르겠습니다. 목부분도 상당히 밭으네요. 
아 사이즈는 저는 66 약간 통통 체형인데 여유있게 입을 수 있는 사이즈입니다."
f99rmL3t,상위 25%,24.11.24,블랙(긴팔-피치기모ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,162cm,52kg,상의 55,"다른색 티셔츠 사보고 퀄리티가 맘에 들어서 다른 색으로 추가 주문했어요! 얇은 기모로 되어 있어서 겨울에도 티셔츠만 하나 입고 싶을 때 적당할 것 같고, 더 추울 땐 이 위에 가디건 걸치기 좋을 것 같아요"
RIf87nk0,,24.11.24,그레이(긴팔-피치기모ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,158cm,50kg,상의 55,"저 이거 4장 구입했어요…,
그레이3 화이트1 전부 기모로!
적당한 텐션감에 피부에 닿았을 때 포근한
느낌이라 오랜만에 기본티 성공
기본티가 기본이지만 마음에 드는게 잘 없었는데 만족..! 이 재질 그대로 살짝 크롭하고 핏되는
느낌으로도 만들어주셨으면 좋겠어요🙏🏻"
7HbaIWFu,상위 15%,24.11.23,그레이(긴팔-피치기모ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"기본티 찾고 있었는데 재질이 아주 살짝 도톰해서 답답하지 않고 적당히 따뜻해요
소재가 튼튼한거 같아 만족이예요
흔한 회색이예요 생각한 색상이라 마음에 들어요
휘뚜루마뚜루 입을수 있어요"
땅히,탑리뷰어,24.11.23,블랙(반팔-피치기모ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,"✨핏
딱 기본 핏으로 여기저기 활용도 높게 착용할수 있어요! 한여름 제외하고는 3계절 착용 가능한 두께예요 겨울에는 이너로 입으면 따뜻할것 같아요

아직 세탁전인데 안 줄었으면 좋겠어요!"
땅히,탑리뷰어,24.11.22,아이보리(반팔-피치기모ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,"✨디자인
어깨라인부터 일자로 톡 떨어져요 티셔츠 정석 핏으로 단독으로 입어도 예뻐요!

✨원단
피치기모로 겉감이 기본 티셔츠보다 보송한 느낌으로 겨울에는 레이어드용으로 착용시 먼지가 잘 붙을것 같아요!
원단이 두꺼워서 여름 제외하고 잘 착용할수 있을것 같아요!"
24py1LcF,상위 20%,24.11.22,아이보리(20수-긴팔ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,158cm,50kg,상의 55,후기가 워낙 좋길래 구매했어요 기모버전 사고 싶었는데 품절이라 20수로 구매했고 여기저기 받쳐 입기 좋을 것 같아요 시큼한 냄새 엄청 심합니다ㅎㅎㅎ 품질은 세탁을 해봐야 알 것 같아요~
BxbRgkPh,상위 10%,24.11.21,아이보리(반팔-피치기모ver.),F(44~66),생각보다 커요,아주 만족해요,화면보다 어두워요,162cm,58kg,상의 66,"기모는 모르겠고 도톰하니 따뜻할듯하네요~
겨울에 이너로 따뜻하게 잘입을듯해요~
색상은 기모 버전보다는 조금 어두운 아이보리 색상입니다~"
36QgPp0L,상위 15%,24.11.21,아이보리(20수-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,69kg,상의 66,"기본티로는 리얼코코 티셔츠가 진짜 최고에요.. 반팔은 이미 4장이나 사서 매우 잘입었고요 긴티셔츠 무지색 기본 티셔츠가 필요했는데 리얼코코 생각나서 긴팔버전도 나왔는지 확인하고 바로 구매했습니다.. 저는 키가 크고 체격이 좀 있는 편에다가 체격에 비해 팔이 긴 편이라 다른 쇼핑몰 티셔츠들은 작거나 팔이 짧았는데 여긴 핏도 너무 이쁘고 잘맞아요!!ㅠㅠ 팔도 적당히 여유있고 재질도 좋아서 세탁하고 건조기 돌려도 목부분이 안늘어나요! 

한가지 좀 주의해야할게 색상 옵션 선택하는 탭에 크림색이 아이보리색상으로 컬러매치가 되어있길래 크림색이 화이트 색인가보다~ 하고 샀는데 크림은 완전 크림색이더라고요 ㅠㅠ 약간 누리끼리한 색? 그래서 다시 아이보리로 샀어요 ㅠㅠ 이건 옵션에서 수정해주시면 좋을 것 같아요 화이트색 긴티셔츠가 필요해서 그냥 아이보리색 하나 더 샀어요!! 어차피 두개 다 잘 입을것같아서🫶🫶🫶 쇼핑몰 옷 실패하고 버린게 백가지는 되는데 여긴 진짜 질 최고에여!!"
k7RVT5WW,,24.11.20,아이보리(세미크롭-반팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,75kg,상의 77,"긴팔버전을 사고 반팔 세미크롭을 샀는데 긴팔보다 팔뚝 부각이 덜한 느낌이에요(어디까지나 제 기준)
얇은 옷감은 아니라 검정 브라입어도 가까이 보는거 아니면 티나지도 않고 그래도 보이긴하지만 나시 입어주면 괜찮답니당
단지 저처럼 바스트가 있으면 뭔가 기장이 애매..하지만 이너티로 딱 좋은 티셔츠입니다~~"
7nVK9LK0,상위 20%,24.11.13,아이보리(20수-반팔ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,155cm,43kg,상의 44,"이너로 입으려고 샀는데 커서 너무 좋아요
155기준 헐렁한 핏, 엉덩이까지 내려오는 장입니다. 원단이 꽤 탄탄하고 두께감도 있어서 좋아요.
여름엔 티로 겨울엔 이너로 잘 이용할것같아요"
Af9CpalT,상위 25%,24.11.11,아이보리(세미크롭-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,58kg,상의 66,"아주 만족쓰라고요!!!! 기본 이너템이 탄탄하니 어떤걸 받쳐입어도 든든하네요! 건조기 돌려도 끄떡없고요!!!
간절기에 너무 잘 입을 것 같고 겨울에는 이너템으로 패딩안에 잘 입을께용ㅋㅋㅋ"
Af9CpalT,상위 25%,24.11.11,아이보리(20수-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,58kg,상의 66,"아주 만족쓰라고요!!!! 기본 이너템이 탄탄하니 어떤걸 받쳐입어도 든든하네요! 건조기 돌려도 끄떡없고요!!!
간절기에 너무 잘 입을 것 같고 겨울에는 이너템으로 패딩안에 잘 입을께용ㅋㅋㅋ"
Af9CpalT,상위 25%,24.11.11,블랙(세미크롭-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,58kg,상의 66,"기본티가 필요해서 기본기장, 크롭기장 두개 다 삿어요
크롭은 그냥입기는 좋은데 배바지로 입기는 좀 짧고요. 탄탄하고 재질좋다는 리뷰 많던데 생각햇던거보다 훨~~씬 탄탄해서 너무 놀랐어요! 이 가격에 이런 재질이라니! 건조기해도 많이 안줄어들더라고요. 환절기 이너템으로 너무 잘 입을 것 같아요^^"
chlo******,상위 15%,24.11.09,블랙(세미크롭-긴팔ver.),F(44~66),생각보다 커요,보통이에요,화면과 비슷해요,,,,"쫀쫀해요. 목 느러남 없을것 같고 보플도 없을것 같은데 핏이 매우 루즈해요. 박시한 티에요.
이너로 입기도 좋치만 단독으로 캐주알하게 입는게 더 좋네요"
ckzk****,상위 5%,24.11.07,아이보리(세미크롭-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,56kg,상의 66,기본티가 필요한데 너무 긴 건 싫고 또 너무 짧은 건 불편해서 찾다가 딱 맞는 길이감의 티셔츠를 발견해서 구입햇습니다! 세미크롭? 이라 골반뼈보다 살짝 위로 와서 짧은 아우터나 가디건 같은 거랑 입을 때 좋아요!
ckzk****,상위 5%,24.11.07,블랙(세미크롭-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,56kg,상의 66,기본티가 필요한데 너무 긴 건 싫고 또 너무 짧은 건 불편해서 찾다가 딱 맞는 길이감의 티셔츠를 발견해서 구입햇습니다! 세미크롭? 이라 골반뼈보다 살짝 위로 와서 짧은 아우터나 가디건 같은 거랑 입을 때 좋아요!
sqVfevJv,상위 30%,24.11.05,아이보리(세미크롭-반팔ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,155cm,61kg,상의 66,"단독으로 입기보다는 안에 이너티로 입으려고 주문했는데 기존에 검정색을 입어봐서 얼마나 좋은 템인지눈 알고있었지만 다시한번 놀랐습니다 ㅋㅋ
신축성좋고 핏도 완전 좋아요 팔뚝도 잘가려 줍니다"
hear******,상위 5%,24.11.05,아이보리(세미크롭-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,53kg,상의 55,"아무때나 입기 좋은 기본티가 필요해서 구매했습니다. 일단 퀄리티는 정말 좋아요!! 탄탄하면서도 잘 늘어나서 입기 좋을 것 같습니다 ㅎㅎ 저는 약간 후들후들한 재질일 줄 알았는데 생각보다 두꺼워서 초가을에는 살짝 더울 것 같더라구요…! 참고하시면 좋을 것 같습니다. 
제가 별을 하나 뺀 이유는 핏 때문인데요 ㅠㅠ 기본티일수록 핏이 중요하다고 생각하는데, 이 옷은 어깨라인이 애매하게 어깨보다 살짝 넓어서 좀 부해보이더라구요… 차라리 아예 오버핏이거나 정핏이었으면 더 좋았을 것 같아요 ㅠㅠ
그래도 질은 정말 좋고 기본템이라 여기저기 잘 매치해서 입고 다닐 예정입니다 ㅎㅎ"
hear******,상위 5%,24.11.05,블랙(세미크롭-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,53kg,상의 55,"아무때나 입기 좋은 기본티가 필요해서 구매했습니다. 일단 퀄리티는 정말 좋아요!! 탄탄하면서도 잘 늘어나서 입기 좋을 것 같습니다 ㅎㅎ 저는 약간 후들후들한 재질일 줄 알았는데 생각보다 두꺼워서 초가을에는 살짝 더울 것 같더라구요…! 참고하시면 좋을 것 같습니다. 
제가 별을 하나 뺀 이유는 핏 때문인데요 ㅠㅠ 기본티일수록 핏이 중요하다고 생각하는데, 이 옷은 어깨라인이 애매하게 어깨보다 살짝 넓어서 좀 부해보이더라구요… 차라리 아예 오버핏이거나 정핏이었으면 더 좋았을 것 같아요 ㅠㅠ
그래도 질은 정말 좋고 기본템이라 여기저기 잘 매치해서 입고 다닐 예정입니다 ㅎㅎㅎ"
X1NRJ83T,,24.11.04,아이보리(세미크롭-긴팔ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,155cm,46kg,상의 55,"부들부들해서 기본템으로 입기 아주 좋아요!
세탁기에 한번 빨앗더니 목이 좀 쭈글해져서 슬프지만 많이 티 안나여. 세미크롭이라 아주 짧지않고 바지에 넣어입을수 있는 정도라 좋습니다!
더 구매 의사잇음!"
NGnk8STw,,24.11.04,아이보리(20수-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,174cm,67kg,상의 66,"역시 가성비 최고의
티셔츠입니다
검은색
사고 흰색 또 구매했어요
휘뚜루마뚜루 너무 좋아요
어벙벙한 티이고 길이도 짧지않고 ㅋ
모든 사이즈에 맞추다보니
사이즈가 어정쩡 할수도 있지만 세탁기
막돌리고 너무 좋습니다"
UJ6iImdp,,24.10.30,먹카키(세미크롭-반팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,56kg,상의 55,차분한 먹색깔이라 카키색느낌만 아주 살짝. 편하게 잘 받혀입을 듯 하네요 천도 적당히 얇고 괜찮은 듯 합니다 내일 출국해야 해서 직진배송으로 주문했는데 배송누락때문에 아슬아슬 하루 앞서 왔네요
le2s******,상위 15%,24.10.27,아이보리(20수-긴팔ver.),F(44~66),생각보다 커요,아주 만족해요,화면과 비슷해요,167cm,56kg,상의 55,"요즘 기본 긴팔티 찾는게 왜이리 어려운지.. 무슨 세미 크롭기장이거나 딱 달라붙는 핏이거나 속 다 비치는 얇은 재질이거나… 난 그냥 잠옷으로도 휘뚜루 마뚜루 입을 수 있는거 원하는데!!! 근데 제가 찾아버렸지 모에요 ㅎㅎ

정말 딱 긴팔티의 기본입니다! 짱짱한 면 재질에 흰색인데도 불구하고 속이 비쳐요!! 핏도 넉넉한.. 기장은 골반 위까지 온 것 같아요. 그냥 딱 기본티!! 이건 그냥기본으로 쟁기세요. 전 불안해서 흰색만 시켰는데 검정도 사야겠어요!!"
2GHzIwvs,,24.10.26,먹카키(세미크롭-반팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,"적당한 세미크롭, 배 보일 정도의 크롭이 절대 아님.
색은 호불호 있을 것 같음, 사람에 따라 군용 생활복 같을지도.
핏은 좋음, 다리 길어보이고 슬림해보임.
면 티셔츠보다는 스판기 있는? 그런 재질의 티셔츠.
재구매 의사 있음."
6GWnJx4w,상위 15%,24.10.26,블랙(세미크롭-반팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,47kg,상의 44,"검정색이라서 그런지 화이트보단 사이즈가 작아보여요 팔부분도 넉넉해서 입기편하고
색상은 완전 까만 블랙은 아니고 세탁한번 한것같은
블랙색상이예요"
NezJBxGz,상위 15%,24.10.25,블랙(세미크롭-긴팔ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,,,,작년에 사서 잘입고 올해도 구매하려고 옵션 열리길 기다렸는데 드뎌 오픈 됐네요! 작년이랑 목에 달린 택만 다르고 디자인은 동일해서 다행이에요 키155라 기본 긴팔티들이 많이 긴편인데 이 티는 딱 예쁜 길이로 떨어져서 좋아요
yKc3nrFX,상위 10%,24.10.25,아이보리(20수-반팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,67kg,상의 66,"리얼코코 이 티셔츠는 긴팔 세미크롭으로 이미 흰색2 검정1개 사서 입었던지라 퀄 좋은건 알았지만 반팔도 너무 좋네요 !!!
제가 옷벗을 때 목 되게 늘리며 벗어재끼는거 치고 여전히 넥라인은 빤빤합니당~ (사진은 오자마자 세탁하고 총 두번착용,두번세탁한 상태)
반팔기장도 애매하지 않고 적당히 짧아서 원하는 느낌나구요!!
폼은 적당한데 길이가 긴것들이 있는데 이건 그렇지않고 164 기준 골반정도까지라 넣입뺴입 다 괜춘~
프린팅있는거보다 민무늬 선호해서그런지 전 여기 티셔츠가 젤 맘에드네용 !!~~~"
hMUZeZ0R,상위 15%,24.10.24,아이보리(20수-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,152cm,52kg,상의 55,"요즘 같은 간절기에 이거 하나 입고 겉옷 슥 걸처주기 너무 좋은 티에요. 처음 배송 받고 조금 시큼한 냄새가 났지만, 제품은 탄탄하고 신축성도 좋고 소재가 맘에 들어요. 키 작은편인데 길이도 괜찮고 좋습니당 👍"
XmTzQ8HO,상위 25%,24.10.23,버터크림(세미크롭-긴팔ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,164cm,53kg,상의 55,"건조기 수차례 돌려봤는데 늘어남아예없는건 아니고 그래도 사아아아아알짝있어요 이정도면 굿이긴한데
보풀이 좀일어나서 아쉬워요 기본티한테 제가 기대를 너무 많이한거같아욬ㅋ 여러번빨아보고 입어보고 쓴 후기입니다 배송도빠르고좋아요 소재는 부드러워요"
AZ1Psc0J,상위 5%,24.10.23,버터크림(세미크롭-긴팔ver.),F(44~66),작아요,아주 만족해요,화면과 비슷해요,168cm,68kg,상의 55,"예쁜 크림색깔이고, 상체는 다른곳에 비해 팔이 두꺼운편인데 좀 끼긴해요. 그래도 입을만하고, 일단 질이 좋고, 핏도 너무 오버사이즈나 숏사이즈가 아니라서 넘넘 좋습니다!!! 쟁여놔도 좋을것같아요"
3iz7sVtI,상위 20%,24.10.22,아이보리(세미크롭-긴팔ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,160cm,48kg,상의 55,넥 라인 마감이 도톰하게 되어있어요. 늘어나진 않을 것 같아요. 그냥 휘뚜루마뚜루 기본 긴팔티로 나쁘지 않습니다. 자체제작이라 맘에 들어요. 촉감은 약간 시원한느낌이에요 스판끼 있어서 그런것같아요.
opQ6dtqv,상위 5%,24.10.21,버터크림(세미크롭-반팔ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,156cm,60kg,상의 66,"색상은 화면과 비슷한 색상이예요 전 하늘 색상 잘 입어서 재구매 하려고 해서 다른 색상 구매하려는데 옐로우만 남아 있어서 이거 샀어요 버터크림과 비슷한 파스텔 연한 옐로우 느낌이예요 그래도 속옷은 안비칠 수 알았는데 조금 부각 되더라고요
그리고 음식먹고 묻었는데 좀 시간 지나서 지우려했더니 잘 안지워지더라고요
그래서 집안에서 집 가까운 거리에서만 입으려고요 입으면 배 가려주는 허리선 길이에 얇지도 두껍지도 않는 적당한 핏이라 마음에 들었어요 디자인은 무난하지만 마음에 들어요"
oeINAGSF,상위 15%,24.10.18,버터크림(세미크롭-반팔ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,154cm,60kg,,"20수랑 크롭, 크림과 버터크림의 차이가 궁금해서 둘 다 샀어요 ㅎㅎ 왼쪽이 버터크림 크롭이고 오른쪽이 크림 20수인데
크롭은 좀 더 부들한 느낌, 20수는 살짝 두껍고 탄탄한 느낌이에요!
팔뚝부자로써 너무 짧은 팔기장은 부담스러운데 이 반팔은 부각 덜 되고 맘에들어요!!!"
oeINAGSF,상위 15%,24.10.18,크림(20수-반팔ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,154cm,60kg,,"20수랑 크롭, 크림과 버터크림의 차이가 궁금해서 둘 다 샀어요 ㅎㅎ 왼쪽이 버터크림 크롭이고 오른쪽이 크림 20수인데
크롭은 좀 더 부들한 느낌, 20수는 살짝 두껍고 탄탄한 느낌이에요!
팔뚝부자로써 너무 짧은 팔기장은 부담스러운데 이 반팔은 부각 덜 되고 맘에들어요!!!"
YCjqD0oV,상위 15%,24.10.18,크림(20수-긴팔ver.),F(44~66),정사이즈예요,보통이에요,화면과 비슷해요,162cm,57kg,상의 55,"55반인데 핏 여유있어요. 특히 소매는 더 여유있는 품이네요.
아이보리가 백아이보리이고, 크림색 궁금해서 하나도 시켜봤는데, 크림색은 단독으로 입어야 이쁘고 겉옷 받쳐입긴 애매해요 약간. 
크롭버전이 살짝 넣어서 입기도 빼입기도 적당해서 활용도 좋은거같아요.
전 이제 소라색 크롭버전 사러 갑니다 ㅎㅎ"
1fTpq3IL,상위 10%,24.10.18,버터크림(세미크롭-긴팔ver.),F(44~66),작아요,보통이에요,화면과 비슷해요,166cm,66kg,상의 66,"약간 통통한 저에게는 딱 붙는 스타일이네요
크롭은 너무 짧은데 세미크롭이라 길이감은 좋아요
이너로 간편하게 입기 좋고 재질도 나쁘지는 않아요
다만 세탁 후 건조는 안될까봐요,, 줄어들 것 같음..
색상도 화이트보단 버터크림이라 포근해보여요"
A7pSJZBZ,상위 20%,24.10.17,버터크림(세미크롭-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,50kg,상의 55,"흰색 여러벌 구매해서 잘 입고있는데 이번엔 다른색 사봤어요
면이 탄탄하고 핏도 적당해서 너무 좋아요
목 늘어짐은 있는 편이지만 그래도 한 철 입기엔 좋습니다
어차피 기본티는 한 철 입고 버리는거라 생각합니덩
매년 구매하게 평생 팔아주세요"
A7pSJZBZ,상위 20%,24.10.17,스카이블루(세미크롭-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,50kg,상의 55,"흰색 여러벌 구매해서 잘 입고있는데 이번엔 다른색 사봤어요
면이 탄탄하고 핏도 적당해서 너무 좋아요
목 늘어짐은 있는 편이지만 그래도 한 철 입기엔 좋습니다
매년 구매하게 평생 팔아주세요"
A7pSJZBZ,상위 20%,24.10.17,블랙(세미크롭-긴팔ver.),F(44~66),정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,50kg,상의 55,"흰색 여러벌 구매해서 잘 입고있는데 이번엔 다른색 사봤어요
면이 탄탄하고 핏도 적당해서 너무 좋아요
목 늘어짐은 있는 편이지만 그래도 한 철 입기엔 좋습니다
매년 구매하게 평생 팔아주세요"
