아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
스닝이,상위 1%,24.12.04,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,56kg,상의 55,"❗️161/ 55사이즈
❗️팔뚝 살 많고 두꺼운편 , 어깨 허리 살 없는편

가격대비 좋아요~ ! 저렴해서 팔길이 짧을까 걱정했는데 여유있게 길어서 레이어드 했을때도 편했어요!
다만 크롭길이는 아니지만 티 길이가 많이 길진 않은거 같아요! 그래듀 레이어드 하기 딱이여서 가격도 좋고! 다른 색상도 같이 구매하려고 합니다"
쏘입니다,상위 1%,24.11.30,아이보리,FREE,작아요,보통이에요,화면과 비슷해요,160cm,47kg,상의 44,"어좁이에 체구가 작은편인데도 불구하고 되게 핏한 느낌이였어요 ! (55사이즈부턴 겨드랑이 부분이 낑길듯한..)

회색 속옷 입었을때 비침은 저정도고
라인은 딱 일자로 기본티로 제격이에요

다만 , 조금 시큼한 냄새와 실밥 정리는 아쉽습니다 🥺"
m87zTrPD,상위 20%,24.11.25,메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,156cm,38kg,상의 44,"아 왜 이 옷을 지금 알았을까요
이너로 입기에도 단독으로 입기에도 좋아요
가격도 합리적이고 소재도 괜찮고 핏도 예쁘네요
처음 받았을 땐 핏이 조금 어정쩡한가 했는데 건조기 돌리고나니까 조금 줄어들어서 제가 원하는 핏이 나왔어요"
5eodcJdc,상위 1%,24.11.23,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,55kg,상의 55,"이너티가 필요해서 구매했어요

라인이 드러나는 핏을 좋아하는 편입니다! 이 옷도 살짝 붙는 디자인이라서 마음에 들었어요!! 

🤍 넥 라인이 튼튼해서 몇 번 빨아도 늘어지지 않을거 같어요
🤍 가끔 택이 거슬릴때가 있는데 택, 안감이 괜찮아서 크게 거슬리지 않아요
🤍 소매가 팔목 뼈를 덮는 정도의 팔 기장입니다 
🤍 가슴쪽 옷 울음이 있어요
🤍 총 장은 골반뼈를 살짝 덮어요"
TNRmEbGx,상위 5%,24.11.23,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,46kg,상의 55,뭔가 살짝 어디에 입어야하나 고민이 되긴 하는데 근데 무난하고 딱 맞고 후들후들 잘 늘어날 것 같진 않은 튼튼한 재짛이라 좋아요! 얇은 것 여러겹 껴입을때도 좋을 것 같네용 재질은 멜란지색상이 더 눈에 잘 보여 같은 제품 멜란지색상 사진으로 첨부합니다!
7Y1HYJ9R,상위 5%,24.11.23,아이보리,FREE,작아요,보통이에요,화면과 비슷해요,162cm,53kg,상의 55,"깔끔하고 예쁜 긴팔 이너티의 정석 같아요!
골지 디자인이 들어가 있어서 옷이 깔끔하면서도 너무 단순해 보이지 않아서 좋았어요! 그리고 목 부분이 많이 파여있으면 겨울에 춥고 너무 안 파여 있으면 답답해 보였을텐데 옆으로 살짝 트여있어서 그 점도 좋았습니다
근데 제가 팔뚝살 부자여서 그런지 팔 부분은 살짝 타이트 했고 팔 안쪽 부분부터 겨드랑이까지 이어지는 부분이 약간 불편했어요🥲 계속 옷이 돌아가는 느낌(?)이 들어서 그 점이 살짝 아쉬웠습니다
제 체형보다 날씬하신 분들은 아주 예쁜 핏이 나올 것 같아요!"
ttawa,상위 15%,24.11.22,코랄핑크,FREE,작아요,보통이에요,화면과 비슷해요,158cm,51kg,상의 55,"얼굴화사해보이는 베이비핑크네요!
소매길이, 총장 다 맘에드는데 겨드랑이,팔뚝 부분이 핏한 느낌이라 단독으로는 잘 못입을거같아요 ㅜ 아쉬워요
살짝 슬림하신분들이 잘입으실거같아요
그래도 색예쁘고 목 안늘어날거같아서 품어용🫶"
jpKFh5KU,상위 10%,24.11.22,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,42kg,상의 44,"가을 겨울에 안에 받쳐 입을 티가 필요했는데
ㅎㅎㅎ여기 이너티맛집이네요>_<
너무너무 맘에 들어요!!
봄 가을 초겨울까지 두루 입을 수 있겠어요 ㅎㅎ
다음에 다른색도 추가 주문 해야겠어요!!
예쁜옷 많이 파세요!!
(사장님 적게 일하고 많이 버세요><!!)"
sink******,상위 15%,24.11.15,코랄핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,44kg,상의 99 이상,"색 때문에 잘 손이 가진 않게 되는거 같아요🥹 인스타 인플루언서가 흰색 나일론 팬츠에 입은거 보고 그 분위기가 너무 맘에 들어서 위에 옷 따라 샀는데 갠적 취향으론 하의 매치가 으렵다,, 그래도 퀄리티는 정말 맘에 들어요 옷도 단단하고 적당히 슬림해서 분홍 돼지처럼은 안보이는.. 친구들은 보고 이쁘다 했는데 역시 그냥 개개인 취향 차이인거 같아요ㅜ 분홍티 필요하시다면 추천🙆🙆"
여름에게,상위 15%,24.11.04,코랄핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,51kg,상의 44,색감과 디자인 뭐 하나 빠지지 않는 제품이네요... 핑크 공주로서 소신 발언 하겠습니다! 핑크 공주님들 딸기우유 기본티 여기입니다 🥹 핏 하게 잡아 주면서 군살을 가려 준다! 는 아니지만 기본티 치고 쫀쫀함과 재질 컬러까지 싹 다 잡은 제품이에요 👍🏻🩷
검은참외,상위 10%,24.10.31,메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,45kg,상의 44,"그레이 색 잘산 거 같아요 어디든 이너로 입기 좋아요!
다이어트하느라 가슴살 다 빠졌는데 없던 가슴도 이 옷 입으면 생기고요
팔이 짧은 편인데 이 옷 입으면 길어보여서 좋아요
다만 가슴이랑 팔 사이에 계속 저 주름?이 져서 아쉬워요. 그 부분만 빼면 다 만족! 다른 색도 사고 싶어용"
완진,상위 15%,24.10.26,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,49kg,상의 44,"이너티+기본티 필요해서 급하게 직배로 구매했는데 
진짜 완전 완전 대만족 😝 저처럼 조끼 안에 코디해서입으셔도 예뻐요 가격대비 퀄리티도 좋은 거 같구 내복 ? 같은 느낌의 이너티는 진짜 별로인데 이건 그냥 단독으로 입어도 예쁘네요 너무 맘에들어서 다른색으로 몇장 더 구매하려구요 🤍"
aHGZhrzw,상위 10%,24.10.18,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,44kg,상의 44,"면 톡톡하고 세탁했는데 보풀이 일어나 하진 않아요(이부분은 두고 봐야할거같지만) 
퀄리티 훌륭합니다
애둘 아줌마 뱃속에 셋째품고 있는데
아줌마들이 입기엔 살짝 길이감이 짧을수 있어요 
하지만 크롭이 트렌드니까 
체구는 작은데 어깨깡패라 어깨가 작은가 싶었지만 어깨선은 그래도 잘 맞습니다! (꾸역꾸역)"
nJvcTKzz,상위 5%,24.01.03,스퍼그레이,FREE,작아요,아주 만족해요,화면과 비슷해요,163cm,54kg,상의 44,"농협은행!!!! 꽤 탄탄한 느낌이라서 놀랐어요 가성비 짱.. 기본 티로 넘 좋은 것 같아요 다른 색도 살까 고민중.. 소매 긴 거랑 넥 부분, 색 맘에 들어요! 팔뚝살이 좀 신경쓰이긴하는데 아오 어쩌라고 걍 입을래요 굿소비!!!"
옷로그,,23.12.12,블랙,FREE,작아요,보통이에요,화면과 비슷해요,163cm,49kg,상의 44,어깨 겨드랑이 라인이 생각보다 애매해요 핏되는 느낌이 있긴 한데 예쁜 느낌은 아니에요 다른 검정옷보다 먼지가 눈에 많이 띄는 것 같은 느낌도 듭니다 ㅠ 손 목과 어깨 쪽에 마감이 아쉬워요
8MWgqwyz,,23.11.27,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,49kg,상의 55,"그냥 계속 팔아 주세요 
흰색 잘 입고 있어서 
검정도 구매한건데 둘 다 속티로 완전 좋아요!!
핏이 슬림하게 빠졌고 그렇다고 너무 딱붙 지도않
목 라인도 너무 파진 게 아니라 살짝 보트넥이라 제 마음에 들어요"
seoii,상위 5%,23.11.23,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"스퍼그레이 컬러가 애매할까봐 고민했는데 실물이 더 오묘하고 예뻐요 ,., 생각보다 퀄리티 너무 좋고 핏도 기본 이너티로 조아요 ! 사진 찍으려고 펼쳐 뒀더니 어이업게도 고앵이가 자리 잡고 잇네요"
zcPQPd7C,상위 1%,25.01.03,아이보리,FREE,작아요,보통이에요,화면과 비슷해요,168cm,58kg,상의 55,"가격대비 퀄리티는 정말 좋은데., 생각보다 작고 팔길이도 짧아요..! 어깨 너비가 좁게 빠진 옷이라 입으면 약간 아동복 입은 너낌...? ㅠ 그래서 단독으로 입기엔 팔뚝, 어깨 부각 돼서 좀 이상한데,, 이너로 입긴 짱 좋아용"
yf8PN5OB,상위 30%,24.11.07,메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,49kg,상의 55,"미국가서 입으려고 샀는데 너무 만족스러워용 
온통 갈색이라 회색옷 입으니까 더 눈에 띄고 옷도 딱 맞아용 근데 제가 어깨가 넓은편이라 어깨선이 조금 좁긴하더라구요 그래두 가격대비 완전 만족입니당"
WdVgaMXc,상위 5%,24.10.19,아이보리,FREE,작아요,보통이에요,화면과 비슷해요,166cm,54kg,상의 55,"이너로 입으려고 샀는데 생각보다 휘뚜루 마뚜루 입게 되는 옷!! 길이도 완전 크롭이 아니라 부담없이 입을 수 있어요. 핏한 느낌인데 부해보이지 않아서 예쁩니다
가을에는 단독으로 잘 입고 겨울에는 레이어드해서 잘 입을 거 같아요!!!
다른 컬러도 살까 생각중입니다
추천추천"
JIMIZ,상위 5%,24.10.15,메란지,FREE,작아요,보통이에요,화면과 비슷해요,152cm,38kg,상의 44,"기본 회색 티셔츠가 필요해서 구매했습니다. 베이직한 디자인이라 그냥 무난합니다. 
조금 더 핏한 스타일인 줄 알았는데 저한테는 생각보다 여유가 있더라고요. 제 체형은 흉통과 몸통이 전반적으로 왜소한 편이라 이런 핏이 나오는 것 같아요. 넥이 생각보다 여유롭지 못하고 올라와서 조이는 느낌입니다-. 살짝 어색한 부분은, 어깨박음질이 살짝 엉뚱한지 불룩 튀어나와있는데🤣 신경쓸 정도는 아니에요!
잘못하면 내복처럼 보일 수 있는데, 소재가 탄탄해서 다행히 그런 점은 없어요. 단독으로 입기에도 괜찮은 것 같아요. 전 안에 얇은 이너를 입고 레이어드해서 입으려구요.
옷에서 공장 냄새가 살짝 심해서, 냄새는 빼고 입어야할 것 같아요!"
810ECaZw,,24.10.15,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,50kg,상의 55,"옷 자체는 탄탄한 느낌이고 보푸라기가 잘 안 생길거 같음. 목쪽이 올라와서 목이 짧아보이고 답답해보이며
허리로 떨어지는 기장이 좀 애매함. 팔길이는 적당함
그래도 전체적으로 크지않고 딱 맞는 느낌이 좋음"
ofmin,상위 20%,24.10.13,코랄핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,50kg,상의 55,"팔이 긴 편이라… 제가 생각했던 것보다는 짧아서 아숩지만 이 가격에 이 재질! 핏감! 나름 만족스러워요
핑꾸로 한 번 골라봤는데 생각보다 귀엽고 촌스럽지 않아 예쁘게 입어질 것 같아요 ~!"
겨울에는슈붕,,24.10.11,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,52kg,상의 55,"* 본인 어깨 있는 편임

-티셔츠 질, 소매기장, 목 주분, 박음질 다 좋음
-이너티 말고 기본티로 입어도 좋음
-티셔츠 엄청 쫀쫀하고 탄력있음 (옷이 계속 올라가서 밑으로 쭈욱 당겨 입고 다녔는데 괜찮았음! 쭉쭉 잘 늘어남)

>> 개인적인 견해
- 티셔츠 기장은 세미 크롭 정도였습니다만… 그건 움직이지 않고 가만히 있었을 때 이야기…! 셔츠 안에 이너티로 입었는데 , 셔츠 안에서 실시간 배 공개 중임
- 만세하면 배 전체 다보임 ㅋㅋ큐ㅠㅠㅠ
- 움직이는 모든 활동을 하는 순간 배가 까꿍 까꿍해서 계속 내려줌…
- 아이보리여서 그런지 속옷 비침 (심한 정도 아님)

>> 결론
-출근룩; 이너티
-놀러갈 때; 이너티 또는 기본티"
JZ0KB3pz,상위 20%,24.10.07,스퍼그레이,FREE,작아요,아주 만족해요,화면과 비슷해요,166cm,53kg,상의 55,"옷은 잘못이 없어요.. 탄탄하고 질도 좋아보여요!!
근데 팔이 긴건 아닌듯 합니다 ;; 제가 한 긴팔원숭이인데 그냥 딱 적당한 정도? 짧지는 않아요 
근데 가슴부분이 딱 맞아서 속옷 라인이 비치고 저의 숨길 수 없는 뱃살이 ^_^ 있어서 살은 빼야 예쁭 것 같아 울어요ㅜㅜ 일단 살부터 빼볼게요~~ 상체 마르신 분은 잘 어울릴 것 같습ㅁ니다 강추~~ 전 검정색도 추가로 구매하게요 검은색은 살이 티가 안나니까요~~^^ ㅎㅎ"
yXb8RlnF,상위 15%,24.10.07,메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,53kg,상의 55,저렴해서 큰 기대는 안했는데.. 생각보다 쫀쫀하게 목라인이 예뻐서 놀랬어요~ 골지라 변형없이 입을 것 같구요 길이는 짧은편인데 크롭정도는 아니고 바지선보다 조금 긴 정도입니다. 넣어입는게 유행이라 오히려 편안하게 입을 수 있을 것 같아요~ 굿입니다!!
yXb8RlnF,상위 15%,24.10.07,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,53kg,상의 55,저렴해서 큰 기대는 안했는데.. 생각보다 쫀쫀하게 목라인이 예뻐서 놀랬어요~ 골지라 변형없이 입을 것 같구요 길이는 짧은편인데 크롭정도는 아니고 바지선보다 조금 긴 정도입니다. 넣어입는게 유행이라 오히려 편안하게 입을 수 있을 것 같아요~ 굿입니다!!
리본묶은리본,상위 30%,24.10.04,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157cm,42kg,,이너티로 입기 너무 좋을 것 같아요~ 이런 옷은 처음 구매해보는 것 같은데 만족스러워요! 한동안 잘 입고 다닐 것 같아요:) 기회가 된다면 다른 색들도 구매하고 싶습니다🥺 + 배송도 빨라서 더욱 만족했습니다! 빨기 전에 입어본건데 확실히 새 옷이라 쿰쿰한 냄새는 나긴 하더라구요..ㅎㅎ
말많고키큰룰루랄라,탑리뷰어,24.09.20,라임그린,FREE,작아요,보통이에요,화면보다 어두워요,172cm,57kg,상의 55,"키크신 분들이면 배가리개에요(170이상)
배꼽 아래까지 오지만 하이웨스트 청바지 입을 거 아니면 조금 부답스럽거나 밥 먹으면 배가 뽈록 튀어나올 거 같음요
생각보다 노래요 웜색임 개인적으로 컬러 명이 라임그린이 아니라 연카키가 더 맞는 듯
저는 쿨한 라임그린으로 형광느낌으로 쵸록쵸록 할 줄 알았는데 웜톤들을 위한 색이랄까(제가 생걱한 라임그린 셔츠 걸쳐본 사진입니다 누래유)
반품항 거 같은데 기대했는데 색이라도 예쁘면 품었을 거 같아요
쫀쫀하고살이 조금 튀어나오지만 말라 보여요"
WBgZSSpx,,24.09.19,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,167cm,45kg,상의 55,진짜 이 티셔츠 너무 좋은데요??? 가격이랑 배송이랑 모든 게 다 완벽해요... 완전 쫀쫀한 재질에다가 이런 기본티는 잘못 입으면 내복 같은데 전혀 그렇지 않고 기본템의 최강자인 듯요 재질도 너무 마음에 들고 색감은 사진보다 조금 더 어두운 그레이에요 화이트에 가까운 그레이 생각하고 사시면 안 돼용 전체적으로 좋아요
74OfZsOd,,24.09.18,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159cm,50kg,상의 55,색이 참 이쁜데 누렁이톤인 저에게 착붙!!느낌은 아니었어요… 쿨톤분들께 잘 어울릴 색인 것 같아요 그리고 입으면 겨드랑이쪽이 낑긴 느낌?이라 부해보여서 단독으로는 잘 못 입을 것 같아요… 이너로는 추천드립니다!
Mzv1F4sy,상위 5%,24.09.13,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,47kg,상의 44,아니 그 어떤 보트넥보다 제일 마음에 들음 기장도 너무 길지도 않아서 딱 로우라이즈 팬츠 입으면 허리 선 위에 딱 걸치는 부분까지 내려와서 좋음 이게 배꼽 바로 3센티 아래까지 기장이라 핏 미쳤음 요즘 레이어드티 여러 종류 나와서 고르기 어려운데 이거 일반 자켓이나 스웨이드 브라운 자켓 바시티 자켓 전부다 어울림;; 색상도 보면 흰색에 회색 한 방울 떨어뜨린 색감이라서 완전한 그레이 색도 아니라서 더 마음에 들음 심지어 골지라서 쫀쫀함
kl0fH1ue,상위 1%,24.09.11,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,44kg,상의 44,"색상은 그레이인데 민트가 좀 섞인 듯한 색이예요. 그리고 핏도 너무 예쁘고 승모근이 있는 편인데도 승모근이 생각보다 안 보여요(?) 다만, 겨드랑이 부분이 좀 낑기고 사진처럼 겨드랑이 쪽에 저렇게 실 하나가 튀어나와서 입기 전에 꼭 실밥 정리하고 입으시는 걸 추천드려요ㅎㅎ 이 두가지 빼고는 기장도 너무 짧지도 않고 길지도 않은 적당한 기장감에 소매길이도 손등을 살짝 가려줘서 너무 만족스러워요ㅎㅎ 다음엔 다른 색상도 살려구요😄😄"
4698nXYY,상위 10%,24.08.22,스퍼그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,57kg,상의 55,"진짜 이뻐요 !!

같이 입은 바지가 통이 커서 티 밑에가 울었는데

그냥 입으면 챡 떨어져서 이쁩니당 ㅎㅎ

좀 더 입어보고 여러 색 쟁여야겠어요 

실물이 더 말라보이고 좋은거 같아요

아쉬운건 제 두툼한 팔뚝에 옷이 좀 찡겨요 

심한건 아니라 움직이는데 불편하진 않더라구요

입을때 혼자 슬프다 정도 😂"
6bxD45Z6,,24.12.26,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,166cm,58kg,상의 55,"옷이 엄청 탄탄해서 단독으로 입어도 될 것 같아요.
자주 입던 그레이 색이 아니라 더 이뻤어요.
생각보다 목부분이 높게 올라오는 것 같아요.
팔 길이도 적당했어요
골지도 탄탄합니다."
AzNLV12H,상위 30%,24.12.04,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,53kg,,약간 붙는 흰 이너티를 찾고 있었는데 잘산 것 같습니다. 전체적으로 짱짱하고 착용감도 좋습니다. 재질은 골지이고 약간 두께감은 있지만 불편한 정도는 아닙니다.
0gH96Vig,상위 10%,24.11.21,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,56kg,상의 66,"기본레이어드 티 할려고 주문했는데 딱기본티예요~
골지소재라 없어 보이는 기본틴 아니고 목부분이 늘어나진 않을꺼같아 좋네요. 스판끼가 많이 있는편은 아니예요~"
띠띠용,상위 10%,24.11.10,소라,FREE,정사이즈예요,아주 만족해요,화면보다 밝아요,164cm,55kg,상의 55,"사진이 너무 밝게 나오긴 했는데 색감은 약간 1,2번 중간(?)이에요 질 좋고 짱짱해요! 입다보면 더 편하게 입을 수 있을 것 같네용 웜톤보단 쿨톤 추천"
oioi**,상위 15%,24.11.09,소라,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,46kg,상의 55,"옷이 짱짱하고 탄탄하고 도톰해요!
색상도 이뻐서 여기저기 같이 입을 수 있겠어요.
생각했던 것보다 퀄이 좋아서 다른 색상도 사려고요!"
ppnO438L,상위 15%,24.11.09,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,50kg,상의 55,"진짜 딱 기본 이너티로 입기 좋은거같아요ㅎㅎ 생각보다 비침은 덜한 편이고 소매 짱짱해서 변형도 없을 것 같습니당
더 입어보고 재구매 생각도 있어요"
유기농낑깡,상위 5%,24.10.26,메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,51kg,상의 44,"기본 이너로 사용하려고 구매했습니다.
무난하게 입기 좋아요.

넣입 불호라 기장은 조금 긴 감이 있지만, 옷 소재가 마음에 들어서 재구매 의사 분명하게 있습니다!"
fjviaXi1,상위 20%,24.10.20,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,166cm,50kg,상의 44,"짱이뿜!!! 색감이 진짜 이쁨 은은하고 따수운 느낌
핏도 이뻐용 몸에 딱 달라붙어서 쫀쫀하니 이쁨
근데 질은 보풀 잘 일어날 것 같은 재질이긴 해뇨 ㅠ"
첼리,상위 30%,24.10.18,스퍼그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,156cm,47kg,상의 44,민트색이라 전 맘에 들었어요 일부러 옆에 화이트색상 옷이랑 사진 같이 찍었습니다! 색상 비교하시라구요~ 아쉬운점이 있다면 실밥이 나오거나 옷에 있더라구요 ㅠ 한철 잘입을 것 같아용
