아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
sosuaeng,상위 10%,24.12.22,아이보리,S,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 44,"가격 좋게 탄탄한 이너 찾은 것 같아서 너무 좋아요! 팔길이도 적당하고, 넥파임도 스퀘어로 많이 파여서 겨울에 이너로 좋습니당 단독으로 입기엔 좀 많이 파여서 부담시러울 듯... 이너로 입다 보니 바지에 넣어 입어야 따뜻해서 넣입하려 했는데 기장이 좀 짧아서 자꾸 빠져나오긴 해용 아ㅏ아 그래도 너무 만족!!"
유자씨,상위 1%,24.12.20,블랙,S(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 55,"스퀘어넥을 좋아해서 블랙 화이트 기본으로 샀는데, 교복처럼 매일 입고 있어요.
아우터 안에 이너로 입기 좋아요. 너무 얇지도 두껍지도 않고 쫀쫀해요. 봄가을는 가디건이나 단품으로도 잘 입을것 같아요! 지금 계절에는 맨투맨티나 니트안에 많이 입고 있어요.
골지 스퀘어넥 티셔츠 다른것도 있는데, 그거보다 훨씬 쫀쫀하고 면티와 요가복 중간의 재질로 요가복 느낌도 나는데 번들거리지는 않아요! 입으면 딱감기고 
허리는 크롭은 아니고 너무 길지 않은 길이인데, 이정도 길이를 좋아해서 아주 딱이에요. 입었을 때 바지 벨트라인 정도 오고 넣어입어도 빠져나와요. 근데 나와도 길이가 예뻐요! 대만족! 몇 장 더 쟁이고 싶어요! 
화이트는 빨래 후 아직 안입어봤는데, 청바지랑 매칭해서 입어보고 후기 남길게요:)"
유자씨,상위 1%,24.12.20,아이보리,S(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 55,"평소에 이너로 입기도 좋고 날씨따듯해지면 단품도 괜찮을거 같아요! 
오늘은 운동복 갈아입을 시간이 없어서 이너로 입고 갔다가 운동했는데, 필테할때 입으니까 손 올려도 배 안보여서 좋네요! 팔내려도 레깅스 라인까지 내려와서 부담스럽지 않게 운동할 수 있어요!
색깔별로 몇 장 더 구매해야겠어요!"
포지,탑리뷰어,24.12.20,아이보리,M(롱ver.),정사이즈예요,보통이에요,화면보다 밝아요,167cm,54kg,상의 55,"167cm/54kg/55size/스트레이트 체형

제품: 이중원단이라 새하얀 색임에도 불구하고 비친이 진짜 없어요. 간절기에는 봉제선 없는 이너나 브라탑 입으면 단독으로도 충분히 입을 수 있고 쫀쫀하고 편합니다! 9000원대인게 안 믿겨짐; 롱버전인데 엄청 길지는 않은데 그렇다고 크롭도 아니라서 넣입 빼입 모두 굿

디자인: 기본 베이직 티라서 어디든 받쳐입기 좋고 스퀘어넥이라서 조금 더 차려입은 듯한 느낌이 들고 쇄골이 정말 예뻐보여요; 고개 숙여도 속 잘 안보임! 출근룩으로 넘 좋을것 같고 찐 화이트라 어디든 잘 어울리는데 청바지 조합이 제일 예쁨

사이즈: 제가 정 55인데 저보다 통통하시면 라지 추천! 가슴 부분이 속옷에 따라 타이트해보입니다. 근데 신축성이 좋아서 편해서 타이트하게 입고 싶으시면 M도 좋을 듯
지그재그 체험단 이벤트로 상품을 무료로 제공받아 작성한 리뷰입니다."
묭아,상위 1%,24.12.19,아이보리,M(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,48kg,상의 44,"‼️체험단 이벤트를 통해 착용한 상품리뷰입니다‼️

🫧 스펙 158/48 220

📍디자인
하,,, 올해의 흰티셔츠&청바지 조합을 위한 티셔츠는 이 제품으로 종결할게요,,, 가슴부터 허리까지 라인 살려주는 디테일이 장난 아닌데다가 적당히 스퀘어넥으로 파여있어서 은은하게 느낌이 살아요 지금 사진 속 제 쮜쮜의 라인이 보이시나요

📍코디
말해뭐해 무조건 청바지랑 같이 입으세요 아무것도 안 걸치는 게 이 옷의 장점을 극대화하는 길

📍색상
이렇게 환하고 얼굴 밝혀주는 화이트? 이건 귀합니다

📍배송 및 상태
하루만에 배송왔어요 포장상태도 굿👍

총평 ⭐️⭐️⭐️⭐️⭐️
제발 사세요 저 한 번만 믿고 사세요 제발 진짜 제발,,,
지그재그 체험단 이벤트로 상품을 무료로 제공받아 작성한 리뷰입니다."
zK5gD33V,상위 10%,24.12.18,아이보리,S,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,47kg,상의 44,오잉..! 생각보다 좋아서 다른 컬러도 구매함 !!! ㅎㅎㅎ 생각보다 핏이 예뻐서 놀랐어요 ㅎㅎㅎ 키가 작은 편이라서 기본으로 구매해도 총장 길이 아주 마음에 쏙 듭니다:) 계속 재구매 예정입니다 착용감 정말 굿이에요~ 디자인도 만족!!!
닉네임닉네임,탑리뷰어,24.12.15,카키,M(롱ver.),정사이즈예요,보통이에요,화면과 비슷해요,161cm,51kg,상의 55,"색이 오묘하니 이뻐요 카키랑 브라운이랑 섞어놓은 색인데 제 얼굴 위에만 올려놓으면 똥색이 되어버려ㅠㅠ
옷은 죄가 없어요. 제 칙칙한 피부톤 생각도 안하고 모델컷만 보고 카키색 시킨 제 잘못이죠 

도저히 맨 피부 위에는 입을 수 가 없어서 안에 레이어드 해서 입으니까 그나마 나아요
레이어드 팁은 소매를 최대한 빼서 넥 부분을 넓게 만들어주는게 이뻐요!!

아 물론핏은 예술입니다 s샀으면 누가봐도 내복같았을것 같아요 m시키길 잘했움"
cTM9Jwcy,상위 25%,24.12.11,아이보리,M(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,58kg,상의 55,"이거 완전 촉감 대박적이잖아?
워낙 후기가 좋았지만 바스트가 있고 뱃살이 많은 채형이라 걱정했지만 M구매하기를 
잘한거 같아요! 사이즈가 엄청 딱붙지 않고 적당히 
여유 있고 쫜쫜한 재질이라 부드럽고 더 좋은거 같아요 
가슴부분도 그렇게 파여있지않고 팔뚝은ㅎ 그냥 제가 살이 많아요 그건 어쩔수없어요 
날씨가 많이 추워서 히트택 필수 인제 이건 히트택 대신 이너로 입어도 될거 같아요~! 
다른색도 사러가야지 총총🧚🏻"
도롱뇽,상위 5%,24.12.10,스프링핑크,M,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,60kg,상의 55,"색상, 핏, 디자인 모든 면에서 기대 이상으로 만족스러웠어요~ 이 가격에 샀다는게 믿어지지 않을 정도 ㅎㅎㅎ

처음에는 핑크색이라고 해서 혹시 고무장갑 같은 탁한 색상이면 어쩌나 걱정했는데, 받아보니 맑고 화사한 핑크색으로 봄웜톤 피부에 정말 잘 어울리는 컬러였습니다. 피부 톤을 환하게 밝혀줘 착용했을 때 얼굴이 한층 생기 있어 보이네요~

핏은 몸에 적당히 밀착되는 디자인으로, 전체적인 실루엣을 예쁘게 살려줍니다. 특히 스퀘어넥이라 여성스러운 분위기를 한층 더해줍니다. 심플하지만 세련된 디자인 덕분에 단독으로 입어도 예쁜데 자켓이나 가디건과 함께 레이어드하면 더 예뻐요!! 

전체적으로 핏과 라인이 예쁘게 떨어져 깔끔한 기본 아이템인데 봄웜에 찰떡인 핑크색이라 포인트로 입기에도 너무 좋아서 정말 추천드리고 싶습니다!"
뉴냐,상위 10%,24.12.07,아이보리,M,정사이즈예요,보통이에요,화면과 비슷해요,161cm,61kg,상의 66,이런옷은 소매 길이가 중요하다고 생각해서 소매길이 참고하시라고 첫번째 사진 첨부했어요 딱 손목까지 오는 길이라 그냥 여기저기 받쳐입기 좋아요 아이보리는 완전 이너로 입을거라 작을거알고 하나 작은 사이즈 샀어요 아쉬운점은 옆에서 봤을때 배를 안잡아줘서 허리는 널널하고 가슴만 딱맞아서 몸매가 조금 안예뻐보여용
8SRaw9kt,,24.12.03,아이보리,L(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,60kg,상의 66,"66튱튱이에게 쫄리지않고 핏되면서 뱃살부각안되면서 목라인넓어 시원하고 가슴라인예뻐보이면서 너무얇지않고 원단좋아서 겨울에 하나만입고 코트입기더좋을듯 
아니그냥진짜너무 좋아서 한장더시키님
퉁퉁이들 흰기본티사기얼마나힘든데 감사합니다 사장님 계속재구매할께요ㅠㅠ 다른컬러도 라지 롱 만들어주십사 간곡히부탁드려요"
뜽요,상위 15%,24.12.02,아이보리,S(롱ver.),정사이즈예요,보통이에요,화면과 비슷해요,168cm,54kg,상의 55,"겨울에 입을 기본티 찾다가 후기 좋아서 샀어요 !!

소재: 싼 티 나는 소재 아니고 두꺼운 면이에요 촉감이 좋은데, 세탁기 돌리면 넥라인이 늘어나려나? 싶긴 하네요. 건조기는 돌리면 쫄 것 같구요?

비침: 하나도 없어요. 완전 좋음!! 안에 핑크 속옷 입었는데 비침 없었어요 검은색은 잘 모르겠네요

핏: 딱 정핏이에요. 저는 팔뚝살 많은 체형인데 흰 티를 입어서 더 부각 되는 감이 있어요 ㅠ_ㅠ 
근데 이 정도 살은 다 있겠지 나도 힘들다

총점: 소재 두껍고 부드러움 싼티 나지 않아 좋음. 다만 세탁기 돌리면 어찌 될지 걱정 ㅜㅜ;; 본인 어깨 넓고 팔뚝살 많은 체형. 어깨부분과 넥라인 핏이 살짝 애매함 팔뚝 부각 있음. 겨울에 이너로 입기 괜찮을 것 같음 가을엔 몸매 자신만 있으면 단독으로 입어도 좋을 것 같슨 ~~*"
pI6FWT54,상위 5%,24.12.01,카키,S,정사이즈예요,보통이에요,화면과 비슷해요,154cm,49kg,상의 55,기본티로 입고 다니기 너무 좋아요! 반팔 샀다가 여름에 너무 잘 입어서 긴팔 버전도 산건데 너무 마음에 드네요 ㅎㅎㅎ 물론 가격이 좀 싸고 자주입고 자주빠니깐 금방 흐물흐물 해지는것 같긴 하지만 충분히 감안하고 입을만 한거 같아요 ㅎㅎ
pI6FWT54,상위 5%,24.12.01,아이보리,S,정사이즈예요,보통이에요,화면과 비슷해요,154cm,49kg,상의 55,기본티로 입고 다니기 너무 좋아요! 반팔 샀다가 여름에 너무 잘 입어서 긴팔 버전도 산건데 너무 마음에 드네요 ㅎㅎㅎ 물론 가격이 좀 싸고 자주입고 자주빠니깐 금방 흐물흐물 해지는것 같긴 하지만 충분히 감안하고 입을만 한거 같아요 ㅎㅎ
충동구매,,24.12.01,아이보리,L(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,67kg,상의 77,"반팔버전 샀었는데 마음에 들었어서 긴팔도 구매했어요!
넥라인 봉제가 깔끔해서 좋아요.
앞부분은 이중원단이고 뒷쪽은 단일원단입니다!
M사이즈는 저한테 좀 작았었는데 L사이즈도 새로 생겨서 너무 좋아요"
충동구매,,24.12.01,그레이,L(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,67kg,상의 77,"반팔버전 샀었는데 마음에 들었어서 긴팔도 구매했어요!
넥라인 봉제가 깔끔해서 좋아요.
앞부분은 이중원단이고 뒷쪽은 단일원단입니다!
M사이즈는 저한테 좀 작았었는데 L사이즈도 새로 생겨서 너무 좋아요"
마치_봄웜라,상위 1%,24.11.30,블랙,S,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,42kg,상의 44,"[ 키157 / 41kg / 봄웜라이트 / 내추럴체형 ]

💟 색상

블랙컬러라서 어디든 휘뚜루마뚜루 입기 좋아요!
흰색이랑 블랙은 가지고있으면 활용하기 좋을듯합니다. 다만, 블랙컬러라서 위에 밝은 니트류와 함께 착용시 니트털이 잘 붙어서 입고나면 털 파티 일어날 수 있어서 주의…!!

💟 사이즈 & 핏

완전 핏하게 나오는 티셔츠같아요.
팔부분도 생각보다 붙는 편인데 소매부분이 조금만 더 길면 좋겠어요.

목 파임도 너무 심할까봐 걱정했는데 스퀘어형이라 생각보다 괜찮네? 싶었어요. 나중에 날 풀리면 위에 자켓 걸치면 딱 이쁠듯!

💟 재질 & 두께감

보드라워서 촉감 예민한 분들도 착용하기 괜찮아요.
흐물거리는 재질 XX
한겨울에 단독착용은 어렵고 위에 가디건류와 함께 입는게 나을것같아요.

💟 배송 & 서비스 

2-3일만에 배송 빨리 와서 좋아요!

💟 총평

흰색과 블랙같이 기본템으로 쟁여놓긴 좋은 아이템!
여름 제외하고 여기저기 활용하기 좋은 
티셔츠라고 생각합니다.

파여서 살까말까 고민하시는 분들
구매하셔도 후회안하실거에요 😊 추천!"
찌헤,상위 5%,24.11.30,아이보리,L(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,59kg,상의 66,"옷의 소재, 퀄리티 자체는 너무 탄탄하고 만족스럽습니다. 
일부러 라지 사이즈를 샀는데도 불구하고 몸이 딱 맞게 떨어지는 핏이예요. 기장은 예상했던 것보단 짧은 편이였고 군살있으신 분들, 살에 예민하신 분들은 좀 기피하는 스타일 일수도요. 밝은 계열이라 속옷 비치고요.

스퀘어넥인건 너무 좋은데 상체를 숙일땐 조심하셔야 합니다. 크고 넓은 스퀘어라 살짝만 숙여도 훅 파이더라고요. 슬랙스에 가볍게 입어봤는데 깔끔한 느낌으로 코디하기 편할것 같아요. 가디건 안에 이너로 입어도 문제 없을것 같고, 자켓안에 입어도 너무 예쁠거같아요."
nHUWsxSz,상위 15%,24.11.27,블랙,M,정사이즈예요,보통이에요,화면과 비슷해요,170cm,60kg,상의 66,"팔뚝살있는사람 참고하세요ㅋㅋㅋ
팔뚝 도랏맨
팔이 좀 널널했음 좋겠지만 쩔수없지
어차피 아우터안에입을티 찾은거라
만족함 ㅋㅋ
스트레이트체형은 스퀘어가 낫다길래 샀어요
내몸이문제지 옷 핏은 괜찮을지두^^
화이트도 사볼까 고민즁 ㅋㅋㅋ"
hyun******,상위 5%,24.11.26,카키,M,생각보다 커요,아주 만족해요,화면과 비슷해요,164cm,58kg,상의 55,"반팔을 너무 잘 입고 잇는데 흰색 재구매 하러 들어왔다가 품절이길래 긴팔 시켜봤어용 워낙 좋아하는 색 입니다
제가 살이 빠진건지 같은 미듐 사이즈인데 개체 차이거 있는지 반팔에 비해 폼이 좀 넓은 느낌..?? 
이곳 티셔츠들은 여성성을 아주 잘 돋보이게 해주는 옷이에요 !"
yyj0*****,상위 20%,24.11.24,아이보리,M,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,70kg,상의 55,167에 70 퉁팅인데 꽉 안 끼고 살짝 붙으면서 널널함 소재가 약간 말랑말랑하다고 해야하나 보드라와서 입기 편하고 본인은 가디건이나 옷 안에 이너같이 입으려고 산 거라 매우 만족. 어떤 옷이랑 입어도 무난해서 좋고 편안함 대신 숏은 팔 들면 배 보이는 거 감안해야함ㅠ재구매의사 있음 다음엔 롱으로ㅠㅠ
땅히,탑리뷰어,24.11.22,블랙,M,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,쫀쫀한 원단에 몸통은 이중으로 덧대어 있어 여름을 제외하고 3계절은 착용 가능할것 같아요! 보통은 가슴쪽만 이중으로 덧대어 있는 제퓸들이 많아 아쉬웠는데 요 제품은 팔 제외 몸통이 이중이라 티도 안나고 퀄리티 너무 좋아요
DHTxb8Eh,상위 10%,24.11.22,아이보리,M,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,55kg,상의 55,"다른 흰티는 스킨톤 속옷 입어도 비침 있는데 얘는 진짜 없어요!! 넥 쉐입도 이쁘고 완전 맘에 듭니당
티가 살짝 헐렁해서 뱃살 부각도 없고 날씬해보여요
흰티 + 가디건 조합 좋아하는데 다른 티 입으면 가디건 절대 못벗는디 이건 당당하게(?) 벗어요
청바지에 조합 최공🖤 잘샀어요!!"
GoG,탑리뷰어,24.11.21,블랙,M(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,57kg,상의 55,"🎁 배송: 직진배송이라 다음날 왔어요! 포장 깔끔하게 잘해주셨어요!

✨️ 품질: 쫀쫀하고 끝단처리도 잘되어있고 매우매우매우 만족 🥰🥰 사진은 무스탕입었다가 털이 많이 붙었네여 ㅋㅋㅋ 먼지 같은 것이 잘 붙는 편이긴하는듯해요 *검은색이라 티가 많이나는 건 어쩔수없...

🎀 핏: 넥이 좀 파인 편이긴 해요. 단독으로 입을때는 꾸밀때나 가능할거같기도...? 일반적인 느낌으로 입기에는 유고걸에게는 살짝 부담스럽네여
165 기준 롱ver 길이가 딱 좋아요! 이거보다 짧았으면 불편했을듯 ㅎ

🪄 활용도: 완전 기본 스퀘어넥티라서 많이 입을것 같아요. 동그란 얼굴형이라 원래도 목라인 배색 스퀘어티 깔별로해서 세장 갖고있었는데 ㅎㅎㅎ 거의 매일입게되어서 기본 무지티로 구매했어요! 이너나 레이어드로 많이 입을듯하네요!"
GoG,탑리뷰어,24.11.20,아이보리,M(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,57kg,상의 55,"🎁 배송: 직진배송이라 다음날 왔어요! 포장 깔끔하게 잘해주셨어요!

✨️ 품질: 쫀쫀하고 끝단처리도 잘되어있고 매우매우매우 만족 🥰🥰

🎀 핏: 넥이 좀 파인 편이긴 해요. 단독으로 입을땐 좀 조심하긴해야할듯! 안에 스킨색 속옷 입었는데 하나도 안비쳐서 내복같은 느낌이 거의 안나는 점은 매우 훌륭해요 🥰🥰
165 기준 롱ver 길이가 딱 좋아요! 이거보다 짧았으면 불편했을듯 ㅎ

🪄 활용도: 완전 기본 스퀘어넥티라서 많이 입을것 같아요. 동그란 얼굴형이라 원래도 목라인 배색 스퀘어티 깔별로해서 세장 갖고있었는데 ㅎㅎㅎ 거의 매일입게되어서 기본 무지티로 구매했어요!"
R9hMmlIR,상위 10%,24.11.20,아이보리,M,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,51kg,상의 55,"쇼핑몰에서 구매해본 기본 티셔츠 중에 가장 마음에 들었어요. 어디에 매칭해서 입어도 너무 예쁩니다.
무엇보다 짜임이 탄탄해요. 세 번째 사진 보시면 진짜 가격 대비 말 안되는 퀄리티임을 아실 수 있습니다. 이너티로 입으려고 구매했는데 퀄리티가 너무 괜찮아서 저는 그냥도 잘 입고 있습니다. 길이는 적당한 크롭 기장인 것 같아요."
먕먕츄츄,상위 5%,24.11.19,아이보리,S(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,49kg,상의 44,"스퀘어넥 좋아해서 샀어요
핏 너무 이쁘구 앞에 속옷안비춰서 조아요
숏은 못넣어입어서 롱으로 했고 전체적인 길이는 배꼽 밑 3-4센치 정도에요
가슴은 붙고 허리는 좀 널널해서 전체적으로 붙는 핏이 아니여서 휘뚤마뚤입기 귯"
5PIjo5G0,상위 10%,24.11.18,아이보리,S(롱ver.),정사이즈예요,보통이에요,화면과 비슷해요,167cm,52kg,상의 55,"후기가 좋아서 자켓 이너로 입으려고 샀어요.
소재 탄탄하고 넥라인 파짐도 적당하고 핏도 예뻐요. 
뒷면도 두 겹이었으면 더 좋았겠지만 저는 크게 신경 쓰이지는 않더라고요. 단독, 이너 둘 다 괜찮아요! 넣입 좋아해서 롱 기장으로 샀는데 좀 애매하긴 해서 크롭으로 다른 컬러 또 사야겠어요!!"
eLiYfw74,상위 20%,24.11.15,아이보리,M(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,58kg,상의 66,"데일리 이너로 입을려고 샀는데
소재가 진짜 쫀쫀해요
팔이 좀 긴편인데 약간? 아주살짝 짧은감이 있지만
어차피 이너로 입을거라 괜찮을 것 같아요
화이트 아닌 진짜 아이보리구요
여기저기 잘 입기 좋을거 같습니당"
XVU4TeKN,상위 5%,24.11.15,블루,M,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"이너로 입으려고 티셔츠 샀어요
색상은 상세페이지랑 거의 똑같아요
쨍한 블루 색상이라서 쿨톤이시라면 잘 받으실거예요. 

그런데 너무 파여있어서 깜짝 놀랐어요.
면도 부드럽고 신축성있어서 편하게 입을 수 있는데 2번째 사진 보시면 갈색은 브라끈이 안보이는 정도로만 파여있는데 블루 색상은
끈 다보여요 파인 정도가 달라서 깜짝 놀랐어요

이미 택도 뜯었고 가격도 싸니까 조끼를 입든지
자켓을 입고 안 벗을 용도로만 쓰려고요

사진을 찍어서 보여드리고 싶지만 너무 노출이 많아서 못할 거 같아요
블루는 거의 오프숄더 급이라고 생각하시면 되어요"
미니룩,상위 1%,24.11.09,아이보리,S(롱ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,45kg,상의 44,"배송 빨라서 좋았어요
완전 화이트 색상이라 딱 제가 원하던 색이에요
누런 끼 안 돌아서 좋아요
스퀘어넥이라 예뻐요
가슴 부분 안 뜨게 잘 잡아주고
그렇다고 너무 딱 달라붙지도 않아서 마음에 드는핏이에요
롱 버전 시켜서 바지 안에 넣어 입을 수 있어서 좋아요
자켓 이너로 딱이에요👍🏻"
