아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
포챸코,상위 20%,24.10.21,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,167cm,58kg,상의 66,"저렴한 가격이라서 큰 기대는 안했지만
박음질이나 어깨선 부분 품질이 좋지 않아서 단품으로 입기엔 많이 힘들것 같구요!
맨투맨, 니트 안에 이너로 입기엔 좋아요
쫀쫀하고 보들하고 이너용으론 제격입니당"
aCPLAAnh,상위 30%,24.10.08,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,158cm,43kg,상의 55,아주 얇고 좋아요 약간 노란기 있는 색입니다. 몸에는 딱 맞는 핏이고 목은 너무 낑기지 않을정도에용 목 거슬리시는 분들은 반목 하세요
B8oBeJZM,상위 15%,24.09.29,화이트,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,48kg,상의 44,긴 목티가 안어울려서 반목티로 구매했는데 잘 산 것 같아요 면 소재도 부드럽고 소매도 길어서 여리여리해보이고 좋아요 비침도 많이 없어요
7BnVszQa,,24.09.26,브라운,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,50kg,상의 55,"입기전에 빨래하려고 봤는데 
목부분은 박음질이 아예없어요 
연출하긴 좋을것 같긴한데
오래입진 못할것 같단 생각 먼저들어요
스판기는 완전 좋고 핏도 예뻐요!"
7BnVszQa,,24.09.26,블루,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,50kg,상의 55,엄청난 스판기 덕분에 한겨울에 이너를 입고도 입을수 있을것 같아요 핏은 어깨라인이 진짜 예쁘게 떨어져서 말할것 없이 좋아여 사진에 예쁜 색이 안담겨여 ㅠ 소라색비슷한 블루에요
p3F87an6,상위 30%,24.09.24,블랙,반목,정사이즈예요,보통이에요,화면과 비슷해요,,,,깔끔한 기본티입니다! 이너로 입고 싶어서 블랙 화이트 구매했어요! 목 부분이 생각보다 길오소 접어입는듯 해요?! 반목 시켰는데 긴목 온거 아니겠져..암튼 접어 입는 반목 스탈~
p3F87an6,상위 30%,24.09.24,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,,,,깔끔한 기본티입니다! 이너로 입고 싶어서 블랙 화이트 구매했어요! 목 부분이 생각보다 길오소 접어입는듯 해요?! 반목 시켰는데 긴목 온거 아니겠져..암튼 접어 입는 반목 스탈~
4MNLpnVU,,24.02.19,블랙,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,51kg,상의 44,"아이보리랑 검정 먼저 사봤는데요.
세탁망에 넣고 빨아도, 보풀같은것 안나고 아주 괜찮네요. 데일리로 입기딱이에요. 출근복장 확정"
4MNLpnVU,,24.02.19,아이보리,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,51kg,상의 44,"아이보리랑 검정 먼저 사봤는데요.
세탁망에 넣고 빨아도, 보풀같은것 안나고 아주 괜찮네요. 데일리로 입기딱이에요. 출근복장 확정"
eDTp4G6o,상위 15%,24.02.05,블랙,반목,정사이즈예요,보통이에요,화면과 비슷해요,160cm,52kg,상의 55,목안쪽이 마감 별로여서 조금 실망했지만 이 가격이면 만족해요.핏이 이쁘고 좋아요. 반목이라 편해서 더 손이 자주갈것 같어요
eDTp4G6o,상위 15%,24.02.05,블루,반목,정사이즈예요,보통이에요,화면과 비슷해요,160cm,52kg,상의 55,핏이 이쁘네요. 못안쪽이 마감이 별로이지만 이 가격이면 만족합니다.잘입을것같어요.블루색상 제가 생각한 생감이라서 이뻐요
08GOmiyv,,25.01.14,블루,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,56kg,상의 55,흰반목티 찾다가 색 이뻐서 같이 구매했습니다. 잘늘어나고 안답답해요 제가 원하던 색이고 매치하기 딱 좋은 색입니다 만족
ropAg7W4,,25.01.09,블랙,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,54kg,상의 55,"핏이 아주 마음에 듭니다! 반목부분도 핏 괜찮게 나와용 스판끼, 기장감등 제 스펙테 적당해요! 화이트도 하나 주문하려구요!"
eYN9pxzi,,25.01.07,화이트(얇은기모),반목,정사이즈예요,보통이에요,화면과 비슷해요,164cm,50kg,상의 55,그냥 무난무난하게 입기 좋아요!! 기모가 엄청 두껍진 않지만 적당히 보온도 되고 가성비 있습니당👍👍 안에 받혀입으려고요~~
9eYT0FiL,상위 15%,25.01.05,화이트,긴목,정사이즈예요,보통이에요,화면과 비슷해요,158cm,46kg,상의 44,벌써 다섯번도 넘게 구매했습니다 무난하게 이너로 입기 편하고 겨울에 코트 안에 입기 좋아여 소재나 디테일도 편안합니다
mje9***,상위 25%,24.12.28,블랙(얇은기모),긴목,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,47kg,상의 44,하얀색구매하고 너무 마음에 들어서 검정색도 구매했어요!!따뜻해서 출근할 때 항상 안에 껴입는 옷이에요ㅎㅎ가격대비 만족해요
P5OW6ZSh,상위 10%,24.12.25,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,150cm,42kg,상의 44,전체적인 옷 크기도 좋고 재질도 부들부들해요. 겨울에 안에 입기 딱 좋네요. 목도 안 불편하면서 따뜻해요.
shsu*****,상위 15%,24.12.20,블랙,긴목,정사이즈예요,보통이에요,화면과 비슷해요,164cm,57kg,상의 55,부들부들하고 좋아요 목도 저는 딱 원하는 기장이고 싼티나는 느낌의 폴라가 아니에요 블랙이라 비침도 안보이구 기장도 괜찮아요
dleh******,상위 25%,24.12.20,아이보리(얇은기모),반목,정사이즈예요,보통이에요,화면과 비슷해요,159cm,55kg,상의 55,"목티 쫀쫀하고 좋아요
소재가 부드러워서 이너티로 입기 좋습니당
팔부분도 길어서 좋아요
다른 색깔로도 구매하고 싶어요,~!!"
gzOFbTFs,상위 25%,24.12.19,화이트,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,브라운사고 너무예뻐서 흰색또샀어요 니트안에입기좋고 목도 예쁘게반목이라 목이길어보여요 색도 누런빛없고 깔끔하네요
pksu***,상위 25%,24.12.18,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,161cm,46kg,상의 55,얇고 딱 이너용이엥목이 생각보다 답답하긴한데 가냥 받쳐입기 좋아요 퀄리티도 쏘소 입니다 색은 아이보리아닌 흰색이라 맘에들어요
wlflAxQK,,24.12.16,블랙,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,49kg,상의 55,"쫀쫀하고 면도 보들하네요~ 팔길이 길어서 좋고 
보풀만 많이 안일어나몀 한철 말고도 더 입응수있을거같아요 가격대비 만족합니다"
dyum****,상위 25%,24.12.15,화이트,긴목,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,진짜 화이트! 색입니당 워머도 잇으면 좋을거같은데 그건아쉬워용 ㅠㅠ 힝 배송도빨랏고 재질도좋아서 맘에들어용~~
gzOFbTFs,상위 25%,24.12.14,브라운,반목,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,핏도좋고 따뜻한데 계속입으니깐 보풀이생기네요 ㅠ 레이어드 하기좋아요 좀붙는스탈이예여 보풀 띠면서 한철잘입을께여
i5x8LMFn,,24.12.14,화이트(얇은기모),반목,정사이즈예요,보통이에요,화면과 비슷해요,154cm,40kg,상의 44,부드러운데 보풀 잘 안 생길 거 같은 재질이에요 두께는 생각보다 얇은데 그래도 기모가 있어서 따뜻해요 여러장 사서 입고 싶네용
xBszB9P1,,24.12.13,블랙,반목,정사이즈예요,보통이에요,화면과 비슷해요,,,,"기본 이너로입기 좋은것같어요, 반목이라 목이 불편하지않아서 더 좋아요 재질은 쫀쫀하고 히트텍같은 재질입니다~ !"
뚱땅이,,24.12.12,오트밀,긴목,정사이즈예요,보통이에요,화면과 비슷해요,,,,기본 이너티로 입기 좋아요 일단 팔이 길어서 빼입기 좋고 긴목이어도 적당히 길어서 안답답해요! 색상도 예쁜 오트밀이라 무난합니당
LceZBnmv,상위 15%,24.12.09,그레이,긴목,정사이즈예요,보통이에요,화면과 비슷해요,168cm,60kg,상의 66,살짝 어두운 그레이 목 폴라에여. 얇은 재질이라 이너용으로 딱이네용. 배송 빠르고 저렴해서 가성비용으로 굿인 것 같아요~
akfl******,상위 30%,24.12.09,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,165cm,50kg,상의 55,"급하게 그냥 산건데 생각보다 맘에들어요 
목조이는게 싫어서 반목으로된거 산건데 저한텐 딱좋아요 기본템으로 화이트 블랙 넘 유용해요"
i5x8LMFn,,24.12.08,브라운,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,40kg,상의 44,색상 예뻐요! 두께가 생각보다 얇은데 그래도 내구성이 좋아서 따뜻한 편이에요 보풀도 잘 안 일어날 것 같은 재질이에요 만족합니다
RZE2a52r,,24.12.06,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,155cm,51kg,상의 44,진짜 지금까지 입었던 다른 이너 티들이랑 살짝 다른 질감이에요! 찰랑보들..? 넘 맘에 들고 적당한 반목이라 잘 입을거 같습니다
6b2n0Uep,,24.12.05,화이트(얇은기모),반목,정사이즈예요,보통이에요,화면과 비슷해요,168cm,51kg,상의 55,기모라서 생각보다 두께가 있어요! 목이 너무 안 높아서 답답하지 않아요. 퀄리티는 가격대 생각하면 만족스러운 정도입니다 ㅎㅎ
T5qH2mbr,상위 20%,24.12.04,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,159cm,56kg,상의 55,"이
가격에 이정도 퀄리티면 만족합니다! 목티가 좀 얇아서 이너로 입기 좋은 좋아요! 색상도 깨끗한 흰색이라 마음에 들어요"
rH3ERug7,,24.12.03,화이트,반목,생각보다 커요,보통이에요,화면과 비슷해요,165cm,49kg,상의 55,"가디건안에 베이직하게 입기 좋아요 ㅎㅎ 
반목이라 안갑갑하고 좋네요
배송도 빠르게 오고
화이트는 단독으로 입기에는 비침이잇어요"
aCPLAAnh,상위 30%,24.12.03,오트밀,반목,정사이즈예요,보통이에요,화면과 비슷해요,158cm,43kg,상의 55,핏이랑 촉감은 좋은데 마감이 많이 아쉬워요. 실밥정리를 엄청 오래 해야합니다. 가성비는 정말 좋아요. 색상이 많아지면 더 좋겠네요
b3EV6rh5,상위 20%,24.12.03,화이트,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,49kg,상의 55,창백한 화이트는 아니고 따뜻한 화이트라 좋았어요! 근데 화이트는 확실히 조금 비칠거 같긴 합니다. 어차피 이너로 입으려고 산거라 큰 상관은 없을거 같아요 이너 폴라티 찾으시는 분들 강추요!
F4EigvyS,상위 15%,24.12.01,화이트(얇은기모),반목,정사이즈예요,보통이에요,화면과 비슷해요,162cm,54kg,상의 44,"검은색도 사고 흰색도 삿어요
맨투맨이나 니트안에 받쳐서입을려고 삿는데 아주 잘산거같아요
기모도 입는데 쫀쫀하고 따뜻하고 좋네요"
F4EigvyS,상위 15%,24.12.01,블랙(얇은기모),반목,정사이즈예요,보통이에요,화면과 비슷해요,162cm,54kg,상의 44,"엄청 쫀쫀하도 두꺼워요
뭔가 하늘하늘할꺼같앗는데 주문하고 입어보니깐 엄청 두툼하네요 기모도 잇어서 엄청 따뜻하고 좋아요"
FMmtakRc,,24.11.27,그레이,반목,정사이즈예요,보통이에요,화면보다 밝아요,158cm,50kg,상의 44,무난하면서도 제일 입기 쉬운 색일거 같아서 구매 했습니다 부들부들해서 좋고 목도 훌렁해서 답답하지 않고 편해요 마음에 듭니다
Dp9ycYRB,상위 30%,24.11.26,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,158cm,57kg,상의 55,"소재도 너무 부드럽고, 색도 화면과 같아요. 화이트라 비치는건 어쩔수없지만 생각보다 비침이 조금 덜한것같아요! 추천합니당"
OuhZKaaB,상위 30%,24.11.26,블랙(얇은기모),긴목,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,60kg,상의 66,"너무 만족스러워서 색깔별로 하나씩 사는중 입니다
부드럽고 좋아요 너무 붙거나 큰 느낌도 아니고 몸에 알맞게 착붙입니다"
OuhZKaaB,상위 30%,24.11.26,블랙,긴목,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,60kg,상의 66,"너무 만족스러워서 색깔별로 하나씩 사는중 입니다
부드럽고 좋아요 너무 붙거나 큰 느낌도 아니고 몸에 알맞게 착붙입니다"
ivrN6ei1,,24.11.23,블랙,반목,작아요,보통이에요,화면과 비슷해요,165cm,57kg,상의 55,"한철 입을 퀄리티이고 가격이 다소 비싼편이긴 하지만
핏이 이뻐서 여러장 구매 중입니다 
두께도 얇아서 어디 안에 받쳐입기 딱이에요"
9eYT0FiL,상위 15%,24.11.22,화이트,긴목,정사이즈예요,보통이에요,화면과 비슷해요,158cm,46kg,상의 44,겨울에 입기 편하고 무난해서 세번째 구매했아욤 색상이나 소재나 디테일 무난하고 입렀을때 길이감도 적당한 거ㅛ 같아료
ivrN6ei1,,24.11.22,화이트,반목,작아요,보통이에요,화면과 비슷해요,165cm,57kg,상의 55,"단독으로 입기보다는 니트, 가디건 등의 아이템 안에 입기 적합합니다. 두께가 얇고 핏이 좋아요.
확실히 긴목보단 반목이 이쁘네요."
9FQ18yPB,,24.11.19,아이보리,반목,정사이즈예요,보통이에요,화면과 비슷해요,167cm,50kg,상의 55,니트안에 이러캐 레이어드해서 입으면 이쁘구 따수어요 색도 따뜻한 아이보리~~ 걍 무난하게 한철 잘 입을수 있슴댜 ㅎㅎ굿
9MP9s9YL,상위 15%,24.11.09,블루,반목,작아요,아주 만족해요,화면과 비슷해요,161cm,52kg,상의 55,"생각보다 타이트하긴한데 부들하고 예뻐요 
이너로 입기 좋은듯합니다 
뷔스티에랑 입고 슬랙스나 치마입으면
출근룩으로 최고에요"
cz6tPNTk,상위 10%,24.11.09,블랙,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,51kg,상의 55,아직 입어보진 않았지만 소재는 부들부들하고 겨울에 이너로 자주 입을것 같아요 배송도 빠르고 좋아요 길이도 딱 적당해요
bbrmXlHg,,24.11.06,아이보리,반목,정사이즈예요,보통이에요,화면과 비슷해요,160cm,53kg,상의 55,오랜지색 예쁘고 레이어드하기 좋아보여요 반목이라 적당하고 쫀쫀해서 이너로 추천합니다 재구마 의사 잇습니다 추천 ㄱ
bbrmXlHg,,24.11.06,오렌지,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,53kg,상의 55,쫀쫀하고 말라보이는핏이라 너무좋아요 다른색 추가 구먀 의사 있습니다 강추해요 이너로 얇규 귯이에요 추천합니다 고고
산삼52,상위 15%,24.11.05,화이트,긴목,정사이즈예요,보통이에요,화면과 비슷해요,166cm,49kg,상의 44,부들부들 소재도 얇고 스판이 많아 부담없이 편하게 입기 너무너무 좋을 거 같아요 배송이 빨리 왔는데 늦은 리뷰 써봅니다!
꽃서현,,24.11.05,아이보리,반목,정사이즈예요,보통이에요,화면과 비슷해요,169cm,52kg,상의 55,반목 티셔츠를 좋아하는데 레이어드 해입기 좋을 두께에요 따듯해 보이는 컬러라 요즘 같은 계절에 손이 제일 많이 가는 아이중 하나에요
skys******,,24.11.02,블랙,반목,작아요,보통이에요,화면과 비슷해요,158cm,67kg,상의 66,"우선 엄~~~청엄청 얇다는걸 인지하고 사셨음해요
전 어차피 이너로 입을거라서 감안하고 샀지만 단독으로 입으실분은 매우 얇다늠것과 몸매부각이 엄청 심하다는걸 알려드리고싶네요
워낙 저렴허게 사긴했지만 목부분 안쪽이 댕강 천 잘라놓은것마냥 되어있어서 당황했어요 ㅋㅋㅋ
잘린부분이 밖으로 안튀어나오도록 잘 입어야겠어요~"
qEvcvLRk,상위 30%,24.11.01,오렌지,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,48kg,상의 55,오렌지색상 추천합니다. 질 너무 좋고 촉감좋아서 잘 입을거 같아요 입다가 재구매 하려구욥 추천핮니답!! 얇아서 편해요
GsgSxvJc,,24.10.27,오트밀,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,52kg,상의 66,"반목폴라 답답하지않고 따뜻해요 
소재도 쫀득해서 이너에 입기 너무 좋고
보들보들 합니다
검정색도 한개 더 구매하고싶어서보고있어요💗"
vV3U0OCu,상위 10%,24.10.24,아이보리,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,44kg,상의 44,가격이 싸서 살짝 걱정했는데 질도 좋고 색도 이뻐요 색별로 사서 입어도 좋을거 같아요 배송도 엄청 빨라서 그 담날 바로 받았어요
l5oSFIl4,,24.10.23,블랙,반목,정사이즈예요,보통이에요,화면과 비슷해요,157cm,44kg,상의 44,그냥 무난한 폴라티에요 얇긴 한데 저렴하니까 이해되는 질이에요 이너로 입기 좋은거같아요 추천합니다 편하고 부드러워요
LV7hIEkr,,24.10.22,블랙,반목,정사이즈예요,보통이에요,화면과 비슷해요,164cm,58kg,상의 55,반목폴라 입을 일이 생겨서 급하게 구매했는데 배송도 빨리 오고 좋았어용 보들보들한 재질이고 이너로 입기 무난하고 좋아요
Fzq2wel0,,24.10.22,블랙,반목,정사이즈예요,보통이에요,화면과 비슷해요,159cm,57kg,상의 55,"무난무난하니 안에 받쳐서 입기좋은 반목이너에요
소재 나쁘지않고 체형보정은 당연히 안되지만 잘입을거같어요!! ㅎㅎ"
Fzq2wel0,,24.10.22,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,159cm,57kg,상의 55,"무난무난하니 안에 받쳐서 입기좋은 반목이너에요
소재 나쁘지않고 체형보정은 당연히 안되지만 잘입을거같어요!! ㅎㅎ"
9RP3E2E5,상위 30%,24.04.01,반목,화이트,정사이즈예요,아주 만족해요,화면과 비슷해요,150cm,60kg,상의 66,되게 쫀쫀하고 원하는 색깔로 와서 만족스럽게 잘 입고 다닙니다! 이너로 안에 넣어 입는데 잘 안 늘어 나고 보풀도 안 날 것 같은 느낌이에요!
F4EigvyS,상위 15%,24.03.15,아이보리,반목,정사이즈예요,별로예요,화면보다 밝아요,162cm,54kg,상의 44,"왼쪽이 작년에 산거고 오른쪽이 올해 산건데
색깔이랑 재질이 변했어요 ㅜㅜ
적년껀 노란빛 나는 아이보리라면
올해껀 주황빛 나는 아이보리구
작년껀 면재질이라고 하면
올해껀 나일론 재질인거같아여 좀더 맨들하고 미끌한소재 ㅠ"
rJriT4fH,,24.03.06,아이보리,반목,정사이즈예요,보통이에요,화면과 비슷해요,172cm,59kg,상의 55,"아이보리 치고는 약간 누런느낌??? 
이건 후기를 보고 주문한거라 아는 상황이어서 괜찮았어요. 너무 하얀건 부담스러울때 구매하기 좋은거같아요. 다만 엄청엄청 얇아요...ㅎㅎ 팔꿈치가 다 들어나는정도로 얇아요"
liDdsWH0,상위 5%,24.01.20,화이트,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,64kg,상의 66,남색 속옷 착용 중이며 많이 비치지 않은듯 합니다 목도 쫀쫀 햐서 놀랫어요 원래 폴라만 입는데 잘안늘어 날거 같아서 아주 만족 합니다 폴라 고민중이신가요 그럼 그냥 이서 사세요 후회안합니다 이너로도 좋고 그냥도 좋아요
gKO6ttpn,상위 10%,24.01.15,화이트,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,51kg,상의 55,배송 정말 빠르구요!! 이번달 일본여행 이너로 입으려고 규매했어요 ㅎㅎ 근데 생각보다 퀄리티 너무 좋아서 단독으로도 입을슈있겠어요! 다른색도 구매해야겠어요! 이런 기본이되는 옷을보면 그 쇼핑몰의 퀄리티가 보이는것같은데! 여기 처음주문인데 믿고 다른옷도 구매해도되겠어요! 그리고 반목이라 답답함 없는거 너무 좋네요 ㅠ
blwuBSv2,,24.01.15,화이트,긴목,정사이즈예요,아주 만족해요,화면과 비슷해요,173cm,63kg,상의 66,쿠팡에서 급하게 주문했던 상품인데 좋아서 직잭에서 재구메했어요! 목 부분을 타이트하게 잡아줘서 너무 좋아요. 옷이 착 달라붙기는하지만 저는 만족합니다. 비침은 조금 있어요. 길이도 많이 길지않지만 바지 안으로 넣어입을수 있어요. 무엇보다 감촉이 부드러워서 재구매했습니다. 보풀이 금방 일어날것같은 소재가 아니라 더 좋았어요.
et0OdgUe,,24.01.14,그레이,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,68kg,상의 66,블랙 먼저사고 좋아서 그레이도 샀어요! 생각보다 찰랑거리는 재질이고 얇은데 따뜻해서 이너로 입기에도 좋아요! 좋은데 기장이 제 키엔 짧은편이라 밑위길이가 긴 바지를 입어도 살이 보여서 조금 긴버전도 있었으면 좋겠어요!😊
BybSQEna,,24.01.10,아이보리,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,67kg,상의 66,"아이보리색이랑 블랙 구매했는데, 블랙 색상이 좀 더 마음에 듭니다ㅎㅎㅎ 아무래도 생상이 어둡다보니 군살이 좀 가려지는 느낌이랄까, 착용감은 정멀 좋습니다! 
아이보리 색상은 비침이 있지만 이너로만 입늘 정도는 아니라고 생각합니당ㅎㅎㅎ 엄청 심하지 않아요~! 
반목이 목도 길어보이고 좋습니다 : )"
oOVkN4B5,상위 5%,23.12.28,화이트,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 66,"제가 한겨울에도 목폴라는 생각도 못할 정도로 답답함을 느끼는데 겨울여행으로 반목이 필요 해서 주문했어요
넘 부드럽고 목도 답답하지 않고 니트안이나 맨투맨 안에 따뜻하게 입을수 있을것 같아요
좋은상품 감사합니다~"
7KuhsQTl,,23.12.27,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,161cm,47kg,상의 55,"급하게 필요해서 여기저기 찾다가 주문했는데 배송도 빠르고 재질도 부들뷰들해서 넘 좋아요
몸에 적당히 달라붙는 핏이여서 이너로 입기 넘 좋아요 저는 목이 짧아서 반목으로했는데 답답하지않고 너무 좋아요 다른컬러도 사야겠어요^_^"
9eYT0FiL,상위 15%,23.12.25,화이트,긴목,정사이즈예요,보통이에요,화면과 비슷해요,158cm,46kg,상의 44,세번째 구매하고 있어요 입었을때 길이감이나 니트안에 입기 좋아요 착용감도 편하고 디자인도 무난합니다세번째 구매하고 있어요 입었을때 길이감이나 니트안에 입기 좋아요 착용감도 편하고 디자인도 무난합니다
98NLJ4Lp,상위 15%,23.12.19,블루,긴목,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"이미지에서 본 색감과 똑같습니다~ 
블루랑 블랙을 시켰는데 다소 칙칙하지않을까 걱정했는데 생각보다 밝고 피부에도 편히 감기는 면촉감이 좋아요~"
HSlCgcaq,상위 30%,23.12.19,아이보리,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,57kg,상의 66,"질이 상당히 좋아요! 너무 두껍지도 않고 스타킹만큼 얇지도 않아요 ㅋㅋ 기모없이 말랑거리는거 원했는데 딱이예요 ㅋㅋ 근데 제가 목 짧아서 반목인데도 답답해여,,, ㅋㅋㅋㅜㅠㅠ 그래도 손이 자주가서 잘 입고있습니닿ㅎㅎㅎ"
u73onU2Z,상위 25%,23.12.13,화이트,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,56kg,상의 55,"흰 색 구매했는데, 예상했던대로 살짝 비치는 재질입니다! 따뜻하긴한데 조금 얇은 재질이라서 단독으로 입기에는 부담스러울 것 같아요
저는 애초에 이너로 입으려고 산거라 딱히 상관 안하고 만족스럽게 입고 다닙니다 :)"
ZM3foueS,,23.12.07,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,165cm,58kg,상의 66,"되게 편해요 히트택 입어도 좋구요
대신에 조금은 부해보이긴 합니다 그래서 몸매 드러나고 달라붙는 거 원하시면 비추긴 해요 하지만 진찌 넘 부들부들하기때문에 직장룩으로 편한 걸로 찾으시면 최고예여"
vYmBFR0j,,23.12.07,블랙,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 55,"가장기본인 블랙 아이보리로샀어요.활용하기 좋네요. 목도 안답답하고 재질 또한 부드럽고 몸에 착 감기는게
몰랑핏이에요. 팔도 올렷다 내려도 팔 늘어짐이 없어요. 신축성 짱조아요. 이너로 입기 좋아요. ^^"
YX1qj7rb,상위 15%,23.12.07,블랙,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,55kg,상의 55,이너로 입어야되서 급하게 주문했어요 새벽에 바로 와서 입고 출근 했구요 널널한 목티는 아니고 이너에 입기 좋은 티에요!! 기모는 아닌데 생각보다 따뜻해서 놀랐어요!! 다른 색도 구매 하고 싶네요
andqOmSC,,23.12.06,아이보리,반목,정사이즈예요,보통이에요,화면과 비슷해요,160cm,47kg,상의 44,얇은 느낌이라 걱정 많이했는데 생각보다 퀄리티가 괜찮아서 좋았어요! 하나만 산게 아쉬울 정도...ㅠㅜ 아이보리색이라 안에가 비치니 조심하시면 될거같습니다! 부들부들 쫀쫀하니 전체적으로 마음에 들어요!
crs37epq,,23.12.04,블랙,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,58kg,상의 55,딱 보고 생각했던 것보다도 더 좋아요! 재질도 부들부들하고 좋고 쫀쫀하고 목도 크게 불편하지 않고 편해요~ 지금은 배가 쫌 신경 쓰이긴 하는데 ㅋㅋ 다음에 하나 더 사도 좋을 거 같아요!
rUYjglru,,23.12.04,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,158cm,44kg,상의 55,"이너 목폴라 필요해서 샀어요 
직진배송이라 금방왔구
컬러도 좋고, 재질도 좋고, 목 많이 안늘어나서 좋아요
좀 붙는 핏이긴한데 이너로 입는거라 괜찮아요 
3회 이상 세탁했는데도 크게 변형되는거 없네요"
0w6N2sQy,,23.11.29,화이트,반목,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,48kg,상의 55,"화이트도 이걸로 리뷰하기ㅋㅋㅋ
오 이거 질 괜찮은거 같아요!
저렴한 맛에 화이트랑 블루 구매해봤는데요
반목으로 적당히 목을 감싸줘서 답답하지 않구
원단이 쉽게 늘어날거 같지 않은! 뭔가 유연하면서도 본래로 돌아가려는 텐션감이 있어서 은근히 쫀쫀합니다! 저 완전 만족이에요
몇번 더 입어보고 다른 컬러 더 살까 생각중입니당!!"
0w6N2sQy,,23.11.29,블루,반목,정사이즈예요,아주 만족해요,화면보다 어두워요,154cm,48kg,상의 55,"오 이거 질 괜찮은거 같아요!
저렴한 맛에 화이트랑 블루 구매해봤는데요
반목으로 적당히 목을 감싸줘서 답답하지 않구
원단이 쉽게 늘어날거 같지 않은! 뭔가 유연하면서도 본래로 돌아가려는 텐션감이 있어서 은근히 쫀쫀합니다! 저 완전 만족이에요
몇번 더 입어보고 다른 컬러 더 살까 생각중입니당!!"
t63MdYlI,,23.11.27,블랙,반목,정사이즈예요,보통이에요,화면과 비슷해요,165cm,54kg,상의 55,"정말 무난 무난한 템입니다 !!
팔이 길어서 좋았고 저는 히트텍까지 입고 입어서 더운 곳에선 좀 더웠어요 ㅎㅎ
이너로 입기 정말 딱이예요 !
급하게 샀는데 배송도 빠르고 잘 입었습니당"
M5WGD6xD,상위 5%,23.11.26,화이트,반목,정사이즈예요,보통이에요,화면과 비슷해요,159cm,44kg,상의 44,부들부들하고 목이 너무 길지않아서 짱 좋아요 목이 살짝 짧은편인거같아서 반목으로 했는데 딱 좋네요 재질도 부들부들하고 기본 반목티로 딱 좋아요 배송도 하루걸렸어요~~스킨색 속옷 입으니 비침도 거의 없습니다
