아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
LCIVsCdB,,24.09.13,블랙,스탠다드핏,정사이즈예요,보통이에요,화면과 비슷해요,160,56,55,옷은 뭐 그럭저럭해요 핏 정핏이라 어깨넓은분들은 슬림핏추천해요 그보다 슬앤 마감처리 별로란 말은 들었는데 이건 그냥 소비자한테 정리하라고 떠민 수준 아닌가요? 돈 주고 샀는데 기본적인 실밥정리는 좀 해주세요..;,스탠다드핏
난예쁜옷만산다,탑리뷰어,24.12.29,아이보리,루즈핏,정사이즈예요,아주 만족해요,화면과 비슷해요,159,43,44,"✔️ 단독으로 입어도 고급스러워보이는 고퀄리티 반팔티

대박 이 티셔츠 뭔가요? 
슬로우앤드를 다시보게 해 준 티셔츠입니다.

처음 받아보았을 때 정말 정갈하게 포장되어 왔고,
열어보니 저렴한 기본티와는 정말 다르게 고급스러운 미색이 도는 화이트 컬러에 반했어요. (A4용지 생화이트가 아님, 쿨톤분들께 어울리지 않는 그런 노란 아이보리는 아닙니다!) 

또 기본티 사면서 이렇게 완벽한 마감은 처음이에요. 브랜드 의류를 샀을 때의 만족감 급입니다. 네크라인 정갈한 거 보이시나요... 🩷 실밥 같은 거 일절 없었고, 검수도 잘해주셔서 좋았습니다. 이런 디테일 하나로 다른 옷도 믿고 구매할 거 같습니다!

고급스럽게 버석하면서도 탄탄하고 부드러운 면이에요. 기본티 정말 여러개 사두어야하는데 되게 정착하기 어렵죠. 저는 여름 오면 더 구매할 예정입니다! 정말 추천드려요.",루즈핏
굼바쓰,상위 5%,24.10.06,아이보리,스탠다드핏,정사이즈예요,아주 만족해요,화면과 비슷해요,160,50,55,"재질이 탄탄해서 세탁기 돌라고 나서도 늘어남 없다는 점이 가장 좋아요!
그리고 크롭이라 하이웨이스트 바지나 치마랑 입을때 찰떡이네요!!!! 
깨끗한 흰색 티셔츠라 여기저기 맞춰 입기 좋아요 :)
비침 없는 점도 너무 좋아요!!! 
여름에 휘뚜루마뚜루 입기 좋은템으로 추천!",스탠다드핏
UmpGC8rk,상위 10%,24.10.01,라이트그레이,스탠다드핏,작아요,별로예요,화면과 비슷해요,164,56,55,"빨아서 줄어드니까 크롭핏의 새티셔츠를 얻은 기분.
컬러는 화면에 보이는 그대로이고 면소재 좋아요 살짝 줄 간것 같은 텍스처도요 목 부분은 박음질 때문인지 아직 튼튼하게 형태유지중이어서 가을까진 입을거같네요 이모든점을 종합해봤을때 다음에 하나 더살 의향이 있고 그땐 루즈핏을 살거에요",스탠다드핏
LF5Ma36a,,24.09.04,썸머그린,루즈핏,정사이즈예요,아주 만족해요,화면과 비슷해요,163,59,55,스탠다드핏으로도 3가지 색상으로 샀는데 재질이나 핏이 마음에 들어서 좀 널널하게 입을 용도로 루즈핏도 구매했습니다. 뮤트톤에 찰떡인 색상들 조합에 스트레이트 체형에 딱맞는 어깨선과 핏이라 항상 만족스러워요.,루즈핏
LF5Ma36a,,24.09.04,소프트핑크,루즈핏,정사이즈예요,아주 만족해요,화면과 비슷해요,163,59,55,스탠다드핏으로도 3가지 색상으로 샀는데 재질이나 핏이 마음에 들어서 좀 널널하게 입을 용도로 루즈핏도 구매했습니다. 뮤트톤에 찰떡인 색상들 조합에 스트레이트 체형에 딱맞는 어깨선과 핏이라 항상 만족스러워요.,루즈핏
LF5Ma36a,,24.09.04,아이보리,루즈핏,정사이즈예요,아주 만족해요,화면과 비슷해요,163,59,55,스탠다드핏으로도 3가지 색상으로 샀는데 재질이나 핏이 마음에 들어서 좀 널널하게 입을 용도로 루즈핏도 구매했습니다. 뮤트톤에 찰떡인 색상들 조합에 스트레이트 체형에 딱맞는 어깨선과 핏이라 항상 만족스러워요.,루즈핏
ooneii_,,24.08.29,라이트그레이,스탠다드핏,정사이즈예요,아주 만족해요,화면과 비슷해요,160,56,,"처음 입었을 때 핏이 예뻐서 놀랐고 
제가 팔에 살이 많은 체형이라서 너무 딱 맞으면 어쩌지 걱정을 조금 했는데 걱정했던 게 무색할 만큼 만족했어요!! 길이는 생각했던 대로 너무 짧지 않고 딱 골반까지 내려와요 ˘͈ᵕ˘͈ 그리고 재질이 탄탄해서 잘 안 늘어날 거 같아요 ෆ 좋은 옷 만들어주셔서 감사합니다 ˘͈ᵕ˘͈",스탠다드핏
Wizbjw4d,,24.08.28,라이트그레이,스탠다드핏,정사이즈예요,보통이에요,화면과 비슷해요,160,50,55,이거전에두 삿는데 너므 이뻐서 ㅎㅎ 또삿어여 너무 이뻐요 색상도 이뿌고 핑크그레이하늘색이렇게 삿는데 입어보고 좋으면 화이트도 2개정도사려구요 전 슬림핏으러 짧은거 구매햇는데 이쁘네요 좀큰것도 사보거싶긴한데 나중에 이거 없애지말고 직진뱃송으로 ㅎㅎ 도 알려주세요,스탠다드핏
이것만살게요,,24.08.25,아이보리,루즈핏,정사이즈예요,보통이에요,화면과 비슷해요,158,55,55,"가격대비 너무나도 만족합니다 😳 

여름에 편하게 막 입을 옷을 찾다가 슬로우앤드가 합리적인 가격으로 자체제작 기본템들을 잘 내놓는게 기억나서 구매하게 되었어요. 직진배송으로 하루도 안 지나서 받아봤구요 가격도 부담없었습니다 🤍

이 가격대 옷이라고 믿기지 않을 정도로 소재가 정말 좋아요. 제가 비싼 5만원짜리 기본 흰색 티도 갖고있는데, 그런 옷과 견주어도 전혀 꿀리지않아요.. 
힘있는 소재인데 여리여리 하게 떨어지는 핏인게 너무 신기해요..",루즈핏
