아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
박공쥬,상위 30%,24.10.07,롱버전-흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,175,54,55,"정말 찾고있던 레이어드티입니다 
안에입을 기본 흰티는 길이,색상이 중요한거거둔요
근데 딱 알맞게 총장 만드셨구 색도 기본화이트에요
겨울에도 반팔티 필요하쥬 
맨투맨,후드, 단품으로도 정말 잘입고 댕겼어요 
몇번 빨어도 목늘어짐 없이 탄탄하네요
밑단에 트임이있어 라인이 더이뻐요
너무 맘에드는 제품이에요~~~!",Free
audg******,상위 25%,24.09.13,롱버전-흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154,52,55,"임신해서 기존에 입던 티셔츠가 불편해서 밑단 트임 티셔츠 찾다가 리뷰 많길래 구매했는데 왜 리뷰가 많은지 알겠네요,,👏🏻👏🏻

가격에 비해 엄청 탄탄해서 한철이 아니라 꽤 오래 잘 입을 것 같아요!!
그냥 단품으로도 입기좋고 바람막이나 셔츠, 가디건 안에 입기도 최고,,

153기준 롱버전 엉덩이 덮어서 좋아요
모든게 다 맘에듦..
긴팔 블랙도 샀는데 그것도 너무 맘에들어서
흰색도 추가로 구매하려구요

여태 티셔츠 구매해보고 맘에 든적없어서 재구매한적 한번도 없는 유목민이었는데 10가트는 재구매각입니다
이제 10가트에 정착하려구요,,
진짜 최고입니다><",Free
05pESd8K,상위 10%,24.09.12,크림,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165,59,55,"첫구매 혜택으로 구입했는데 너무 맘에들어서 세개 더 샀어요.
원단 탄탄하고 두께감이 있어서 한장만 입기에도 괜찮아요. 살색 이너 입으니까 아예 안비치네요.
기장도 생각보다 길지않아서 일반 루즈핏 티셔츠에 이너로입으려면 롱으로 사야겠어요.",Free
05pESd8K,상위 10%,24.09.12,검정,FREE,생각보다 커요,보통이에요,화면과 비슷해요,165,59,55,"검정은 세탁기에 빨았더니 확줄어버려서 못찍었어요ㅠ
첫구매 혜택으로 구입했는데 너무 맘에들어서 세개 더 샀어요.
원단 탄탄하고 두께감이 있어서 한장만 입기에도 괜찮아요. 살색 이너 입으니까 아예 안비치네요.
기장도 생각보다 길지않아서 일반 루즈핏 티셔츠에 이너로입으려면 롱으로 사야겠어요.",Free
JwJh,상위 1%,24.08.17,검정,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,47,55,"교복탬..ㅋㅋ 예전에 구입했다가 일할때 마다 입으려고 작업복으로 이번에 3장더 구매했어요 매일입기좋아요 널널하고 길이도 적당히 길고
소재도 엄청 까지는아닌데 얇고 딱 좋아요! 이정도 두깨가 흰색옷도 비침이 심하지 않아서 
오히려 아주아주 맘에듭니다!",Free
JwJh,상위 1%,24.08.17,흰색,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,47,55,"교복탬..ㅋㅋ 예전에 구입했다가 일할때 마다 입으려고 작업복으로 이번에 3장더 구매했어요 매일입기좋아요 널널하고 길이도 적당히 길고
소재도 엄청 까지는아닌데 얇고 딱 좋아요! 이정도 두깨가 흰색옷도 비침이 심하지 않아서 
오히려 아주아주 맘에듭니다!",Free
CwTRMgHC,,24.03.05,롱버전-흰색,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,65,77,"이너티가 필요해서 검색해서 주문했어요
질 좋고 길이도 길어서 엉덩이 가리기 좋네요
세탁후 건조기 돌렸는데 목도 괜찮고 
무엇보다 착용감이 좋네요",Free
5wtRGWQG,상위 10%,24.12.01,흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,43,44,"맘에 들어요!
면도 톡톡하고 길이도 레이어드하기 딱 좋아요
단독으로 입어도 예쁠 거 같아요
색상이 바래거나 목 늘어나거나 하면 한장 더 살 것 같아요
잘 입겠숩니당",Free
복뚱이,상위 5%,24.11.30,아이보리,FREE,생각보다 커요,보통이에요,화면과 비슷해요,162,55,55,안에 바쳐입을용으로 샀구요 그럼 거의 여름에 입는게 아니란 뜻인데.. 여름용재질이었어요. 얇아요. 비쳐요. 블랙화이트 두개샀는데 그나마 블랙만 단독착용가능할듯하네요,Free
fi2EC7pL,상위 10%,24.11.05,크림,FREE,정사이즈예요,보통이에요,화면과 비슷해요,169,47,55,"까먹고 화이트를 시켜야하는데 아이보리를 구매했어요.
트임이 있어서 받쳐입기 좋고 기장도 적정합니다
다만 가격만큼 탄탄하진 않고 한철 입기에는 좋아요",Free
egPbZvq8,상위 20%,24.10.30,검정,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162,70,77,흰색 구매하면서 검정색도 같이 샀어요!! 옷 촉감도 마음에 들고 길이랑 사이즈도 좋아요~!! 162cm 기준 엉덩이 반보다 조금 덜 오는 것 같아용,Free
jwCtVx5x,상위 10%,24.10.29,흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162,55,55,이너티가 필요해서 구매하였는데 면도 좋고 길이도 엉덩이 반정도 덮는 두께라 적당해요! 밑단에 절개 디테일이 있어서 이너로입어도 이뻐요,Free
OIwtlpdx,상위 10%,24.09.24,흰색,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160,57,55,"프리사이즈여도 크기도 생각보다 크고 길이도 생각보다 길어서 엉덩이 절반까지 덮네요. 

티셔츠 하담에 트임이 있어서 입고 활동하기 편할 것 같아요.

함께구매한 맨투맨 세트와 같이 입으니 길이가 딱 좋아서 이너티로 잘입을 것 같아요",Free
0v8FyEbC,,24.04.30,롱버전-검정,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167,87,77,"4/29일 주문했고 30일에 배송 받았어요
비싼 금액은 아니였지만 당장 요가할때 입어야해서 힙이 가려지는 롱한 기본티 비교 많이했고
지금 구매한 이 상품이 후기가 가장 좋아서 구매했습니다
우선 저는 167/77사이즈이고 현재 임신 20주에요!
제가 입었을때에는 Y존은 가릴 정도지만 힙을 완전히 덥지는 않았어요
그치만 핏이 너무 좋고 너무 박시하지도 작지도 않아서 다른색상도 구매할까싶어요
블랙이라 먼지는 많이 붙지만 그건 감수할 수 있을 것 같아요 좋은제품 잘 산것같아요",Free
C6kGppJ4,,24.02.21,흰색,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163,53,55,레이어드 할려고 샀는데 품도 넓고 헐렁헐렁해서 좋아요! 새옷냄새가 나서 잠시 밖에 걸어두니 냄새는 금방빠지지만 혹시 몰라서 세탁해서 입을려고요! 박시한 맨투맨이랑 매치하면 최고일것같아요><)9,Free
마녀는괴로워,상위 1%,25.01.12,롱버전-흰색,FREE,생각보다 커요,별로예요,화면과 비슷해요,162,64,55,"옷 사면 한번 세탁하고 입는데 건조기 돌리면 목부분 다 늘어나고 줄어들까봐 건조대에 말렸는데 그렇게해도 목부분이 다 늘어났어요 ㅎㅎ 
길이는 엄청 길어요 키 162cm인데 엉덩이 다 가려지내요 어차피 이너로 입을거라 목 늘어나도 딱히 상관은 없는데 목부분이 저렇게 축 늘어져서..
건조기돌리면 더 난리날듯요 뻣뻣하지않고 재질 괜찮아요",Free
p2FyR5Zv,상위 30%,24.12.13,흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168,60,66,고민하다 긴버전 짧은버전 다 시켰어요 박시항 후디도 많이 입어서 요 167기준 힙 충분히 덮어줘서 둘다 활용도 높을듯해요 세탁해도 망가짐 덜하게 오래입고싶네요,Free
p2FyR5Zv,상위 30%,24.12.13,롱버전-흰색,,정사이즈예요,아주 만족해요,화면과 비슷해요,168,60,66,고민하다 긴버전 짧은버전 다 시켰어요 박시항 후디도 많이 입어서요 167기준 힙 충분히 덮어줘서 둘다 활용도 높을듯해요 세탁해도 망가짐 덜하게 오래입고싶네요,Free
큐큐정,상위 5%,24.12.12,롱버전-아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159,44,44,"아이보리톤 너무너무 마음에 들어요^^ 같이산 다른 이너티는 완전 하얀색인데 이건 적당히 웜한 아이보리라 손이 잘갈것같아요. 키159 기준 힙 다 덮어서 레깅스위에 충분히 입을수있어요!
다만 세탁하면 목이 늘어날것같은데.. 일단 세탁 돌려보고 재구매할지 고민해보려구요.",Free
갈딥인줄알았던겨닼,상위 15%,24.12.09,흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168,53,66,"입고있던 옷이라 구김이 있는데 너무 탄탄하지도 너무 후들거리지도 않아 레이어드용으로도, 단독으로 입을 용도로도 괜찮습니다. 길이는 167cm, 다리 긴 체형 기준 엉덩이 반 이상 덮어요!",Free
OEoAuNTj,상위 10%,24.12.06,롱버전-흰색,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160,55,55,"기본 쭈리 맨투맨티 안에 레이어드해서 입을 흰 티가 필요해서 구매했어요. (11월 초에 입었던 사진입니다!)
박시해서 편하고, 재질이 좋고 탄탄해서 나중에 단독으로 입을 수도 있을 것 같아요. 레이어드해서 입을거면 겉에 입는 옷도 약간 여유가 있거나 너무 얇진 않아야 반팔티 선이 티나지 않을 듯 합니다.
쫙펴서 입으면 엉덩이 다 덮는 기장인데, 맨투맨이랑 같이 입으면서 조물조물하고 움직이다보면 엉덩이 다는 아니고 한 반쯤 덮여요! 양옆에 트임이 있어 포인트 돼서 좋아용ㅎㅎ
저는 바지에 완전 다 넣었다가 살짝 빼서 입기도 했는데도 괜찮았어요~ 여기저기 받쳐입을 기본템으로 추천합니다👍🏻",Free
3Js23SSG,상위 10%,24.12.04,롱버전-흰색,FREE,정사이즈예요,보통이에요,화면과 비슷해요,171,75,77,"아랫단이 갈라져있어서 레이어드하기에 좋음
키171인데 엉덩이 반쯤 가리는 정도고
두께는 얇은편이라 단독보다는
딱 레이어드용으로 좋음
몇번입으면 목 늘어날것같긴한데 그래도 받쳐입을거니까 괜춘할듯",Free
복뚱이,상위 5%,24.11.30,검정,FREE,생각보다 커요,보통이에요,화면과 비슷해요,162,55,55,"10가트에서 자켓 사고 괜찮아서 기본템 사봤는데요
검정색 티가 생각보다 너무 얇아요 ㅋㅋ 여름용이었네요ㅠ 후드티 안에 입고싶었는데 많이얇아서 안이 비칠 정도에요 ㅋㅋㅋ 길이는 괜춘합니다만 단독으로 입거나 가을겨울 착용은 솔직히 어려울듯하네요. 두께 잘 보고 구매하셔요",Free
aydlO1xi,상위 25%,24.11.28,롱버전-흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165,61,55,레깅스 입을때 엉덩이 가려주는 레이어드 반팔티를 찾다가 평이 좋길래 시켜봤는데 질이 나쁘지 않은 것 같아요. 얼른 맨투맨이랑 같이 입어보고 싶어요.,Free
qDMplLMU,상위 25%,24.11.24,롱버전-흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"빳빳한 재질이라 후줄근하지도 않고 레이어드하기 진짜 딱인 반팔이에요! 
롱으로 샀는데 생각보다 긴 느낌은 아니지만 엉덩이까지 가려져서 충분히 역할은 합니다. 가격대비 퀄리티 좋고 배송도 빨라서 요즘처럼 맨투맨이나 후드티 많이 입을 때 같이 입기 너무 좋아요
다만 목부분이 약간 답답한 느낌은 있어서 그 점만 개선되면 더 좋을것같아요!",Free
elfi****,,24.11.21,흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,60,66,"잘받았습니다 너무너무 민족합니다. 
면도 톡톡하고 
기장도 맘에들고요 레이어드로 입을 옷을 찾고있었었는데 막상사면 실망이었는데 이옷은 딱 맘에드네요 엽트임도 있어서 이뻐요 
또 사고싶네요",Free
wwjj***,상위 10%,24.11.18,흰색,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157,54,55,"기본티+두껍지않음+넥라인이 어색하지 않음
하단이 트임이라서 레이어드 하기에 딱이구요
저는 2번째구매 동생한테 맨투맨이랑 같이 입으라고 줬어요
키155에는 기본도 적당합니다(완전 루즈한 니트나 맨투맨에는 약간 짧을수있음",Free
LBjvwTVc,상위 5%,24.11.14,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161,58,66,면티 좋아하고 흰티는 있어도 계속 부족하기도 필요하기도해서 레이어드 용으로 샀는데 검정도 필요한거같아서 같이 샀어요. 길이감은 161기준 골반덮어요. 길이가 너무 긴건 또 싫어서 딱 좋은 길이감에 단독으로 입어도 좋아요. 대신 좀 얇은편이고 면티라 구김은 많이가긴합니다.,Free
LBjvwTVc,상위 5%,24.11.14,흰색,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161,58,66,면티 좋아하고 흰티는 있어도 계속 부족하기도 필요하기도해서 레이어드 용으로 샀는데 길이감은 161기준 골반덮어요. 길이가 너무 긴건 또 싫어서 딱 좋은 길이감에 단독으로 입어도 좋아요. 대신 좀 얇은편이고 면티라 구김은 많이가긴합니다.,Free
Af9CpalT,상위 25%,24.11.11,롱버전-흰색,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165,58,66,"아주 만족쓰라고요!!!! 기본 이너템이 탄탄하니 어떤걸 받쳐입어도 든든하네요! 건조기 돌려도 끄떡없고요!!!
간절기에 너무 잘 입을 것 같고 겨울에는 이너템으로 패딩안에 잘 입을께용ㅋㅋㅋ",Free
wwjj***,상위 10%,24.11.07,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157,54,55,오늘도 입음! 키153-5 정도인데 완전오버핏 엉덩이 다덮는 맨투맨 제외하고 레이어드티러 아주 적당함! 두께감도 딱이고 색상도 완전오프화이트 아니라서 받혀입기에 이것만한게 없어요~ 저는 또살거에요~,Free
nIzbxzVq,상위 5%,24.11.01,흰색,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158,48,44,"옆트임 있고 넥라인도 딱 좋아요, 너무 두껍지 않아서 맨투맨이나 후드 이너로 착용하기에 아주 훌륭합니다:) 배송 다소 느렸지만 퀄리티는 매우 만족이에요~! 목 뒤 네임택 부분도 까끌거리지 않아서 이 부분도 맘에 듭니다!",Free
FNMuQowH,상위 5%,24.11.01,흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166,53,66,"오래입으면 목부분이 늘어날거 같긴한데 핏도 괜찮고 길이도 레이어드 하기에 딱 좋은거 같아요!
후드집업, 맨투맨, 니트에 레이어드 해서 입거나 두꺼운 외투안에 간편하게 입기 좋습니당
전 2번째 구매에요~~",Free
QLrCAIf6,,24.10.30,흰색,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158,43,44,레이어드용으로 한 개 더 구매했어요. 원단의 질도 좋고 라운드넥부분도 잘 늘어나지 않고 좋아요. 아주 깨끗한 흰색 티예요. 레깅스 위에 입기도 좋은 길이 입니다 엉덩이 잘 가려줍니다.,Free
egPbZvq8,상위 20%,24.10.30,흰색,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162,70,77,옷 촉감도 마음에 들고 길이랑 사이즈도 좋아요~!! 162cm 기준 엉덩이 반보다 조금 덜 오는 것 같은데 다음에 긴 거 필요하게 되면 긴 걸로 하나 더 구입하려구용,Free
rPHdfZ8N,상위 5%,24.10.29,롱버전-흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,49,55,"일반이랑 롱버전이랑 같이 구매했어요
롱버전이 살짝 길어요 많이 차이는 않나요
참고하시라고 사진올려요
재질은 너무좋구요 사이즈도 편하게입기 딱 좋은 사이즈에요 막 엄청 크지도않고 진짜 레이어드용으로 딱 좋은 사이즈입니다",Free
rPHdfZ8N,상위 5%,24.10.29,흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,49,55,"일반이랑 롱버전이랑 같이 구매했어요
롱버전이 살짝 길어요 많이 차이는 않나요
참고하시라고 사진올려요
재질은 너무좋구요 사이즈도 편하게입기 딱 좋은 사이즈에요 막 엄청 크지도않고 진짜 레이어드용으로 딱 좋은 사이즈입니다",Free
C0Klci1i,상위 10%,24.10.28,흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"배송이 늦어질까봐 진짜진짜 걱정했는데 무사히 잘왔네요 사진상으론 좀다르게 찍혔지만 실제로 딱 화이트톤의 반팔티이고 길이 적당해요 롱기장으로 살까 고민했지만
키160인 저에겐 적당한 길이감이네요 만족스러워요",Free
jeong,상위 1%,24.10.23,롱버전-흰색,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160,46,55,"일부러 롱버전으로 하긴 했는데 생각보다 더 많이 길어요 츄리닝이나 레깅스에 입기에 더 좋응거같아요 그래도 크고 긴것을 원해서 배공도 빠르고 마은에듭니다
냄새는 좀 나서 한번 세탁 후 입어야 될 것 같아용",Free
minj******,상위 20%,24.10.21,검정,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,176,70,66,"집에서 잠옷으루 입으려구 구매했어요
기장추가 하면 너무 커보일까봐 기본으루
화이트/블랙 주문했고 입고 괜찮으면
추가로 구매할거같아요! 딱 기본이라
늘어나지만 않으면 좋을거같아요
직진배송이라고해서 시켰는데 3일만에
받아서 그건 아쉽지만 잘 입을게용",Free
minj******,상위 20%,24.10.21,흰색,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,176,70,66,"집에서 잠옷으루 입으려구 구매했어요
기장추가 하면 너무 커보일까봐 기본으루
화이트/블랙 주문했고 입고 괜찮으면
추가로 구매할거같아요! 딱 기본이라
늘어나지만 않으면 좋을거같아요
직진배송이라고해서 시켰는데 3일만에
받아서 그건 아쉽지만 잘 입을게용",Free
l3VPOBR2,상위 5%,24.10.17,흰색,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158,48,44,누리끼리하지 않은 딱 깨끗한 화이트색 반팔입니다. 생각보다 품이 좀 있어서 더 편하게 입을 수 있을 거같아요. 아랫부분 절개 디테일도 스타일리시하고 꽤 탄탄한 재질이에요! 너무 좋습니다~,Free
fFbk9AGS,,24.09.26,흰색,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158,51,55,기장감 알고싶어서 입고있던 티위에 입었는데도 넉넉하네용ㅎㅎ 158cm 기준 딱 엉덩이까지 덮어줘서 임신기간동안 잘 입어질것 같습니닷ㅎㅎ 빠른배송 굳!,Free
알랄러오이러이야,상위 5%,24.09.23,흰색,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,51,55,"가볍게 입기좋은 재질이에요
이너로 샀는데 기장 딱 좋아요
후드티나 맨투맨에 받쳐입기 기장 맘에듭니당
세탁하면 늘어날 것 같지만 가볍게입을거니 상관없어옄ㅋㅋ배송도 굿!",Free
2dYljHBr,,24.09.19,롱버전-아이보리,FREE,생각보다 커요,보통이에요,화면과 비슷해요,167,67,77,"소재는 탄탄해요. 
봉제가 좀 아쉽긴 합니다만 가격대비 만족해요
상의 66-77 인데 잘 맞아요.
가을 겨울에 레이어드해서 입기 좋을듯",Free
4X9GAw9M,,24.12.27,흰색,FREE,생각보다 커요,보통이에요,화면과 비슷해요,158,58,66,생각보다 큰편입니다. 트임이 좋다고 생각했는데 레이어드 해서 입기에는 좀 어정쩡한 느낌있어요. 그래도 전반적으로 가성비 괜찮습니다!,Free
SvRFYJL9,상위 10%,24.12.17,흰색,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165,54,55,기본 레이어드 티입니다 재질이나 핏은 무난해서 입기 좋아요 165기준 엉덩이 가리는 정도고 맨투맨 레이어드할때 롱버전이 나을것같아요,Free
30wULJqv,,23.10.18,흰색,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"일단! 흰티의 제일 중요한 비침이 진짜 거의 없어요!
제가 몸집이 좀 있는편이라 이런 티 한장 살때도 심의를 기울여서 사는데 상당히 만족합니다
퀄리티도 낫밷이고 물론 목 늘어나는건 몇번 입어보고 몇번 빨아봐야 알겠지만 늘어나면 그때 또 다시 사도 괜찮을거 같아용
재구매 의향 있습니다",Free
PaxdadXS,상위 25%,24.10.17,검정,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,156,55,55,반팔도 소매가 좀 긴걸 선호하고 밑단도 트임이 있는걸 선호 하는데 텐가트만한 곳 이 없어요 원단부터 쉐입까지 제일 잘 뽑은 거 같아요,Free
cmBESXy0,,24.10.17,흰색,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,154,47,55,질도 좋고 핏도 아방하니 적당히 크다랍니다 밑에 절개가 있어서 울지 않는 게 좋아요 제 키가 154로 작은 편이라 너무 크면 어쩌나 했는데 놀랍게도 다른 데서 파는 옷들도 다 크지 뭐예요 그래서 아주 잘 입고 있습니다,Free
롤롤,상위 10%,24.10.07,흰색,FREE,생각보다 커요,보통이에요,화면과 비슷해요,155,52,55,"길이는 제 키 155 기준 엉덩이 다 덮었고,
재질은 좀 얇아서 아쉬웠어용
품은 생각 했던 거 보다 박시하게 느껴졌어요 그래서 저는 더 맘에 들어용!
가을, 겨울에 안에 잘 맞춰 입을 거 같아용~!",Free
OdkK38V3,상위 15%,24.10.07,피치,FREE,생각보다 커요,아주 만족해요,화면보다 밝아요,168,45,66,면 질감은 부드럽고 탄탄 해요 색깔은 제가 생각한 핑크보다는 약간 밝은 색이에요 핏은 제가 마른 몸매이지만 좀더 통통해도 여유가 있어요 길이감은 엉덩이 덮는 길이예요 목둘레는 잘 늘어지지는 않겠어요 속옷 안 비 처요 내년 여름에 시원하게 잘 있어야 겠어요,Free
