아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
나아니면누구뽑을건데,상위 5%,24.08.21,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,158,47,55,"✔️프로필 키 158 55 사이즈 xs-s 상체에 비해 하체통통
여름에 기본 티셔츠로 검정, 흰색은 무조건 쟁여놓는
편인데용
목 부분이 잘 늘어져서 이번엔 톡톡한 원단이 없나 찾던 찰나에 딱 제가 원하던 반팔티 찾았쒀요,,!!!
목 부분이 정말 톡톡하고 입었을 때 탄탄한 느낌이 있는 반팔이에요!!
엄청 더운 여름철엔 오히려 더울 수 있지만 늦여름에 손이 많이 갈 것 같은 티셔츠예용😉
완전 잘산템으로 강츄완츄용🤍",Free
6nptFfGM,상위 1%,24.04.24,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,168,57,55,고민하다가 샀는데 너무 마음에 들어요. 저는 스트레이트체형이라서 기본티를 잘골라야 슬림해보이는데요. 너무 달라붙지도 않고 너무 오버핏도아닌 딱 레귤러핏 정핏이예요. 그리고 목둘레부분 여기도 너무 두껍거나 일반 면티처럼 처리가되면 너무 캐주얼해보여서 안어울리는데 이 티셔츠는 그런 것도 없었습니다. 어깨에 딱 맞아 떨어지는 거랑 옆에서 봐도 너무 부해보이지않고 빼서입었을때도 넣어서 입었을때도 그냥 다 마음에 들었어요. 시험삼아 흰티를 사본건데 색깔별로 장만해두려고 합니다. 개인적으로 긴팔도 이런 퀄리티로 자체제작해주시면 사고싶습니다.,Free
겨울아오지마,상위 15%,24.04.16,스카이블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,171,57,55,"와아..솔직히 가격이 싸서 별 기대 안했는데요.
이가격에 포장상태에, 꼼꼼한 박음질 보고 놀랐네요.
데일리로 입기에 좋은것 같아요.
부들부들하고, 편하네요.
냄새도 안나고, 퀄리티도 좋은데..가격도 저렴해서,
적극추천해요.
그레이, 블루 함께 샀는데 둘다 마음에 들어요.",Free
dlgk******,상위 5%,24.11.08,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,170,57,66,"왜 사람들이 많이 구매하고 후기가 좋은지 알 수 있었어요 :)

제 골반은 저 손까지인데 길이감도 널널하니 괜찮았구요, 소재 자체가 탄탄하고 목 부분도 늘어나지않을 것 같아서 굉장히 만족한 반팔티입니다. 저는 겨울에도 이너로 반팔을 입어서 반팔을 한철용으로만 샀었는데 이건 변형없이 오래 입을 수 있을 것 같아요 ㅎㅎ 

너무 만족하는 옷입니다 굿! 🫶🏻",Free
묭이가최고야,상위 1%,24.10.23,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,158,50,55,"티셔츠에서 시큼한 냄새가 살짝 났지만, 그거빼곤 너무 맘에듭니댜!! ㅎㅎ
후기가 많은덴 다 이유가 있죠?? ㅎㅎ 
기본티 찾으시는분들께 추천!
그리구 저처럼 니트안에 입으셔도 이쁠길이입니당!! 
다른색으로 또 살까 고민중입니댜‘:) ㅎ",Free
cWgeUMUs,,23.06.25,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166,50,55,여름에 그냥 가볍게 티셔츠 한 장만 입고 다니는거 좋아하는데 지금까지 구매했던 반팔티 중에 제일 좋네요 .. 기장도 짧지도 길지도않고 가격도 비싼편 아닌데 퀄리티 왕좋아요 ㅠㅠ 진짜 ㅠㅠ 비침 없는 흰 티셔츠 엄청 찾았거든여 ㅠㅠ 드디어 ㅠㅠ 구냥 ... 백장사고싶은마음뿐 ....,Free
그만사고있는거나입어,상위 5%,23.05.08,스카이블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,49,44,오옹 여기서 오버롤원피스 사면서 기본티 끼워 산건데 매우 맘에 듭니다. 아이보리는 크림빛 아이보리고 소라색이 진짜 이쁨!! 내복같지 않은 청순한 소라색이에여. 쿨톤인 사람들 진짜 잘 어울릴듯한 색감임!! 땀이 많은 체질인데 여리여리한 색감이라 땀나도 엄청 티나진 않을거같아요. 오자마자 세탁해서 입었는데 보풀 잘 안 날거 같고 넥라인 탄탄해서 좋아요. 팔뚝라인도 너무 드러나지 않으면서 적당히 여성스러워보임. 다른데서도 기본티 샀는데 그건 실밥정리가 진짜 안되어있었는데 여기건 마감도 깔끔해서 더더 비교되어서 더 맘에 듬 ㅋㅋㅋㅋ첫구매인데 매우 만조쿠-,Free
8HpuqCq5,상위 5%,24.11.16,메란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,130이하,30이하,55,이너로 입기 너무 좋아요 환절기라 날이 더운듯 하면서 추울 때 이런 자켓에 이너로 입으면 더울 때 편하게 반팔만 입어도 되고 손이 잘 갈만한 티입니다! 가성비 좋고 퀄도 괜찮네요 ㅎㅎ 깔별로 쟁였습니다~~,Free
8HpuqCq5,상위 5%,24.11.16,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,130이하,30이하,55,이너로 입기 너무 좋아요 환절기라 날이 더운듯 하면서 추울 때 이런 자켓에 이너로 입으면 더울 때 편하게 반팔만 입어도 되고 손이 잘 갈만한 티입니다! 가성비 좋고 퀄도 괜찮네요 ㅎㅎ 깔별로 쟁였습니다~~,Free
8HpuqCq5,상위 5%,24.11.16,스카이블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,130이하,30이하,55,이너로 입기 너무 좋아요 환절기라 날이 더운듯 하면서 추울 때 이런 자켓에 이너로 입으면 더울 때 편하게 반팔만 입어도 되고 손이 잘 갈만한 티입니다! 가성비 좋고 퀄도 괜찮네요 ㅎㅎ 깔별로 쟁였습니다~~,Free
maersk4403,상위 10%,24.09.28,스카이블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,155,54,66,"색감 너무 마음에 들어요!! 너무 연한 하늘색이 아니고 살짝 뮤트한 느낌의 하늘색이라 여름, 초가을에도 잘 입을 것 같아요 사이즈도 딱 적당하고 기본티로 완전 마음에 듭니다 깔별로 3장 샀어요 ㅎㅎ",Free
ZjfmmfRu,,24.08.30,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,173,61,66,"휘뚤마뚤템이에요!!
(내년에 혹시나 못 만날까봐 올 여름 가기전에 재구매해서 쟁여둔 사람 나야나🥹🥹🥹)
옷 관리 잘 못하는 새럼인데 목부분 늘어짐 전혀없고 탄탄하게 옷 라인 잡혀서 어디에 입어도 고급스러운 기본템 느낌을 내줍니다💓",Free
나아니면누구뽑을건데,상위 5%,24.08.21,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,158,47,55,"✔️프로필 키 158 55 사이즈 xs-s 상체에 비해 하체통통
여름에 기본 티셔츠로 검정, 흰색은 무조건 쟁여놓는
편인데용
목 부분이 잘 늘어져서 이번엔 톡톡한 원단이 없나 찾던 찰나에 딱 제가 원하던 반팔티 찾았쒀요,,!!!
목 부분이 정말 톡톡하고 입었을 때 탄탄한 느낌이 있는 반팔이에요!!
엄청 더운 여름철엔 오히려 더울 수 있지만 늦여름에 손이 많이 갈 것 같은 티셔츠예용😉
완전 잘산템으로 강츄완츄용🖤",Free
lHjdHBRa,상위 10%,24.08.02,메란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,46,44,"예쁜 색감의 기본 티셔츠입니다
넥이 잘 늘어나지 않을 것 같아서 만족스러워요 :D
기장감은 사진에서 보이는대로 골반 살짝 아래로
내려오구요 소매는 제가 딱 원하던 길이감입니다!
부들부들한 면 티셔츠라 살짝의 두깨감이 있어요!
전체적으로 만족합니당^^",Free
hNeAy9jw,,24.04.02,버터옐로우,,정사이즈예요,보통이에요,화면과 비슷해요,162,59,55,"나시원피스 안에 넣어 입었어요 사이즈는 정사이즈 입니다 ! 면이 부드러워 입기 좋았어요 ! 
딱 여름에 기본으로 착용하기 좋을거같아요",Free
AI4lTs1I,상위 25%,24.06.30,스카이블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,155,44,44,직진배송이라서 급하게 구입했는데 인생 기본티 찾았어요..! 건조기까지 돌려도 목 늘어남 하나도 없고 탄탄해서 세탁 마구마구 하고있어요! 핏도 너무 딱붙지도 너무 펑퍼짐 하지도 않고 딱 적당한 핏인데 이런 핏 찾기가 힘들더라구요ㅜㅜ 기본에 충실한 아이템이라서 색깔별로 시켰어요 !,Free
hAiJ27cC,,24.06.25,버터옐로우,,정사이즈예요,아주 만족해요,화면과 비슷해요,156,60,55,"기본티로 완전 강추에요. 회색 예뻐서 샀다가 여름에 입기 좋은 적당한 원단, 너무 얇지도 않아요.(안비침). 휘뚜루 마뚜루 입기 넘 좋아요! 단독으로 청바지에 매치해도 하나도 안무난해요. 색이 넘 예뻐서 다른 색도 다샀어요 👍🏻",Free
hAiJ27cC,,24.06.25,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,156,60,55,"기본티로 완전 강추에요. 회색 예뻐서 샀다가 여름에 입기 좋은 적당한 원단, 너무 얇지도 않아요.(안비침). 휘뚜루 마뚜루 입기 넘 좋아요! 셔츠안에 받쳐입으려고 색별로 다샀어요 👍🏻",Free
qleTFJ9H,상위 5%,24.06.24,키치핑크,,정사이즈예요,아주 만족해요,화면과 비슷해요,161,52,55,사진에 색감이 안 담기는데 딱 예쁜 딸기우유색입니다! 진짜 딱 딸기우유색이라고 생각하시면 될거 같아용 그리고 팔 두번 롤업 해서 입으면 핏이 진짜 예뻐용~ 그리고 목 부분에 박음질이 두번 되어 있어서 잘 안 늘어날거 같아서 좋네요~ 바지 넣어 입거나 한쪽 옆구리만 넣어 입는게 더 이쁘네용🥰,Free
체리,탑리뷰어,24.06.24,메란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,50,44,"✔️ 퀄리티 : 진짜 탄탄하고 어두운 속옷을 입어도 비침 없는 퀄리티예요 ദ്ദി ˉ͈̀꒳ˉ͈́ )✧ 진짜 입으면 좋은 면을 썼다는 게 느껴지는 느낌 
 ✔️ 넥라인 : 딱 닫힌 유넥이라 단정해 보여요 학생들이나 회사에 입고 가기 좋은 느낌 ! 넥 라인이 꽤나 짱짱해서 산 지 거의 두 달이 넘었는데도 세탁 후에 변형이 하나도 없어요 ⁎′ꃪ‵)˞ᵋᵌ
✔️ 기장 : 완전 크롭 기장 아니라 바지에 넣어입었을 때 딱 예쁜 거 알죠 ๑'ٮ'๑ 넣어입었을 때 예쁘게 보이는 기장이에요 딱 기본기가 탄탄하다는 말이 맞는 것 같아요",Free
kr44**,상위 20%,24.06.13,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,160,52,55,상의55 입는데 사이즈가 딱이에요 크지도 않고 작지도 않고ㅎㅎㅎ 어깨가 넓은편인데 어깨선도 잘 맞고 핏이 이쁘네요! 기본티로 입기 좋아서 다른 색상도 사고싶어용 아쉬운거는 입고 벗을때 목이 타이트해서 살짝 걸리긴 해요,Free
kr44**,상위 20%,24.06.13,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,160,52,55,상의55 입는데 사이즈가 딱이에요 크지도 않고 작지도 않고ㅎㅎㅎ 어깨가 넓은편인데 어깨선도 잘 맞고 핏이 이쁘네요! 기본티로 입기 좋아서 다른 색상도 사고싶어용 아쉬운거는 입고 벗을때 목이 타이트해서 살짝 걸리긴 해요,Free
4m60068r,,24.06.13,스카이블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,161,66,66,버터옐로우랑 같이 사서 바로 세탁 건조 돌렸는데 버터옐로우는 괜찮았는데 이 색은 쪼금 줄어든 느낌이 있네요! 그래도 품질이 가격대비 너무 좋고 색도 흔치않고 예뻐서 조만간 다른색 또 살까싶어요,Free
4m60068r,,24.06.13,버터옐로우,,정사이즈예요,아주 만족해요,화면과 비슷해요,161,66,66,"판매량과 리뷰 좋은건 이유가 있네요!
배송 오자마자 입어보고, 
바로 세탁기 돌리고 건조기까지 돌려봤는데 변형이나 주름짐 없이 그대로라서 바로 다음날 입었어요 품질 완전 합격!!! 
색감도 기대이상으로 더 자연스럽고 진짜 예뿝니다",Free
tHynDbYL,,24.06.12,스카이블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,168,61,55,"인스타 광고 보고 솔깃해서 봤어요
마침 소라색 티셔츠도 필요했구요
특히 제일 만족 스럽다라 느끼는게
목부분이요 늘어나지 않을거같은 딱 부분이더라구요
직배로 와서 그담날 바로 출근해서 입었어요 :) 
너무 만족해요 ! 길이감도 너무 길지않고 짧지도않고 딱 좋아요 
그리고 핏이 여유핏 같은 느낌보단 좀 살짝 적당?? 
마침 살도 빠져서 딱 좋았어오 !",Free
동원참치1캔,상위 10%,24.06.10,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,55,55,"너무 만족하는 반팔티에요🤍🤍

리뷰도 많았고 후기에도 칭찬이 많아서 믿고 구매할 수 있었어요!!!

화이트라서 연청 데님에 입기 너무 좋아요. 또 여기저기 매치해서 잘 입도록 할게요~

제가 첨부한 사진은 1회 세탁한 사진이에요. 많은 분들이 그랬듯이 탄탄해서 늘어짐 걱정은 없을 거 같아요. 목늘어남이 없었어요🙌

탄탄하고 퀄 좋은 데일리 반팔티 찾으시면 이 제품 강추 드립니다 :) 👍👍",Free
동원참치1캔,상위 10%,24.06.10,메란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,55,55,"정말 만족하는 반팔티에요🩶🩶

리뷰가 많은 제품은 다 이유가 있는데 이 옷이 진짜 증명을 하네요~ 완전 좋아요!!!

많은 분들이 설명하듯이 탄탄해서 늘어짐 걱정음 없을 거 같아요. 제가 올린 사진은 1회 세탁한 사진 입니다. 목 늘어남 1도 없어요🫡

진한 회색이 아니라 답답해 보이지 않고 올 여름 뷔스티에나 나시 원피스 등에 레이어드 해서 입기 너무 좋을 거 같아요.

가격이 비싸다고 생각했는데 이 가격에 직진배송이면 가격대비 좋은 제품인 건 맞네요☺️

강추 드립니다 :) 👍👍",Free
Pn9idfHn,상위 5%,24.06.09,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"흰색 기본티 고민하다가 순위에 있고 후기가 아주 좋아서 사봤습니다! 역시나 저도 너무 마음에 들어요!! 후기가 좋은데는 다 이유가 있네요
4월부터 지금까지 많이 입었는데도 색 변화나 목 늘어짐 없이 잘 입고 있어요. (흰색티셔츠는 색이 금방 변하길래 이 티는 흰**리 따로 빨래하고 있습니다)
이번 여름은 무난히 입을 것 같아요
앞으로 흰티는 여기로 정착할 예정입니다 고민하시는 분들 얼른 사세요!
전 검정기본티는 많아서 안샀지만 검정티 없으면 사도 좋을 거 같아여",Free
김담,,24.05.30,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,160,52,55,"생각했던 핏이랑은 조금 달랐지만 새로운 느낌의 반팔티라 기분 전환 되고 나쁘지 않았어요
팔 부분이 좀 여유있게 나와서 살집 가려주는 효과는 좋네요 
기본티 충실하게 역할 잘 할 것 같아요",Free
지그재그핑이다츄,상위 5%,24.05.29,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,58,66,"기본 흰티좀 가지고 싶어서 구매했습니다
기장은 두번째 사진처럼 제키 기준 골반 밑까지 내려왔구요, 속옷 심하게 비춰지진 않았습니다!
팔뚝 살 많은데 팔 부분 불편하지않았구요!! 
목 뒤는 저렇게 되어있습니당
여름에 입어도될만한 두께감이예요! 막 얇진않고 딱 여름티 정도???
한철 입고버릴정도 아니고 오래입을수있을것같슴다~~ 번창하세용😍😍😍",Free
지그재그핑이다츄,상위 5%,24.05.29,키치핑크,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,58,66,"핑크색 상의는 없어서 찾다가 평도좋고 재질 좋을것같아 바로 구매!!
재질은 말모말모!! 말해뭐합니까 탄탄하니 한철입고버릴옷 아닙니다!
마감 괜찮았구여 무엇보다!!!
겨드랑이 들면 저렇게 가려집니당ㅋㅋㅋㅋ전 겨드랑이 예민해서 저런거 맘에 들었어요.
색상 딸기우유에 물빠진 파스텔 색상이에요<~~
이리저리 잘 입을것같습니다!
여름에 입어도 될 만한 두께였어요!!><",Free
아임파인애플,상위 5%,24.05.24,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,53,55,"목아인을 한번 더 잡아줘서 한두번 입고나서 버려야하는 수준이 티가 아니여서 좋았습니다. 보통 흰티는 재질이 엄청 안좋아서.. 빨거나 목이 금방 늘어나는데 옷 재질 자체가 튼튼하고 목도 늘어남 현상같은거 없을것 같아요.
길이는 키160인데 골반 정도 오는 것 같습니다 
허리 폼도 넓거나 크지 않아서 괜찮아요. 딱 50중반이면 폼 좀 있게 입을 수 있습니다.",Free
겨울아오지마,상위 15%,24.05.19,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,171,57,55,"아이보리 색상도 추가구입~
노란끼 없는 아이보리라 너무 마음에 들어요.
세탁해도 넥라인 변형없이 쫀쫀하고~
입으면 핏되면서 너무 예뻐요.
데일리템으로 자주 손이갈듯 해요.
너무 마음에 들어요.
적극 추천합니다.",Free
겨울아오지마,상위 15%,24.05.19,키치핑크,,정사이즈예요,아주 만족해요,화면과 비슷해요,171,57,55,"기존에 회색, 포그블루 구입하고 너무 마음에 들어서 흰색도 재구매 하러 왔는데, 핑크가 있어서 같이 추가 구입했어요.
핑크색 너무 예뻐요.뽀얀 핑크빛..얼굴이 화사해지네요.너무 마음에 들어요. 재질도 부드럽고, 쫀쫀하고, 바느질 상태도 꼼꼼해서 좋아요.
핏도 저한테 부담없이 딱 떨어져서 넣어 입기에도,
빼입기에도 좋을것 같아요.
핑크~적극 추천합니다.",Free
EvSnzxRG,,24.05.16,메란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,154,60,66,"와ㅠㅠ 퀄리티 뭐죠... 핏 너무 맘에 들어서 검정 회색 주문했는데, 깔별로 쟁이러 갑니다..!!
핏 최고에요 너무 붙지도 않고 너무 널널하지도 않고 딱입니다ㅠㅠ 매년 주문할래요,, 많이 오래 오래 팔아주세요...♥️",Free
EvSnzxRG,,24.05.16,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,154,60,66,"와ㅠㅠ 퀄리티 뭐죠... 핏 너무 맘에 들어서 검정 회색 주문했는데, 깔별로 쟁이러 갑니다..!!
핏 최고에요 너무 붙지도 않고 너무 널널하지도 않고 딱입니다ㅠㅠ 매년 주문할래요,, 많이 오래 오래 팔아주세요...♥️",Free
HbTlXRVq,상위 10%,24.05.14,아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,157,47,44,하도 후기가 좋길래 마침 레이어드 해서 입을 흰 반팔이 필요해서 구입했습니다! 생각보다 두께감이 얇아 비침이 있네요ㅜㅜ 비치는걸 싫어해서 이점은 조금 아쉽지만 레이어드해서 입을 예정이라 그냥 안고 가려구요~ 다른 컬러들은 괜찮을 것 같아요! 목부분이 많이 답답하지 않고 생각했던것보다 품이 낙낙해서 좋아요,Free
rkdm*****,상위 10%,24.05.11,메란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,168,60,66,일단 면이 너무 부드럽고 핏도 너무 예뻐요..어깨 넓은 편이고 상체에도 살이 조금 있는 편인데 진짜 말라보여요 대박🥹 목도 잘 안늘어날 것 같고 짱짱해서 이너로 입기 아까워요 딱 제가 생각한 색감이라 너무넘무 만족합니다🩷,Free
