아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
Hyewony,상위 5%,24.12.08,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169,59,55,"생각보다 두께가 있어서 지금 같은 계절 이너로 입기 좋아요! 두껭해 후들거리는 재질이어서 만원 이상 퀄리티로 보입니다!! 받아보고 넘 맘에 들어서 검은색, 아이보리 색도 주문했습니다ㅜㅠ",Free
뿌꾸030,상위 10%,24.12.05,베이지,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,172,73,77,"블랙에서 이미 너무 많은 말을 적었기 때문에 짧게 적겠습니다
강,추, 입니다👍
보~~~~들 합니다아앙
목도 쫀쫀해서 오래 입을 수 있을거 같아요
제발 세탁할때 안줄었으면 좋겠네요🙇‍♀️
아 그리고 베이지는 생각보다 색깔이 조금 어두운 편인데 가을에 코트 안에 받쳐입기 좋은 색이에용
제 취향 색상은 아니라 손은 잘 안갈거 같습니다 :)",Free
뿌꾸030,상위 10%,24.12.05,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,172,73,77,"안에 입는 편한 이너를 최근에 많이 입게되서 깔별로 쟁였는데 완전 기대 이상인데요?!?!
아니 이 가격에 이 퀄리티가 맞나요?
소재 너무 부드럽고 좋구여, 약간 도톰해서 추위 많이 안타고 겨울에 실내에만 있을거면 완전 강추입니당!
솔직히 4계절 쌉가능👍
색상도 블랙, 화이트는 완전 깔끔한 색상이고, 최근에 살이 좀 쪘더니 어깨깡패가 되어버렸는데(어깨 사이즈만 보고 옷을 사야할 지경입니다ㅎㅎ..)이런 저까지 커버한거면 이 옷은 프리 인정합니다..👍[66>77로 가고 있다구요..ㅠㅠ]
마감도 너무 깔끔하고 목부분 보면 흰색이 제일 도톰하구 블랙 ,베이지 순서인거같아요 (이제 보니 화이트가 아니라 아이보리네요.ㅎ)
무튼, 완전 강추! 별 5개🌟",Free
바다,상위 5%,24.10.11,블랙,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,172,65,66,"우선 디자인이 진짜… 미쳤습니다. 저는 보통 체형에 팔에 근육이 없다 보니 살이 늘어지고 팔뚝살도 있는 편인데요. 다 가려 주고 체형 보완해 줘서 단품으로 입어도 고급져 보이고, 말라 보입니다. 최근 구매한 옷 중 가장 마음에 들었고, 주변에 추천하고 다녔을 정도로 만족스러웠어요.

무엇보다 좋은 이유는 전혀 안 답답한 반목티라는 거. 딱 붙지도 않고 가렵지도 않아요. 원단도 부드러워서 매일 이것만 입게 됩니다. 스카프 꼭 하고 나가는 사람인데, 저녁에 찬바람 불어도 이거 입고 나간 날은 끄덕없습니다.

유일하게 아쉬운 점 2가지는 보풀이 잘 일어난다는 것(마지막 사진 참조: 뒷목 부분 보풀 발생)과 반팔밖에 없다는 건데요. 위에 자켓을 입는다고 해도 곧 반팔을 못 입을 날씨가 오고 있어서요… 오죽하면 긴팔 버전 없는지 문의도 남겼을 정도입니다.

한줄평: 보풀이 금방 + 잘 생기는데도 재구매 의사 있을 정도로 만족하고요, 원단부터 디자인까지 다 마음에 듭니다. 체형 보완과 목 보온 원한다? 바로 구매하십시오.",Free
fQ83zxhN,상위 15%,24.10.29,아이보리,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158,52,55,부드럽고 생각보다 따뜻한 재질이에요ㅎ 한겨울에도 이너로 괜찮을 듯합니다. 너무 달라붙지 않고 여유있는 핏입니다. 컬러도 쌩화이트가 아니라서 좋습니다.,Free
B2mO6i1U,상위 15%,24.04.01,베이지,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,163,51,55,"화면보다는 조금 어두운 베이지 느낌이예요. 
촉감은 매우 부들부들 좋습니다! 골지가 얕게 들어가 있어서 촌스럽지 않고 좋아요. 반목 부분은 굉장히 여유있는 느낌은 아닌데다 골지로 인해 약간 두툼한 편이라 한여름엔 살짝 더울거 같고, 초여름까진 괜찮을거 같아요",Free
jins******,상위 10%,24.02.15,아이보리,FREE,생각보다 커요,보통이에요,화면보다 밝아요,161,58,55,"일단 재질은 되게 좋구요! 골지 느낌이 강해요. 목부분
주름이 안에 접히는식으로 되어있어서 생각보다 두꺼운 느낌이 들기도 하는데, 이런 디자인에선 어쩔수없는것 같아여. 그리고 옷이 약간
주름이 많이 지는(?) 그래서 뭔가 어벙한? 느낌이 좀 들어요! 그래서 별하나 뺐습니당…

핏 자체는 크고 여유있어요. 이 위에 가디건 입었을때 안에가 좀 울어요! 그만큼 여유있는 핏이라 편하긴 진짜 편해요. 근데이제 타이트하고 깔끔한 이너 찾으신다면 더 쫀쫀한 친구들 구매하시면 좋을것 같네여 ㅎㅎ 아 대신 이친구는 팔뚝살커버 잘되요ㅎㅎ
단독으로 입기엔 너무 좋을것 같고, 올 봄에 잘 입겠습니당!!!",Free
XUXc5EKK,상위 30%,24.01.23,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155,64,77,부들부들해요. 색깔은 그대로고 전체적으로 여유있고 목 부분은 달라붙는데 갑갑항 정도는 아니에요. 목쪽 마감이 떠다닌다고해야하나 입으면 안에사 바깥으로 좀 나와서 입고 매무새 손 봐야해요.,Free
dDH0OBIg,상위 10%,24.12.17,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158,58,66,재질이 부들부들해서 이너도 입기에 좋고 너무 달라붙지 않아 단독으로 입기도 좋아요! 앞뒤 구별이 없어서 목부분이 우는게 핏이 덜 예뻐보이지만 답답하게 불편한 착용감은 아니라 휘뚜루 입을 듯 합니당,Free
PLUaKaGX,상위 25%,24.12.09,베이지,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,164,60,66,"샹각보다 후들후들하고 진짜 부드러워요! 하나도~ 안 끼는 재질과 디자인이라 팔뚝살 신경쓰지 않고 입을 수 있어서 너무너무 좋아요!
허리 쪽은 살짝 더 붙었으면 좋겠긴 한데 이 부분은 기장이 그렇게 짧지 않아 바지나 치마 안에 넣어입으면 허리도 얇아 보여 좋아요👍",Free
