아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
vZnwFzy9,,24.04.28,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,52,55,"자 이런분들 이거 꼭 사셔야 합니다^^

1. 바지 안에서 넣어 입는 적당한 길이의 반팔티가 갖고 싶다
2. 난 부드~러운 반팔티가 갖고 싶다
3. 너무 몸에 붙지 않는 적당한 핏 감의 반팔티가 갖고싶다
4. 허벌 반팔티 마냥 얇디 얇아서 속옷이 적나라하게 까꿍하지 않는 반팔티가 갖고 싶다

이 모든 것을 갖춘 반팔티. 바로 이겁니다.
아니 받자 마자 만져봤는데 부드러운 재질 미쳣고요;;
안에 넣어 입으려고 적당한 길이와 핏인 제품으로 사려한건데 도랐음ㅠ 진짜 흰색이랑 둘다 산 저를 아주 칭찬합니다. 넣어서 입은 사진 보고 싶으신 분들은 제꺼 흰색 리뷰 보심 될듯~~~",Free
GLYugLIK,상위 30%,24.03.16,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,53,55,"급 따뜻해진 날씨에... 반팔 쇼핑중
기본티인데 리뷰 평이 너무좋아서
깔별로 구매해봤어요!
기본티를 만오천원 이상 주고 사본적이 없음...

일단 뜯자마자 만져보니
쫀쫀하고 튼튼한 원단이라는게
딱 느껴졌어요!! 스판 짱짱!! 
세탁 여러번 해도 쉽게 늘어나진 않을 것 같은!
보풀도 안일어날 것 같은데,
그건 여러번 입어봐야 알 것 같아요

그리고 소매나 밑단 모두
마감처리가 너무 깔끔하게 되어있어요
잔실밥하나도 발견하지 못함... 정리할게 없음

평소 55사이즈를 입는편이고
착샷은 검은색 심리스브라를 입은 상태인데
생각보다 많이 비치지는 않더라구요?
뭐 흰티 입을땐 스킨톤 속옷 입는건 기본이니까
이정도면 아주아주 만족스럽다 생각해요!

키158이 입었을때 엉덩이 반정도 덮는 기장이에요!
요즘 팔뚝살 신경쓰였는데, 잘 숨겨주네요 ㅋㅋ
소매 길이도 너무 짧거나 너무길면 이상한데
딱 제가 좋아하는 길이라 만족만조쿠

+추가)
통돌이세탁기에 마구 돌렸는데도 멀쩡함",Free
yebi*****,상위 5%,24.12.31,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159.0,64,66,"통통한 키작녀인데 생각보다 길진 않아요.
허리보다 조금 더 내려오는 느낌? 
팔뚝살도 있는 편인데 부각되진 않고 무난하게 괜찮아요. 재질도 부드럽고, 색감도 아주 연한 아이보리 느낌이에요.
단독으로 입기도 괜찮을 것 같은데 검은색은 아무래도 조금 비칠 것 같아요! 만족합니당",Free
1I6rdF43,상위 10%,24.11.19,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167.0,58,55,이거 저 화이트 사고 받자마자 미쳤다 하고 바로 블랙 쟁였는데요.. 진짜 이게 부들부들 스판끼 미쳤는데 또 후줄근한 느낌 전혀 없고 늘어남 없고 미쳤어요. 단독으로 입기도 너무 좋고 이너로 받쳐 입기도 진짜 너무 예쁩니다ㅜ 꼭 사세요,Free
r71I5Ug0,상위 10%,24.10.22,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,62,66,"후기가 많은 이유가 있는 거 같아요 ㅎㅎ 너무 딱 붙거나 너무 헐렁하지도 않은 적당히 루즈한핏에 U자가 꽤 시원하게 파져있어서 어디 안에 받쳐입기 딱 좋았어요! 얇기도 재질도 좋았습니다 스포츠브라 라서 어깨끈이 살짝 보이는데 보통 브라는 전혀 안보여욤
검은색 스포츠브라 + 검은색 나시입었고 비침은 옷 두께 상 살짝 있는 정도고 저는 완전 만족입니다!",Free
isis****,상위 15%,24.10.18,블랙,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,161.0,48,55,"진짜 이너티로 너무 예쁘고 도톰한 원단에 톡톡한 느낌이고 진짜 기본 이너티로서 너무 자기 역할 충실히
잘 하는 티에요 싸구려 같은 느낌 아니고 넘 깔끔하고 기본에 충실한 티에요 블랙
호ㅓ이트 둘 다 너무 만족스럽고 몇장씩 더 쟁여두고 싶은 기본템이에요",Free
vZnwFzy9,,24.04.23,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,52,55,"자 이런분들 이거 꼭 사셔야 합니다^^

1. 바지 안에서 넣어 입는 적당한 길이의 반팔티가 갖고 싶다
2. 난 부드~러운 반팔티가 갖고 싶다
3. 너무 몸에 붙지 않는 적당한 핏 감의 반팔티가 갖고싶다
4. 허벌 반팔티 마냥 얇디 얇아서 속옷이 적나라하게 까꿍하지 않는 반팔티가 갖고 싶다

이 모든 것을 갖춘 반팔티. 바로 이겁니다.
아니 받자 마자 만져봤는데 부드러운 재질 미쳣고요;;
안에 넣어 입으려고 적당한 길이와 핏인 제품으로 사려한건데 도랐음ㅠ 진짜 검정색이랑 둘다 산 저를 아주 칭찬합니다.",Free
1I6rdF43,상위 10%,24.10.14,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167.0,58,55,이거 저 화이트 사고 받자마자 미쳤다 하고 바로 블랙 쟁였는데요.. 진짜 이게 부들부들 스판끼 미쳤는데 또 후줄근한 느낌 전혀 없고 늘어남 없고 미쳤어요. 단독으로 입기도 너무 좋고 이너로 받쳐 입기도 진짜 너무 예쁩니다ㅜ 꼭 사세요,Free
yeDY4WEL,,24.10.07,(긴팔ver) 아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163.0,60,66,"부드럽고 쫀쫀한 재질에 크게 비치지 않을 정도로 두께도 있어서 다른 색도 구매하려고 해요! 목 파짐도 그렇게
심하지 않습니다! 기본티 구매하려 했는데 진짜 마음에 들어요!! 사이즈는 77까지 맞으실 거 같은데 88이상은 너무 딱 붙는 느낌들 거 같아요! 66까진 널널하게 이너로 입거나 단독으로 입기도 가능할 거 같아요
근데 꺼내자마자 마감처리 안 된 부분이 바로 보이던데 검수 좀 제대로해서 보내시면 좋겠네요..",Free
시안,상위 15%,24.09.19,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162.0,62,66,"그냥 편하게 입고 다닐 수 있는 티셔츠예요. 말 그대로 무난합니다.

다만, 제가 가슴이 75F~G 정도로 큰 편이라 몸에 애매하게 붙어서 좀 부해 보이는 거 같아요. 당연히 가슴이 크니까 어쩔 구 없다고 보기는 하지만.. 가슴뿐만 아니라 팔뚝도 살짝 붙는데 허리는 통짜로 널널하니 살집 있어 보이네요. 🥺 

그래도 잘 늘어나는 재질인 건지, 옆 가슴 라인이 부드럽게 빠져요. 그래서 큰 가슴도 충분히 편하게 입을 만합니다. 물론 스판처럼 가슴라인이 도드라져서 가슴 부각은 있습니다. 옆라인만 부각되고 앞은 뚝 떨어져서 뱃살 많아 보이지만 어쩌겠습니까? 숙명이지요.

잘 입고 다닐 거 같은데, 팔뚝이 조금 도드라져서 슬프네요. 이건 제가 살을 빼야 하는 건가 봅니다. 팔뚝이 도드라지고, 끝 쪽에서 바깥으로 퍼지는 느낌인데 좀 불편하게 느껴지는 거 같습니다.

통통~뚱뚱이 아닌 분들은 거추장스럽지 않겠지만, 저처럼 통통~뚱뚱인 분들은 딱 제 체형이 마지노선일 거 같네요. 제 체형까지는 크게 두드러지는 것 없이 입고 다닐 수 있을 거 같아요.",Free
