아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
PjODsRSO,,24.03.20,그레이(기모ver.)(오늘출발),,생각보다 커요,보통이에요,화면과 비슷해요,159,43,44,"보자마자 너무 꽂혀서 바로 주문해서 그다음날 받아봤습니다. 
그레이와 핑크의 조합이 너무 귀엽고 독특해요. 
생각보다 많~~~ 이 크긴하지만 소재도 톡톡하니 좋고 기모도 따뜻하고 여기저기 편히 입을 수 있을것같아요. 
앞으로 맨투맨 자주사야겠어요.",Free
NGeg7yKg,,24.03.08,그레이(기모ver.)(오늘출발),,생각보다 커요,아주 만족해요,화면과 비슷해요,164,54,55,"그레이에 맨투맨 찾다가 발견했는데
딱 제가 원하던 핏입니다 😊
그레이에 핑크색 레텅링이 넘 기여워요 
길이감도 짧게도 길게도 입을수있고 
도톰해요!!! 흰셔츠 레이어드 해서 입으니
완전 예쁨요",Free
VjRWuSEg,상위 15%,24.02.28,그레이(기모ver.),,정사이즈예요,보통이에요,화면과 비슷해요,159,62,77,살짝 밑에 시보리가 생각보다 짱짱해서 배나온 핏..? 이 되긴하지만 옆으로 봤을땐 좀 잘 하면 괜찮아요! ㅎㅎ 색감 만족입니당 기모가 진짜 빵빵하긴 해서 지금부터 봄까지는 잘 입을것 같습니다,Free
lM4Bn1GT,상위 20%,24.01.28,그레이(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,168,60,55,생각보다 많이 오버핏이라 놀랐지만 폭닥하고 따뜻합니다. 디자인도 너무 귀엽고 편하게 막 입을 수 있어서 좋아요. 트레이닝복 바지랑도 잘 어울리고 청바지와도 매칭하기 좋아요 휘뚜루마뚜루템!,Free
봄보로봄,상위 5%,24.01.24,그레이(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,169,68,66,"배송 완전 칼배송! 입니다 최고최고!
핑크색 구매 후 아주 휘뚜루마뚜루 잘 입구다녀서 
눈에 아른거리던 그레이도 주문했찌모에요🥹✌️
데일리 룩으로 아주 활용 잘 할 것 같구 오버핏이라 낙낙해서 조아요🤍",Free
각각각곡곡각각,상위 5%,24.01.23,오트밀(기모ver.),,정사이즈예요,아주 만족해요,화면과 비슷해요,160,55,66,첨엔 회색사고 싶었는데 그 막 길 다니다보면 회색 옷들이 너무 많아서ㅠㅠ 눈물 머금고 오트밀했는데 색상 뒤집어지게 이뻐여 생각보다 두툼해서 놀랐슴다 요즘 티 하나에도 막 이삼만원씩하는데 이 퀄에 이가격..? 그냥 사야해요..,Free
HERdwMG4,상위 20%,24.01.20,그레이(기모ver.),,생각보다 커요,보통이에요,화면과 비슷해요,,,,"예쁜데 진짜 리뷰처럼 엄청 크고 많이 커요
그리고 시보리가 짱짱하다고 했는데 별로 짱짱하지않고
고정도 잘 안됩니다,, 시보리가 짱짱하게 고정되었으먼 더 좋았을거같은.. 많이 도톰하지도 않아요",Free
MkkVTPwN,,24.01.19,백메란지(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,159,52,55,"고민하다가 구매했는데 자수 색 맨투맨 색감 너무 만족스러워요!! 시보리 단도 짱짱하고 저렴이가 아니어서 휘뚜루 마뚜루 매일매일 출근길에 입고 있습니다.
배송도 굉장히 빨리 왔어요 예쁜 옷 잘 입겠습니다🧡",Free
RChrzZv4,상위 20%,24.01.18,베이비핑크(기모ver.),,생각보다 커요,보통이에요,화면보다 어두워요,161,59,66,뽀앤 딸기우유색은 아니고 탁한 딸기우유+퍼플 1스푼 섞인 색감이에요. 161기준으로 생각보다 길이가 짧아요. 밑단 시보리 때문에 골반까지 올라가구요.ㅜㅜ 기장 짧은 가오리핏이라고 생각하면 될거 같아요. 그래도 재질이랑 기모안감은 폭닥하니 좋습니다!,Free
괜차나연,,24.01.01,그레이(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,176,67,66,키가 176인데 소매 엄청 넉넉해서 겨울에 따숩게 입기 좋아요!! 색감도 이쁘고 목 부분 시보리도 짱짱합니다.. 세일할 때 득템해서 댕쥬아,Free
draf*****,상위 30%,23.12.02,그레이(쮸리ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,160,49,44,너무 잘 입고 있어요 완전 만족합니다! 핑크 자수인 게 포인트 되게 예쁘고 박시핏 맘에 들어요 안에 레이어드 반팔티랑 같이 입어두 딱이에요,Free
RAZ9QsvV,상위 15%,23.11.17,그레이(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,158,52,55,"색상은 화면이랑 비슷하구 기모 세상 따숩고 생각보다 더 아방한 핏이였어요! 레깅스나, 조거팬츠, 데님 등등 여기저기 휘뚤마뚤 입기 좋아요 만족합니당:)",Free
yiP2JtYx,상위 30%,23.11.15,그레이(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,175,54,55,"생각보다 엄청 도톰하고 팔기장도 넉넉해서 맘에들었어용!
색감도 뢰알 큐티 ㅜ 
근데 약간 세미크롭 기장인줄알았는디 몸통 기장도 넉넉해요",Free
jfJR9b0d,상위 25%,25.01.13,오트밀(기모ver.)(오늘출발),,생각보다 커요,아주 만족해요,화면과 비슷해요,162,45,55,"오트밀 색상이고, 살짝 노란 크림색상 입니다. 시보리가 잘 잡혀있어 밑단이 추욱 늘어지지 않고 핏이 정말 예뻐요. 배송도 빠르고 완전 잘샀다고 생각합니다. 모코블링에서 맨투맨 많이 구매했는데 다 실패없었어요. 역시 옷은 모코블링",Free
자스민,상위 10%,24.11.25,그레이(기모ver.)(오늘출발),,정사이즈예요,아주 만족해요,화면과 비슷해요,167,51,55,"그레이맨투맨 사고싶었는데 글씨까지 핑크라서 제 마음에 쏙이에요 퀄리티도 너무 좋고 
진짜 모코블링 옷 너무 제작 잘하시는것 같아요!! 자수인것도 너무 마음에 들고 말해모해!!",Free
0KcihMkV,,24.10.16,그레이(기모ver.)(오늘출발),,생각보다 커요,보통이에요,화면과 비슷해요,164,50,55,"쿠폰써서 저렴하게 구매했습니다~
맨투맨 정말 맘에 들어요!! 오버핏이라 편하니 좋네여!
안에 기모라 겨울까지 따뜻하게 잘 입을거같아여",Free
YD9Qeerm,,23.12.05,그레이(기모ver.),,정사이즈예요,보통이에요,화면과 비슷해요,158,55,55,편하게 잘입고있는데요 처음 입을때 제가 한번확인하지못한것도잏지만 .. 입고나와보니 뒷편에 얼룩이 .. 기분은 좀 안좋네여 이미 입고나와서 교환도 안되고 주황색으로 저렇게 얼룩이 져있으니,Free
xKLQ78bh,,25.01.12,오트밀(기모ver.)(오늘출발),,정사이즈예요,보통이에요,화면과 비슷해요,173,65,55,배송도 빨르고 이뻐요 따듯하구여 착용감도 부드럽고 부들부들해여 세거인대 냄새도 안나고 꾸안꾸로 잘입을것 같아요👍🏻,Free
4ydz4c7l,상위 15%,24.12.31,오트밀(기모ver.)(오늘출발),,생각보다 커요,아주 만족해요,화면과 비슷해요,156,50,55,탄탄하고 색상도 너무 예뻐요 핏도 예쁘고 어깨 떨어지는 라인이 여리여리해보임 ㅋㅋㅋ 기모도 두툼하고 진짜 땃땃합니당,Free
4OCVfjbZ,상위 15%,24.11.11,베이비핑크(기모ver.)(오늘출발),,생각보다 커요,아주 만족해요,화면과 비슷해요,168,60,66,"조금박시하긴한데
이런스탈도 좋아해서😊
소매가 저한테는 길어서
한단 접어입어요
안감기모가 도톰해서
정말 따뜻해요 
색상도 이쁘네요",Free
AXnORmXX,,24.11.07,그레이(기모ver.)(오늘출발),,정사이즈예요,보통이에요,화면과 비슷해요,150,45,44,그리니치 맨투맨보다 기모가 얇네요ㅠㅠ 배송도 빨랐거 자수나 핏은 괜찮은데 생각보다 기모가 얇아서 좀 아쉬운 것 같아요..,Free
kVkZ4CLt,상위 30%,24.11.05,베이비핑크(기모ver.)(오늘출발),,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"귀여워요 ㅎㅎ 색상도이쁘고 안에두꺼워서 따시네요 
휘뚜루막뚜루 입을 수 있을거 같아요 컬러도 이쁙빠졌구요 ㅋㅋ 너무길지도않아요",Free
xDfcYZHC,상위 25%,24.01.03,베이비핑크(기모ver.),,정사이즈예요,아주 만족해요,화면과 비슷해요,168,55,66,제가 좋아하는 딸기우유 색깔이에요 그래서 너무 맘에 들어요 화사하게 보여요 오버 핏으로 입기 딱 좋아요 팔도 길게 나와서 여리룩로 가능해요 배송도 하루 만에 와서 최곱니다ㅎㅎ다른 컬러도 사고 싶네요 맨투맨은 모코 블링에서 사게 되네요ㅎㅎㅎㅎ감사합니다,Free
fNlmHTrq,상위 25%,23.12.30,오트밀(기모ver.),,생각보다 커요,보통이에요,화면과 비슷해요,172,58,55,"아우터속에 편하게 입고 나갈 맨투맨.
자수프린트를 좋아해서 찾다보니 후기가 많아서 또 자체제작이니 옷이 탄탄하겠다싶어 주문해보았습니다.
생각보다 오버핏이여서 안에 폴라티입고 입어도 불편함이 없어 좋았어요.",Free
2fLtfZTI,,23.12.19,그레이(기모ver.),,생각보다 커요,보통이에요,화면과 비슷해요,153,42,44,"제가 체구가 작은편이긴하나
처음 받아서 입어봤더니
어깨선이 팔꿈치에 있어서 당황😳
소매 끝이 거의 무릎부근에 있는데...
그럼에도 디자인때문에 입고싶어
건조기를 믿고 돌려보았으나 변화가없습니다🤣
크기가 전반적으로 커서 많이 부해보입니다.
소매나 옷감은 탄탄해보이나 기모가 두텁진 않아요!
자수퀄 좋아요👍",Free
x3U8CfdP,,23.12.19,그레이(기모ver.),,정사이즈예요,아주 만족해요,화면과 비슷해요,171,60,55,너무 이뻐요 배송도 빠르구 기모없는거부터사서 추워져서 기모잇는거까지 구매했네욤 키가커서 젤큰사쥬입은데 길이는 딱좋구요 허리는 끈으로 조절하면돼요. 잘입을게요! 이것저것 같이사서 돌려가며입는데 잘어울리구 요즘스탈이라 맘에들어요!,Free
bkpa9L8S,,23.12.17,오트밀(기모ver.),,정사이즈예요,아주 만족해요,화면과 비슷해요,158,50,66,퀄리티 너무 좋아요. 안에 기모라 따듯할것 같아요. 살짝 가오리 핏 같기도 한데 너무 길지 않아서 추리닝 바지나 청바지 다 잘 어울릴듯 합니다. 맨투맨 예뻐서 여기서 3개나 샀네요🤣,Free
리미쥬쥬,상위 10%,23.12.09,그레이(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,158,47,55,"기모가 많이들어가있어서 요즘계절 입기딱이네요!
사이즈도 넉넉해서 편해요 
다만 팔이 저한텐 조큼 길어서 접어입어야해용 !! 
그래도 오버핏으로 입으니 좋네요^^",Free
zbckPxWY,,23.12.09,그레이(기모ver.),,생각보다 커요,별로예요,화면과 비슷해요,154,43,44,"다시 쓰는 후기 입니다.
한번 빨면 목 다 늘어나요 쭈글쭈글해져서 못입게됐어요
/
입고늦어진다고 연락왔는데 주문하고 바로 다음날인가
배송출발해서 놀랬어요ㅎㅎ 서프라이즈 받는 기분ㅎㅎ
생각했던 넉넉한품이고 키153기준 엉덩이덮네요
어깨선이 애매하면 부해보이는게 싫어서
걱정했는데 마르고 여리여리해보이는 예쁜핏이예요",Free
fDr1cUfe,,23.12.06,그레이(기모ver.),,생각보다 커요,보통이에요,화면과 비슷해요,174,60,66,오버핏인줄은 알았지만 생각보다 훨씬 박시해요. 키가 174인데 팔길이도 손끝 다 가릴만큼 길어요. 옷은 원단도 좋고 색감도 너무 예쁘네요. 기모안감 선택했는데 부드럽고 포근하고 촉감이 너무 좋아요^^,Free
thdw****,상위 15%,23.12.02,그레이(기모ver.),,정사이즈예요,아주 만족해요,화면과 비슷해요,168,56,55,"회색과 분홍 색 조합 최고 !
집 앞에 나갈 때 입으려고 가볍게 구매했는데 생각보다 더 이쁘네용
기모도 전체적으로 들어가 있어 티셔츠 입고 패딩 입으면 따뜻한 겨울 보낼 수 있을듯해요☺
소매도 길어서 손을 장갑처럼 전체적으로 감쌀 수 있어서 좋음",Free
zP7p82Yv,상위 25%,23.11.30,오트밀(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,161,53,55,엄청 두꺼워서 땀낫어요..! 날씨 추운날 입으면 무적일 것 같네요 ㅎㅎ 시보리도 짱짱해요~ 근데 생각보다 커서 길이감도 좀 잇네요 짧은 외투에는 궁딩이쪽에 맨투맨이 튀어나올 것 같아요,Free
su2j****,상위 15%,23.11.19,베이비핑크(기모ver.),,생각보다 커요,보통이에요,화면과 비슷해요,163,53,55,"딸기우유보다 조금 더 진한? 약간 더 퍼플컬러가 들어간 색상인데 카메라에 다 안담기네요ㅠㅠ
기모가 두툼하게 들어가 있어서 엄청 따수워요
갑자기 추워져서 구매했는데 가격,배송,퀄리티
다 맘에 들어요 :)",Free
kbgMPuv0,,23.11.17,그레이(기모ver.),,정사이즈예요,보통이에요,화면과 비슷해요,165,52,66,톡톡한 소재에 기모가 살짝 들어가 있어서 모양을 잘 잡아주는 거 같아요. 분홍색 레터링이 포인트가 되고 길이나 사이즈 적당합니다. 베이지 색상 사고 괜찮아서 그레이도 샀는데 만족합니다. 잘 입을게요.,Free
CUC2Jkk9,상위 15%,23.11.17,그레이(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,151,45,55,그레이 색상에 핑크색 너무 예뻐요 기모 티셔츠라서 폭닥폭닥 따뜻하고 목둘레도 짱짱해서 잘 늘어나지 않을 것 같고 작은 체구의 저한테는 많이 박시 하지만 청바지랑 입으니 잘 어울리고 맘에 들어요 얼굴도 화사해 보이고 좋아요 잘 입을게요~,Free
j5T1AoY7,,23.11.17,백메란지(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,169,58,55,핑크색 사고 맘에 들어서 멜란지색도 주문했어요 색은 화면에서 보여진거랑 똑같고 상체가 마르신분들이 입기엔 많이 오버핏일수도 있는데 저는 안에 더 껴입고도 편하게 입는게 좋아서 오히려 더 좋네요,Free
NPR80AMh,,23.11.17,베이비핑크(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,167,64,66,"그레이 핑크 두가지 구매했는데
둘 다 예쁘지만 뭔가 재질이 다른 느낌이였어요
그레이가 좀 더 탄탄한 느낌이고
핑크는 부들부들한 느낌 입니다
핑크 예뻐보여서 구매했는데 저한테는 안 어울려서 언니 줬고 그레이가 무난하게 입기 좋은거 같네용",Free
NPR80AMh,,23.11.17,그레이(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,167,64,66,"그레이 핑크 두가지 구매했는데
둘 다 예쁘지만 뭔가 재질이 다른 느낌이였어요
그레이가 좀 더 탄탄한 느낌이고
핑크는 부들부들한 느낌 입니다
핑크 예뻐보여서 구매했는데 저한테는 안 어울려서 언니 줬고 그레이가 무난하게 입기 좋은거 같네용",Free
초코똥,상위 30%,23.11.16,그레이(기모ver.),,정사이즈예요,아주 만족해요,화면과 비슷해요,174,51,55,"뭐죠..역시 멘투맨 맛집은 다른건가..! 핵귀엽고 따뜻하고 여기저기 코디하기 진짜 좋아요!! 다른것도 바로 사러 갑니다
기모버전으로 구매햇는데 겨울내내 진짜 잘 입을정도러 따뜻하고 도톰해요",Free
SPa5lB0f,상위 30%,23.11.16,오트밀(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,168,58,66,"일단 너무너무 마음에
들어요!! 색감도ㅠ예쁘고 원단도 좋구요 탄탄합니다. 
168/58 어깨 넓은 편인데도 잘 맞아요ㅋㅋ 체구 작으신 분들은 많이 오버핏일 거 같긴 한데 예쁩니다ㅜㅠ 색깔별로 쟁이고 싶네요!!",Free
cy7CxtDe,,23.11.16,베이비핑크(쮸리ver.)(오늘출발),,생각보다 커요,아주 만족해요,화면과 비슷해요,160,64,66,"와 진짜 살짝 톤다운된 베이비핑크 느낌이예요
봄웜라 꼭 사입으세요!
저는 안에 기모들어간 맨투맨 싫어해서
쭈리로 샀는데 아주만족스러워요! 
체격도 있는편인데 아주아주아주 널널합니다!",Free
NirAORo2,상위 10%,23.11.14,백메란지(기모ver.)(오늘출발),,정사이즈예요,아주 만족해요,화면과 비슷해요,170,60,66,"왜 인기있는지 알겠어요 너무이쁜핏.. 길이도 170기준 넘 짧지않고 아방하니 좋아요 단 컬러가 좀 추워보여서 다른색으로 하나 더 쟁이고파요
크고 가오리핏이라 겉옷은 널널한것만 입어야할거가타요",Free
1yNwRbMV,상위 1%,23.11.12,그레이(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,164,60,66,"생각보다 품이 커요
제품컷에서도 박시하다고 생각은 했는데 모델분이 말라서 더 그래 보이는거겠지 했는데 받아보니 옆으로 품이 엄청 커요
그래서 맨투맨 아랫부분이 시보리로 잡혀있지만 그래도 벙벙한 느낌이 많이 드네요
옆 품 대비 길이는 적당해요
크롭처럼 짧지도 않고 적당히 윗골반 정도까지 오는 거 같아요
품이 넉넉하다보니 속에 이너를 따뜻하게 입고 입어도 될 것 같아서 추운 겨울에 활용하기 너무 좋을거 같고
기모도 따뜻하게 들어있어서 만족스럽습니다",Free
IsBpJDaq,상위 5%,23.11.12,그레이(기모ver.)(오늘출발),,생각보다 커요,아주 만족해요,화면보다 밝아요,165,47,55,"후기 좋아서 구매했습니다.
아직 세탁은 안 해봤지만 자수가 깔끔하고 튼튼해 보이고 컬러감도 예뻐요 👍🏻
생각보다 품이 크고 팔이 길어서 코트 안에 입으면 울퉁불퉁? 정리가 어려워서 한 치수 작은 버전 있으면 좋을 것 같아요.
가격대비 퀄리티는 💯",Free
똬맘,상위 20%,23.11.09,오트밀(기모ver.),,생각보다 커요,아주 만족해요,화면과 비슷해요,161,49,55,"맨투맨 찾아 삼만리 하다가 찾았는데 색감이며 핏이며 너무 마음에 들어요 ㅎㅎ
좀 크긴 한데 박시하게 입으니까 예뻐요!
기모도 두툼 하고 다 좋은데 세탁하니까 목부분이 살짝 우네요 ㅠㅠ
그래도 전체적으로 맘에들어요!",Free
