아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
살때최소한시간서치,탑리뷰어,24.11.27,[기모] 네이비FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,60,55,"저는 하비 체형이라 상체를 부하게 입으면 바로 뚱뚱해보이는 스타일이라 크롭인 옷들을 아주 잘 입어주고 있어서 주문하게 되었는데요! 역시나 크롭이라 부해보이지 않고 다리가 길어보여서 그게 맘에 들었고 생각보다 기모가 굉장히 두꺼워서 엄청 따뜻하더라구요!

오늘 눈이 펑펑 오는 날 입어봤는데 충분히 춥지않고 따뜻하다고 느껴질 정도의 두께감이었어요 ㅎㅎ 색깔도 무난하고 너무 좋았고 가운데 로고?도 실물로 보니 더 예쁘더라구요! 추울때나 멋내고 싶을 때 손이 잘 갈 거 같은 옷이예요 ㅎㅎ 만족스럽습니다! 아 한 가지 참고하실만한 점은 살짝 겉재질이 털이 붙어서 털 빠지는 아이템과 함께 매치하면 왕창 붙을 수도 있을 거 같아요. 다들 따수운 겨울되세요 ☺️👍",Free
Luv_me,상위 5%,24.11.03,[기모] 네이비FREE,,정사이즈예요,아주 만족해요,화면보다 어두워요,168.0,52,55,"와.. 디자인 질감 몽땅 찰떡맘에들어요
쭈리부터 다른 색상 고민하게 만들고요
곧 추워질거같아서 기모로 구입했고, 
한파오기전에 출퇴근때는 넘 추워서; 이거하나입고나가묜 딱좋을거같아요
색감 느므 미치게이쁘그 보들부들 최고
다만 재질상 무언가가 잘 붙고, 묻을거같은 재질이라 외출 전 찍찍이 한판 돌돌하고 입으니 말꼼!

낮에는 살짝 덥다 느꼈는데 이제 한파가 온다하니; 유니폼처럼 입게될거같고용

배송도 빠른편이었어요!",Free
스텔라벨라,상위 5%,24.11.01,[기모] 블랙FREE,,작아요,아주 만족해요,화면과 비슷해요,167.0,52,55,"날이 쌀쌀해져서 기모 들어간 크롭 맨투맨 찾다가 구입했어요~
키가 좀 있어서 그런지 생각보다 짧은데 
하이웨스트 바지랑 입으면 괜찮아요!
시보리가 배꼽 가리는 길이예요~ 

기모라서 그런지 두께감이 좀 있는데 
그래서 더 모양도 잘 잡히고 예쁘네요! 
소매도 허리도 시보리가 짱짱해서 퀄리티 있어보여요~
스웻바지들이랑도 잘어울릴거 같아요🤍🤍
요즘 날씨에 이거 하나만 입도나가도 따뜻하고 만족!",Free
지아아아안,상위 1%,24.10.10,화이트멜란지,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165.0,47,44,"기본 맨투맨이 없어서.. 이왕 사는거 이쁜걸로 사고싶어여기저기 둘러보다 요아이로 선택함!!😁
크롭기장에 약간 루즈핏??
맨투맨은 너무 딱 붙게 입으면 안이쁘기에 루즈핏 정도면 적당한듯함!!
배송 기간 평균적이였고 오자마자 개봉!!🫣
결과는 대만족임!!👍🏼
기모로 구매하면 겨울만 입어야기에 기본으로 구매했고 색상은 이름 그대로 화이트에 아주 약간의 회색 섞임!!
가운데 로고 딱 박혀있어서 무난무난하게 잘 입을수 있을고같음!!☺️
어디든 다 잘어울릴거같음!!
너무너무너무 만족스러움!!👍🏼",Free
1f5cI2I0,상위 10%,24.11.29,[기모] 네이비FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,166.0,54,66,"핏도 색감도 마음에 들고 
기모버젼으로 샀는데 두툼하니 좋아요 ㅎㅎ
한가지 아쉬운건 먼지가 엄청 잘 붙을 재질이예요 
돌돌이 가지고 다니며 떼어야 할 듯ㅋㅋㅋ
그래도 예쁩니당!",Free
i7op7V8G,상위 20%,24.11.26,[기모] 블랙FREE,,정사이즈예요,보통이에요,화면과 비슷해요,166.0,53,55,"누가 교환이나 반품한거 준 느낌이 없지않아 들지만...(목부분이 조금 우글거림)
기모라서 착용감은 폭닥해서 좋아요
다만 검정색은 먼지 겁나 붙어서 흰 아우터 주의해야할듯합니당~",Free
2WVyKjhF,상위 30%,24.11.19,[쭈리] 네이비FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,156.0,45,55,평이 좋은 이유가 있네요ㅋㅋ 너무 두툼한건 싫어서 쭈리버전 구입했는데 기모버전 오트색도 사볼까 고민됨니다.. 세탁하고 안늘어나기만 한다면 강추에요!,Free
SKTqa8af,상위 5%,24.11.14,[쭈리] 화이트멜란지FREE,,정사이즈예요,보통이에요,화면과 비슷해요,155.0,48,55,"화면이랑 비슷하고 색상이 밝아요
키가 작아서 상체가 짧은편인데도 굉장히 크롭이고 팔 조금만 올려도 배보일정도! 시보리는 보통이고 팔길이가 좀 길고 통이 넓어요",Free
BWaVoVw7,상위 10%,23.01.12,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161.0,42,44,"진한 네이비라 넘 예쁘고 밝은색 옷이랑 잘 어울려요!! 밑단 시보리가 엄청 짱짱한건 아니어도 만족해요~ 근데 겉감에 먼지 너무 잘 붙고 안감에 돌돌이 20장 넘게 써도 먼지 나와요..ㅜ 급해서 그냥 입었지만 꼭 뒤집어서 빨고 입으셔요 ㅠㅅㅠ

+ 한번 빠니까 목부분은 쭈글쭈글해지고 전체적으로 좀 줄어들었어요!",Free
2dD1MrCs,,23.01.01,화이트멜란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163.0,53,44,저는 맨투맨이 흐물거리고 얇고 이런거를 안좋아하거든요.. 그래서 꼭 매장에서 사거나 이러는 편인데 여기서는 그냥 사요 ㅎㅎ 맨투맨이 탄탄하고 디자인도 이뻐가지고 샀는데 정말 만족입니다! 늘어짐도 없어서 아주 만족하고 아무데나 다 입고있어요 ㅎㅎ,Free
Kwi31Mx9,,24.03.26,화이트멜란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160.0,50,44,"무난한 일상 맨투맨이 필요해서 가장가장 무난하고 가격 합리적이고 실패율 낮은 맨투맨을 찾앗고
판매율 좋은 이 맨투맨을 고름
자수가 도톰하니 존재감 잇고 쭈리면은 생각보다 얇고 힘이 없어서 옷이 어깨를 좀 잡아줘야하는 분들은 고민필요
세미인즐 알앗으나 생각보다 크롭이라 하이웨이스트랑 입어야 배 안보임
시보리 두껍진 않지만 탄력 좋은 편",Free
jrss***,상위 5%,25.01.05,[기모] 네이비FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,49,55,"쫀쫀하고 적당히 크롭한 맨투맨!
색감이 너무 어두운 네이비가 아니고 딱 예쁜 네이비예요!
소재가 쫀쫀하고 손목과 허리 시보리도 짱짱하게 잡아줘서 늘어날 걱정 없을 것 같아요
로고가 깔끔하게 박혀있어서 좋아요
강추합니다!!",Free
sofi****,,24.12.16,[기모] 블랙FREE,,정사이즈예요,보통이에요,화면과 비슷해요,155.0,46,44,"굉장히 따숩고 부드럽습니다!!!
핏은 아방하고 가오리핏이라 슬림해보이진 않지만 
이너 따로 입지 않아도 괜찮을만큼 부드럽고 따듯해서 좋아요
다만 세탁하고나니 이 옷도 그렇고 같이 빨래한 옷들도 하얗게 먼지로 뒤덮혔어요 아마 자수 뒷면에 있던 것들 때문인가봐요ㅠㅠ 그래서 별 하나 뺐어요",Free
MgyK8zrx,상위 20%,24.12.04,[기모] 화이트멜란지FREE,,생각보다 커요,아주 만족해요,화면과 비슷해요,160.0,58,55,안에 기모가 있어서 따뜻했고 귀여워요!! 생각보다 팔통이 커서 조금 부해보이는 감은 있지만 그게 귀여움으로 커버됩니다 겨울내 잡 입을 거 같아요,Free
PUT8eiJK,상위 15%,24.11.23,[기모] 블랙FREE,,정사이즈예요,보통이에요,화면과 비슷해요,154.0,55,44,딱 크롭이라서 밑위가 긴 바지랑 함께 입어야해요 그런데 기모가 같이 들어가서 그런지 형태가 흐물탱이 아니라 라인 잘 다 잡아주는 맨투맨이라 대만족합니다 ㅎㅎ가운데 로고도 나름 비싸보이는 디자인이라 만족스러워요!,Free
S34WXF4j,상위 5%,24.11.11,[기모] 화이트멜란지FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"로고가맘에들어요 길이감도 좋고 원단돚단탄해요
항상맨투맨티를아면 그해입고 다음해는 뭔가후줄근해서또 다시 사는데 이거는계속입어봐야알겟지만 디자인이 이쁘니까 오래입고싶네요 이브랜드는 상의가 이쁜게 좀잇는듯요 잘입을게요",Free
T8A3dDld,,24.10.21,[쭈리] 네이비FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,155.0,47,,"예쁘고 크롭 기장이라 귀여워요
근데 처음 받고 안감에서 (실) 먼지가 너무 빠져서 돌돌이 돌렸는데 그래도 안돼서 건조기로 먼지 털어 입었어요
핏이나 재질은 모두 만족해요 ദ്ദി(⩌ᴗ⩌ )",Free
WeyXFBEt,,23.01.18,화이트멜란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161.0,60,66,"첨 왔을 때 다른 검정색 옷이랑 있다가 왔는지 검정보풀먼지? 같은 게 붙어져 왔긴 했지만 제가 손으로 다 뗄 수 있는 정도라 괜찮았답니다^!^...
안감은 한 3번 이상 빨면 안에다가 뭐 받치고 입어야 할 거 같긴 합니다!
손 편하게 밑으로 축 내렸을 때 손 다 덮을 정도의 길이었지만 전 이런 길이가 좋았습니다
크롭은 제가 생각했던 것보다 조금 더 크롭이었고 허리쪽 시보리는 적당히 짱짱하니 허리 잡아줘서 좋습니다!",Free
4hWMqa3m,,22.12.27,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169.0,55,55,예뻐요 크롭도 예쁘고 로고도 예쁘고. 팔 벌려보면 약간 가오리핏 느낌이고 팔 기장이 길어서 팔에 맞게 올려입으면 어깨선 쪽 어벙벙해져서 부해보여서 아쉬워요 허리 시보리 짱짱 하고 좋습니다 저는 배꼽부근까지 오네요,Free
cGmZRNoo,상위 25%,22.10.28,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157.0,45,44,"길이가 크롭이라 하이웨스트랑 입으면 딱이에요 ㅎㅎ
기모도 있어서 겨울에도 잘 입어질거 같아용 ㅎㅎ
약간 항아리핏이라 부해보이는게 있긴 하지만 그래도 귀여운맛에 잘 입을거 같습니당 ㅎㅎ",Free
leeh******,상위 25%,24.10.16,[기모] 화이트멜란지FREE,,생각보다 커요,보통이에요,화면과 비슷해요,150.0,39,44,회사 다닐 때 데일리로 입을 맨투맨용으로 구매했어요 디자인이나 색감은 사진에 보는 거랑 비슷하구 소재는 기모라서 부드러운 촉감이예요 소매길이는 생각보다 되게 길더라구요..그래도 대체적으로 나쁘지 않은 것 같습니다,Free
bakz**,상위 25%,24.10.14,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160.0,51,55,"옷이 너무 맘에 들어요. 키160에 길이도 길지도 너무 짧지도 않은 크롭이라 치마바지 다 잘 어울려요. 먼지가 많이 나온다고 해서 뒤집어서 건조기 돌리니까 깔끔해졌구요~~~
또 다른색도 살까봐요",Free
4VEyny0N,상위 15%,24.10.06,[기모] 피치 기모 크롭 스웻셔츠_블랙,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158.0,47,44,"오버핏의 크롭맨투맨으로 아방한 느낌 내는 맨투맨으로 좋아요ㅎㅎ 제가 키가 작고 팔이 짧은 편이라 그런지 팔 부분이 붕 떠서 어깡이 되어 보일 때가 있긴 해요ㅋㅋㅋㅋ 그래도 핏이 맘에 듭니다
길이는 배꼽 정도 까지 왔고 팔 들면 배 잘 보이는 길이예요 핏이랑 디자인 넘 맘에 드는데 먼지가 잘 붙는 소재인 것 같아요ㅠ 요게 단점...",Free
f5Q3lYOc,,24.10.04,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160.0,50,55,생각보다 너무 예뻐서 놀랬어요 좀 짧긴 한데 요즘 스타일이니 그러려니 해여 색상도 맘에들고 재질도 맘에 들어요 옛날에 여기 브랜드 다른 제품 샀었는데 그때도 맘에 들었었는데 이번에도 역시 좋네요,Free
yiP2JtYx,상위 30%,24.04.18,화이트멜란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,175.0,54,55,"생각보다 작고..? 얇은 맨투맨인거같아요
맨투맨 시키긴 시켰는데 갑자기 너무 더워져서 못입을까봐 걱정했는데 오히려 얇아줘서 다행이랄까...
글고 제가 키가커서 사진만큼 오버핏은 아니라 아쉽지만 기장도 좋고 시보리도 탄탄해서 그냥 델리템으로 굿",Free
wroFogPX,,24.04.01,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,48,55,제가 잘못 놔서 꼬깃한 거지 옷에는 문제 전혀 없습니다ㅠㅠ 색도 너무 이쁘고 데일리하게 편하게 입기 너무 좋아요! 가격에 비해 질도 너무 좋구ㅋㅋㅋ ㅁㅅㅅ 뺨치네요,Free
1m6sEnZS,,24.03.07,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,55,55,가성비굿이에요.. 크롭 기장이고 딱 제가 찾던 스타일이었어요! 한 겨울에도 기모는 안 입어서 얇은 맨투맨 찾았는데 이거 정말 딱이예요 다른 컬러도 사고 싶어요!,Free
bBUfcVKe,상위 30%,25.01.04,[기모] 화이트멜란지FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,170.0,57,66,"자수가 아주 마음에 들어요 !
배송도 바로 오고 옷도 마음에 들고 ㅎㅎ
검정색도 구매할까 고민중입니다 ㅎㅎ
저렴티 전혀 안나고 고급져보여용",Free
F2DL1NEm,상위 15%,25.01.04,[쭈리] 화이트멜란지FREE,,작아요,아주 만족해요,화면과 비슷해요,161.0,54,55,"원래 크롭 잘 입는데
생각보다 위로 잘 올라가서
안에 뭐 받쳐입으셔야 좋을듯합니다
디자인은 예쁘고요 세련된편이에요
딥디크같이생긴로고라는 소리들음",Free
J6IoM7ue,상위 15%,24.12.09,[쭈리] 네이비FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,55,55,"진짜 짱장 편하고 예뻐요
딱 원히는 크롭 맨투맨이에요! 
너무 예쁘고 편해서 손이 자주 가는 데일리템🩵
출근룩으로도 매일 입어요 ㅎㅎ",Free
jsr4**,상위 5%,24.12.03,[기모] 블랙FREE,,정사이즈예요,보통이에요,화면과 비슷해요,155.0,50,55,"작년에 멜란지색상 사고 너무
마음에들어서 블랙으로
하나 더 주문했어요
크롭으로 휘뚤마뚤입기좋아요
블랙에 양기모라 먼지가 많이 붙긴하지만
세일할때 하나쯤구매해두면 좋아요",Free
rteS195l,상위 30%,24.11.16,[쭈리] 화이트멜란지FREE,,정사이즈예요,보통이에요,화면과 비슷해요,153.0,57,66,디자인도 생각했던데로 맘에들고 재질도 맘에듭니다 그런데 제가 키가 작아서 그런지 팔길이가 길어서 조금은 아쉽네요 그래도 이쁩니다~~^^,Free
