아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
구냥이야,상위 15%,24.11.22,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166,57,66,"재질 탄탄하고 색상도 예쁘고
핏도 딱 좋고 너무 만족해요!
다만 뱃살을 가릴 수 없는 크롭이라 힘드네요 
조금 더 긴버전도 나오면 좋겠어요
다른 색상 하나 더 구매하고싶어요",Free
wgd9****,상위 5%,24.11.20,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167,54,55,"바지보단 치마에 어울리는 핏이었어요.
여행가서 이쁘게 잘 입었습니다😚
기모 부들부들 촉감 좋았구요, 안 빨고 입었더니 나시에 기모가 잔뜩 붙긴 했지만..빨면 나아질거라 믿어용..",Free
7KCSc0Ci,,24.04.06,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155,39,44,"기모 아닌건 블랙이 없었던가..
아무튼 그래서 곧 더워져서 몇벙 못입을거 알고도 샀습니당
브이넥맨투맨에 허리 쭈리 있는거 사고싶렀는데 대만족이여요~~~
소재 탄탄하고 제가 원하던 핏이에요! 허리도 쫙 잡아주니 탄탄하고 좋숩니다 바지까지 사서 같이 입는데 촤고~",Free
맥씽,탑리뷰어,24.03.26,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,65,66,가디건 살때도 느꼈지만 베이델리가 옷을 진짜 잘만드네요ㅠ 근데 55사이즈까지만 예쁘게 핏되는게 많아서 플러스사이즈가 더 생기면 좋겠어요 박음질 꼼꼼하고 원단도 좋고 마감도 깔끔합니다. 두께 도톰하구요 기모 들어있어서 한겨울에 최고에요 근데 체구가 좀 크시다면(저같은 66~77) 겨드랑이부분이 애매하게 뜹니다. 이게 체구작고 마르면 확실히 가오리처럼 아방핏이 되는데 어깨넓고 가슴크면 남는부분이 애매해져서 반품각이 떠요 가디건이 특히요. 사이즈 잘보시고 구매하시는거 추천해요 전 요 맨투맨은 괜찮은편이라 확정했어요 퀄리티는 진짜 좋습니다bbb,Free
gjVrURuf,,24.03.19,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167,58,66,진짜 이뻐요... 퀄 좋고! 살 쪄서 걱정했는데 말라보여요! 배가 더 나왔으면 밑단이 많이 쪼일 것 같긴 해요! 브이넥에 밑단도 쪼여줘서 날씬해보여서 너무 좋아요 ㅠ 배송도 금방 와서 잘 입었습니다😆,Free
c58TAWf6,상위 15%,24.03.05,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,171,58,66,"여러분 당장 이 옷을 사세요. 
폭닥폭닥한 양기모+짱짱한 허리 시보리+어좁이보완 가능한 어깨선+여리여리한 브이넥
더이상 할 말이 없습니다. 

재질도 도톰하니 좋고 딱 제가 원한 크롭 맨투맨이었어요! 캐주얼하면서도 여리여리해서 여기저기 데일리하게 잘 입을 것 같습니다. 덕분에 제주도 잘 다녀왔어요~~",Free
ZAdhkdow,상위 20%,24.03.01,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165,52,55,"누가 입던거같은건 기분탓이겠죠,,?
겨드랑이 부분에 접혀있던 주름은 절대 아니었고, 입어서 난 주름처럼 보이는 선들이 있긴했는데 그냥 귀찮아서 입었어요ㅜㅜ
퀄리티는 진짜 좋아요
색도 네이비 정석이고
바지부터 여름에 가디건, 이제는 맨투맨까지 믿고 입네요
열일 감사합니당",Free
NySpDlJY,,24.02.25,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,와 양기모 제대로에요 대박 완전 따뜻하고 진짜 부드러워요 그리고 허리 잡아주는 밴딩이 생각보다 많이 조여서 ㅋㅋㅋ 활동하다 보면 위로 올라가긴 하는데 전 애매힌거보단 확실해서 좋습니다 👍👍 색도 딱 예쁘게 빠진 쿨 화이트에요!,Free
WQogZJ4F,,24.02.23,화이트,FREE,정사이즈예요,별로예요,화면과 비슷해요,162,63,66,"ㅜㅜ 주름져서 온게 안없어져요 
빨아서 입었는데도 주름이 그대로...
😭
😭

주름져서 왓지만 그건 빨아서 입으면 되니까요!!
진짜 쫀쫀해요 제가 가슴이 큰편이라 맨투맨은 잘못입으면 부해보이는데 허리를 딱 잡아줘서 날씬해보이고 다리도 길어보야요
기모라길래 얇은 기모 생각했는데 따땃한 기모라 또 놀람!",Free
47**,,24.02.21,Navy,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,172,64,77,"맨투맨 사이즈는 너무 크지도 않고 너무 작지도 않은 퍼펙트한 사이즈입니다. 소재도 두껍고, 스티칭과 디테일도 깔끔합니다. 전체적으로 퀄리티는 비싸게 느껴지지만 그래도 적당한 가격입니다. 살짝 크롭이라 하이 웨이스트 팬츠나 슬랙스와 잘 어울립니다. 이 브랜드가 정말 마음에 들어서 더 많은 제품을 구매하고 싶어요.",Free
jeon******,,24.02.19,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154,46,44,"154/46
딱 말 그대로 기본 브이넥 크롭 맨투맨이에요
숏 패딩 안에 입기 좋아요

꾸안꾸 룩에 좋은 듯 하고 편하게 예쁘게 입을 수 있는 제품 인 것 같습니당 다른 색도 구매하고 싶어요",Free
C1re4EFj,,24.02.13,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154,47,55,"저번에 네이비 컬러 샀었는데 맘에 들어서 하나 더 샀어요. 재질도 괜찮고 기모도 부들부들해요.
근데 확실히 방방한 느낌이 들긴 하네요ㅋㅋㅋ
이렇게 크롭에 브이넥에 이쁜 맨투맨 찾기 어려운데 만족해요!",Free
p6Ivfe7z,상위 10%,25.01.09,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,55,55,"베이델리 옷 7개 이상 있는데 항상 믿고삽니다 사실 후기도 잘 안보고 그냥 살때가 많아요 ㅎㅎ 그만큼 제 스타일이랑 잘 맞고 질도 좋습니다👍🏻 오래두고 입을 수 있는 옷들이 많은 것 같습니다!
✅후기들처럼 허리 밑 짱짱한데 막상 입고나면 하나도 안불편하고 잘 잡아줘요!",Free
지아아아안,상위 1%,25.01.03,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165,46,44,"기존에 기모 없는거 샀다가 맘에 들어서 계획에 없던 기모 버전도 구매함!!😁
쨍한 화이트 색상 너무너무 이쁘무ㅜ✨
일반 보다 기모 버전이 허리가 좀 더 쨍쨍함!😳
안감 양기모라 진짜 부들부들하고😆 이너 없이 입어도 너무 따뜻함!!👍🏼
요즘같은 날씨 아주아주 찰떡임!! 너무좋음!!👏✨
한겨울내내 아주 뽕뽑게 입고 다닐듯함!!😆🤭",Free
dREADJKX,상위 5%,24.12.28,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161,51,55,"핏 괜찮고 시보리도 짱짱해요
전체적으로 만족합니다
단점은 기모 털이 많이 묻어나오고 
옆구리 팔 쪽이 붕 떠있어서 어깨장군이 돼요..ㅎㅎ 
그래도 2~3번 정도 빨았더니 가라앉아서 괜찮아졌습니다",Free
vleiWChK,상위 5%,24.12.28,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,47,44,"생각보다 탄탄해서 더 맘에 듭니다!
비록 포장은 리턴스멜이 폴폴 났지만
옷이 맘에 들어 패쓰~
어깨가 약한 상체가 작은 분들 추천입니다 :)
탄탄 크롭 오버 핏으로 오히려 더 여리 여리~
폭닥폭닥 해보이는 건 덤★",Free
fHwkzD5V,상위 15%,24.12.21,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,58,66,"검정색 구매하고 너무 마음에 들어서 네이비도 구매했는데 집에 있는 네이비 색상 중 제일 마음에 들어요! 촉감 부드럽고 따뜻하고, 팔 길이 길고 크롭에 허리 잘 잡아줘서 날씬해보이고 좋습니다! 요즘 돌아가면서 매일 입는거 같아요",Free
MPdIU0do,상위 10%,24.12.21,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165,51,55,"생각보다 더 탄탄하고 시보리도 짱짱하네요..?ㅋㅋㅋ
안에는 얇은 기모라 따뜻하고 부드러웠어요
색도 완전 누런끼 하나도 없는 예쁜 화이트
근데 아무래도 두툼하다보니 평소보다 부해보이긴 하네용ㅠ 그래도 추우니까 따땃하게 입기에 좋아용ㅎㅎ",Free
YHYwAQg4,상위 5%,24.12.19,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,50,44,"여기서 츄리닝바지를 샀어서 위아래 세트로 입으려고 그냥 아무 기대없이 주문했는데 생각보다 너무 예뻐요!
금액대비 퀄리티 너무 좋고 허리밴딩 짱짱해서 라인 잘 잡아주네요 그리고 따뜻해요
다른 색상도 주문할 예정입니다ㅎㅎ",Free
cmy5***,상위 10%,24.12.19,백메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,47,44,기모가 두툼해서 따뜻해요 팔이나 가슴통은 넓은데 허리랑 목이 생각보다 엄청 짱짱해요 목입구도 좁은편입니다! 허리가 많이 짱짱해서 조이다보니 상체가 살짝 부해보이는 느낌은 들지만 재질좋고 탄탄해용,Free
n25GKkEw,상위 20%,24.12.17,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154,54,44,여기 후드티 너무 예쁘고 질이 너무 좋아서 맨투맨도 구매해봤는데 역시나 너어어무 예쁩니다 제가 상체가 길고 하체가 짧은데 허리는 슬림하게빠지고 기장이 딱 좋아서 다리가 길어보요요요 최고오오 ㅜㅜ,Free
kimh*****,상위 5%,24.12.09,백메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163,49,55,컬러는 밝은 멜란지 그레이라서 너무 맘에 들어요 허리에 포인트가 돼서 날씬해보이는것도 맘에 들고 기모라서 따뜻한것도 너무 맘에 드는데 이너랑 입으면 이너에 털이 많이 묻더라구요 이거 빼곤 다 맘에 들어요!,Free
cloud_,,24.12.01,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,51,44,"탄탄 그 자체.
맨투맨 하나 하고 싶었는데 오버핏이나 정핏보다 더 예쁘더라구요!ㅎㅎ
화이트?아이보리? 하려다가 관리가 어려울 거 같아서 백멜란지 했는데 너모 예뻐요~~~
짧은 치마나 반바지나 긴바지나 다 잘 어울리겠어요 ㅎㅎ 아쥬 만족쓰입니닷",Free
6nJSQOsv,상위 20%,24.11.28,백메란지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163,52,55,"검은색사고 이뻐서 다른색도 샀습니다
옷이 먼지가 많이 붙는 재질입니다
그래서 검정색은 살짝 비추천합니다😅
계속 먼지 떼어야해서..
대신 밝은 계열옷은 완전 추천합니다
색이 더 다양하게 나왔으면 좋을것.같아요
밝은색으로.다른것도 구매할 의향있습니다",Free
윤두엽,,24.11.27,백메란지,FREE,생각보다 커요,보통이에요,화면과 비슷해요,164,68,,"허리 부분 밴딩이 짱짱해서 허리라인은 잘 사는데 어깨 부분이 너무 붕 뜨고 어깨 라인 자체가 너무 커서…(어깨 45인데도 더 컸음) 상체가 좀 부해보여요
외투 입고 다니면 ㄱㅊ을듯요🤤",Free
B83oNnZB,상위 10%,24.11.26,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161,53,55,"왕어깨를 가지고 있어서 어벙한 어깨라인이 내 어깨를 더 넓어보이는거 같긴 하지만.. 이런 숏맨투맨은 보통 다 저러더라구요.. 내 어깨가 문제지 머~ 
그래도 휘뚜루마뚜루 입기 좋을 것 같아요 출근할때 입어야징
그리고 시보리가 아주 짱짱해요!",Free
wryK6Gkl,상위 10%,24.11.26,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,57,55,"그레이 구매후에 블랙과 벡멜란지 구매했습니당 
다 기본적인 색상이라 무난하게 입기 좋을거 같고 
브이넥이라서 목이 덜 답답해 보여서 좋아요!
맨투맨 하나로도 꾸민 느낌을 낼 수 있어서 자주 입게 됩니당 굿!",Free
king******,상위 20%,24.11.24,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,53,55,"네이비 짱ㅇ 이뻐용! 전에 집업 버전으로 샀었는데 그때도 네이비가 끌렸지만 오트밀색에도 꽂혀서 오트밀로 구매했었던지라 이번엔 네이비로 사봤는데 역시나 생각했던 것처럼 딱 깔끔하고 이뿐 네이비네용
길이도 크롭으로 허리선에 딱 맞춰져서 날씬해보이고 좋습니다! 
겉에 소재가 은근 벨벳??느낌이 나더라구여! 뭔가 고급스러운 텍스처라 좋았습니다! 안에 기모도 쫌쫌따리 따수울 것 같고 전체적으로 따뜻하게 잘 입을 옷인거 같습니당😘👍",Free
2CWARKkj,상위 10%,24.11.19,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,150,46,44,여기서는 처음 구매하는데 너무 마음에 들어요!!ㅋㅋㅋㅋ 색은 사진보다 훨씬 밝은 백멜란지색(홈페이지 이미지와 같음)입니당. 브이넥이긴 하지만 너무 깊게 파이지도 않고 잘 늘어나지 않을 것 같아서 더 맘에 들어요. 소매와 허리 시보리도 너무 조이지 않으면서 적당히 탄탄해서 딱 좋아요ㅎㅎ 안에 기모 원단도 부드럽고... 이 스토어 눈여겨 보겠습니다😏,Free
S34WXF4j,상위 5%,24.11.11,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"베이델리옷의 큰장점 시보리와소매부분이정말 짱짱하다는거 사실 아우터바람막이도 구매햇엇는데 정말 마감이 기가막혀요 잘입엇엇거든요
그래서 상의가필오하면 무조건 여기서사는거같야요
옷이 주기가잇어서 입다가 한번씩싹바꿔주는데 옷이짱짱해서 정말좋아요~",Free
오묘해,상위 5%,24.11.10,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,66,77,"아직 입고 나가진 않았지만 안쪽에 기보가 보드랍고따듯할거같네요~
상체비만에 배가나온 체형이라…허리밴딩이 조금 타이트하긴하지만 허리가 강조되어서 그나마 날씬해보인달까..V넥 맨투맨 흔하지 않아 좋아요~",Free
kTd3TeA0,상위 15%,24.11.05,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,168,52,44,"기모라서 그런지 생각보다 부해보이는 느낌이 있습니다
착용감은 부드럽고, 따스합니다.
앞으로 색깔 돌려가며 교복마냥 입을 예정입니다
제 키가 168.6인데 배꼽을 덮는 길이이며 크롭이지만 길지도 짧지도 않은 적당한 길이인 거 같습니다",Free
wryK6Gkl,상위 10%,24.11.04,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,57,55,"여기 트레이닝 복 바지 몇개 가지고 있는데 품질이 좋아서 
맨투맨도 주문해봤어요 
역시나 괜찮아요 
브이넥부분도 우는 부분 없이 좋습니당

너무 크롭이 아닐까 걱정해서 하나만 시켜봤는데 
크롭은 맞구요 밑 부분에 신축성이 없는데 오히려 이게 더 장점이라고 생각 합니다 
체구가 작으신 분들에게 더 예쁠거 같다는 생각은 들지만 맨투맨으로 꾸민느낌을 줄 수 있어서 재구매 하려고 합니다! 
잘입을게요!",Free
wirzDQq3,상위 15%,24.10.31,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,171,58,55,"171/58
크롭티를 사면 키가 커서인지 항상 너무 짧뚱해서 불편했는데
짧긴 하지만 밑에 시보리가 단단하게 잡아줘서 좋습니다.
근데 입고 벗을 때 밑에 시보리가 짱짱해서인지..
두 팔을 한꺼번에 못 끼고 빼는...? 예 좀 낑기긴 하는데 그정도는 뭐 괜찮아요.
안이 기모라 그런가 털 먼지가 많이 빠져요.",Free
옷수니,상위 5%,24.11.15,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,50,44,기모가 폭닥폭닥 따뜻하게 있어서 한겨울까지도 질 입을 수 있을거 같아요 그리고 기장도 딱 크롭이라 허리 잘록해보여서 조아요ㅎㅎ,Free
9dTvu74j,상위 10%,24.01.07,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,58,55,블랙과 화이트중 고민하다가 날씬해보이려고 블랙샀는데 화이트로살껄...안이쁜게아니라 역시 화이트가 좀더이쁜? 배가나와서 완전크롭은 못입고 이 길이는 괜찮지않을까하여 구매해봅니다 배송중인 바지와 입어보려 아직 착장전인데 보기만 해도 이쁘네요,Free
kaxGZbrZ,상위 10%,23.12.27,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,145,50,55,기모 ! 넘 조쿠요 넘 따숩구요! 브이넥 넘 조쿠요! 날씬해보이구요! 이뿌구요! 메란지 색상 너무 예쁘구요 크롭 길이도 딱 원하던 길이 옆에 퍼짐도 적당해서 넘 예쁘고 따뜻해수 자주 입을것 같아요!,Free
아련한아스파라거스,,23.12.24,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167,45,55,"맨투맨 하나 사보고 재질도 너무 좋고
기모가 너무 따듯해서
깔 별로 다 샀습니다
이걸로 이번 겨울 잘 보낼수 있을거 깉아요
너무 짧거나 길지 않은 크롭 기장이라
너무 좋아요
다만 배송이 조금 느려요",Free
jZ8pSojw,상위 30%,23.12.23,백메란지,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,159,52,55,"색상 따듯함 디자인도 너무 만족!!! 배송기간이 너무 오래걸려서 ㅠㅠㅠ
걱정했는데 크 넘 이쁩니댜…. 허리 더 잘록해보이고 좋은것같아요!!
159/52키로/허리 25인치인데 어깨 부분이 깔끔히 떨어지지는 않아요..!(소매 걷어 올릴떄만!! 그떄 어깡되는 ㅎ)",Free
OJ4yIhdZ,상위 25%,24.11.24,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,59,55,허리딱 잡아줘서 날씬해보이구 기모라 넘 따땃해요💗 다만 어깨선이 사알짝 애매해서 덩치가 좀 커보이는? 느낌이 없잖아 있어용 ㅠㅜ어깨선이 좀 만 더 내려오면 더 좋았을거 같기두해용 ㅜㅜ 배송도 왕빠름 ㅎㄹㅎㅎ,Free
qIzmBJ8S,상위 5%,24.10.12,백메란지,FREE,생각보다 커요,보통이에요,화면과 비슷해요,158,52,55,안에 잠옷입고 입었는데도 넉넉하게 남을정도로 사이즈는 큰편이에요 시보리가 짱짱해서 늘어짐 걱정은 없을 것 같아요 세탁을 해봐야알겠지만 마감처리나 실밥정리가 잘 된 상태로 와서 일단은 만족해요 다만 기모라서 한겨울에만 입을 수 있다는 단점이 있지만 그래도 필요했던 맨투맨이라서 만족합니담,Free
hJQf0Imr,상위 20%,24.09.22,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167,58,66,크롭맨투맨 느낌으로 츄리닝보다는 청바지랑 입는게 더 예쁜것 같아요! 기모가 있어서 앞으로 추워질때 잘 입을것 같아요! 기모옷은 통통해 보이는게 걱정이였는데 그렇지도 않고 너무 예쁩니다!,Free
woMPhdVh,상위 30%,24.09.11,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,55,55,평소에 여기저기 막 입으려고 그레이주문했어요 뜯자마자 넘 만족ㅋㅋㅋ브이넥 좋아하는데 브이넥 맨투맨이 없어서 겨우 찾았어요 넘 이뻐요 소재도 탄탄하고 기모도 빵빵하게 들어있어요 겨울에도 따뜻하게 입을듯,Free
jA8GDovV,,24.03.11,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,52,55,입을때 옷의 허리 부분이 좁아 어깨에 걸려서 작은 줄 알았는데 완전히 입으니까 딱 맞네요. 핏도 예쁘고 색깔도 마음에 듭니다. 자주 입을 것 같습니다. 잘 입겠습니다!,Free
faBNeA62,,24.01.28,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165,51,55,"좀 고릴라핏이긴한데 그래도 핏예쁘고 재질탄탄하고 좋아요 
여기제품은 깔별로살까~ 생각하게 만드는듯 함 ㅎㅎㅎ 
깔별로 살라고 들어왓다가 리뷰남기고감니돠",Free
IcZcbI60,,24.01.27,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,173,60,55,"맨투맨 브이넥이라 답답함없고 크롭이라 기장 좋고
모든 조거색상에 매치해도 좋을꺼 같아요
일단 칼배송이며 가격좋고 나쁜점 1도 옶는 맨투맨입니당",Free
돈도없는데계속사네,상위 15%,24.01.25,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,브이넥이고 도톰하고 소매가 길어서 좋아요! 그런데 크롭인건 알았지만 가만히 있어도 배꼽이 까꿍하는 기장이라 조금만 더 길았으면 좋았을거 같아요ㅜㅜ 아무튼 만족이요!!,Free
vOltolvM,상위 5%,24.01.18,백메란지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165,60,66,후기가 너무 좋아서 사봤는데 찐만족이에요 ㅎㅎ 색도 아주 잘빠진 멜란지에 기장도 너무 짧지도 않은 크롭기장이라 하이웨스트랑 매치하기 좋아요,Free
민밈,,25.01.12,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157,53,55,"먼지가 좀 뭍는 편이지만 너무 만족해요
후드집업만 입다가 맨투맨입으니까 
세상 목부분이 편하네요 크롭이라 다리도 길어보여요 
여기선 늘 성공하네요",Free
F96jqPrR,상위 30%,25.01.01,네이비,FREE,작아요,보통이에요,화면과 비슷해요,168,62,66,바지랑 세트로 입으려고 같은 색으로 구매했는데 색이 정말 똑같아요! 디자인도 너무 마음에 들어요 하지만 너무 크롭이라서 아쉬워요 키큰녀 버전으로 조금 더 길게 나오면 좋겠어요,Free
1oGYtrQv,상위 15%,24.12.29,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159,43,55,색상 길이감 퀄리티 다 좋아요 원단이 탄탄해서 늘어짐이나 변형 전혀 없을거같고 두꺼워서 따뜻하게 잘 입을거 같아요 털이 잘 묻는 재질이라 입을때 마다 털어서 입어야 될거같아요,Free
