아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
qz4Qv3ga,상위 15%,24.02.10,Melange(멜란지/기모),,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,53,55,어깨라인에 딱 걸쳐지는 넥라인이라 예뻐요! 하나 아쉬운 점은 허리 밴딩이 쫀쫀하지 않아 생각한거만큼 잡아주지는 않아서 좀 아쉽습니다ㅜㅠ 그래도 넘넘 만족스러워요! 직진배송이라 배송도 와방 빠르고 👍🏻👍🏻,Free
Fw3NRepm,,24.01.19,Navy(네이비/기모),,정사이즈예요,보통이에요,화면과 비슷해요,166.0,54,55,이거 너무 예뻐요. 품도 적당하고 어깨가 자연스럽게 떨어져서 멋스러워요. 가만 어깨쪽이 늘어나서 쭈글거리면 어쩌지 하는 걱정은 있습니다. 빨래 해봐야 알 것 같아용!! 일단 넘 예뻐요ㅎㅎㅎ>< 도톰하니 좋습니다,Free
wYI0H90L,상위 10%,24.11.06,Navy(네이비/기본),,정사이즈예요,아주 만족해요,화면과 비슷해요,171.0,70,66,딱 예쁘고 너무 후리하지도 않고 꾸민것닽지도 않은 딱좋은 꾸안꾸룩으로 입기 좋아여! 다른색으로 재구매하려구요 안감은 기모없는 일반맨투맨이고 안에 배꼽가리는 나시랑 같이 입어주면 허리쪽 한번 끊어줘서 비율도좋고 예쁘게보여요,Free
pp7luEAO,상위 5%,24.10.25,Navy(네이비/기본),,정사이즈예요,아주 만족해요,화면과 비슷해요,167.0,57,66,"167cm, 57kg 
평소 오프숄더를 좋아하는 편이라 보자마자 내꺼다 하고 구입했는데 완젼 맘에 듭니다. 살짝 올려입으면 넓은 넥유넥라인으로 어깨를 내리면 여성스러워져서요!
스타일 자체는 캐쥬얼 무드라 청바지랑도 찰떡이지만 스커트랑 매치하면 여성스럽게 스타일링 하기 좋을 듯 해서 자주 애용하는 맨투맨이 될 듯 합니다. 소재도 적당하고 속에 셔츠랑도 매치해 겨울에도 입어보려고 해요. 최근 구입한 제품 중에 탑급으로 마음에 듭니다!!
가성비 매우 굿🤍 다른 컬러도 구입예정입니다 ><",Free
UczJ8FV9,상위 15%,24.10.18,Navy(네이비/기본),,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,58,55,재질은 그냥 맨투맨 재질이고 보들하니 좋아요! 어깨 라인이 양쪽을 내리기엔 애매하고 한쪽만 내리기도 저는 좀 애매한 느낌이라 하루 반나절 정도 의자에 목부분 뒤집어 끼워서 좀 늘려주고 입입었어요. 훨씬 자연스럽고 편해서 그렇게 추천합니다ㅎ 색은 딱 네이비고 이뻐요,Free
X85zD2pD,,23.11.14,Navy(네이비),,생각보다 커요,보통이에요,화면과 비슷해요,158.0,68,77,옷 짱 좋아요!! 뭘 입어도 가슴이 커서 짱 부해보이는 1인인데 이 옷은 여리여리해보이고 예뿌요ㅠㅠ 크롭이라 다리도 길어보이고 어깨 내리는거 부담스러우면 보트넥처럼 입어도 예뻐요!! 모두들 하나씩 장만하세요 살 열심히 빼서 매일 입을거에유,Free
27yqpasf,상위 10%,23.10.22,Black(블랙),FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163.0,52,55,가격대비 퀄리티 너무 좋아서 정말 만족스러웠어요!! 코디를 어떻게 하느냐에 따라 다른 느낌으로 매치할 수 있단점두 좋네용ㅎㅎ 포인트는 되지만 과하게 튀지 않아서 다른 색상도 구입하려고 고민중입니당~~ 예쁜옷 같이 입어요 :-) 추천,Free
bVcjYwaz,,23.09.21,Navy(네이비),FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,53,55,무조건 강추!! 너무 예뻐서 건진 인생샷이 한두개가 아닙니다 ㅠㅠ 소재도 적당히 도톰하고 크기는 살짝 커서 너무 귀엽고 입었을때 포콘포곤해요. 숄더를 가운데로 두면 적당한 노출로 회사에 입고다녀도 크게 티 안나는디 또 한쪽으로 내리면 은근히 노출되서 너무 맘애 듭니다! 다른색으로도 구매하려고요!!!,Free
bU8AB2je,,24.10.21,Gray beige(회베이지/기본),,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,49,44,이런 캐주얼한 느낌 wanna 결국 get 해버렦다... 마음에 드러욤 살짝 베이지컬랄? 이라서 그론가 더 마음에 들어🥹 크롭 아닌 크롭 느낌? 부처핸섬 하면 배 많이 보이는 정도?? 배 보여주고 시프면 부처핸섬 하면 될 듯?,Free
VCsON4S8,,24.10.30,Melange(멜란지/기모),,정사이즈예요,보통이에요,화면과 비슷해요,,,,"배송 진짜 빠르고 핏이 예술이애요~~~~ 
재질은 그냥 저렴한 맨투맨 재질이라 오래는 못입을거같은데 핏이 이뽀용 기모도 있어서 올겨울 이뿌게 입우야개써요~~",Free
