아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
hZ62k5Xb,,21.10.07,화이트,,정사이즈예요,아주 만족해요,화면과 비슷해요,180.0,63,55,"제가 키가크고 팔이 긴 편이라 살짝 걱정했는데 딱 알맞게 맞아요. 제가 생각하던 귀엽고 아방한 소매부분.. 진짜 너무 예뻐서 대만족 중입니다 ㅎㅎ 
왜인진 모르겠지만 품이 엄청 넓어서 팔을 벌렸을때 이상하긴한데 그렇게까지 팔을 벌릴 일이 없어서 상관은 없습니다. 넣어서 입는게 진짜진짜 귀여워요 미쳐미쳐…빼서 입는것도 무난하게 예뻐요 ㅎㅎ 너무 예뻐서 검정색도 또 살려구용 ♥♡

넣어서 입었을때 모델핏이랑 똑같이 나와서 엄청 놀란부분…👻",Free
dzRxJFnw,,21.10.07,화이트,,생각보다 커요,보통이에요,화면과 비슷해요,156.0,55,55,"재질은 부드럽구 좋아요 
팔이 이렇게 클지는 몰랐네요
팔이 완전 완전 넉넉하구요 
음 팔을 양 옆으로 벌리면 핏이 어벙해보여요 
그래도 그냥 가만히 있으면 예뻐서 괜찮아요 
속 재질은 세 번째 사진이예요",Free
E6S0cuHM,상위 1%,24.10.27,화이트,,생각보다 커요,아주 만족해요,화면과 비슷해요,164.0,54,55,가격대비 퀄리티굿! 옷이 뭔가 포근한맛이 있어서 자주 입게돼요~~! 반바지랑 넣어입으면 진챠 귀엽습니다. 블랙도 살까 말까 고민되어요 주구장창 입을 것 같네요,Free
4sUIJJal,상위 15%,24.12.07,화이트,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"검은색 사고 또 샀어요 ㅎㅎ
품절 임박이라길래 얼른 구매했는데
품이 좀 크긴 하지만 절대 이 가격에 이런 재질 못 살 것 같아서 재구매했습니당ㅎㅎ",Free
4sUIJJal,상위 15%,24.12.02,블랙,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"원래 화이트를 사고 싶었는데 제가 블랙을 장바구니에 넣어놨었나봐요ㅜㅜ
근데 입어보자마자 그냥 화이트 더 구매할려고요
품도 넉넉하고 재질도 가성비 짱입니당",Free
Jjol,상위 20%,24.10.25,화이트,,생각보다 커요,아주 만족해요,화면과 비슷해요,164.0,51,55,"일단 이 가격에 이 퀄리티 아주 좋아요!
세탁해도 목 안늘어날거같고 시보리 짱장하고
깔별로 샀는데 둘 다 너무 이뻐요
요즘 자주 입고있습니다",Free
Jjol,상위 20%,24.10.25,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,51,55,"일단 이 가격에 이 퀄리티 아주 좋아요!
세탁해도 목 안늘어날거같고 시보리 짱장하고
깔별로 샀는데 둘 다 너무 이뻐요
요즘 자주 입고있습니다",Free
k0hVY8Iy,상위 25%,24.12.22,블랙,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,스트라이프 무늬라 좀 가로로 퍼져보일까봐 걱정했는데 얇은 무늬라 안 퍼져보이고 귀엽고 좋은 거 같아여 그리고 제가 팔이 짧은 편인데 팔 길이가 딱 맞았어요,Free
dKOMLQLK,상위 10%,24.12.07,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,161.0,60,66,저의 교복입니다 화면 색상과 같고 소매부분도 튼튼하면서 사이즈가 넉넉해서 자주 찾는 옷이에요 청바지에도 잘어울리고 다른 바지에도 잘어울려요,Free
aoktbe7O,상위 25%,24.10.26,화이트,,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,48,44,예전에 구매해서 엄청 잘 입던 옷인데 지워지지않는 얼룩이 묻어서 슬퍼하다가 이번에 그냥 새로 하나 더 샀어요! 그만큼 편하고 예쁘고 어디든 잘 매치하기 쉬운 옷입니다 👍,Free
UVxCReC1,,22.10.25,블랙,,생각보다 커요,아주 만족해요,화면과 비슷해요,162.0,52,55,너무 편해서 또 샀어요ㅋㅋ 예쁘고 편하고 질도 좋아요! 친구도 같이 따라 산ㅎ 싸게 사서 별로 기대 안 했는데 휘뚜루마뚜루 잘 입고 있어요. 오버 사이즈라 더 편한 감이 있는데 그렇다고 과하게 펑퍼짐한 느낌은 아니에요. 굿굿,Free
UVxCReC1,,22.10.25,화이트,,생각보다 커요,아주 만족해요,화면과 비슷해요,162.0,52,55,너무 편해서 또 샀어요ㅋㅋ 예쁘고 편하고 질도 좋아요! 친구도 같이 따라 산ㅎ 싸게 사서 별로 기대 안 했는데 휘뚜루마뚜루 잘 입고 있어요. 오버 사이즈라 더 편한 감이 있는데 그렇다고 과하게 펑퍼짐한 느낌은 아니에요. 굿굿,Free
kFqzOlwL,,22.03.25,화이트,,생각보다 커요,아주 만족해요,화면과 비슷해요,168.0,68,66,"두께감은 얇아서 아직 안에 목폴라를 입긴 했는데 얼른 날 좀 풀리면 단독으로 입고 싶네용
품도 넉넉하고 길이감도 적당해서 이쁜거 같아요!
흰색이랑 검정 고민했는데 검정도 이쁠 거 같아서 나중에 구매하는거 고민중입니당ㅎㅎ
저는 넣어입는거 좋아해서 넣어입었는데 밑단은 시보리가 안되어있어서 예쁘게 넣어지는것 같아요!",Free
os9Z1TIn,,21.10.27,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,155.0,60,66,좋아요! 가격에 딱 맞는 느낌이랄까... 생각보다 쫀쫀해서 목늘어남같은건 괜찮을거같아요! 다른 리뷰에도 있던 애매한 암홀핏... 확실히 넓긴 무진장 넓은데 팔벌리고 다닐 일이 없어서 걍 널널하니 편했습니다ㅎㅎ,Free
Ft8Orvga,,21.10.16,화이트,,정사이즈예요,보통이에요,화면과 비슷해요,168.0,50,55,"디자인, 품 사이즈, 품질 다 만족해요!
단 하나... 길이가 조금만 더 길었으면 좋겠어요ㅠㅠㅠ
레깅스랑 입으려 샀는데 이것만 좀 아쉬워요
엉덩이 반정도? 덮는 기장이에요
키가 158정도이신 어머니께도 엉덩이 조금 덮는 기장입니다
그래도 편하게 막 입기 너무 좋아요!
블랙이랑 화이트 둘다 구입했어요",Free
Ft8Orvga,,21.10.16,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,168.0,50,55,"디자인, 품 사이즈, 품질 다 만족해요!
단 하나... 길이가 조금만 더 길었으면 좋겠어요ㅠㅠㅠ
레깅스랑 입으려 샀는데 이것만 좀 아쉬워요
엉덩이 반정도? 덮는 기장이에요
키가 158정도이신 어머니께도 엉덩이 조금 덮는 기장입니다
그래도 편하게 막 입기 너무 좋아요!",Free
EgaYyros,,21.09.25,블랙,,생각보다 커요,보통이에요,화면과 비슷해요,160.0,55,55,"시보리가 아주 귀엽습니다!!
냄새는 조금 나서 향수 뿌려 걸어놧어요•••
생각보다 품이 좀 크긴한데 괜찮아용 ㅎㅎ
근데,, 제가 사고 가격이 떨어져서 좀 슬펏어요 ..
추석 끼는 바람에 8일 걸려서 받앗어요",Free
y3WCoq7q,,21.08.25,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,169.0,59,55,"갱장히 맘에듭니다
재질 굉장히 만족스러워요 너무 얇아서 주름지는 재질 아닙니다!
전 키 170인데 팔도 좀 낭낭하구요! 키 작으신 분들은 여리여리하게 입을 수 있을 것 같아요
통은어느정도 있는 편입니다!",Free
030_***,상위 20%,24.11.24,화이트,,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,55,55,누구는 길이가 길다 누구는 길이가 짧다 누구는 길이가 애매하다하는데 평소 상의 사이즈 M/159가 입어봤을땐 정말 딱 적당하다라는 말이 맞아유 그리 확길지도 그렇다고 짧지도 않아서 조음 휘뚜루마뚜루 교복처럼 입을 수 있을듯해욘 줄무늬는 누구에게나 공평하게 어울리니 고민없이 두가지 색상 겟~,Free
pLzSIv4c,상위 30%,24.11.10,화이트,,정사이즈예요,보통이에요,화면과 비슷해요,164.0,48,55,"귀여워욤><
휘뚜루 마뚜루 막 입기 넘 좋는 것 같아요.
부드러워서 단독으로 입기도 좋는 것 같구요
근데 두껍지 않아서 한겨울에는 추울 듯해욤",Free
