아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
EJxrnzVU,,22.09.24,화이트그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,64,66,옷 너무 예뻐요! 딱 생각했던 그 옷이고 사진이랑 똑같아요 다들 말하는 것처럼 소매가 좀 길고 제 기준 좀 타이트해요 말라인간들 입으면 그런건 못 느낄 것 같구 소매는 이런식으로 접어서 입거나 소매 덮어서 입거나 하면 돼요! 넘나리 예뿜..❤️,Free
wjd3******,,24.01.16,화이트그레이,노기모 FREE,정사이즈예요,보통이에요,화면과 비슷해요,152,39,44,"시보리가 아주 짱짱해요.
제가 체구가 작아서 그런지 목 부분이 너무 헐렁해서 안에 흰 티를 받쳐 입어야 할 것 같아요.
팔은 반 접으니까 딱이에요.
왜인지는 모르겠는데 핏이 굉장히 애매~합니다...
만세하면 갈비뼈 바로 밑까지 올라감당...ㅋㅋㅋ",Free
jls1w6B4,,23.04.19,화이트그레이,노기모 FREE,작아요,아주 만족해요,화면과 비슷해요,168,68,77,"몰랏는데 손목에 시보리가 왤케길죠? 접어서입엇어요 ㅋㅋㅋㅋ 외계인같아보여서
이고 지금시기아니면거워서못입을든 두껍고재질좋은데 초봄 가을 재질이에요 24도 벚꽃구경할때배에땀나는줄 ㅜㅜ 기장이약간좀더짧앗으면좋겟다 이상!",Free
D0hDeIXT,,23.04.05,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162,45,44,"확실히 저렴이 옷들보다 탄탄해보여 좋아요
오자마자 입어보고 세탁 후 사진 찍었더니 주름이 많네요ㅠㅠ
리뷰 보니까 소매를 반 접으신 분들이 많던데 전 그냥 소매가 안으로 들어가게끔 어깨부터 팔 부분을 좀 더 내려서 입었어용 근데 좀만 움직이면 다시 소매가 튀어나와요ㅎㅎ
그리고 넥카라가 많이 벌어져서 약간 애매(?)하네요.. 좀 더 입어보면서 정리해봐야겠어요~",Free
zEtThXDv,,23.02.07,화이트그레이,노기모 FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,148,58,66,"색깔은 모델시착한 색이랑 같았어요. 키가 작으니… 전 상체에 딱 맞는 길이가 됐습니다 크롭은 아닌기분 따지자면 세미크롭? 팔목부분이랑 밑단부분이 쫀쫀하고 조인다는 기분은 안들어요. 근데 너무길어서 정말 한 번 접어야 하구요.
어깨핏이 좀 그럽니다 에매한데에 있어서 부해보여요ㅋㅋㅋ..",Free
5q5Kc2Qw,,23.02.01,화이트그레이,노기모 FREE,정사이즈예요,보통이에요,화면과 비슷해요,163,65,66,"팔이 좀 애매하게 떨어져서 떡대가 조금 있어보이나,, 뭐 괜찮은것 같아요 손목 굉장히 쫀쫀하다못해 조이구요,, 허리는 팔들면 슉 올라가요,, 배에 힘 꽉 주고 있어야해요
손목에 틴트 자국 같은게 있던데,, 그냥 사진 첨부 안했어요",Free
zDDYECR3,상위 10%,23.01.26,화이트그레이,노기모 FREE,작아요,보통이에요,화면과 비슷해요,171,64,66,"생각했던 것보다 기장은 짧고 팔은 길고ㅋㅋㅋ 학생같아요
크롭 좋아해서 추리닝에 여기저기 편하게 입을 것 같긴 한데 막 엄청 좋다 퀄리티 쩐다 이렇진 않아요
식초냄새 조금 나요
가슴쪽이 조금 더 파였으면 좋겠네욘",Free
AMNOho2e,,23.01.25,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161,52,55,"소매단이 다른 리뷰에서 처럼 반을 접어야 보통의 소맷단과 같아요 ㅎㅎ 그래도 짱짱해서 잘 입
을 수 있을거 같아요. 
목부분도 흐물흐물한 편은 아니라서 자주 입을 수 있겠어요! 
배송사 실수로 배송이 늦어졌는데 바로 조치 취해주셔서 바로 받아볼 수 있었습니다 감사합니다:)",Free
qoXRyCHD,상위 20%,23.01.17,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,56,55,"부해보이거나 팔이 너무 길다는 후기를 봐서 걱정했는데 걱정할 필요가 없을만큼 이쁩니다!! 소매는 길긴하지만 리뷰들처럼 반 접으면 딱 괜찮고 허리 잡아줘서 부해보이지 않아요! 고민하는 시간은 구매시간만 미룰뿐,,, 봄에도 단독으로 입기 딱 좋습니다ㅠㅠ",Free
Vk7Syu6Z,,23.01.03,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161,54,55,넘 예뿌고 튼튼해요..ᰔ 색 딱 예쁘고 밑에 고무줄 완전 잘 잡아줘요! 입다가 살짝 늘어나면 딱 좋게 될 것 같아서 너무 만족합니다!! 팔도 긴편이라 옷이 딱 괜찮았어요ㅎㅎ 살짝 오버핏으로 입으려고 샀는데 팔 벙벙해서 어깨 넓은데 좁아보입니다.. 어깡들 다 사세요..💟,Free
NXepZFFi,,22.12.25,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면보다 밝아요,173,55,55,"174/55사이즈
휘뚜루마뚜루 입으려고 샀는데 생각보다 너무예뻐서 엄청 잘입어서 색깔 몇개 더 사려구용 :) 팔 소매는 저는 키가커서 그런지 팔이 길어서 좋은데 접어 입으니 더 예쁘네요 :)",Free
TlFzfJ1q,,22.12.08,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161,66,66,"입어보자마자 이거다! 싶었어요 ㅠㅠㅠ 목에서 팔까지 박시한 느낌인데 넥카라 부분이 브이라인으로 잡히면서 부해 보이지 않고 되게 아방하고 날씬해보이는 고런 느낌! 목선 보이시나요?? 감격스러워요... 한 5키로 빠져보임...

저는 하이웨스트 바지랑 입어도 보고 스커트도 밑에 입어봤는데 두루두루 다 잘 어울리는 것 같아요. 옷 퀄리티도 짱짱해서 잘 틀어지지도 않을 것 같고 후기에도 많지만 시보리 부분을 접어 입거나 시보리 부분을 소매가 길어서 시보리를 덮기도 합니다. 허리 부분도 싹 잡아줘서 허리도 좀 가늘어 보리는거 같구 전체적인 핏이 아방한 느낌이 있어서 좋네요. 친한 회사분도 이 옷 장바구니에 넣어놓으셨다더라고요 ㅋㅋㅋㅋ 커플룩 가보자고🔥 옷값 하는 듯 합니다!! 예쁘게 잘 입겠습니다☺️☺️👍🏻",Free
fWM8Ov5X,,22.10.26,화이트그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167,56,55,"소매는 각오하고 산거라서 사실 너무너무 맘에 들어요❤
옷의 두께감은 지금 입기 너무너무 좋고 소재도 탄탄해서 만족합니다. 소매는 한번 접으면 아무도 몰라요!!ㅋㅋㅋ
크롭기장인데 막 안 짧아서 진한 하이웨스트바지에 입으면 패션완성이에요:)
소매 말고는 실밥이나 디테일 문제가 하나도 없어서 정말 좋아요
단, 단추가 없는 상의라 목이 휑항 수 있는데 이게 포인트라고 생각해요~ 더 박시하게 보이는 효과가 있어요",Free
m3cUpZbO,상위 5%,22.10.19,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165,54,55,기모있는거랑 없는거랑 가격똑같아서 전 기모있는걸로했어요~ 엄청두꺼운 기모는아니라서 봄가을에도 입을수있을거같아요~ 기모는 사진첨부할게요~ 팔이 긴건맞고 아예 소매가 접어서 왔더라구요~ 165기준 기장은 허리까지와요 시보리짱짱해서 생활하다보면 살짝올라가요~,Free
Nmlu3113,,22.10.17,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157,45,55,실제 색상은 첫번째 사진이 제일 비슷해요 기모버전이라 따듯하긴 하지만 단독으로 입으면 좀 추운거 같아요 안에 얇른 티라도 하나 껴입어야 될 것 같아요 그외에는 전체적으로 라인이나 제품 퀄리티는 전부 만족해요,Free
a3niASQF,,22.10.15,화이트그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,166,58,55,"165기준 적당하게 맞아요
소매가 정말 길긴한데 접으면 되고…
밑단은 딱 허리정도에 닿는데 시보리 때문인지 더 내려가지는 않더라구용 오히려 그래서 허리 핏이 예쁘게 나오는 것 같아서 전 좋았어요
전체적으로 다 마음에 드는데 가슴팍에 단추 하나 없어서 허벌거리는건 쪼끔 아쉽네요",Free
Yi7oXACP,,22.10.14,화이트그레이,노기모 FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,50,55,"시보리가 길더라구요 접어서 입으면 될거같고
159기준 적당하게 내려입으면 골반까지옴
색은 화면이랑 같음
기모 추가하면 돈 7천원 붙길래 노기모로 했는데
괜찮은듯 
근데 만세하면 아주 많이 올라감
질 개좋다는 아니고 나쁘진 않음
할인해서 3만원 극후반대였는데 3망원 후반대 가격같은 퀄이었음",Free
UxhAA2SI,,22.10.09,화이트그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,60,66,"다른 곳보다 지그재그에서 더 싸게 살 수 있어서 여기서 샀어요 생각보다 핏이 어벙해서 별론가 싶었는데 입다 보니까 또 괜찮더라구요 근데 길이가 좀 짧은 게 아쉬웠어요 ㅠㅠㅠ 원래 그런 스타일인 건 맞는데 앉아있으면 뒤쪽이 자꾸 들려서 살이 공개되는,, 그렇지만 하이웨스트랑 코디 하면 괜찮을 것 같아요.!",Free
hzD0oFhY,,22.10.07,화이트그레이,FREE,생각보다 커요,보통이에요,화면과 비슷해요,155,47,55,"사진에 옷이 아담하게 생겨서 보자마자 구매했는데...
이거 거인옷 아니에여??? ㅋㅋㅋ
베낀옷인가??? 사진이랑 다르잖나여...??
퀄리티가 나쁜건 아닌데 길이 너무하잖아요~~ 
키가 작은편이라도 보통 옷 크지 않게 잘 입는데
이런 경우는 처음이에요 ㅋㅋ 
춤출때 팔은 편합니다 탈춤 댄스학원 등록해야겠어요
반품 하고픈 마음이 굴뚝같은데 기냥 춤추면서 입어볼께요
후기 쓴 사람들은 안 그런지 제 옷만 잘못된건지 궁금해죽겐네",Free
PgF0278k,,22.09.22,화이트그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,168,56,55,고민하고 계신분들 사도 되세요!! 받자마자 좋아서 헉 했네요 ㅎㅎㅎ 마감도 깔끔하고 시보리가 짱짱해요 핏이 조금 아방핏이긴 한데 예쁜 아방핏! 저같은 어깡은 오히려 여리여리 해보이고 단독으로 입어도 멋스러워용 완전 만족! 깔별로 다 사고 싶은 옷 진짜 오랜만이네요! 보풀도 덜 생길 재질이에요,Free
9nEMO2zd,상위 20%,22.09.01,화이트그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,53,55,"소매 디자인 때문에 구매 고민을 했는데
실제 받아보니 접어 입으면 되겠다 싶어서 생각보다 거슬리진 않아요
희망하던 크롭 기장이라 바지 치마 모두 잘 어울리고 색감도 화면과 동일해서 마음에 듭니다:)",Free
한라봉전도사,상위 15%,24.11.29,화이트그레이,기모 FREE,생각보다 커요,보통이에요,화면과 비슷해요,165,55,44,"입으면 어깡 쌉가능
이쁘고 좋은데 목 부분 너무 벌어져있어서 이너 입어야해요 숙이면 다 보임;ㅠ
허리부분 밴딩으로 꽉 잡아줘서 허리 강조하고싶은 사람 추천",Free
hwqgaDBM,,24.02.20,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,173,56,55,이것저것 쿠폰에 할인에 해가지고 15000원도 안되는 가격에 이 퀄리티라니ㄷㄷ 키커서 짧을까봐 걱정했는데 그런거 없이 딱 크롭사이즈~ 확실히 질이 괜찮음 근데 소매는 진짜 왜이렇게 만들었는지 모르겠음ㅋㄱㅋㅋ 접으면 티 1도 안나서 상관없긴한데 그냥 웃김ㅋㅋㄱㅋ,Free
3333******,탑리뷰어,24.02.01,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155,51,55,"화면에서 본 느낌 그대로에요! 제가 어깨가 좁아서 조금은 뜨는 것 같은데 문제 삼을 정도는 아닙니다
키가 작고 다리도 짧아서 적당한 크롭 기장을 선호하는데 딱입니다 품도 여유 있고 딱 생각하던 기모 스웻셔츠여서 맘에 듭니다! 흑청 치마랑 같이 잘 입을게요",Free
0uJeAibC,,23.02.07,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,45,44,넥라인이 특히 예쁘고 옷이 튼튼한 느낌이에요! 다만 허리가 좀 더 조이면 좋겠어요.. 처음 입었을 땐 팔이 너무 긴 것 같아서 잉?스러웠지만 입고 다니니까 괜찮은 것 같아요!,Free
KwHKCVV7,,23.01.27,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155,56,55,"편한 크롭 상의 찾고 있다가 구매했습니다
처음 봤을 땐 너무 크롭인가 생각했다가 막상 입으니 딱 적당합니다!
퀄리티도 나쁘지 않아요
소매가 되게 길어서 한 번 접으니 딱 좋습니다!",Free
NRCMChjF,,22.12.28,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154,51,55,귀여워요!!! 허리 잡아줘서 라인살고 휘뚜루마뚜루지만 이쁘게 입을수 있을거같아요! 그리고 소매는 접어입는게 더 이뻐요!! 구매추천입니당,Free
7pNuhcmG,,22.10.06,화이트그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162,41,44,색감도 넘 예쁘고 길이도 딱 제가 원하던 크롭기장에 무엇보다 디자인과 핏이 넘 예뻐요🥰 그리구 편하게 어디든 입고 다닐 수 있어 좋아요🔥,Free
kV8KOLji,,22.09.29,화이트그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,169,55,55,소매부분은 다른분들 후기처럼 반접으니 딱좋았어요 팔부분은 굉장히 넉넉했구요 캐주얼하고 딱 원하던 크롭기장이어서 아주 맘에들고 이쁩니닷,Free
km25**,상위 5%,22.09.29,화이트그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161,48,44,"여행갈 때 입고 갔는데 넘 예뻐요!
소재 탄탄해서 잘 늘어나지 않고 꽤 오래 입을거 같아요~
시보리도 짱짱합니다 :) 이런 거 하나 가지고 싶었는데 마음에 들어요!!",Free
dZ2T1YOf,,24.02.14,화이트그레이,노기모 FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,"화면과 같고 
길이감은 좀 짧은 편이고 
배송은 아주 빠르고 
모든 것이 마음에 드네요! 
기모도 없어서 봄가을 두루두루 잘 입을듯요!
저는 스커트 위에 입을꺼라 기장이 짧아도 상관없네요
착용감도 괜찮았어요!",Free
OrRR3NbD,상위 20%,24.01.23,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166,46,55,"와…진짜 옙뻐요 ㅠ하루고민했다가 가격 올라서 어쩔수없이 오른가격에 샀지만
후회없어요 너무 예쁘고 비싸보이는 툭툭한 느낌입니다
다른색. 같은느낌의 다른디자인 사고싶은데 없는거같아요ㅠ 완전 잘입을게요 감삼다",Free
lyy0***,상위 10%,24.01.04,화이트그레이,기모 FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165,60,66,"[핏]
밴딩, 기장)
핏이...생각보다 애매했음... 나는 상체가 굉장히 짧아서 허리가 통허리로 보이는 인간이라 크롭기장에 허리 잡아주는 옷을 좋아함 근데...기장이 애매하게 길어서 저 고무 밴딩이 골반뼈에 걸쳐져야 예쁜핏이 나오고(그치만 허리는 이제 통자가 되버림) 사진과 같이 허리에 (심지어 저것도 골발에 살짝 걸친거임..) 밴딩을 둬야하는데 안 그러면 옷이 무슨 튜브 낀것 마냥 붕 떠버림.... 사진은 내가 어느정도 밴딩과 타협하고 정리한 사진이지만 저것도 골반에 슬쩍 걸쳐져 있어서 걸어다니면 밴딩 때문에 자동으로 위로 기어올라가서 옷이 쥰나 부풀어 보이고 무슨 옷 튜브 낀거 같은 핏 됨..
어깨, 통)
그리고 가오리 핏이고 팔이 되게 널널하게 나와서 무슨..어깨 ** 넓어보임...원래 어깨가 넓긴한데 옷 자체가 밴딩만 개 짱짱하고 붕 떠서 처음 입었을 때는 무슨 미식축구 선수 같았음...
소매)
겁나게 김..난 팔이 긴팔원숭이 수준이라 팔기장 긴걸 좋아하는데 소매가 길어버리니까 답이 없음...저렇게 접어서 입고다니는 이유를 알겠음 소매 밴딩이 짱짱해서 손바닥에 걸칠 수 없음 피 안 통함 그렇다고 소매 다 펴서 팔 살짝 걷어서 입으면 안그래도 부한 어깨 핏이 더 부해지게 됨.. 눈물을 머금고 소매 반 잡은 뒤에 조금은 짧은 소매로 살아가는 중

[장점]
- 겁나 부드러움 기모가 너무 부드러워서 자꾸 옷 속에 손 넣고 쓰다듬게 됨 맨살에 입으면 오히려 좋아임
- 저 중간에 넥 파인게 생각보다 깊은데 그래서 덜 답답해보이고 예뿜
- 소매든 허리든 밴딩이 겁나 짱짱함 아주 조아
- 기모버전이라 그런지 옷감이 두꺼워서 안 싸구려 같음

[단점]
- 나만 그래요..? 핏 개 부해보이고 좀 어깨빵 잘 치게 생김...
- 넥 파이게 생각보다 깊어서 + 카라가 무게가 있어서 사진과 같이 벌어지는데 그러면 얖에서 볼 때 속옷 다보임...;-; 나시속옷을 주로 착용하는데 속옷 다 보이는거 보고 기겁함 암쏘 유교걸..",Free
VrW4mqSh,,23.11.18,화이트그레이,기모 FREE,정사이즈예요,보통이에요,화면과 비슷해요,165,62,55,정말 마음이 들었는데 갑자기 할인해서 색상별로 구매했던 제품이에요 네이비 아이보리 그린 샀는데 아이보리가 다른거에 비해서 조금 짧았지만 그래도 완전 마음에 들고 아주 잘입고 있어요 디자인 퀄리티 소재 다 마음에 들어요 다음에 맨투맨도 살게요,Free
K4RnNmOO,,23.11.06,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162,57,55,너무 맘에 들어요~~~ 저는 상체가 길고 허리가 잘록한 체형인데 크롭기장이라 단점은 보완하고 장점은 살릴 수 있어 좋았어요 ㅎㅎ 특히 색도 정말 맘에 들어요! 라이트 그레이라 평소 어두운 색 안 어울렸던 분들에게 딱일 것 같습니당 ㅎㅎㅎ,Free
xXWP2gio,,23.10.31,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167,57,66,다른색상으로 하나 더 구매하려고 들어왔다가 리뷰씁니다.. 기모 따땃하고 반크롭 기장 + 허리 잡아주는거 때문에 날씬해보이고ㅠㅠ 허리와 기장에 비해 어깨쪽이 넘 커보이나? 싶다가도 라인이 부드럽게 떨어져서 예쁘기만함ㅎ,Free
PplCqFK0,,23.10.23,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159,42,44,"노기모 핏이 더 예뻐보여서 노기모로 샀는데 기모로 살걸 후회중이에요,, 예쁜데 금방 추워져서 단독으로 못 입는 게 너무 아쉬워요 🥺 소매 길다는 얘기가 많은데 접어서 입으라고 일부러 길게 해서 나온 것 같아요~~ 확실히 접으니까 두겹이라 짱짱하고 좋아요 ! 의도된 연출인 것 같슴당",Free
BINN_01,상위 10%,23.10.11,화이트그레이,노기모 FREE,정사이즈예요,보통이에요,화면과 비슷해요,166,58,55,"안감 쭈리는 안까슬거려서 좋은데 퀄리티가 가격대비 살짝 아쉬운 느낌이에요..ㅎㅎ 일단 손목 너무 길어서 다른 리뷰들처럼 반 접어 입어야 예쁘고, 밑단이 매우 짱짱해서 뱃살잡아주는건 좋은 것 같아요! 손목밴딩도 짱짱해서 입고벗기가 살짝 힘든정도..ㅎ",Free
APW7kBgd,,23.09.27,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,64,55,"입오 오던 스타일이 아니라 고민고민하다가 때마침 최저가 할아해서 마지막 결정을 했어요.색도 안입어본거라 너무 밝은가 싶었는데 아주 이쁘네요. 밝은 그레이라서 캐쥬얼의 적당한 선에 있는 그런색이네요. 허리가 짧아서 불편하지만 그래서 이쁘기도해요. 팔 통이 넓고 뻔하지 않은 스타일이에요. 소매가 넘 길다는 후기봤는데 전 소매 길어서스타일리쉬하고 더 마음에 들어요. 다음주면 딱 입기 좋을 날씨일것같아요. 오늘 입고나가니 이쁘다고 다들 말해주네요. 브이넥 카라 부분 여성스러움살려줌
쫀쫀해요",Free
2oVUjGyt,,23.04.24,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,43,44,소재가 탄탄해요! 길이는 딱 예쁜 크롭으로 떨어져서 하이웨스트 입으면 배 안보이고 손 번쩍 들면 배 살짝 보이는 정도입니다! 소매 길다는 후기 많은데 애초에 접혀서 와서 그대로 입으면 될것같아요!,Free
jzUn4lZ5,,23.03.30,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,48,55,"소매 길다는 후기를 봤는데 아예 접혀서 오네요ㅋ
접어 입으니 딱 맞아요. 크롭이라 다리 길어 보여서 좋고
허리단 잘 잡아줘서 좋아요.
세탁 후 줄어 들지만 않기를 바라고 있어요.
요즘 입기 딱 좋습니다ㅋ",Free
CXvRf2GR,,23.03.05,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,49,55,"비슷한 디자인 다른 브랜드 제품도 입어봤었는데 저는 이 제품 핏이나 카라가 더 마음에 들어서 이걸로 샀어요! 
네이비 색상이랑도 고민했는데 일단 밝은거 사보고 싶어서 이걸로 질렀네요 ㅎㅎ 근데 네이비도 구매하고 싶을 정도로 마음에 들어오",Free
si00****,상위 30%,23.03.02,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,50,55,"사진으론 부해보이는데, 핏 생각보다 괜찮아요! 깔별로 사고싶을 정도에요!
신학기 고학년 룩으로 딱,,, 물론 신입생도 쌉가능,,,
왕 편함!
고민은 배송만 늦출 뿐!
얼른 구매하시는거 추천합니다
올해도 아자뵤!
다들 팟팅이에요!!!",Free
min6***,상위 30%,23.03.01,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,65,66,너무 이뻐용! 크롭한 기장이라서 입었을때 허리도 싹 잡아주고 원단도 탄탄해서 좋아여 원래 디자인 하나당 다른 컬러 더 구매하지않는데 마음에 들어서 네이비 구매했다가 화이트그레이 추가로 구매했어요~!,Free
5F7CW184,,23.02.26,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,조카가 고른 디자인인데 아직 입어보지는 않았지만 일단 컬러는 화연으로는 화이트 느낌이 많은데 막상 받아보니 약간 멜란지 그낌은 문양 있네요. 천은 기모로 선택해서 요즘 입기에 좋을 것 같네요~,Free
b17bXl0C,,23.02.16,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,173,63,55,"가격도 괜찮고 할인도해줘서 좋았습니다. 잘 입겠습니다.
1. 소매가 짱짱해서 밥먹거나 다른일 할 때 불편하지 않을 것 같아요.
2. 너무 부담스럽지 않은 흰색계열 옷을 찾을 때 좋아요.
3. 편하고 소재가 부드럽고 좋아요.",Free
JIHghOou,상위 5%,23.02.13,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,50,55,너무 예쁜 크롭 카라티 입니다! 딱 받았을 때 냄새는 섬유향수 간단하게 뿌려주면 금방 날라갈 냄새입니다 :) 크롭이라 당연히 팔 올리면 올라가요 :) 살집이 있는 체형이어도 커버 가능할 거 같습니다:),Free
OCQR01sz,상위 20%,23.02.13,화이트그레이,기모 FREE,정사이즈예요,보통이에요,화면과 비슷해요,164,49,55,"예뻐요!
팔길이는 예상한대로 길었지만 소매를 반으로 접어 입으니 딱 적당했어요.
그리고 생각보다 그렇게 크롭이지 않아서 그냥 청바지에 입기에 무난하고 예쁩니다.
기모지만 봄까지 잘 입어질 것 같아요ㅎㅎ",Free
neuiss,상위 30%,23.01.27,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155,46,44,옷 휘뚜루마뚜루 입기 좋고 소매부분이랑 배부분이 짱짱해서 너무 좋아요!! 봄 가을에도 입고 싶어서 기모 없는 걸로 했는데 완전 만족해요 🤍,Free
1HAj56H2,,23.01.26,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,47,44,색깔도 예쁘고 옷도 가격에 비해 넘 탄탄하고 좋아요. 소매가 긴 데 이건 반 접어서 입는 게 좋을 것 같아요. 그리고 허리를 탄탄하게 잡아줘서 날씬해보이게 하네요. 편해서 아무때나 잘 입고 다닐 것 같습니다. 아방하게 입는 거 원하시는 분들은 추천합니다.,Free
j6HM1M3S,,23.01.21,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,50,55,크롭이여서 팔올릴때 좀 계속 올라가긴해도 핏도 예쁘고 이가격에 넘 예쁜 옷 구입한것 같아요 ㅏㅎㅎ 저는 피부예민한편이라 니트도 안에 얇은티안입으면 안되는데 이건 이거만 단독으로 입어도 안간지럽고 딱 좋습니다,Free
awIVZ3Ek,,23.01.18,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,57,55,"역시 후기가 좋은덴 이유가 있네요..
170/58인데 입었을 때 크롭 기장으로 딱 예뻐요ㅜ 배가 보일 정도는 아니고 하이웨스트랑 입으면 단추만 살짝 가려지는 정도?
근데 소매는 확실히 접어서 입어야 예쁘고, 약간 어벙한 핏이라 사진에는 좀 부해 보이게 나올 순 있을 것 같아요 실제로는 전혀 아니에요!! 
생각보다 많이 파인건 아니라 편하게 잘 입겠네요 재질도 괜찮아요",Free
0maDxPU6,,23.01.17,화이트그레이,기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168,51,55,"존예.. 소매가 접혀서 오네욬ㅋㅋㅋ 접어 입는 게 더 이쁩니당 색도 화면 그대로구요
크롭 좋아해서 ㅇㅏ주 맘에 들어요!!
남색도 사려규요
기모는 막 심한 기모 아니라서 봄 가을도 가능할듯!",Free
axn44991,,23.01.05,화이트그레이,기모 FREE,정사이즈예요,보통이에요,화면과 비슷해요,156,48,99 이상,어느정도 기장으로 오는지만 봐주세요! 짧긴해서 안에 검은티 입고 입었는데 답답하지 않았습니당! 흰티가 필요해서 샀는데 너무 만족하고 다리 길어보여유,Free
s5Tc0U5V,,23.01.03,화이트그레이,노기모 FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,56,55,소매가 정말 길긴 한데 반 접어서 입으면 딱 예쁜 디자인이더라고요. 몸에 열이 많은 편이라 노기모로 구입했는데 봄 가을에 입기 딱 좋은 두께였어요! 귀여우면서도 크롭이라 은근 데일리함도 느낄 수 있어 좋네요!,Free
