아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
XF9EjExg,,23.11.28,기모메란지,,생각보다 커요,아주 만족해요,화면과 비슷해요,160,52,55,"색상 너무 예쁘고 딱 원하던 핏이에요🩷🤍
사실 요제품이랑 스코틀랜x 제품이랑 엄청나게 고민했어요! 루즈한 핏을 원하는데 또 너무 긴건 싫고 너무 짧은것도 싫었거든요ㅠㅠ
옷 색상과 레터링의 조합도 완벽하고 기모도 너무 두껍지않고 적당하고 너무 편하게 입을듯해요! 다른색상 여러개 있으면 추가주문하고 싶을정도ㅎㅎ팔도 살짝 긴게 여리여리해보여요 부해보이지않고 편해서 최고,,
걱정반 설렘반으로 주문했는데 어쩜 입어보니 딱 제가 원하던 핏이에요!!!! 예쁜옷 만들어주셔서 감사합니당😆",Free
da0ero,상위 1%,24.09.18,소라,일반,생각보다 커요,아주 만족해요,화면과 비슷해요,163,58,66,"컬러 너무 사랑스럽고ㅠㅠ 넘 맘에들어요! 
생각보다 쫀쫀하고 두터워서 늦가을부터 겨울까지 입을수 있을것같아요❤️

안감이 기모는 아닌데 원단이 짱짱해서 따듯할것같고 핏도 아방하게 떨어져서 몸매에 달라붙지 않으면서 귀여운 느낌이예요😍 
컬러가 부드러운 스카이 컬러라 사랑스러운 맨투맨이네용🫢🫢
로고가 포인트로 딱 받쳐주니까 지루하지않은 옷이랍니당🤗
특히 소매가 진짜 맘에 들었는데 완전 짱짱한 느낌! 팔길이감도 넘 좋고 맘에 쏙 듭니당~~ 겨울느낌 뿜뿜이라 빨리 겨울 왔으먄 좋겠어요!!!",Free
jsj5***,상위 10%,24.10.16,메란지,일반,생각보다 커요,보통이에요,화면과 비슷해요,160,50,55,"옷 자체는 톡톡하고, 예뻐요. 무엇보다 가운데 로고 덕분에 속옷 착용안해도 티 안나요! (75A 기준,,)
별점 1점 뺀 건 옷 뒤집었을 때 자수 쪽 상태때문입니다. 제가 뽑기운이 나빴던 건지, 사진처럼 돼있었는데 그것도 모르고 세탁기 돌렸으면 대참사 날 뻔 했네요^-ㅠ
(휴지마냥 물에 흐물흐물 녹는 종류더라고요..)
다들 세탁 전에 꼭 자수쪽 확인해보세요.",Free
doh8***,상위 15%,24.03.22,메란지,일반,생각보다 커요,아주 만족해요,화면과 비슷해요,157,45,44,"와 진짜 예뻐요... 가성비 갑!!! 어떻게 이 가격에 이 퀄리티가 나올 수 있나 싶네요.. 약간 얇긴 한데 그래서 툭 떨어지는 핏이 넘 예뻐요ㅠ
사이즈가 꽤 큰데 부해보이진 않고, 아방한 핏이 제대로 나와서 귀여워보이네요ㅋㅋㅋ(옷이)
핑크색 바지랑 입어주면 완전 찰떡💓 그냥 청바지에 입어도 존예일듯 합니다!",Free
O4O7vUpu,,24.03.12,메란지,일반,생각보다 커요,아주 만족해요,화면과 비슷해요,162,54,66,"크롭맨투맨으로 검색해서 나온 디자인이라 샀는데 전혀 크롭은 아니네요🤣근데 옷은 이뻐용
두번째사진 손가락으로 짚은 곳이 골반인데
골반보다 더 김..걍 이쁜 베이직 맨투맨임
소매는 길어서 아방핏 쌉가능
원래 저 연보라 바지랑 입으려 샀는데 크롭기장이 아니라서 추가로 쇼핑하러 갑니다 총총",Free
zgVgdn06,상위 20%,24.11.04,소라,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,162,45,44,기모라서 너무 따뜻해요!! 아침저녁으로 추운데 입기 딱 좋아요 ㅎㅎ 핏도 오버핏인데 전 만족합니다아~~기모라서 너무 따뜻해요!! 아침저녁으로 추운데 입기 딱 좋아요 ㅎㅎ 핏도 오버핏인데 전 만족합니다아~~,Free
fEaROA8E,상위 5%,24.10.20,메란지,일반,정사이즈예요,아주 만족해요,화면과 비슷해요,161,50,55,"예뻐요!기장은 딱 골반 위 까지 자연스럽게 올라가서 세미크롭 맨투맨 느낌이에요~
밑에 아무바지나 입어도
아방하게 귀여운 핏이에요!

소매는 살짝 긴 느낌 있지만 불편하다거나 이상하진 않아요! 밑 기장에 비해 소매기장만 살짝 긴 느낌!",Free
Hodini,상위 10%,24.09.24,메란지,일반,정사이즈예요,아주 만족해요,화면과 비슷해요,164,58,55,짱짱한 맨투맨이에요! 핑크 레터링이 자수로 들어가있어서 저렴해보이지않고 캐주얼하게 매칭하기 좋습니다! 빨고 건조기 돌려도 살아남는 매직..!,Free
7TyzdVvB,,23.11.13,메란지,One size,정사이즈예요,보통이에요,화면과 비슷해요,167,56,55,"-컬러
이미지와 동일합니다! 맬란지와 연핑크 그리고 밑에 텍스트는 약간 네이비라 색조합이 너무 이뻐요 ㅠㅠ
-퀄리티
프린팅된 글이 아니고 자수인데 가격이 합리적이라 구입했습니다 사진에서 보이는것 처럼 t부분에 자수가 약간 튿어졌는데 입었을때 거슬리는 정도는 아니라서 뒀습니다. 저부분빼곤 가격대비 만족이에요!
-핏
핏은 살짝 아방하지만 그렇다고 아주 박시하진않아서 여러방면으로 활용하기 좋을거같습니다! 유럽여행때 들고갔는데 단독으로 입어도 예쁘고 추울때 코트안에 입었는데 너무 박시하지않아서 딱 편하게 이너로 착용가능하더라구요! 여름제외하고 다 잘입을수있을거같아요! 안쪽은 약간 테리소재느낌이라 한겨울엔 추울거같아서 폴라티랑 같이 입으려구요

전체적으로 아주만족하는 제품입니다!추천드려요!!",Free
예쁘게입자,상위 20%,24.11.29,소라,일반,정사이즈예요,아주 만족해요,화면과 비슷해요,170,55,55,"넘흐 귀엽네요😃💙
길이감 좋고 색 이쁘고 치마 입어도 바지 입어도 다 예쁠 것 같아요😉
에이비글 모델은 좋겠다
이쁜 옷 다입어봐서 
잘 입겠습니당",Free
