아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
tg54******,,25.01.10,스카이블루,FREE(양기모ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,166,52,88,적당히 후드집업 안에 입을수 있고 코디하기 좋은 색깔 가진 상의 찾고있었는데 너무 잘 산거같아요 색깔은 화면이랑 똑같았고 소재는 생각보다 뻣뻣해요 기모가 따뜻해서 겨울에 평상시에 입기 좋은거같아요,Free
차콩,상위 15%,24.12.03,오트밀,FREE(기본ver.),생각보다 커요,보통이에요,화면과 비슷해요,,,,"그레이랑 고민하다가 오트밀 도전해봤어요
색 화면이랑 똑같고 시보리 짱짱해요
다만 오트밀색 원사가 그런건지 뭔가 콕콕콕 박혀?묻어있고 팔쪽에 보풀같은게 조금 있는것 같기도 아닌것 같기도.. 사진에 잘 안나오네용.. 그치만 무난하고 이뻐요~~
가격만 좀 다운되면 또사고 싶어요",Free
bPNSGJpc,,24.03.11,라이트그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162,52,44,"옷 자체가 두껍진 않아서 봄에 입었을 때 딱일것같아요
원래 맨투맨은 넉넉하게 입는 걸 좋아해서 주문했습니다 색깔도 칙칙한 그린이 아니라서 예뻐요 길이는 너무 어벙벙하지 않고 적당하고 반바지랑 입어도 예뻐요 안감이 아주 부드럽진 않아서 이너를 입고 입는 걸 추천합니다",Free
Ng7oKi0u,,23.11.10,라이트그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161,56,55,"161/58 상체55 하체66 입니다
요새는 옷들이 너무 크롭이라 원하는 옷을 고르기 너무 힘든데
괜찮은 맨투맨 찾았네요
무채색만 사다가 밝은색 보니 괜찮네요 생각보다 많이 튀진않아요
다만 아쉬운건 같이 주문한 그레이는 택없이 왔어요
누군가 입고 반품한것같아서 찜찜하지만 번거로워서 그냥 입으려구요 검수 잘해주세요
그리고 구매하시는 분들은 뒤집어서 돌돌이 꼭 밀어주세요
옷먼지 엄청 나옵니다..",Free
호이차,상위 15%,24.10.31,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,,,"옷을 쫙 내리면 엉덩이를 덮는 기장감이구요!
시보리로 골반쯤에 얹으면 예쁘게 연출 가능합니당
어깨가 넓은편인데, 부해보이지 않고 너무 이뻐요!",Free
Fi5TcFFE,,21.10.03,레몬옐로우,,생각보다 커요,보통이에요,화면보다 어두워요,161,50,55,"옷 컬리티는 좋아요. 전 진짜 병아리 같은색일줄 알았는데 화면보다는 탁한?,채도 낮은 노랑이에요 
약간 병들어보이는 병아리???ㅎㅎㅎ 반품과정이 귀찮아서 그냥 입고 다니고 퀄리티는 좋아서 다른 색도 구매예정입니다
그래도 매읍세나 소매에 컷팅줄이 한줄 더 있고 좀 더 고급진 느낌있어요 . 노랑이 사시는 분은 신중히! 다른색은 무난할듯",Free
IMXiHBad,,24.09.29,라벤더,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,155,41,33 이하,사진에는 색상이 다 안담겨서 너무 아쉽네요ㅠㅠ 제가 키가 작아서 살짝 큰거 빼고는 진짜 색상 은은한 파스텔톤 보라색이라 정말 예뻐요 그림그린 저런 색상이예요 진짜 실물이 최고예요 !!! 완전 저렴이에 가성비 최고입니둥,Free
AC60Gb1I,,25.01.10,라벤더,FREE(양기모ver.),정사이즈예요,보통이에요,화면과 비슷해요,165,60,66,기모 든 맨투맨 사고 싶어서 알아보다가 팔 디테일이 맘에 들어서 구매하게 되었어요! 일단 쿨톤분들 잘 어울릴만한 라벤더 색이구요. 기모도 폭닥해서 따뜻하네용! 다만 팔디테일이 어깨라인 맞추면 안쪽으로 들어가 잘 안보인다는 아쉬움이 있습니다🥲 사이즈는 덩치 있는 저도 여유있게 맞는 오버핏이랍니다! 다음엔 기모없는 버전도 사고 싶네용,Free
4b9HcsML,,25.01.10,오트밀,FREE(양기모ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,163,60,66,"결론:고민하지말고 구매하세요!!

단색 맨투맨은 편하게입을수있지만 요새는 너무 짧은크롭만나오거나 아니면 너무 박시한느낌으로 크거나해서 살까말까 고민하다가 소매쪽 절개부분이이뻐서 구매했습니다 근데 길이,품,소매 전부 맘에 안드는부분이없이 맘에 쏙들어요!! 원래 구매해도 이렇게 길게남기지도않고 사진도안올리는데 그만큼 많은분들이 구매했음해서올려요! 색상별로 구매하러 들어온김에 리뷰남깁니다! 오래오래 팔아주세요!!(또 사러올게요",Free
YcahCwtk,탑리뷰어,24.12.21,블랙,FREE(기본ver.),정사이즈예요,아주 만족해요,화면과 비슷해요,154,47,55,"예전에 셋업으로 구매해서 엄청 잘 입었던 기억이 있어
마침 세일하길래 다른 색상들로 왕창 질렀어요.
면 탄탄하고 봉제도 깔끔해요. 루즈한 핏으로 편하게 입을 수 있는 사이즈고 겨울엔 내복 잘 챙겨 입으면 간단한 외출은 큰 무리없는 느낌입니다.",Free
