아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
CtvmNgo9,,21.03.24,블랙,일반,정사이즈예요,별로예요,화면과 비슷해요,160,55,66,"일단 검정색이라 겉에 먼지가 많이 붙고 잘 보이는것은 감안해도, 입고 벗으면 옷 안쪽에 먼지가 너어어어무 많이 나와욤
몇번 빨아입어도 큰 검정 먼지?들이 두두두 떨어져요 계속..
특히나 상의는 계속 안에 레이어드 해서 입었는데
안에 입은 흰색 티가 검정색이 되어 나올정도..!

소재의 퀄리티는 높지 않지만 옷 자체는 편하고 핏도 예뻤습니다",Free
ljw0*****,,21.01.29,메란지,일반,정사이즈예요,보통이에요,화면과 비슷해요,165,56,66,멜란지 색상이 너무 밝지도 어둡지도 않게 정말 잘빠진거같아요 꾸안꾸 느낌으로 입기 딱 좋아요 핏도 좋고 165 기준 엉덩이 덮을 길이는 아니지만 레이어드 해서 입으면 괜찮습니당! 일부로 짧게 연출해도 이쁜 길이예요! 세트상품인 바지와 맨투맨 같이 입으면 정말 찰떡이예여 둘중 고민하시는 분들은 두개 다 사세여!! 넘넘 잘 입을 것 같아요🤍,Free
qFe8T4UN,,21.01.02,오트밀,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,162,48,55,"예뻐요 귀염져요 힙해요>_<♡
스턴 힙 조거 팬츠랑 세뚜세뚜로
친구 선물 해줬는데 넘나 맘에 들어해서 찐뿌듯ㅠ.ㅠ

트레이닝복 세트 선물 주려고 거의 50개 이상은 찾아보고 했눈데 최종 트렌디어패럴 픽! 후기 많은덴 역시 이유가 있는 것 같아영 진짜 두툼해서 품질도 좋구 핏도 예쁘구 편한데 예쁘다고 자주 입고 다녀요!-!

오트밀이랑 메란지랑 엄청 고민하다가 메란지로 선물했는데
얼굴도 환해보이구 키162cm인데 롱기장도 괜찮아요~~ 줄어들 수 있단거 감안하구 선택했는데 완전 만족 헤헿

배송은 사실 느렸지만 친절하게 상담해주시구
옷이 맘에 들어서 조아요♡♡",Free
Q5VXrsh8,,20.04.22,블랙,,생각보다 커요,아주 만족해요,화면과 비슷해요,165,54,55,"적당히 박시한핏이 아쥬 예뻐요!
깔끔한 블랙이구요
마감이나 소재도 좋습니당
가성비 너무 좋은거 같아요~ :)
편하게 자주자주 손이갈거같아용
뭔가 힙해진거갘은 느낌적인 느낌이듭니닼ㅋㅋ
트렌디어패럴 넘 열일하네요ㅠㅠ❤️",Free
bd**,,20.04.16,그레이,,생각보다 커요,아주 만족해요,화면과 비슷해요,170,46,55,"그레이색 맨투맨은 정말..집에 있어도 쟁여놓을수밖에
없는것같아요 ㅎㅡㅎ.. 조거트레이닝이 작년부터 너무 유행인지라..다른쇼핑몰에서도 주문해서 잘입고있고 트렌디어패럴꺼도 주문했는데 이쁘네요🙏,, 맨투맨은 사이즈가 오버핏으로나온것같아요, 소재는 많이 거칠지않은것같구요 , ^____^",Free
96Y5B09c,,24.03.28,메란지,일반,정사이즈예요,보통이에요,화면과 비슷해요,,,,스턴 힙 맨투맨 세트로 같이 구입했는데 기모있는 버전과 없는 일반 버전 두가지 똑같이 맘에 들어요. 기모가 있는 건 봄에 입기엔 너무 두꺼워서 가벼운 기본꺼 시키니 지금 입기에 딱 좋아요! 롱으로 시켜도 많이 길지 않아서 길이감도 적당해요!,Free
PkM6r0xM,,23.08.31,메란지 (Melange),Free,정사이즈예요,보통이에요,화면과 비슷해요,167,53,55,"너무 맘에 들어요~ 따봉이여 따봉~
제트 할인받아서 무슨 만원대에 옷을 사버렸지~
색상도 딱 맘에 들던거고! 핏도!
편하게도 입고 여행가서도 선구리 끼고 입어야지~",Free
fQ8EI3AU,,23.11.19,오트밀,양기모,생각보다 커요,아주 만족해요,화면과 비슷해요,156,46,44,회색 양기모세트 너무잘입고있어서 주문했는데 작년이랑 차이즈차이가 많이나네요...? 물론 빨래해서 그럴수도잇지만 ㅠ 이번맨투맨은 넘커요 ㅠ 글고 두번째사진에 위에가맨투맨 밑에가 바지인데 맨투맨이 살짝더 노래요 ! 빨래하면 줄어들까싶어 빨아봅니댜...,Free
CQ2bWeiz,,20.10.22,블랙,,생각보다 커요,아주 만족해요,화면과 비슷해요,168,60,55,"생각했던거보다 핏이 훨씬 맘애 즐었어요.
세트로 샀는데 팬츠는 늦게 오는바람에 맨투맨만 먼저 입고 다녓었는데 아무 옷에나 다 잘어울리더라구요.
산책이나 마실갈 때 많이 입을 거 같아요!!",Free
JOcC31DQ,,23.11.23,블랙,양기모,정사이즈예요,보통이에요,화면과 비슷해요,170,61,55,"스턴 힙 시리즈는 계속 진행해주세요ㅠㅠ 아주 요물템임.
그레이, 오트밀색상 기모없는거 조거, 와이드, 반바지, 치마, 후드집업, 맨투맨까지 세트로 쟁였는데 잘입고다녀서 블랙 기모버전 세트로 사봤어요
따뜻함! 근데 먼지가 넘 잘붙어요.. ㅠ 밝은색만 구매해야겠음",Free
