아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
sunii,상위 10%,24.10.06,(AC)MELANGE GRAY,XL_105,생각보다 커요,아주 만족해요,화면과 비슷해요,163.0,53,55.0,기모 후드인데 가볍고 요즘 날씨에 입기에도 좋고 사이즈 넉넉하고 오버핏으로 입어서 따땃하니 편하게 입기 좋더라고요 🖤 데님에 코디했는데 롱스커트나 원피스에 코디해도 예쁠거 같은 핏이에요 ⁽̨̡ ¨̮ ⁾̧̢ 휘뚜루마뚜루 입기 좋고 사이즈도 다양해서 커플 후드집업으로 좋을거같아요 ᜊᜊᜊ,XL_105
wTFO26wY,,24.02.27,(AC)MELANGE GRAY,L_100,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,55,55.0,"적당히 도톰하고 퀄리티 정말 좋아요
저는 남편이랑 같이 입으려고 사이즈 100 했는데
평소 100입는 남편한테도 55 사이즈인 저한테도 이쁘게 잘 맞아서 너무 좋아요
기장이 길어도 지퍼가 아래서도 열려서 불편하지 않고 너무 맘에 들어서 다른 색도 구입하려구요",L_100
kwi4FmpQ,,24.02.25,(59)NAVY,L_100,생각보다 커요,아주 만족해요,화면과 비슷해요,160.0,55,66.0,"요즘 외출할때 걸치기 좋은 후드집업이 필요해서 구매했어용ㅎ
그레이랑 네이비 중에 고민하다가 네이비했는데
실물이 훨씬 선명하고 중간에 영어레터링이 있어서 포인트도 되고
예쁩니당ㅎ 

키 160센치 통통 55에서 날씬 66 s입는데 루즈하게 입으려고
라지했는데 품이 넉넉하게 넘 이뻐용 ㅎ엉덩이 살짝 가려지는 기장입니당
딱 맞게 입고 싶으신분들은 정사이즈 하시면 됩니당 ㅎ

두께감은 적당한 두께감으로 간절기부터 봄 가을까지 입기에도 좋아용 ㅎ
 레이스 원피스랑 레이어드 해서 입어도 너무 예쁘네용 ㅎ
사람들이 예쁘다고 해서 다른 컬러도 사고싶어용 ㅎ",L_100
AZ1Psc0J,상위 5%,24.11.25,(19)BLACK,XL_105,생각보다 커요,보통이에요,화면과 비슷해요,168.0,70,66.0,후아유 앞에 영어로고들이 맘에들어서 샀는데 퀄좋아요! 근데 안에 브랜드이름에 비해 좀 허접… 길거리옷가게 후드인줄 ㅜㅜ 덕분에 안에 흰색 긴팔 입었는데 검정 실 다 묻어서 돌돌이 3번 새까맣게 꾁꽟 채워서 함 ^^ 그래도 105사이즈하니까 오버핏이라 굿 제키정도에 77사이즈이신분 강추 그외 뷴들은 100이하로 해야할듯요 엄청 커여,XL_105
냥버터,상위 10%,24.11.23,(33)OATMEAL MELANGE,S_090,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,39,44.0,"✅ 구매동기
교복과 코디할만한, 편하게 입을 수 있는 따뜻한 후드집업을 찾다가 학교친구들이 많이입어서 저도 손민수했습니당 ㅎㅎ

✅ 사이즈
오버핏 원하시는 분들이 많이하시는데 저는 오버핏 느낌으로 입으려고 산게 아니라서 타이트(?)하게 90size로 샀는데 착용해보니 164 / 39 기준 엉덩이 덮고 팔 기장도 딱맞는 느낌이었어요!! 제 체형과 비슷하고 오버핏 원하시는 분은 95부터 사시는 거 추천 👍🏻 저는 딱맞게 입으려고 산거라 90이 딱 좋았어요 😻

✅ 소재 및 색상
속이 기모 소재로 되어있어 부들부들해서 가을-겨울 입기 좋을 것 같아요 ㅎㅎ 입어보니 따뜻하고 좋았습니다

색상도 넘넘 이쁘고 화면과 비슷해요!
깔별로 쟁이고 싶어요🥹💓 예쁘게 잘 입겠습니다~",S_090
나x3,상위 10%,24.11.13,(39)IVORY,M_095,생각보다 커요,보통이에요,화면과 비슷해요,161.0,53,55.0,"생각했던 것보다 더 사이즈가 커요 161 기준 엉덩이를 다 덮습니다...! 평소 갖고있던 남여공용 후드집업보다 커서 당황스럽습니다아.. 하지만 색이나 디자인은 이뻐서 오버오버핏 입는다 생각하고 입어요! 그리고 세탁 처음할 때, 처음 시착할 때 기모 보푸라기가 다른 옷에 잔뜩! 붙을 수 있으니 주의 바랍니다",M_095
KDO,탑리뷰어,24.11.01,(39)IVORY,L_100,생각보다 커요,아주 만족해요,화면과 비슷해요,158.0,60,66.0,"화사한 화이트아이보리 후집 갖고싶었는데 마침 후아유 할인쿠폰 들어와서 4만원대에 잘 산것같아요!!
색감이랑 느낌 딱 제가 기대했던대로 깔끔하고 예쁘고
기장때문에 XL랑 고민했는데 키 158기준 L사이즈도 엉덩이 충분히 덮습니다! 그리고 품이 엄청 넉넉해요!

실제색감은 1,3,4번째 사진이 실물느낌이랑 가깝게 나온거같아요. 완전 표백한듯한 퓨어화이트까진 아니고 노란기 거의 안느껴지는 정도의 뉴트럴한 화이트?아이보리?에 가까워요. 쿨톤이라 노란기있는흰색계열 안좋아하는데 색감도 만족스럽고 레터링 패치가 선명한 네이비라 대비감도 깔꼼하고 예쁩니당!

다만 기모는 제가 가진 다른 기모후집이랑 비교했을 때 그렇게 도톰하진 않아요.. 그래서 탄탄하게 잡히는 그런 느낌도 덜하고 생각보단 좀 후들거리는 느낌?
이건 개인기대치에 따라 다를 수 있으니 참고만..!

암튼 예쁘고 낙낙해서 전반적으로 만족스러워용🤍",L_100
jiun****,상위 10%,24.02.21,(AC)MELANGE GRAY,XL_105,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,48,55.0,"저는 160에 48정도 되는데 휘뚤마뚤 입을 오버핏 후드집업이 필요해서 가장 큰 엑스라지로 구매했는데 역시나 핏 너무 맘에 들고 원단도 탄탄해서 더 만족스러워요:) 
색상도 촌스런 그레이 아니고 딱 예쁜 그레이라 왠만한 하의랑은 다 잘 어울리고 학생분들은 교복 위에 걸쳐도 넘 산뜻할 것 같아여!",XL_105
LJ74CDBF,상위 10%,24.10.16,(33)OATMEAL MELANGE,M_095,생각보다 커요,아주 만족해요,화면과 비슷해요,155.0,52,,와ㅋㅎㅋㅎㅋ 아니 엄청 예뻐요😚😚 조금 크게 입고 싶어서 M사이즈로 구매했는데 제 체형에 약간 오버핏 느낌 내고 싶으신 분들은 무조건 M사세요! 기모가 있어서 너무 따뜻하고 학교에 입고 갔는데 애들이 다 예쁘다고 어디꺼냐고 물어봤어용 적극 추천ㅜㅠㅜ,M_095
ayTOh8qv,상위 30%,24.10.16,(AC)MELANGE GRAY,M_095,생각보다 커요,아주 만족해요,화면과 비슷해요,166.0,55,66.0,"며칠 고민하다 매장에서 입어보고 샀어요
남여공용이라 핏 아방하고
s사이즈도 충분히 커요 s는 m정도 
한단계씩 업으러 보면 될것같아요
근데 사진만큼 맘에 들어서
직진배송 새벽배송오자마자 입고 출근했어요 최고",M_095
