아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
Md5TTLVN,,20.09.24,FREE,백메란지,정사이즈예요,아주 만족해요,화면과 비슷해요,161.0,48.0,44,보통 다른 곳에서 기모 후드 시킬때 빵빵하게가 아니라 매번 얇게...? 와서 항상 실망하는데 이건 정말 빵빵 그자체임 재구매 의사 확 생길정도로 퀄리티도 좋았어요🤍 제 방 조명이 좀 파란끼가 돌아서 그렇지 실제 색이랑 사진색이랑 같아요!,Free
LQnx34f2,,21.11.13,FREE,블랙,생각보다 커요,아주 만족해요,화면과 비슷해요,157.0,50.0,55,엄청 저렴해서 걱정했는데 웬만한 브랜드 제품보다 좋아요!! 기모안감도 풍부해서 엄청 따뜻합니다. 외투가 좀 얇았었는데 후드티랑 같이 입으니까 후끈할 정도더라구요!! 다른색도 사볼까 합니다. 아주 좋어요!,Free
78**,,21.11.10,FREE,딥퍼플,생각보다 커요,보통이에요,화면과 비슷해요,159.0,58.0,66,"딥블루? 라이트네이비? 그거 샀다가 너무 맘에 들어서 퍼플 재구매했어요!!! 
배송 하루만에 우체국택배로 와서 좋아요!!
여전히 보들보들 기모 촉감 좋은데
이번엔 아래부분이 유독 우는것같아요 ㅠㅠ",Free
6OGBiBlm,,20.12.23,FREE,백메란지,생각보다 커요,보통이에요,화면보다 밝아요,158.0,42.0,44,"생각보다 너무 밝아서 깜짝 놀랐어요. 백메란지가 아니라 그냥 흰색이라 생각하시면 될 것 같아요. 158/42인데 저한텐 진짜 크네요. 엉덩이 다 덮고도 남을 정도고 소매도 접어서 입어야 할 것 같아요. 기모는 완전 빵빵해서 깜짝 놀랐는데 검정 티를 입고 입으니까 털빠짐이 무슨 고양이급이네요....ㅜㅜㅜㅜ 참고하세요
데일리로 입으려 사긴 했는데 생각보다 너무 하얘서 가끔 입을 것 같아요.",Free
xS0aqndn,상위 20%,20.11.24,FREE,그레이,생각보다 커요,아주 만족해요,화면과 비슷해요,155.0,59.0,66,"동생 생일선물로 샀는데 키가 150대인 동생한텐 좀 크네요. 약간 팔만 긴 스타일같아요.귀여운 핏?
톡톡하고 좋은거 같아요~ 실밥이라기보단 마감처리가 잘 안된거지만.. 잘라서 입었다간 풀릴 것 같고.. 그래도 크게 신경 쓰이진 않아요~ 두툼하니 겨울마다 오래 잘 입을듯!!
예전에 바지 하나 시켰을 때 5주만에 와서 언간에 안 좋은 이미지가 있는데 요건 4일만에 왔어요. 이정도면 괜춘~!",Free
ksPbJtYX,,20.11.18,FREE,그레이,생각보다 커요,보통이에요,화면과 비슷해요,161.0,56.0,55,"그레이랑 베이지 두개 샀는데 그레이가 좀 더 작네요,,
베이지는 160cm 기준 엉덩이 딱 바로 아래까지오는데 그레이는 살짝 짧아욬ㅋㅋㅋ막 입기 좋은 후드예여 가격대비 괜춘! 근데 세탁해도 이상한 냄새가 계속 나요 ㅠㅠ 집 앞 나갈때나 공부할때 입는 옷으로 추천할게여~~",Free
OGnBs3sc,상위 5%,20.11.13,FREE,그레이,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,60.0,77,"지금 받고 입어봤는데 핏 이뻐서 하나 다 사려구요 ><
후드 모자가 깊어서 맘에 듭니다 ㅎㅎ 
그리고 시보리도 쪼여주는부분도 쨍쨍해서 후드 떨어지는 부분핏이 이쁘고 다 내리면 엉덩이 덮는 정도에 길이감이 맘에 쏙드네요 알맞고 노무 맘에 들어요 😆😆😆",Free
iJL6WyrI,,20.11.08,FREE,그레이,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,47.0,44,"이거 완전 물건이네요
이 가격에 이렇게 두꺼운데 핏은 예쁜 게 가능한가요...! 
기모고 있구 두툼하니 너무 박시해서 쳐지는 느낌은 또 없고 완벽합니다 다른 색도 사고싶어요

입어봤을때 기모 털이 좀 붙어서 한번 돌돌이로 기모있는 부분 다 밀어주긴 했어요 그래도 만족..!",Free
ldZAqN19,,20.11.07,FREE,그레이,정사이즈예요,보통이에요,화면과 비슷해요,166.0,64.0,77,"사진은 꽤 퉁퉁하게 나왔는데 안에 뭘 많이 껴입어서 그렇습니다.. 후드티만 입으면 부해 보이지 않아요!
후드티는 꽤 두껍고 부들부들해용
길이는 엉덩이를 조금 덮고 손 부분은 딱 맞아요!
다 좋은데 모자 부분 실밥이 끊어 질랑말랑해요ㅠㅠ
실밥이 튼튼하지 못하다는 것만 빼면 가성베 좋습니당!!",Free
GvNtuXeq,,20.10.17,FREE,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,43.0,44,"받자마자 올립니당
너무너무 맘에 들어요!!!지금 입으면 땀날거같은 기모도 좋구 다른 후기에서 네오프렌같은 소재라해서 걱정했거든요 근데 약간 네오프렌 느낌나고 뭔진 몰라도 잘 안구겨지는 탄탄한 소재라는 건 알겠어요😍 저는 마른편이고 사진은 안에 긴팔티 하나 입고 찍은거에여! 두툼하고 원하던 아방한 핏이라 왕만족ㅎㅎ 이거 쓰고 다른 색도 보러갈래요 배송도 빨랐고 다 맘에들어요 완전 백점 잘입을게요💗",Free
RqV2Y7pc,,20.10.07,FREE,그레이,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,53.0,55,지금 입는 바지랑 마침 잘 맞네용! 세트인줄 기본템이고 마감도 좋아요 적당한 오버핏 느낌ㅠㅜㅠ 잉 너무 귀여워 모자 썼는데도 괜찮네요 색감도 그대로도 질감도 좋아요 얇게 있는 부드런 기모예요,Free
95W6yBNO,상위 25%,24.11.14,FREE,크림,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"따뜻하고 너무 이뻐여!!
그런데 길이가 생각보다 짧은 느낌이라 당황했는데 상세 사이즈표를 질 확인 안한 저의 잘못 ㅋㅋㅋㅋ 길이감이느 색상 모두 만족!!",Free
KZYrJG6P,,21.09.10,FREE,그레이,생각보다 커요,아주 만족해요,화면과 비슷해요,152.0,59.0,66,품도 넉넉하니 좋고 소매는 길지만 그건 제 팔이 짧은거라서 괜찮아아!! 기모 있어서 따듯할 거 같구요 모자도 마음에 들어요!! 아직은 입으면 더울 거 같은데 좀 더 쌀쌀해지면 입기 좋을거 같고 겨울에도 잘 입을 거 같아요!!,Free
UahxWl3f,,20.11.25,FREE,그레이,정사이즈예요,보통이에요,화면과 비슷해요,170.0,60.0,55,"이름그대로 기모완전 빵빵해요 ㅋㅋㅋㅋ 제 키에 살짝 길어서 더 좋구 원래 이만한 가격이면 밑에가 너무 퍼져서 입기 곤란한데 이건 모여져있어서 핏ㅇ ㅣ 이쁘게 떨어져요! 배송은 하루만에 온듯 ,,",Free
LTNmgxBi,,24.01.25,FREE,크림,생각보다 커요,별로예요,화면과 비슷해요,160.0,57.0,55,생각했던것보단 좀 더 노랗네요 후드끈이 첨부터 저렇게 뱅글뱅글 꼬여있더라구요 따뜻하고 좋은데 세탁한번하니 품은 그대론데 길이가 짧아져서 좀... 이상해요 팔통은 넓은데 길이가 줄어서 1대1 비율이 됐어요 팔통이 너무 넓어서 겉옷입으면 옷이 뭉치고 길이가 올라가서 불편해요,Free
udRjdebE,,21.12.01,FREE,라이트네이비,생각보다 커요,보통이에요,화면과 비슷해요,159.0,54.0,55,"색상 너무 예쁘네요! 쿨톤 분들에게 잘 어울릴 것 같아요! 생각보다 얇다고 생각햇는데 입으니까 엄청 따뜻하네요! 넉넉한 오버핏이라 안에 이너, 목티 이런거 입어두 예쁠 것 같아요!",Free
EvswT6xg,,21.11.16,FREE,크림,생각보다 커요,아주 만족해요,화면과 비슷해요,156.0,41.0,44,키도 작고 그래서 너무 클까봐 걱정했는데 핏이 정말 예쁘게 커요! 기모가 너무 부들부들한데 생각보다 심하게 두껍진 않았어요 그리고 색감이 너무너무 이뻐요!,Free
wNihYxhJ,,20.11.06,FREE,블랙,생각보다 커요,보통이에요,화면과 비슷해요,,,,일단 배송이 엄청 빨라서 좋았고요. 색은 그냥 딱 블랙이에요. 앞주머니에도 기모가 있어서 맘에 들었습니다. 무난하게 잘 입고 다닐듯!,Free
Hhh_._._79,,20.11.04,FREE,블랙,정사이즈예요,보통이에요,화면과 비슷해요,159.0,55.0,55,좋음. 기모도 따듯하고 약간 앏은감이 없진 않지만 겨울에 이너 입고 후드 입을땐 좋은거 같음 ㅋㅋㅋ 통통한데 체형 안보이는 이쁜 오버핏이라 좋음! 굿굿,Free
Pl60vw7Q,,20.10.26,FREE,딥퍼플,생각보다 커요,보통이에요,화면과 비슷해요,168.0,85.0,88,기모도 빵빵하고 핏도 좋습니다! 그런데 역시 저렴한가격이라 실밥마감은 조금 허술하더라구요...그래서 실밥 잘라내고 입고 있습니다! 실제 색감은 두번째랑 같아요,Free
11**,,20.10.31,FREE,그레이,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"그레이 후드티를 샀는데 후회는 없어요 처음에는 너무 크다 싶었지만 갈수록 괜찮더라고요
교복에 입어도 잘 어울리고 뭘 입어도 잘 어울리는 것 같아요
기모가 있어서 따듯하고 좋아요 추천드려요!",Free
Yellogrin,상위 15%,24.11.11,FREE,그레이,정사이즈예요,아주 만족해요,화면과 비슷해요,169.0,50.0,55,급하게 삿는데 두툼하고 질감도 좋고 너무 마음에 듭니다! 키가 큰편인데 너무 짧지도 길지도 않고 핏이 정말 예뻐요!👍👍,Free
5VM9arRa,상위 30%,24.10.30,FREE,블랙,정사이즈예요,보통이에요,화면과 비슷해요,,,,기모안감이 있어서 그런지 부들부들하고 좋아요~ 길이도 적당하고 아무때나 편하게 입을 수 있을 것 같아요. 품이 좀 큰 감은 있어요!,Free
PmV7nTcJ,,24.01.03,FREE,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,50.0,55,빨리 택배 받을 수 있고 퀄리티도 괜찮은 제품 찾다가 후기가 좋아서 주문했습니다! 새냄새가 좀 나서 그랬긴 했는데 그거 말고는 전체적으로 다 괜찮았어요! 관리만 잘 하면 오래 입을거 같네요ㅎㅎ,Free
2ycLh3l7,,23.12.30,FREE,차콜,정사이즈예요,보통이에요,화면보다 밝아요,155.0,52.0,55,"여기 후드티 좋아해서 또 시켰습니다. 
후드 티 재질도 너무 좋은데 기장이 점점 짧아지는 느낌이에요 ㅜㅠ 검은색이 젤 길고 멜란지- 진그레이 색 순으로 기장이 차이납니다. 이번 제품은 열어보고 어라? 크롭으로 주문한검 아니겠지?? 할 정도? 
입어보니 품은 괜찮긴 했는데 기장이 정사이즈 느낌에 가까워요. 길이도 길게 오버핏 느낌을 원했는데 조금 아쉬워요",Free
jjunss,상위 20%,22.11.16,FREE,소라,작아요,보통이에요,화면과 비슷해요,164.0,56.0,55,안에 레이어드티랑 같이 입으려고 산 후드인데 기모라 그런지 그냥 입기만해도 색도 그렇고 예뻤어요. 기모라서 부드럽고 따끈따끈해서 겨울을 잘 보낼 것 같아요! 잘입겠습니당! 근데 생각했던 사이즈보다는 작은 느낌인데 (오버핏 옷만 입는 사람) 신경 안쓰일 정도로 저는 만족합니당ㅎㅎ,Free
dsFS1EcU,,22.11.14,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157.0,53.0,55,회사 출근룩이나 마실용으로 꾸안꾸로 입고 다니는데 너무 만족스럽습니다 ㅎㅎ 딱 좋네여 길이도 적당함댜 손 보이는 길이도 적당해서 쏘큩해염,Free
NCY2Dfoc,상위 20%,22.01.21,FREE,그레이,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,45.0,44,"재구매 했어요.
이거 저 그레이 주문하고 반해버려서 3벌 더 주문하는겁니다.
질 좋고 안에 기모가 훈훈한 느낌을 주면서 기모가 보풀 일어나는재질도 아니고 먼지도 없어서 너무 좋아요. 후드티로 엉덩이감도 가려주고 품도 편하고 입었을 때 착용감 대박입니다.
더군다나 후드티인데 가격도 저렴하고 무료배송이고 가성비가
아주 끝내줍니다.",Free
NCY2Dfoc,상위 20%,22.01.21,FREE,크림,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,45.0,44,"재구매 했어요.
이거 저 그레이 주문하고 반해버려서 3벌 더 주문하는겁니다.
질 좋고 안에 기모가 훈훈한 느낌을 주면서 기모가 보풀 일어나는재질도 아니고 먼지도 없어서 너무 좋아요. 후드티로 엉덩이감도 가려주고 품도 편하고 입었을 때 착용감 대박입니다.
더군다나 후드티인데 가격도 저렴하고 무료배송이고 가성비가
아주 끝내줍니다.",Free
NCY2Dfoc,상위 20%,22.01.21,FREE,백메란지,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,45.0,44,"이거 저 그레이 주문하고 반해버려서 3벌 더 주문하는겁니다.
질 좋고 안에 기모가 훈훈한 느낌을 주면서 기모가 보풀 일어나는재질도 아니고 먼지도 없어서 너무 좋아요. 후드티로 엉덩이감도 가려주고 품도 편하고 입었을 때 착용감 대박입니다.
더군다나 후드티인데 가격도 저렴하고 무료배송이고 가성비가
아주 끝내줍니다.",Free
fl6X08A3,,22.01.05,FREE,백메란지,생각보다 커요,아주 만족해요,화면과 비슷해요,154.0,42.0,44,살까말까 고민하고 있다면 꼭 사셔야 해요. 세상 따뜻하고 포근하고 넘 조아요. 마감도 깔끔하게 잘 되어있는 편이고 다른 기모 후드랑은 다르게 도톰해서 믿고 사도 되는 제품이에요! 고민하지 말고 지르세요!,Free
LOAAb8qQ,,22.01.01,FREE,크림,정사이즈예요,보통이에요,화면과 비슷해요,163.0,55.0,55,아이보리 바지랑 같이 샀는데 이거 너무 제가 원하던 후드핏이에요!! 너무 오버사이즈도 아니고 너무 달라붙는것도 아니고 딱 중간!! 그리고 모자도 커서 얼굴이 크더라도 눈까지 덮을 수 있는 크기!! 너무너무 마음에 들어요!! 다음에 다른 색도 재구매할까싶어요😆,Free
3eGJ0Dhm,,21.11.25,FREE,라이트네이비,정사이즈예요,보통이에요,화면보다 어두워요,,,,처음 받고 그냥 봤을 때는 생각보다 얇은 것 같았는데 입어보니까 부들부들하고 따뜻할 것 같네요 기모라서 내부가 부들부들한 게 제일 맘에 들고 카메라로 찍은 색은 칙칙하게 나왔는데 실제 색상은 모델 분이 입고 있는 색과 거의 흡사합니다 아주 살짝 어두운 느낌? 거의 차이 없는 것 같아요,Free
0yCmkcY2,,21.11.19,FREE,라이트네이비,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,54.0,55,와... 후기에서 칭찬하는거 반신반의하면서 주문했는데 퀄리티 대만족이요!!! 옷이 이렇게 크다고???? 하면서 입었는데 너무 내몸에 찰떡인건 좀 충격적이었지만 길이며 색감이며 재질이며 모두 합격 드리겠습니다!! 다들 꼭 주문하세요!!!!,Free
EZlisRsE,,21.10.20,FREE,그레이,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,57.0,66,언니가간다에서 후드티사고 잘입었던 기억이 있어서 이번에 사봤는데 역시나 너무 좋네요 사이즈도 딱이예요 너무작지도않고 아빠옷입은것처럼 너무크지도 않고 이쁜핏이예영 또 안감 기모부분 넘 보들해서 촉감도 굿입니당,Free
1sXWvRhA,,21.02.17,FREE,레드와인,정사이즈예요,아주 만족해요,화면보다 어두워요,165.0,55.0,55,"제가살땐 14100이었는데 들어가는철이라 조금 더 싸졌네요
지금 세장갖고있어요 오렌지 블랙 와인(동생은 블루)
퀄도 나쁘지않고 핏이 너무맘에들어서 자꾸사여

와인색은 화면보다 약간 어두운? 팥죽색에 가까워요
저는 더 붉은색일줄 알았는데 그래도 뭐 괜찮아요

오렌지색 다시내주시면 안될까요 ㅠㅠㅠ 너무 쨍한오렌지라 맘에들었는데 지금 갖고있는게 너무오래돼서 ㅠㅠㅠ",Free
D5RTwTtq,,20.11.27,FREE,그레이,생각보다 커요,보통이에요,화면과 비슷해요,166.0,45.0,44,"이 가격에 퀄리티 완전 괜찮아요 배송도 빠르고!
적당한 오버핏에 후드도 크고 기모도 따땃합니당
아직 안 빨아봐서 줄어들고 그런 건 모르겠는데 이 가격에 정말 괜찮아요 추천 ! 색깔별로 더 사고 싶네용",Free
ksPbJtYX,,20.11.08,FREE,크림,정사이즈예요,보통이에요,화면과 비슷해요,161.0,56.0,55,"옷 어깨선 때문에 부해보이고 핏도 그저 그럼 ㅠ
근데 그냥 싼 가격에 한 철 입는다 생각하면 입을만해요! 후기보면 거의 학생들이 대부분이라 학생들 패치가 되어서 후기가 좋던데 성인이 입기엔 너무 싸보여서 ㅠㅠㅠ 공부할때나 집앞 마트갈때 입기 괜찮아용
도움되시라고 사진 몇장찍우봣어요! 저는 돈 더주고 질 좋은거 살래욬ㅋㅋㅋㅋ",Free
Lb2yOg7E,,20.11.05,FREE,그레이,정사이즈예요,보통이에요,화면과 비슷해요,166.0,70.0,77,후드티를 좋아해서 여러군데 찾다보다가 좋은 질감의 후드티를 발견했어요!!! 색상도 나온거처럼 똑같구 착용감도 나쁘지 않아요~~ 평상시 77입는데 엉덩이를 살짝 가려줘서 좋아요~~ 기장도 나쁘지 않구 전반적으로 괜찮아요~ 그리구 배송도 빨리 와서 좋았어요~~,Free
Lb2yOg7E,,20.11.05,FREE,블랙,정사이즈예요,보통이에요,화면과 비슷해요,166.0,70.0,77,후드티를 좋아해서 여러군데 찾다보다가 좋은 질감의 후드티를 발견했어요!!! 색상도 나온거처럼 똑같구 착용감도 나쁘지 않아요~~ 평상시 77입는데 엉덩이를 살짝 가려줘서 좋아요~~ 기장도 나쁘지 않구 전반적으로 괜찮아요~~,Free
AgQJyNSa,상위 30%,20.10.31,FREE,그레이,정사이즈예요,아주 만족해요,화면과 비슷해요,168.0,55.0,66,"너무 부들부들하고 진짜 너무 좋아용 ㅎㅎㅎㅎ 남색 사고 싶었는데 품절이라 회색 샄ㅅ어요ㅠㅠㅠ남색 언제 재입고 되나요???남색 재입고 되면 또 살 겁니당 완전 만족!!!우리엄마도 탐내하시네요!!!!진짜 너무 좋아 핏도 좋고 가격도 저렴하고 기모도 부들부들하고
옷 입으면 막 기분이 좋아집니다♡",Free
6ybDCVBZ,,20.10.29,FREE,베이지,생각보다 커요,보통이에요,화면과 비슷해요,150.0,40.0,44,"키 150정도인데 너무 컸어요ㅠㅠ그래서 건조기 2번 돌렸는데 어느정도 괜찮은것 같아요 퀄리티도 괜찮은것 같고요 아래사진중 첫번째가 건조기 돌리기 전이고 두번째가 건조기 돌리고 난 후입니다 사이즈 참고하세요!!
+오늘 입고 나갔는데 기모빠짐이 너무 많았어요..바지가 원래 먼지가 잘 묻은 편이긴 한데 너무 많이 묻어서..빨래를 아직 안해서 그런걸수도..3번째 사진이 기모붙은 사진입니다..2시간정도 입었어요",Free
56**,,20.10.28,FREE,블랙,생각보다 커요,보통이에요,화면과 비슷해요,158.0,45.0,44,"먼지가 너무 많이 묻어 있네요
때어낸게 이정도;;
키가 작아서 좀 큰 느낌이 있어서
160이면 딱 이쁠듯 
후드 끈 길이가 원래 이렇게 긴가?
무슨 주머니 까지 내려와요;;;
심지어 양쪽 다
그래도 건조기 돌려서 크기 줄여 입어야지...
기모는 꽤 들어있고 옷이 가벼워요
그래서 모자때문에 뒤로 넘어가요",Free
