아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
내옷장은아직비워있다,상위 5%,24.10.15,[기모] 피치 기모 콤비 후디_화이트멜란지,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163.0,54,55,복닥복닥하니 받자마자 맘에 들어서 남자친구한테도 자랑했습니다 ㅎㅎ 남친이 극T에 안어울리는거나 안이쁜건 바로 말하는데 이거는 보자마자 잘어울리네~ 하면서 맘에 들어했습니다!! 오늘 입었는데 아우터 없이 9시 야근 후 퇴근 별로 춥지 않았어요!! 기모도 두껍게 들어있는데 뚱뚱해보이지 않아서 만족해요. 팔 길이가 길어서 불편할 수 있는데 저는 손등을 가리는 길이로 잘 입고 다니기도 하고 귀욤하게 다니려면 팔이 긴거는 필수입니다 ㅎㅎ,Free
rrP0Hjfo,상위 10%,24.12.16,[기모] 오트밀FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,57,55,"아니?!?!?! 장바구니에 담아만 두다가 후드티 하나 사고 싶어서 가격 만만하길래 이거 쥬문했는데요 웬걸??? 진짜 퀄리티 미쳤어요 일단 택배 뜯자마자 놀람,, 내가 이만원 후반대로 산거 맞나.? 비싼 코트도 아니고 후드티인데 옷걸이에 드라이클리닝비닐같은것도 씌워져있고,, 옷도 기모인데 양면 기모인지 안쪽은 물론 바깥쪽도 보들보들해요 무아무아 처음 접하는 브랜드인데 진짜 첫인상 개좋음,,, 월욜부터 기분 좋네용 햅삐",Free
ejal**,상위 5%,24.12.14,[기모] 오트밀FREE,,생각보다 커요,보통이에요,화면과 비슷해요,152.0,47,44,"디자인은 예쁘고 기모라 진짜 더울정도로 따뜻..!
기장자체는 길지 않아 좋은데 소매가 조금 많이 길어요..ㅎㅎ
디자인과 재질은 괜찮아서 다른 색이나 기모없는 쭈리로 살 의사 있어요!
다만 마감이나 실밥같은데 좀 많아서..ㅎㅎ 정리는 필수입니다.",Free
맥씽,탑리뷰어,24.12.14,[기모] 오트밀FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,65,66,"어깨38~39, 가슴 96, 허리76 평균상의 66반 입는 하비체형입니다!
퀄리티 준수하고 도톰해서 따뜻해요! 그야말로 이상적인 겨울이너ㅠㅜ👍👍 하나만 입어도 요즘날씨(-3도~영상 6도 기준)에 요거 하나 입고 아우터 걸쳐도 괜찮은데 목만 좀 시려서 목폴라나 목도리 하시는거 추천합니다. 저같이 큰 체구도 속에 목폴라 입고 유연하게 잘 입어졌어요 낙낙해요!
따뜻한 오트밀+찐한 네이비 배색이라 다른옷이랑 매치하기도 편하구요 시보리가 단단해서 핏 정돈하기 수월해요. 어깨선이 어정쩡하게 내려와있으면 더 부해보이는데 요 후드티 확실하게 어깨선이 내려와있어서 부해보임이 적어요. 후드도 탄탄하고 주머니도 크고 속까지 기모더라구요! 손넣으면 뜨뜻합니다! 아방~한 핏 너무 귀엽고 기모특성상 잔털이 좀 빠져서 세탁은 한번 했어요. 줄어드는거 없이 여전히 탄탄해요. 다른색도 탐날만큼 개인적으로 만족도 최상의 후드입니다 요즘 이것만 입어요ㅠㅋㅋ 고민하지마시구 질러보셔요!",Free
팩트요뎡,상위 10%,24.12.09,[쭈리] 오트밀FREE,,정사이즈예요,보통이에요,화면과 비슷해요,154.0,47,44,"블프에 편하게 입으려고 구매했습니당
가격대비 대만족..!!!
제 키에 후드티를 입으면 
바로 잼미니가 되어버리지만..ㅜㅋ

 -핏
153기준 기장 딱 적당하구요
키큰분은 크롭이 되어버릴지두..
모자는 다른후기에 크다고하던데 그건아닌거같아유..

-색감&재질
흰검이 자잘하게 섞여있어서 오히려 싼티가 안나는거같아요! 누런끼가 심하진않아요 사진만저래룡
히터때문에 기모없는거 샀는데 마감도 괜찮고 
보풀도 잘 안생길거같아요!!",Free
Winterjjju,상위 15%,24.11.29,[기모] 오트밀FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,157.0,46,55,"색상은 사진과 동일해요! 

키가 작은 편이라 시보리는 잡아주면서 아방한 핏을 좋아하는데 딱 원하는 핏이어서 너무 만족해요! 입었을때 딱 엉댕이 1/3 덮는정도였어요
처음 옷 꺼냈을때는 무거운가?했는데 전혀 안무겁고 가벼워요 기모로 했는데 너무 만족하구요! 
배송도 빨랐고 색감도 너무 마음에 들어요",Free
XNnYaxAY,상위 10%,24.11.28,[기모] 오트밀FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,156.0,53,55,"핏 아주 마음에 들어요
아이폰으로 촬영한거라 눈으로 안보이는 먼지가 붙은게 티가나네요:)
팔부분 시보리도 적당하고 모자핏 이정도면 괜찮아요
앞에서 봤을때 핏이 진짜 이쁜거 같아요
상세페이지 모델샷이랑 똑같다고 보시면 돼고
ㅠㅠ아 제가 주문실수로 한개는 쭈리원단으로 시켜서 반품처리하고 다시 기모원단으로 시켰는데
너무 만족스러워서 제대로 주문안한 저를 혼내고싶네요..
해지면 또 사고싶은 후디니까요..계속 판매해주심 좋겠네요 아 그리고 기모라고 해서 엄청 두껍거나 한건 아닙니당그냥 폭닥한정도ㅎㅎㅎ부드럽고 좋아요
후회안하실듯합니당",Free
변주의,상위 5%,24.11.25,[기모] 오트밀FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,167.0,57,,"두껍한 느낌이고 딱 원하던 촉감.. 부들부들하고 
제가 상체가 좀 긴편이라서 기장이 불편하지 않을까 싶었는데 생각보다 길이감 괜찮았어요
근데 가슴이 많이 크신분들이 입으면 더 짧아질것같아요
차렷자세하면 살짝 어깡이되는거같긴한데 원래 제가 어깨가 넓은편이기도 해서 🥲 집중해서 보는거 아니면 신경1도 안쓰이는 느낌이긴합니다!
요새입기 좋아용",Free
효한,탑리뷰어,24.11.24,[쭈리] 오트밀FREE,,정사이즈예요,아주 만족해요,화면보다 어두워요,173.0,63,66,"이염된것처럼 독특하게 멜란지그레이 색상이랑 섞인 원단이라 회색빛도는 오트밀색상이에요! 쭈리인데 두껍지않은 봄가을용이고 탄탄합니당 상의66, 키173기준 팔들었을때랑 내렸을때 기장감 참고하시라고 사진올려용! 모자가 살짝 무게감있고 썼을때 널널해서 진짜 예쁩니다ㅜㅜ 네이비 배색도 신의한수... 너무 맘에 들어요",Free
so0o_,상위 5%,24.11.22,[기모] 오트밀FREE,,정사이즈예요,아주 만족해요,화면과 비슷해요,163.0,49,44,대만족 너무너무 만족스러워요... 기모버전 너무 부드럽고 크롭이라 짧은 아우터나 패팅안에 입기 너무 좋아요 ㅠ 재질도 좋고 잘 산거같아요 ㅠㅠㅠㅠ 최고최고 적당한 오버핏이에요!! 예뻐요,Free
