아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
hyew******,상위 25%,24.12.04,진그레이,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,158,51,44,"158 기준 허리 선까지 오고 들면 꽤나 보입니다
품 좋고 모자 크고 넉넉하니 핏 예쁘게 나옵니다
색이 생각한 색과 좀 다르지만 그래도 너무 예뻐요
근데 안에서 먼지가 계속 떨어져요..ㅎㅎ
아 ㅠㅠ 안에 검정티 입지 머세요. 진짜 난리납니다.
단독으로 입거나 흰티 입으세용
먼지 떨어지는 거 빼면 완벽한데ㅠㅠ",Free
관리하졔,탑리뷰어,24.12.04,진그레이,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,161,48,55,폭닥폭닥 너무 따뜻하고 귀여워용🫶🏻 근데 밑단 시보리가 좀 어정쩡하긴 합니당😅 확실히 짱짱하게 잡아주는 것도 아니고 크롭기장이라 저 밑단에 시선이 좀 가는 편인데 약간 어정쩡한 것 같아융ㅠ.ㅠ 그치만 모자도 낙낙하고 핏도 아방하고 부드러워서 다른 색깔도 소장하고 싶어용👍🏻 소매가 많이 길어서 돌돌 접거나 말아서 기모 보이게 입어도 귀엽고 예쁠 것 같습니당 오늘 입고 나갔는데 너무 잘 어울린다고 차려입었을 때보다 예쁜 것 같다는 소리 들었어요🤣 최고최고 ♡,Free
9KVMagNo,상위 10%,24.11.28,진소라,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,168,50,55,브라운 스커트에 입으려고 구매했는데 생각보다 안어울리는 것 같기도 하고 어울리는 것 같기도 하고 ㅋㅋ 사진은 잘 나올 것 같네용 !! 기모는 생각한 만큼 좋은 퀄은 아니지만.. 이 가격에 이정도면 괜찮은 것 같아요 ! 잘 입겠습니당,Free
Zqj1H3RO,상위 5%,24.11.04,네이비,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,168,59,66,막 짧지않은 후드라 너무좋네요 배꼽나오는 크롭이면 내리느라 정신없는데 적당히 딱 ! 황금라인이예요 기모도 톡톡하고 하나만 입고나갔는데 더울만큼 톡톡하구요 컬러 찐하고 모자크고 상체가 여리여리 해보여서 더더 만족이네요 하나씩들 꼭 사보세요,Free
천사반우야,상위 5%,24.10.22,크림,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,167,50,44,"아이폰 14프로 기본카메라로 찍은 사진입니다🤍 퍼스널컬러 봄웜라이트여서 따뜻한 웜한 아이보리 컬러를 구매하고 싶었는데, 크림치즈마켓에 예쁜 색깔에 따뜻한 후드가 나왔다고 해서 바로 구매했습니다! 크림 색상인데 예쁜 바닐라아이스크림 색상이고 입었을 때 핏이 귀엽고 정말 따뜻함이 느껴집니다. 여기에 기모티 입으면 정말 따뜻할 거 같아요! 다른 색상도 구매하고 싶습니다.",Free
wend****,,22.09.20,민트,연핑크,생각보다 커요,아주 만족해요,화면보다 밝아요,160,55,55,"민트랑 연분홍 진짜 색감 최고,,🏄‍♀️🥹
모델사진은 웜한데 상세컷이랑 흡사하고 실물은 생각보다 쿨해요.ᐟ 꽤 쿨한 핑크랑 민트색인데 우유 한방울 들어간 밀키한 색감입니당ㅎㅎ 톤 안타고 다들 잘 입을 수 있을 것 같아요❤︎ 
크치마 제작 처음 사보는데 업뎃당일날 밤 11시 이후에 주문했는데 바로 배송됐고 실밥이나 오염 하자등등 살펴봤는데 없어요♡ 
품은 엄청 커서 평소 66입는 제게도 크고 자칫하면 부해보이긴 하는데 어차피 편하게 입으려던거라 괜찮아요
기장은 160기준으로 딱 골반위에서 끊겨요.ᐟ
소매도 길어서 손등 다 덮고도 손만큼 더 남습니당
겉감 안감 다 부드럽고 폭닥폭닥해서 얼른 추워져서 자주 입고싶어요ㅜㅎㅎ 크롭말고 일반 기장이랑 후드집업도 더 사려구요ᰔᩚ",Free
I741O71A,상위 20%,24.11.24,진그레이,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,159,49,55,"귀여운핏 후드에요~~
적당히 크롭이라 배 가려서 좋아요
청바지나 트레이닝 바지 다 잘 어울릴듯~~
꽤 두툼해서 겨울에 잘 입을 거 같아요
추천합니당!!",Free
dT4SQEwO,상위 25%,25.01.05,진그레이,연핑크,생각보다 커요,보통이에요,화면과 비슷해요,167,57,66,"색깔별로 네장째 구매에요 ㅎㅎ
근데 이번에 받은 옷은 뭐가 묻었는데
지워지질 않네요 기름인거같기도..
그리고 소매쪽에 머리카락 두가닥이 붙어있어서
좀 그렇더라구요ㅠ
옷 재질이나 색상은 가격대비 퀄리티 좋아요",Free
soyu19,탑리뷰어,24.12.19,진그레이,검정,정사이즈예요,아주 만족해요,화면과 비슷해요,163,47,55,"진그레이 블랙 2컬러 구매했고
배송은 진짜.. 오래 기다렸네요 ㅠ
기존 후드들이 박시한 후드 위주로 소장중이여서
숏패딩 안에 입을수가 없어 구매했구요~!
길이가 적당하고 아방한핏이라
맘에 듭니다!!",Free
qP31v6f3,상위 10%,24.11.22,크림,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,155,45,44,큰버전샀는데 좋긴한데 너무커서 크롭버전으로도 하나 장만했습니다 봄웜라에게 크림색상 진짜추천합니다 휘뚜루마뚜라 잘입고있어요 155기준 엉덩이는 못가리고 딱 허리까지옵니다 다만 모자가 좀..개인적으로 큰버전이 더 폭닥폭닥하고 큰것같아요,Free
U1PIorpR,상위 25%,24.11.08,연그레이,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,170,78,88,"밑단이 생각보다 넓어요.
하비라서 허리가 더 쪼이면 예쁠 것 같긴한데,
입을 수록 괜찮은 것 같아요
색은 밝은 우윳빛(?) 회색입니당",Free
