아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
M93tSnYG,상위 20%,23.04.11,다크네이비,,작아요,아주 만족해요,화면과 비슷해요,168,58,55,가격 저렴하고 막 입으려고 산건데 처음에 가오리핏때문에 반품하려고 했어요ㅠ 상의도 짧고 그래서요.. 근데 그냥 가격 싸고 재질 탄탄해서 안고갑니다🥹 저는 이 제품을 추천하고 싶지 않아요,Free
Bini,상위 30%,24.12.24,(기모)그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,153,48,44,탄탄하고 퀄리티 진짜 좋아요!! 기모 완전 빵빵해서 진짜포근하고 따뜻해요. 12월 일본여행할때 아우터로 이것만 입었는데 추울거 예상했는데 괜찮았습당 그정도로 따뜻 했습니다!! 기모안감 털 묻는거 진쩌 싫어하는데 안 묻어요🥹❤️ 재구매할 생각입니다🫶,Free
Dk83BbS6,,24.12.12,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,47,55,"블랙 기모사고 좋아서 그레이도 구매했어요!
근데 옵션에서 기모가 아닌 일반으류 제가 잘못시켜서 기모 없는걸로 잘못시켰지만 여름빼고 다 입을수있으니 활용도가 높을거같아용 !! 진짜 대만족만족! 사이즈도 딱 좋아요 코트안에 입기도 좋고!!!!핏 이쁩니다 너무짧지도않고!!!!",Free
BbG8uwye,상위 5%,24.11.23,그린,,정사이즈예요,별로예요,화면보다 어두워요,158,55,55,"뭔가 후드 쪽의 벙벙한 핏에 비해 아래쪽은 생각보다는 길게 안 내려오는 거 같아요. 살짝 언밸런스한 느낌이 좀 있어서 모델핏처럼 긴 느낌은 안 들어요ㅠㅠ

특히 옆에서 보면 뒤에만 비스듬하게 크롭마냥 깡충 올라가있어서 추천은 못 할 거 같습니다😢",Free
PTIVV88C,상위 30%,24.11.03,다크네이비,,생각보다 커요,아주 만족해요,화면과 비슷해요,160,45,44,저한테 소매가 조금 긴데 그래도 마음에 들어요! 모자가 커서 핏은 예쁜데 또 그거 때문에 옷이 조금씩 뒤로 넘어가요.. 그래서 주머도 기울어져서 중요한거는 못 넣겠더라구요ㅠ 그래도 전반적으로 만족하면서 잘 입고 있습니다~! 모자가 예뻐서 겨울엔 코트랑 레이어드 해서 입으려구요,Free
U9r8GHvi,,24.10.31,그린,,정사이즈예요,아주 만족해요,화면보다 밝아요,166,58,66,"분홍 파우치는 색감잡으려고 올려둔건데... 그래도 비슷하진않네요,,
같은제품 세개째입니다. 
생각한색이 전혀아니구 이런 색은 처음사보는데 손이 많이 갈지 걱정되지만 일단 너무너무 예뻐요!
회색 네이비색은 너덜해질때까지 입었습니다ㅎ",Free
zzin*****,상위 20%,24.10.30,오트밀,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,53,55,"후드 집업 하나 갖고 싶었는데
너무 예쁜 색깔로 구입하게 되었습니다
기모 옵션을 깜박했지만 더 자주 입기엔 없는것도 괜찮은것같고요
소매길이나 전반적인 색깔 너무 좋아요

처음 받자마자 세탁 후에 건조기를 돌려서 
밑이 조금 쭈글해졌지만ㅜㅜ 입는데 문제 없습니다 

편해서 자주 입게 되어요",Free
XnH8U1ER,상위 25%,24.10.30,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,70,88,"키160 몸무게 72키로
짧뚱이라서 
상의가 너무 길면 더 돼지같아보이는데
길이도 딱! 품도 딱! 입니다
완젼 찰떡이예요

깔별로 다 쟁여야할것같아요

제발 같은 원단으로
트레이닝 바지 세트도 만들어주세요~♡",Free
XnH8U1ER,상위 25%,24.10.30,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,70,88,"키160 몸무게 72키로
짧뚱이라서 
상의가 너무 길면 더 돼지같아보이는데
길이도 딱! 품도 딱! 입니다
완젼 찰떡이예요

깔별로 다 쟁여야할것같아요

제발 같은 원단으로
트레이닝 바지 세트도 만들어주세요~~",Free
YatgljOW,,24.10.18,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,158,63,55,안녕하세요 저는 그냥 평범한 대학생이구요 교복템으로 입을 후드집업을 찾고있었는데 여기가 완전 집업 맛집 마감이 깔끔하고 옷도 탄탄해서 좋아요~✌️,Free
호롤로로,상위 5%,23.12.20,(기모)그레이,,생각보다 커요,보통이에요,화면과 비슷해요,164,49,55,피치기모는 아니긴한데 생각보다 얇은? 엄청 두꺼운 기모는 아니었어요 루즈핏인지 아방한 느낌나는 건 아니고 진짜 편안하게 캐주얼한 느낌의 집업! 안쪽 기모 털이라 해야하나 먼지라 해야하나 그거 빠짐이 생각보다 심해서 겉에 입은 코트에 좀 많이 묻어나더라고요 이거만 좀 정리해서 입으면 더 좋을 것 같아요 그외에 마감이나 안쪽의 박음질 등등은 너무 완벽해요 슬로우앤드의 팬이 되어가는 중이예요~!,Free
QPisspH8,상위 10%,23.12.05,(기모)그레이,,생각보다 커요,아주 만족해요,화면과 비슷해요,158,48,55,일단 소재 뷰들뷰등.. 겉소재가 뷰드러워요! 이거 기모없는 그린이랑 블랙 크림도 있는데 기모그레이보다 약간 빳빳? 한 느낌인데 이건 보들보들해요! 밑에 쪼이는게 앖어사 통이 커보이는데 그래도 안에 레이어드해서 입으니까 괜찮을꺼같아여! 슬앤 역시👍,Free
9tkhQlxx,상위 5%,23.09.07,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,48,55,"이름대로 탄탄핏 입니다.
160기준 길이는 저 정도에요 소재도 탄탄해서 좋고 소매 시보리 부분이 짧고 아래 시보리 또한 쪼이지않아서 늘어남 없이 오래 입을 수 있을거 같아요.
저렴해서 샀던 후드 점퍼와 비교하니 확실히 퀄이 달라요 후드 끈 , 소재 , 후드 크기 , 지퍼 등등 제품 소개에서 쓰신거 만큼 고려한 부분이 많은게 느껴져요 항상 슬앤 쇼핑은 성공적 입니다. 퀄 좋고 배송도 빠르고 포장도 깔끔해서 자주 애용해요.",Free
pxq5J0iC,,23.04.08,그레이,,정사이즈예요,보통이에요,화면과 비슷해요,158,50,55,후드집업 최곱니다!! 키가 158에 51키로인데요! 길이감이 살짝 짧은 느낌이 있긴 하지만 딱 좋아요! 많이 두껍지는 않아서 요즘에 잘 입고 다니고 있어요!! 얇은 패딩에 이너로 입기에도 좋고 너무 예쁘게 잘 나왔네요ㅎㅎㅎ 모자도 큼지막하니 예뻐요ㅎㅎ,Free
fRMCQGyv,,23.03.24,오트밀,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,55,55,생각보다 품이 방방하고 넉넉해요. 그래서 그런지 정면에서는 괜찮은데 측면에서 보면 쫌 항아리 같기도 해요. 팔 시보리가 특이하게 짧긴한데 저는 팔 걷어 입을 게 아니라서 괜찮았어요. 적당히 도톰해서 지금같은 날씨에 딱 입기 좋은 것 같아요~,Free
lhyj****,상위 10%,23.03.12,그린,,정사이즈예요,별로예요,화면과 비슷해요,163,59,66,제가 이 후드집업 너무너무 잘 입었었는데 잃어버리게 되어서 다시 주문을 했습니다. 그런데 옷을 뜯어보니 지퍼가 좀 휘어있길래 입으면 티 많이 안나겠지 싶어서 그냥 뒀다가 나가는 날에 입어봤더니 생각보다 휜게 많이 보여서 좀 바보같이 보이더라구요.. 그래서 결국은 못입고 나가고 나갔다와서 상품 불량으로 교환문의를 넣었는데 슬앤측에서 이게 수작업이 아니라 기계작업 옷이라 수평수직이 일정하지 않을 수 있다면서 불량 상품이 아니라고 하더라구요. 슬앤에서 옷 많이 시키고 잘 입고 있는 옷들도 많은데 이번 일은 좀 실망이네요.. 기계작업이라 수평수직이 안맞는건 슬앤측에서 옷을 검수하실 때 불량품으로 분류했어야 하는거 아닌가 생각합니다.,Free
alei******,,23.02.07,오트밀,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,47,55,"딱 만져보고 호옹? 딱 입어보고 오홍홍홍💛 이랬어요.
키 160/46kg 기준 사진대로 오고(엉덩이는 중간정도 가려지는) 밑부분이 모아지는 부분 없이 일자로 예쁘게 떨어져요.
지금 날씨에는 레이어드해서 입을 수 있고 봄가을 그리고 에어컨 밑에서 입을 수 있는, 적당히 가볍지만 또 마냥 가볍지만 않은, 안정되고 폭신한 느낌입니다.",Free
jNSB9GfS,상위 10%,22.12.30,(기모)블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,161,53,55,"세미루즈핏이에요! 아방하고 귀여워요. 소재도 탄탄해요! 쉽게 늘어질것 같은 소재가 아니라서 마음에 들어요~
단, 처음 착용했을 때 기모가 좀 묻어나와요ㅠ 돌돌이 한번 밀고 입어야할 것 같아요.",Free
kqcnT9Q0,,22.11.12,(기모)그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,58,66,아방한 핏에 넉넉하고 지퍼도 잘 작동해서 맘에 들어요! 조금 짧긴 한데 요새 다 이러니까 감안하고 입어야쥬 ㅎㅎ 넘 보들보들해서 좋아요!! 바지는 이번에 나온 투웨이 추리닝인데 이것도 강추에요ㅠㅠㅠ 이렇게 세트로 입으니까 넘 잘어울여요,Free
hyes*****,상위 25%,22.11.11,(기모)그레이,,생각보다 커요,보통이에요,화면과 비슷해요,159,54,66,"기모 푹신푹신?하다구 하셔서 (때마침 양기모 후드 필요했어서) 한치의 망설임없이 구매했는데 생각보다는 얇았어요ㅜㅠㅜ
양기모는 아닌거 알았지만..
그냥 보통 브랜드 후드에 얇게 깔린 기모느낌??
오른쪽 오트밀이 기존 기모없는 버전입니다!
반팔입고 위에 걸쳤는데 9도 날씨에는 추웠어요!
패딩 안에 입기는 좋을것 같은데 단독으로는 그닥 포근한 느낌은 안들었네용..!
대신.. 기모가 두껍지 않게 들어서인지, 핏은 전이랑 비슷하고 크게 달라지지않았어요!
참고해주세요 :)",Free
PkrPNWpG,,22.11.02,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,52,55,소매 시보리가 일반적인 후드집업과 다르게 여유있게 처리되어 있어서 좋아요. 기장감 품 다 딱 적당한 요즘 옷 느낌. 생각보다 얇아서 조금만 더 두꺼웠으면 좋겠다 싶은데 가을에 아우터로 입고 겨울에 이너로 입기엔 적당할거같네요.,Free
f4NPb8R2,,22.10.17,소프트블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,164,59,55,"처음에 초록 주문했다가 새로운 색상 추가된 거 보고 하나 더 구매했어요. 
봄웜라이트인데 초록이 너무 예뻐보여서 주문했다가 색상 안맞아서 실패했네요. 
초록은 엄마 줬고 하늘색 진짜 색감 너무 예뻐서 잘 입고 있어요. 
후드가 커서 좋고 기장 딱 좋고 소매도 좋고 퀄리티 다 마음에 들어오!!",Free
YEN,상위 20%,24.11.27,다크네이비,,정사이즈예요,아주 만족해요,화면과 비슷해요,156,55,66,"가격대비 매우 우수한 
정말 말그대로 탄탄핏 웰메이드 후드집업입니다!
한개정도 소장하고있으면 든든할템이라 강추드립니다!
핏도 너무 예뻐요!",Free
clin*****,,24.10.20,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"만만하게 입을 후드집업 필요해서 샀어요 바로배송은 아니어서 시간이 조금 걸리긴 했지만 가격대비 넘나 만족입니다ㅠ 배송온 날부터 거의매일입어용 
약간 가오리핏인데 불편하진 않아요
고민하시는분들 ~ 가격대비 훌륭하니 얼른 겟하세용!!",Free
X4hXPVH9,,24.10.14,다크네이비,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,핏 아방해서 너무 마음에 들어요 !! 후드도 크고 탄탄하고 기장도 너무 길지도 않고 짧지도 않아서 너무 좋아요 ㅎㅎ 다른 컬러도 사고싶어서 지금 고민중이에요 ㅠㅠ 너무 마음에 들어서 거의 매일 입고있어요 ㅎㅎ 그리고 주머니 입구가 막 크지 않아서 좋아요 !! 속은 큰데 입구는 적당히 좁은 고런 느낌입니당,Free
hyes*****,상위 25%,24.10.12,다크네이비,,정사이즈예요,아주 만족해요,화면과 비슷해요,159,59,66,"블랙이랑 닼네이비 엄청 고민했는데 블랙은 코디는 쉬우나 온세상 먼지 다 끌어들일것 같기도 하고... 무엇보다 난 성질이 급해서 빨리 받아야 속이 시원한데 블랙은 직진배송에 해당 없길래ㅋ 걍 맘편히 다크네이비삼
아무데나 편하게 입기 이쁨!",Free
eRC7uuPe,상위 10%,24.10.09,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"슬앤 제작상품중 제일 가성비 좋은 제품같아요
처음에 나왔을때 남색 사서 지금까지 잘 입고 있습니다
회색 후드집업도 하나 있으면 편할거같아서 구입했구 요것도 잘 입고 있어요
소매 시보리가 짱짱하지 않아서 오히려 편해요
손씻을때 잠***걷을때 늘어날 걱정 없어 좋습니당
158기준 골반에 걸칩니다 길이도 딱 좋아요",Free
Qel8ry6E,,24.03.07,(기모)그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,48,44,"재질 탄탄하고 진짜 데일리로 입기
넘 좋을 후드에요..! 완전 오버핏은 아니고
요즘 유행하는 기장이에요
이제 날 풀리면 이것만 툭 걸치고 나가면 딱일듯~",Free
Lzr5m63d,,24.01.30,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,165,60,66,"기본 후드티로 봄에 정말 잘 입을 것 같습니다. 옷이 편해서 항상 손이 가게 되는 브랜드에요. 가격 대비 좋은 것 같고, 세탁도 편합니다. 다른 컬러로 재구매 예정입니다.",Free
uS19aY9X,상위 5%,25.01.01,그레이,,생각보다 커요,아주 만족해요,화면과 비슷해요,155,52,55,"그린색 선구매 후 그레이로ㅠ재구매 하였급니다.
여기저기 받쳐입기 좋아서 자주 애용하고ㅠ있어요 ㅎㅎ
후기를 늦게 작성해서 그럿지만 검정색도 삿습니다..ㅎㅎ 사진은 검정이에여!!",Free
uS19aY9X,상위 5%,24.12.23,블랙,,생각보다 커요,아주 만족해요,화면과 비슷해요,155,52,55,"슬앤에서 이 후드 세개째에요. 회색, 초록색, 검정색 구매 했습니다!
핏, 질, 지퍼 다 좋아서 여기저기 받쳐입기 너무 좋고 기장이 저한테는 딱이예요!",Free
BV0LUWfm,,24.12.14,(기모)그레이,,생각보다 커요,보통이에요,화면과 비슷해요,157,50,55,너무 짧은 크롭은 아니라서 부담스럽지 않게 입을 수 있네요. 후드가 큰편이고 사이즈도 넉넉해요. 아쉬운 점이 잇다면 후드에 달린 끈이 엄청 길고 지퍼가 두개이면 좋겠네요.,Free
skAihlUL,,24.12.03,오트밀,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,59,66,"색도 마음에 들고 옷재질도 좋아요
단지 기장이 긴옷일줄알았는데 길지는않아요
짪은것도 아니여서 입기로햇어요
그것외에는 편하게 잘입을것같아요.",Free
2zGeoFOW,상위 10%,24.11.30,(기모)그레이,,정사이즈예요,보통이에요,화면과 비슷해요,156,53,55,다른 마감 퀄리티는 좋은데 안쪽 마감 퀄리티가 조금 아쉬워서 별 하나 뺐어요 그래도 디자인도 패턴도 다 마음에 들어요 기모도 너무 좋구요,Free
TCcX8Kqh,상위 30%,24.11.23,(기모)그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,164,60,55,"후드가 생각보다 더 도톰하고 따뜻해서 요즘 입기 좋을것 같아요! 외투안에 입기에 길이도 적당한것 같습니당
무엇보다 핏이 정말 귀엽네용 굿굿",Free
9zPiEOTN,상위 10%,24.11.22,그레이,,생각보다 커요,아주 만족해요,화면과 비슷해요,160,48,55,크롭인듯 크롭아닌듯한 기장과 널널한 품의 소매가 아방한 핏을 내주는데 이 핏이 개인적으로 너무 취향이예요! 휘뚤마뚤 템으로 낼부터 부지런히 입어볼까합니다🤍,Free
gh10***,,24.11.13,(기모)블랙,,생각보다 커요,보통이에요,화면과 비슷해요,160,48,55,"생각보다 길이는 조금 짧고 통이 엄청 커요! 
안에 껴입긴 좋은데 단독으로는 부해보여요 
손목 시보리 부분이 짧고 얇아서 마음에 들어요 ◡̎ !",Free
gh10***,,24.11.13,(기모)그레이,,생각보다 커요,보통이에요,화면과 비슷해요,160,48,55,"생각보다 길이는 조금 짧고 통이 엄청 커요! 
안에 껴입긴 좋은데 단독으로는 부해보여요 
손목 시보리 부분이 짧고 얇아서 마음에 들어요 ◡̎ !!",Free
928E9CIy,상위 20%,24.11.11,(기모)블랙,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,허리에 밑단이 널널해서 아방해보이는 핏이 너무 이쁜 후드집업이에요! 기모도 톡톡해서 여행가서도 잘 입구 추울때 딱이네요 다른 색상도 사려구요!,Free
4IUxp6Md,,24.11.11,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,165,52,55,고민 오래했는데 그냥 빨리 살 걸 그랬어요 완전 만족스러운 핏이랑 두께감도 좋아서 환절기에 잘 입을 것 같아요 소매가 포인트입니다!!,Free
7s052HH2,,24.11.07,그레이,,정사이즈예요,보통이에요,화면과 비슷해요,,,,"음... 생각보다 약간 실망스러웠어요
밑단에 시보리가 없으니까 좀 붕뜨고
모자때문에 무거워서 앞쪽이 자꾸 들리는데 길이도 짧아서 핏이 애매,...",Free
WmCmjTuU,상위 15%,24.10.29,(기모)다크네이비,,정사이즈예요,보통이에요,화면과 비슷해요,164,50,55,진한 네이비색이라 촌스럽지 않고 맘에 들어요. 기본이랑 기모 중에 고민하다가 겨울이라 기모로 했는데 따뜻하고 좋네요. 다만 기모라 그런지 옷에 묻어나는 건 어쩔 수 없어요.,Free
xnPnsgKY,상위 5%,24.10.28,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,157,47,55,안감이 부드럽네요 예전 원단보다 두툼하고 부드러워서 기모는 아니어도 따뜻하게 입을 수 있는 것 같아요 겨울에도 안에 두꺼운거 입어도 될것같아요 품이 여유로워 편하게 입어지네요,Free
U9J6BJyF,,24.10.26,다크네이비,,생각보다 커요,보통이에요,화면과 비슷해요,170,61,66,"편하게 입을 수있어요!
엉덩이 덮지 않는 기장감이고 네이비색이에요
너무 무겁지도 않고 너무 얇지도 않은 적당한 두께감이야서 요새 딱 입기 좋습니다",Free
vx90fn8t,상위 20%,24.10.25,오트밀,,정사이즈예요,아주 만족해요,화면과 비슷해요,160,51,66,후드집업 찾다가 급하게 구매했는데 길이감도 적당하고 부담스럽지 않게 입을 수 있는 재질이어서 좋았습니다. 색도 밝은편인데 너무 밝지만?은 않아서 만족합니다:),Free
sjki******,,24.10.19,오트밀,,정사이즈예요,아주 만족해요,화면과 비슷해요,167,50,44,진짜 너무 만족해요.. 받자마자 탄탄한게 느껴졌고 길이도 제 키에 그렇게 짧지않아서 딱 좋아요!!! 빠른 시일안에 다른컬러로 재구매할예정입니다 고민하시는분들 바로 사세요 그냥 ㅠㅠ,Free
HNdyKyYR,,24.09.07,다크네이비,,생각보다 커요,보통이에요,화면과 비슷해요,154,44,44,저번에 블랙 샀는데 퀄리티 너무 만족해서 다크네이비로 재구매했어요 ! 특히 저 지퍼 부분 처음에는 뻑뻑한데 너무 예쁘지 않나요 ㅠㅠ,Free
xUmq0fGM,,24.10.18,그린,,정사이즈예요,보통이에요,화면과 비슷해요,158,55,66,사진보다 따뜻한 색감이에요! 오버핏을 즐겨입는데 이 후드집업은 품은 넉넉하지만 길이는 좀 짧은편이었어요,Free
HarV5q7N,,24.04.25,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,151,42,44,"후드집업같은 기본템이 의외로 성공하기 힘든데 여러모로 아주 만족한제품이에요!!!
너무 길지않아서 다리가 길어보이고 요즘같은 날씨에 가볍게 걸칠수있구요! 상세컷에 설명되어있듯 그냥 쭈리원단이 아니라 고급진 쭈리원단이라 탄탄하고 맨살에도 까끌거림없이 아주 좋아요ㅎㅎ 컬러별로 소장하고 싶어욤!!",Free
5PiH3wMp,,24.04.08,그레이,,생각보다 커요,아주 만족해요,화면과 비슷해요,150,50,66,기모없는 버전으로 샀는데 안쪽면이 부드러워서 살에 닿아도 안까슬해요 아방하게 맞아서 핏 예뻐요 모자가 두툼하고 무거워서 옷이 좀 뒤로 자빠지긴하는데 그러는대로 또 핏이 이쁜거 같아서 좋네요,Free
PQOaInf1,,24.03.28,그레이,,정사이즈예요,보통이에요,화면과 비슷해요,159,50,55,뭔가 아쉬워요 퀄리티 좋다고 해서 기대를 많이 해서 그런지.. 딱 받아서 소재 봤을 때부터 브랜드 퀄리티에는 못 미치네요 크롭한 핏이랑 모자 큰 건 맘에 드는데 4만원 퀄리티는 아닌 것 같아요 그리고 자연스럽게 풀어 입었을 때 모자가 무거워서 그런지 안에 잘 뒤집어져서 하얀 쭈리 부분이 너무 많이 보이는 느낌,Free
cbsTuJk5,,24.02.21,오트밀,,정사이즈예요,아주 만족해요,화면과 비슷해요,165,58,66,"어깨 라인과 안감이 너무 마음에 들어 바로 구매했어요
후드집업들 보면 테리느낌 안감이라 별로였는데 안감 보들보들하고 마감 탄탄해요! 길이도 너무 길지 않고 핏도 적당히 여유있어서 좋습니다",Free
xrazvudG,상위 20%,24.01.21,그레이,,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,원래 블랙/그린 사서 입었는데 둘다 뽕빠지게 입고 그레이 추가로 구매했어요 ! 진짜 웰메이드입니다 ~ 원단 너무 좋고 지퍼도 부드러워서 끼임없이 잘 입어져요 ! 블랙 좀 더 입다가 블랙만 다시 재구매할거에요 !,Free
wXLNujK2,상위 25%,23.11.26,그레이,,생각보다 커요,아주 만족해요,화면과 비슷해요,167,61,66,"생각보다 루즈한 핏이에요
대신 편하게는 입을 수 있을것 같고 다른분들 말씀하신대로 후드가 큰데 대신 이쁘긴 하네요.
질 좋고 자크도 좋아요 !",Free
xPWA8osx,,23.11.22,(기모)그레이,,생각보다 커요,별로예요,화면과 비슷해요,162,62,55,"핏에 몰빵한 후드!
시보리가 약간 저렴한 느낌이긴한데 
핏이 넘 맘에들어요. 
지퍼 색때문에 다른색이 좀 꺼려지는데 그래도 다른색도 탐나네용",Free
