아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
uFRDkDAm,,22.01.26,그레이,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,162,50,55,이 가격대 후드티 사면 기모가 얇게 들어있는 경우가 많은데 이건 기모가 빵빵하게 들어있어서 도톰해서 입었을때 핏도 너무 예쁘고 진짜 따뜻해용 ㅜㅜ 진짜 요즘 이것만 입어여 기본템에 퀄리티까지 좋으니까 다들 사세용,Free
ExFoFV13,,22.01.25,메란지,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,150,43,44,"기모로 시켰는데 두꺼워서 따뜻해요
다만 너무 두꺼워서 아우터 입으면 조금 불편하긴 하지만 퀄리티가 .. 👍🏻👍🏻 모자도 기모가 보이면 어떡하나 했는데 마감처리가 대박 
넘 맘에들어서 색깔별로 사고 싶어요 😻😻",Free
AbpKrGhO,,22.01.20,오트밀,기모,정사이즈예요,보통이에요,화면과 비슷해요,158,49,55,"배송이 매우매우... 느렸지만 ㅜㅜ 그래도 따뜻하고 퀄리티 괜찮아요! 다른 버전도 구매할 생각 있어요
키 158정도인데 적당하게 잘 맞아요!
빨면 줄어들 것 같긴한데 .. 지금은 잘맞네요
근데 사실 이게 오트밀 색상인지는 잘 모르겟네요?!
메란지 색상도 있는데 메란지에서 아주살짝 노란끼만 도는 느낌 거의 비슷해요",Free
0xL6oLqz,,21.12.13,블랙,기모,생각보다 커요,보통이에요,화면과 비슷해요,160,50,44,"스턴힙 일반 조거팬츠 구입하고 너무 맘에 들어서 기모 후드티 사봤는데 기모랑 일반쭈리랑 원단이 다른것 같아요ㅜㅜ
색상이 색바랜 블랙이고 부드럽지만 탄탄하지 않아요ㅜㅜ반품하려다 시기 놓쳐서 못했는데 반품할수 있다면 반품하고 싶네요ㅜㅜ 기모사실분들 불랙은 피하세요
누가 한번 빨고 반품한걸 받은 기분이에요
다음에 또 구매할 의향 있지만 기모로는 안살것 같아요",Free
kumi*****,상위 30%,21.12.09,그레이,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,173,56,55,브랜드 후드 사려다가 문구 있는것도 싫고 대부분 남녀공용이라 사이즈가 너무 큰 게 싫어서 못사구있다가 이거 후기가 너무 조아서 주문했는데 가격대비 퀄리티가 진짜 조아요~~ 후드도 짱짱하고 면도 부드러워서 대만족합니다 길이나 폭도 크지 않아서 좋아요,Free
qIIJYfaD,,21.12.06,오트밀,일반,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,팬츠는 일찍 왔는데 그에 비해 후드티는 정말 늦게왔어요 시킨 것도 까먹은😅 짧거나 작을까봐 조금 걱정했는데 잘 맞아서 좋았어요 맨날 오버핏으로 입다가 몸에 딱 맞게 입으니까 덩치도 안 커보이고 좋네용,Free
rntm***,,21.12.03,블랙,기모,정사이즈예요,보통이에요,화면과 비슷해요,152,47,55,"너무너무너무너무 좋아요 ㅠㅠㅠ 요즘에 후드티가 다 오버핏이여서 제 체형에는 너무 맞지않아서 사기가 꺼려졌었는데
이 옷은 적당히 크고 적당이 잘 맞아서 정말 좋아요,,,
기모버전 샀는데 아주 낙낙하고 좋아요,,,
깔별로 쟁이러 갑니다,,,허허 짱좋아요 
단점을 꼽자면 옷을 딱 받았을때 나프탈렌 냄새가 좀 나네요,,,! 이건 밖에 오래 걸어두면 빠질 것 같으니깐 상관없어요!",Free
CUVl6DLS,,21.11.27,그레이,기모,생각보다 커요,아주 만족해요,화면과 비슷해요,163,43,44,"아직 그레이 색상 바지가 안와서 셋뚜쎗뚜로는 못입어 봤지만 같은 사이즈로 3가지 색상 구매했으니 다른 색상이라두 참고하시라구 첨부해여 ㅎㅎㅎㅎ 
밑단 시보리는 안쪽으로 접은 상태입니당
사이즈 낭낭해서 겨울에 안에 이너 꽉꽉입구 입어두 불편함이 없어영",Free
수니수,상위 15%,21.11.25,오트밀,기모,작아요,보통이에요,화면보다 어두워요,166,49,55,"양기모 완전 톡톡해서 따뜻하고 한겨울에 이거 한벌이면 추위 끄떡없겟어요!!!! 색상도 ㅇㅓㅁ청 포근한 컬러감이라 웜톤인 제게 찰떡이구요 
원단도톰해서 그런가 시보리나 그런부분들이 짱짱해서 잘 늘어날거같지도읺아요!!! 조금 아쉬운 점은 조금더 오버한 핏이어ㅅ으면 좋앗을거같아요 마니 오버하면 더귀여율거같은 너낌?? 완전 마음에 들어요 굿굿 세일할때 사서 더 굿굿",Free
aXOOrLza,,21.11.20,오트밀,기모,생각보다 커요,보통이에요,화면과 비슷해요,164,60,55,"어깨라인이 팔 까지 오는 옷들은 다 덩치가 커보이는것같아요 ㅎ 그래두 좀 길들이면 괜찮을거갘아여
이거 주문하면 2~3주 걸린다고 하니깐 참고하세요! 
색도 이쁘고 기모추가하니간 폭닥폭닥 좋아용",Free
aTb05DGE,,21.11.15,오트밀,기모,생각보다 커요,별로예요,화면과 비슷해요,169,52,55,색상 변경됫다더니 다른옷 왓네요 달라요 개대층만든 옷이네요 모자후드 줄 완전 위로 되잇고 옷 엄청웃겨요 멜란지입고 너무만족해서 오트밀 삿는데 왠걸 바지핏 개 똥이고 똑같이 왓겟지 생각하고 받은지 좀 되서 입어봣는데 핏...진짜 짜증이네요 싸니까 걍 롱패딩 이나 입을때 입을라고요 종이랑 비닐 다 버려서 반품도 못햇네여 이렇게 다를꺼라 생각 못햇네요 오트밀 빼시는게 나으실듯 합니다,Free
hFvbPML0,,21.11.07,메란지,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,168,52,55,"그레이랑 천 번 고민하다 멜란지 골랐는데 후회없이 딱 예쁜 밝은 그레이예요
제 키 기준 후드품이 크지 않은 편입니다 좀만 더 컸음 좋았겠단 생각이 듭니다 아침 조 뛸 깅 용으로 골랐는데 뛰어봐야 알겠지만 만족흐럽습니다",Free
ZHTrVwIu,,21.11.07,그레이,기모,생각보다 커요,아주 만족해요,화면과 비슷해요,155,47,55,"기모 바지랑 같이 주문했는데
후드 맨투맨은 배송 지연되서 
바지 먼저 받고, 맨투맨은 이주넘게 기다린거같아요
다행이도 그동안 날이 많이 안추웠어서 다행이에요ㅋ

기모가 엄청 톡톡해서 진짜 따수울거 같아요
근데 기모에서 먼지가 엄청 많이 떨어지네요..
코 간질

생각보다 핏은 엄청 박시해요
체구가 작은 저는 마동석핏이 되네요ㅋ.ㅋ",Free
msiJV9is,,21.11.05,메란지,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,165,55,44,키 165에 어깨 좁은편 팔 짧은편입니다 제가 팔이 짧고 어깨가 좁다보니 긴팔옷 살 때마다 팔이 너무 길어서 항상 아빠옷 뺏어입은 핏이였는데 여기는 그런게 없이 적당히 딱 맞아요!! 그리고 정말 핏이 짱입니다 그리고 소재가 너무 보들보들 폭신폭신해서 편하고 제 교복이 될 것 같아요... 착용감도 좋고 색상도 화면이랑 비슷하게 이뻐요!! 조거팬츠랑 같이 구매했는데 역시 같이 입으니 너무너무 예뻐요 빨리 입고 나가고싶엉ㅅ!!!,Free
9n0EQGgb,,21.10.29,오트밀,일반,정사이즈예요,보통이에요,화면과 비슷해요,158,50,55,진짜 색상이랑 핏 기장 다 너무 맘에들어요!! 조거팬츠랑 세트로 주문했는데 같이 입으면 넘 예뿌네요 키가 작아서 너무 루즈하고 긴 후드티는 잘 안어울리는데 이건 적당히 루즈핏에 기장이 별로 안길어서 딱인것같아요 맘에듭니당~,Free
콩가루,상위 25%,21.10.28,오트밀,기모,정사이즈예요,보통이에요,화면과 비슷해요,160,50,55,색도 마음에 들고 기모도 부들부들 두툼해서 따뜻해요! 손목 시보리도 짱짱해서 아방한 핏이 잘 나옵니다! 처음에 냄새가 좀 심하긴 해요 오트밀 색깔 너무 밝지도 어둡지도 않게 예뻐요 잘 입겠습니다!,Free
nLRQGwfC,,21.10.09,블랙,일반,생각보다 커요,보통이에요,화면과 비슷해요,164,53,55,무난하게 입으려고 위아래 검정색 세트로 샀습니다! 제 키에 알맞게 약간의 오버핏이라 좋고요 다만 아쉬운 점은 안에 동글동글한 실뭉치?가 계속 떨어져서 옷 입고 벗고 하는데 자주 떨어집니다ㅠㅠ 그래도 무난템이라 만족하고 입고있어요! 최고!,Free
27LA62qK,상위 25%,24.03.26,오트밀,일반,정사이즈예요,별로예요,화면과 비슷해요,160,60,66,색상도 원하던거도 기장도 핏도 다 괜찮은데 정말 최악인게 안감이 없어서 그런지 피부에 닿는쪽 면이 사포같아요..그래서 자주 못 입을거라 예상됩니다..,Free
TzrW9fqT,,23.09.18,블랙 (Black),Free,생각보다 커요,아주 만족해요,화면과 비슷해요,155,46,55,거울이 좀 드러움; 생각보다 더 크긴 했는데 어차피 오버핏으로 입을 생각이어서 괜찮음 그레이도 샀는데 되게 편하고 쌈 퀄리티도 좋음,Free
Pkqg2IWC,,23.10.20,그레이 (Gray),Free,생각보다 커요,아주 만족해요,화면과 비슷해요,162,46,55,"예뻐요 
컬러감도 좋고 무엇보다 엄청 편합니다!! 
날씨가 이제 조금 쌀쌀해져서 이제 딱 입기 좋은 날씨에 이 제품을 알게 되어서 좋았어요 

편하게 많이 입고 다닐거 같아서 교복이 될 예정입니다 ㅎㅎ",Free
YAECmMHg,상위 10%,22.02.05,메란지,기모,정사이즈예요,보통이에요,화면과 비슷해요,162,48,44,"기장이나 색깔, 기모까지 제가 원하던 후드에 가까워서 엄청 좋은데 가장 큰 단점이 있다면;;털날림이 너무 심해요 진짜 요근래 샀던 옷 중에 가장가장 심한 거 같아요. 입기 전 털 정리 한 10번은 하고 입어야해요. 그 외에 배송이나 다른 건 다 맘에 듭니다.",Free
Uez634d9,상위 15%,22.01.04,오트밀,기모,생각보다 커요,보통이에요,화면과 비슷해요,163,50,55,"기모가 폭닥하니 입고나가면 진짜 따수운데 아쉬움점은 첨에 입엇을때 기모털이 왕창 빠져서 레깅스 위에 입엇엇는데 레깅스에 털이 다붙어서 좀 당황했어요 
그치만 시보리도 짱짱하고 겨울에 휘뚜루마뚜루 입기 딱이욥!",Free
zteeyu,,21.11.13,그레이,기모,정사이즈예요,보통이에요,화면과 비슷해요,158,45,44,완전 오버핏 후드를 원해서 샀는데 생각보다 막 그렇진 않고 그냥 몸보다 좀 큰 정도? 여서 처음엔 불편했는데 몇 번 입으니까 편해지더라고요 기모도 부들부들해서 따뜻하게 잘 입을 거 같아요!,Free
6_30**,,23.12.03,블랙,양기모,생각보다 커요,보통이에요,화면과 비슷해요,160,47,44,"생각보다 크긴한데 어느정도 오버핏으로 입으면 되니까 이뻐요! 기모 따뜻해서 좋구요, 검정색인만큼 실같은거 묻는 건 감안해야하는 거 같아요ㅠ",Free
v2IeSwJX,상위 15%,23.11.01,블랙,양기모,정사이즈예요,보통이에요,화면과 비슷해요,168,53,55,남자친구사줬는데 너뮤 따뜻하고 부드렂고 좋아보여서 저도 겟했어요 먼지마니붙는건 유일한 단점 너무좋아요 제 겨울 휘뚜루마뚜루템 캠핑갈때도 앞에 마실갈때도 출근할때도 입을예정 ㅎ,Free
yeaa**,,23.09.14,그레이 (Gray),Free,정사이즈예요,보통이에요,화면과 비슷해요,157,48,55,저렴하게 세일하길래 사봤는데 생각보다 재질이 좋아서 놀랐어용ㅎㅎ 입기 전 세탁-건조기 해서 그런가 소매기장이 저한테 딱 이쁘게 긴 기장이에요 팔 긴 분들은 애매하실 것 같아여,Free
ngWN2JCZ,,23.09.10,블랙 (Black),Free,정사이즈예요,보통이에요,화면과 비슷해요,161,53,55,퀄리티랑 좋고 모자도 크고 생각보다 얇지도 않아서 좋은데 검정색 옷감부스러기(?)가 너무 떨어져서.. 입을때 안쪽옷에 다 붙어서 그건 좀 별로였어요ㅜㅜ 그래서 바로 세탁..,Free
M3SpBPHQ,,23.09.05,오트밀 (Oatmeal),Free,정사이즈예요,보통이에요,화면과 비슷해요,158,54,66,입었을때 기장이 완전 길지도 않고 자칫 잘못하면 부해보일 수 있는 오버핏도 아니라 만족합니다!! 색도 예쁘고 가격대비 좋은 것 같아요!,Free
5DpVzvTR,,23.08.31,오트밀 (Oatmeal),Free,정사이즈예요,보통이에요,화면과 비슷해요,164,49,55,"직진배송이라 배송 엄청 빨랐고
세일 중에 잘 샀어요.
가격대비 만족스럽고 여기저기 편하게 입을 것 같아요.
무엇보다 핏도 넘 예쁘네요",Free
F6HqRFmj,,23.04.16,메란지 (Melange),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160,48,44,"엄청 만족합니당 색깔도 예뻐요
그리고 진짜 무난 기본 후드티라서 편하게 자주 입고다닐 수 있어용!!!
크기도 딱 적당하고 팔은 접어서 입었어요",Free
jxBRj4HS,,23.02.03,오트밀,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,155,44,44,"배송은 늦었지만 교복처럼 입고입어요
기모 들어서 따뜻하고 좋아요 후기에 빨고 나면 길이 준다고 해서 걱정됐는데 찬물에 울세탁으로 돌리니까 안줄어든거 같아요!!",Free
8CKEKiOP,,22.12.16,그레이,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,전에 오트밀컬러 구매했는데 재질이 좋아서 그레이로 재구매했어요 이번에도 아주 만족스러운 핏이랑 재질이라서 컬러별로 구매하고싶네요 ㅎㅎ,Free
Kn4OdZMt,,22.12.07,오트밀,기모,정사이즈예요,보통이에요,화면과 비슷해요,163,50,55,화면 그대로이고 셋업으로 입으면 괜찮아요 근데 단독으로 입었을 때 예쁜지는 잘 모르겠어요 ..ㅎ 기모는 두툼해서 따뜻하고 겉에 소재도 부드러워요,Free
FZZwWoSa,,22.12.03,메란지,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"좋은 가격에 구입했는데 가격대비 너무 퀄리티 좋아요!
색상도 화면이랑 같고 사이즈도 적당해요
네이비 맨투맨 맘에 들어서 후드도 구입했는데 너무 만족합니다!",Free
eunb******,상위 5%,22.11.29,그레이,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,162,52,44,따뜻하고 두껍고 좋아요 약간 부해보이기는 하는데 그래도 두께 생각하면 감안할 만해요 회색은 딱 흔히 많은 그레이라 어디든지 입기 좋아요,Free
cnXPpo9N,,22.11.28,그레이,일반,정사이즈예요,보통이에요,화면과 비슷해요,,,,그냥 기본 회색 츄링닝이라서 여기저기 편하게 입고 다니기 좋아요 배송도 빨리오고 포장 상태 좋았어요 근데 안에 면이 부들부들 편한 옷은 아니예요,Free
gnjSGQpn,,22.11.18,아이보리 (Ivory),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158,45,44,기모도 두껍고 핏도 예쁘고 무엇보다 색상이 노란 기 없는 화이트라 너무 만족해요! 너무 어벙하지도 않고 슬림핏도 아니라서 딱 좋네요~,Free
HeNHAI5N,,22.11.16,오트밀,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,166,51,55,"기모제품으로 주문했는데 정말 부드럽고 따듯하고 너무 좋아요!!
다른 색도 구매하고싶어요
처음엔 먼지가 많이 나오는건 어쩔 수 없는건가봐여~",Free
MQoiNfns,상위 15%,22.10.24,오트밀,Free,정사이즈예요,보통이에요,화면과 비슷해요,160,50,55,너무 오버핏은 저한테 잘 안 어울리는데 이건 사이즈 딱 적당해서 좋네요 모자도 안 무거워서 좋아요 안에 기모도 부드럽고 좀 더 추워지면 편하게 자주 입고 다닐 것 같아요,Free
GUaUp77P,,22.10.01,블랙,일반,생각보다 커요,보통이에요,화면과 비슷해요,168,60,77,"돈에 비해 퀄이 좋은건지는 모르겠음
옷은 넉넉하게 큰 느낌
배송은 다른 옷들이랑 비슷하게 왔음
공장냄새가 안났기 때문에 바로 입어도 무관할듯
색상은 그냥 검은색",Free
dbal****,상위 15%,22.01.24,블랙,기모,정사이즈예요,보통이에요,화면과 비슷해요,159,46,44,사진이 야간모드가 켜져서 엄청 밝게 나왔는데 쇼핑몰 사진이랑 똑같은 블랙이고 사이즈 적당하고 뜨뜻하니 좋아요 근데 안에 흰티 입으면 검정색 먼지 잔뜩 묻어요 ㅠ,Free
9SI3TlJP,,22.01.18,그레이,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,162,60,66,"진.. 짱진짜 오래기다렸어요.. ㅋㅋㅋ
바지는 건조기 돌리니까 매늬 짧아졌어요
퀄리티는 정말 좋아서 배송만 빠르다고 하면 깔별로 더 사겟어여ㅠㅠ",Free
t7zkusOA,,22.01.05,메란지,기모,정사이즈예요,보통이에요,화면과 비슷해요,161,53,66,팬츠 구매하고 퀄 좋아서 상의까지 셋트로 샀어용 역시나 포근하구 좋아요ㅎㅎ 근데 시보리 부분이랑 나머지 면부분 색이 조금 달라요..ㅎ 그것만 빼면 배송도 옷도 만족입니다,Free
dust*****,상위 30%,21.12.30,오트밀,기모,정사이즈예요,아주 만족해요,화면과 비슷해요,160,56,66,색상이 안 담겨요 ㅠ... 이거보다 좀 노란데 저는 핏도 색감도 에 들어용 ㅎㅎ 1월 7일까지 배송 지연된다고 했는데 갑자기 빨리 왔어욥!.. 감사해요! 추운 겨울 잘 보내겠습니당,Free
