아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
나연,상위 5%,24.10.08,(25)PINK,M_090,정사이즈예요,아주 만족해요,화면과 비슷해요,159.0,47,44,"핑크와 네이비 패치 조합으로 너무 예쁘고 안에 얇은 기모가 있어서 요즘 같이 날씨 걸쳐 입고 나가기 좋아요.
저는 넉넉하게 입고 싶어서 m으로 주문했는데, 너무 짧지도 않고 딱 좋았어요. 또 투웨이 지퍼라서 다양하게 연출할 수 있어서 좋아요. 
저처럼 화이트 롱원피스에 매치해서 입어도 좋고 다양한 코디로 활용하기도 좋아요.
브랜드로부 터 별도 제품 제공 받아 작성한 리뷰입니다.",M_090
ZaB4NKTT,,24.02.26,(19)BLACK,M_090,정사이즈예요,아주 만족해요,화면과 비슷해요,157.0,54,55,"좀 널널하게 입고 싶어서 M으로 구매했어요
상체가 짧은 편이고 157 기준 골반까지 오네용
크롭이 과하지 않아서 너무 좋고 다리가 길어보여요
쌔까만 검은색이고, 면이 탄탄해서 넘 좋네용 ㅋㅋㅎ",M_090
J2vNkK2d,상위 15%,24.12.08,(39)IVORY,L_095,생각보다 커요,아주 만족해요,화면과 비슷해요,163.0,49,44,"이런 기본적인 디자인의 후드집업 계속 찾다가 후아유에서 득템~
라지 샀는데 엄청 크지 않고 넉넉하고 편하게 입기 좋아요
문제는 면티 입으면 속의 재질이 옷에 붙어서 안떨어집니다.. ㅠ",L_095
유우우,,24.10.26,(39)IVORY,S_085,정사이즈예요,아주 만족해요,화면과 비슷해요,166.0,55,55,"166/55

>사이즈, 컬러<
-S사이즈 기준, 총기장은 치골 정도까지
-안에 맨투맨 등 두꺼운 이너X, 얇은 니트까지O
-노란끼 없는 새하얀 화이트 컬러
-후드 크기 적당 (너무 크지도 작지도 않음)

>장점<
-안감 얇은 기모가 부드러움
-시보리 짱짱해서 늘어짐 없을 듯한 짱짱한 시보리
-전체적으로 좋은 퀄리티 (마감과 원단)
-투웨이 지퍼라 편리함
-주머니 입구 시보리 디테일

>단점<
-뻑뻑한 금속 지퍼",S_085
4r6zjB9e,탑리뷰어,24.10.25,(39)IVORY,S_085,정사이즈예요,아주 만족해요,화면과 비슷해요,154.0,42,44,"계절감
기모가 맞긴한데 옷자체가 꽤 얇아서 진짜 잠깐 입을수잇고 추운가을부터는 못입겟어요 ㅜㅜ 
얇아서 속옷 검정이니까 바로비치더라구용
이옷 기모없는걸로 작년에 사입엇엇는데 오히려 그옷이 좀더 따뜻할수도 잇을것같은…? 이왕 기모든거 좀더 따뜻하게 만들엇으면 좋앗을것같아요 😭😭

색상
피뷰하얀편이라 누런아이보리는 안맞는데 다행히 누렇진않고 적당히 화사한 아이보리색이엿어요!
때탈색상이긴한데 그래도 밝은옷이 좋아요!

길이는 길어서 수선해야할것같고 세탁후 줄어들면 리뷰수정할게요~~전에 기모없는 옷은 재봉선 불량인거모르고 구매확정햇엇는데 다행히 이옷은 재봉선정상😌",S_085
성잠이,상위 25%,24.02.27,(39)IVORY,M_090,정사이즈예요,아주 만족해요,화면과 비슷해요,168.0,55,55,"다가오는 봄에 잘 입어질 것 같아요
기모원단 아닌데도 탄탄해요
168/58 기준 m사이즈 낙낙해요 s해도 됐을 듯
길이는 딱 골반 걸치네요
밑부분 시보리가 더 잡아주면 좋을텐데 !
상품을 제공받아 솔직하게 작성한 후기입니다",M_090
시크릿주주,,24.10.06,(59)NAVY,M_090,정사이즈예요,아주 만족해요,화면과 비슷해요,163.0,58,55,"[직원리뷰]
얇은 기모가 있는데 지금 날찌에 겉옷으로 입기 딱 좋아요. 부들부들하니 질도 좋네용 길이가 크롭만큼 짧지 않아서 막 입기도 좋고 핏이 예뻐요
• 브랜드로부터 제품을 제공 받아 작성했습니다.",M_090
jioeoe,탑리뷰어,24.10.02,(59)NAVY,L_095,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"네이비 색상과 화이트 패치 조합이 너무 예쁘고 소매부분에 레터링 포인트까지 넘 예쁜 후드집업이에요! 안에 약기모로 되어있어서 쌀쌀한 아침과 저녁에 입고다니기 좋을꺼같구 저는 오버핏 느낌으로 입고싶어서 라지를 선택했는데 기장감이 넘 좋았어요💙 저처럼 치마랑 매치해도 좋고 바지랑 입기도 좋구 유용하게 코디해서 입을꺼같아요 🤍🤍 

*브랜드로부터 별도 제품 제공 받아 작성한 리뷰입니다.",L_095
OAmgyvqh,상위 5%,24.10.02,(59)NAVY,S_085,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"[직원리뷰]
크롭 기장이지만 너무 짧지 않고 적당해서 정말 만족스러워요. 보통 후드 집업은 오버핏으로 입는 경우가 많았는데, 이 제품은 제 체형에 딱 맞아 마음에 듭니다.

도톰한 기모 안감이 들어가 있어 따뜻하면서도 지나치게 두껍지 않아 편안하게 착용할 수 있어요. 이너로 니트를 함께 입어도 답답함 없이 여유로웠습니다.

모자도 도톰하고, 시보리가 탄탄해서 전체적으로 깔끔한 핏을 유지해 줍니다. 투웨이 지퍼가 있어 앉았을 때 밑단이 답답하지 않다는 점도 장점이에요.

겨울에는 아우터 안에 이너로 활용하고, 가을과 봄에는 단독으로 입기 좋은 제품입니다!

*브랜드로부터 별도로 제품을 제공받아 작성한 리뷰입니다.",S_085
ijLdavkt,상위 20%,24.10.01,(59)NAVY,M_090,정사이즈예요,아주 만족해요,화면과 비슷해요,170.0,57,55,"[직원리뷰]
역시 후드집업 맛집 후아유👏🏻👏🏻
너무 짧지않고 예쁘게 떨어지는 기장이라서 비율이 좋아보여요! 그리고 탄탄한 기모로 요즘 날씨에 휘뚜루마뚜루 템으로 딱입니다👍 컬러가 다 예뻐서 구매 전에 고민 많이 했는데 네이비 너무 예쁘네용💕 한 치수 작게 해서 핏하게 입어도 예쁠 것 같고 아예 크게 해서 박시하게 걸쳐도 예쁠 것 같아요! 그래서 다른 컬러도 깔별로 쟁이러갑니다🏃‍♀️🏃‍♀️

*브랜드로부터 제품 제공 받아 작성한 리뷰입니다",M_090
