아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
릴슈슈,상위 5%,24.12.20,멜란지그레이,,생각보다 커요,아주 만족해요,화면과 비슷해요,162,45,44,"역시 슬앤 제작은 믿고사는데
이걸 왜 이제야 샀나 싶을만큼 퀄리티좋아요
일단 엄청 톡톡하고 안에 기모도 꽉차있어요
하단 시보리가 짧은게 마음에 들어서 구매햇는데
역시나 아방하면서 디자인 엄청 귀엽고요
소매 렌토 자수로고도 넘 깔끔해요
뮤트블루랑 그레이랑 고민햇는데 그레이는
솔직히 교복템이라 잘산거같고 뮤트블루 하나 더
사야겠어요 
-
후드는 후기들처럼 엄청큰데 와 모양이 너무 예쁨
후드 옹졸하게 작은것들보다 백만배는
마음에들고요! 후디 모양이 봉긋 잘 올라와서
머플러 한것처럼 목주변 바람도 막아줌
-
제가 체격이 작아서 그런지
저한테는 전체적으로 좀 큰 느낌인데
워낙 오버핏 좋아해서 오히려좋아..❤️
-
예쁜 멜란지그레이라 갖고있는 팬츠들과 
다 잘어울리고요 얼마나 뜨시냐면
아직 영상이라그런지 이위에 패딩입었더니
더울정도입미다🤭
아방하게 귀여운데 적당한 기장감의
휘뚜루마뚜루템 찾으신다면 더이상 고민하지마십셩
퀄리티 넘좋음!",Free
duwl****,상위 5%,24.12.17,오트밀,,정사이즈예요,아주 만족해요,화면과 비슷해요,161,52,55,후디는 손이 잘 안가서 안사다가 갑자기 땡겨서 사봤습니당 슬앤 렌토 시리즈 좋아하기도 하고 양기모 조아해서 삿는데 왜 이제샀나 좀 후회되네요 ㅠ 후드 큰데도 가벼워서 목 안쫄려서(?) 좋아욬ㅋㅋ 이너 일부러 까망이 입었는데 아방핏 넘 폭닥하니 귀엽네여ㅠ 딴색도 사고싶어여,Free
sshh**,상위 10%,24.12.03,딥버건디,,정사이즈예요,아주 만족해요,화면과 비슷해요,152,50,55,"배송진짜 빠르네요.
너무 맘에 들어요.
기모도 톡톡하니 두껍고 부드러운데
옷이 무겁지는 않고
여유있는핏이라 입으니까 편하고
귀엽네요. 다른 컬러도 구매하려구요.
옷이 퀄리티가 상당히 좋네요.",Free
nt3TbihZ,상위 20%,24.11.13,베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,162,53,55,"소매끝 밑단 동그란 느낌으로 넘 귀엽네요.
길이나 품도 크거나 작은 느낌 없이 딱 좋아요.
양기모라고해서 묵직할 줄 알았는데
폭닥하긴하지만 무겁거나 둔하지 않아서 은근히 가볍고 따뜻해요.
목부분은 조이지 않으면서 살짝 가려줘서 안에 이너 꼭 안 입어줘도 편하게 입을 수 있을 것 같아요.",Free
vleiWChK,상위 5%,24.11.11,매트차콜,,생각보다 커요,아주 만족해요,화면보다 밝아요,158,45,44,"첨엔 색상이 잘못 온 줄...알고
다시 봤는데 아닌..차콜이라기보단
무드 브라운이 더 맞는 것 같음!!😅
핏👍🏻👍🏻착용감👍🏻👍🏻🫶🏻
생각했던 색감은 아니지만 그래도
다른것들은 다 맘에들아요^^",Free
qOPHaEhx,상위 10%,24.12.10,매트차콜,,정사이즈예요,보통이에요,화면과 비슷해요,162,53,55,색을 고민했는데 색깔별로 다 있는 친구가 차콜을 강추해서 차콜을 구매했습니다 색이 진하고 이뻐서 생각했던 오트밀이나 그레이보다 더 맘이 들었어요~! 포근하니 잘 입겠습니다 다른 색상도 구매하고 싶어요!,Free
kvvce3OF,상위 15%,24.11.28,멜란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,161,,55,안에 많이 껴있고 입어본건데도 넉넉하니 잘 들아가고 펑퍼짐하게 안보여서 좋은거같아요 다만 허리쪽을 잡아주는 느낌은 못받아서 안에 아무것도 안입으면 추울거같은데 그래도 가볍고 넉넉해서 자주 입을거같아용 모자도 넉넉하고 힘있어서 썼을때 안불편하고 좋네용,Free
MKRPcLwi,상위 30%,24.12.22,매트차콜,,생각보다 커요,아주 만족해요,화면과 비슷해요,160,55,55,"여유있는 핏입니다. 기모라 도톰하고요 기장도 너무 길지도 짧지도 않아 딱 좋네요 가을용 점퍼 안에 레이어드용으로 샀는데 딱입니다. 
배송도 빠르고 품질도 좋고 가성비 대박입니다",Free
Z3JIEe9z,상위 10%,24.11.26,베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,53,66,갱장히 기엽고 이뿝니다 퀄리티 미쳐따리 도톰 보드랍 폭닥 따숩해용ㅎ 길이는 엉덩이안덮어용! 막짧은건아님ㅎㅎ 나에겐 딱좋은길이엿음 아 모자 크고탄탄하니 이뿜!!!,Free
hyes*****,상위 25%,24.11.06,베이비핑크,,정사이즈예요,아주 만족해요,화면보다 어두워요,159,60,66,"색상만 보고 샀는데 색감은 정말 이쁨!
근데 좀 가라앉는 느낌이 아니고 앞으로 튀어나와서 부해보이는??게 있어용 양기모재질이라 그 특유의 텁텁해보이는게 있는듯",Free
Bdq3JnAS,,24.01.21,베이비핑크,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,컬러는 제 생각보다 연한 핑크에요 그래서 더 마음에 들었어요 소매 시보리도 단은 좁고 통은 넓어서 귀욤 뽀짝입니다 후드에 끈이 없는것두 맘에 들어요 양기모라서 겉도 부들부들 넘나리 만족합니다 ㅡ제기준 딸기우유보다 옅은 톤 다운된 이쁜 베이비 핑꾸 입니다,Free
jane36,,23.12.12,멜란지그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,58,55,"집에 있는 그레이 트레이닝바지랑 입으니까 딱 맞아요! 색감도 포근한 그레이라 이뿌고 기모 안감이라 따뜻해용!
근데 배부분이 살짝떠서 안에 이너 입고 입으면 될것 같아요~",Free
Um5CeCwx,상위 5%,25.01.12,뮤트블루,,생각보다 커요,아주 만족해요,화면과 비슷해요,158,44,44,핏이 은근 안좋은 리뷰가 많아서 고민하다가 샀는데 저한테는 넘 찰떡이었어요. 키가 작아서 후드티 긴거 안좋아하는데 이정도면 크롭도 아니고 적당히 잘 입을 정도? 뮤트블루 샀다가 이뻐서 핑크색도 샀는데 핑크가 훨씬 예뻐요…. 웜톤에게 어울리는 베이비핑크색. 여쿨라색은 아닌거 같아요. 노란끼 한방울 있어서 . 뭣보다 건조기 돌렸는데 줄어듬이 없어서 제일 좋네요.,Free
Um5CeCwx,상위 5%,25.01.12,베이비핑크,,생각보다 커요,보통이에요,화면보다 어두워요,158,44,44,모자가 너무 크다는 후기가 많아서 고민 많이 하다가 그래도 짧은 시보리가 너무 취저라 아른거려서 사봤는데 .. 저는 오히려 입으면 곰탱이 되는 아방함이 넘 맘에 들어요. 시보리가 짧아서 안으로 말리면서 동그랗게 되는데 그게 짱귀엽고 모자가 좀 크긴 한데 부피에 비해 가볍고 다른 후드티에 비하면 어깨에 잘 안착되어서 목이 졸리지는 않네요 . 맘에 들어서 핑크색도 샀어요,Free
ahwl******,상위 5%,25.01.11,뮤트블루,,생각보다 커요,아주 만족해요,화면과 비슷해요,150,40,44,색도 너무 예쁘게 잘 빠졌고 부들부들해요 제가 체구가 작아서 크긴 하지만 이것도 나름대로 좋아요 다른 후드티랑 다르게 밴드가 다 짧고 헐렁해서 거의 없는 수준이라 뭔가 조이는 거 싫어하시는 분들은 더 좋아하실 것 같아요,Free
ahwl******,상위 5%,25.01.11,베이비핑크,,생각보다 커요,아주 만족해요,화면과 비슷해요,150,40,44,색도 너무 예쁘게 잘 빠졌고 부들부들해요 제가 체구가 작아서 크긴 하지만 이것도 나름대로 좋아요 다른 후드티랑 다르게 밴드가 다 짧고 헐렁해서 거의 없는 수준이라 뭔가 조이는 거 싫어하시는 분들은 더 좋아하실 것 같아요,Free
