아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
38**,,24.02.03,뮤트블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,61,66,"어깨 넓고 상체 통통한 편이에요 뮤트블루 컬러 보자마자 예뻐서 바로 구매했어요! 배송도 빠르고 좋았어요 중요한 약속이 있어서 그 전에 받아서 너무 다행이었어요
저한테는 사이즈 작을까봐 고민 했었는데 입어보니 딱 정사이즈 핏이었어요! 팔뚝살 때문에 암홀이 아주 약간 낑기는 정도였어요 넥라인도 너무 파이지 않아서 좋아요 쿨톤분들은 뮤트블루 추천합니다 차분하고 뮤트한 블루 색감이 너무 예뻐요🫶",Free
gi50**,상위 5%,24.12.03,소프트핑크,,정사이즈예요,보통이에요,화면과 비슷해요,154,,,"색감 너~무 예뻐요 웜, 뮤트에게 찰떡이고요 
디자인이나 핏이 흔한듯해 보이지만 묘하게 찾기 어려운 정핏이에요 몇 시간 서치하다 찾은 건데 만족스럽네요 두께도 적당해서 활용도가 높아요💯
대신 밑단이 넥라인처럼 조금 더 탄탄했음 좋겠다는 바람,,",Free
gi50**,상위 5%,24.12.03,오트밀,,정사이즈예요,보통이에요,화면과 비슷해요,154,,,"일단 색감이 이뻐요 베이지 바탕에 그레이 원사 섞인~? 두께도 적당해서 여름 빼고 다 가능할 거 같아요 근데 속옷이 좀 비칩니다
근데 왼쪽은 괜찮은데 오른쪽 겨드랑이에 짬이 생겨요,, 팔뚝 때문에 단독으론 못 입어서 크게 상관은 없을 듯합니다",Free
감귤두더지,,24.11.22,포그민트,,정사이즈예요,아주 만족해요,화면과 비슷해요,158,53,55,"밤부 시리즈는 단언컨데 슬앤에서 가장 잘 산템 중에 하나에요ㅠㅠ
가디건을 정말 잘입고 다녀서 니트도 구매해봤는데 너무 붙지도 헐렁하지도 않은 딱 여리여리해보이는 핏에
쇄골이 정말 예뻐보이는 넥 라인까지 모든게 다 만족스러운 옷입니다
밤부 단종 시키지말고 꾸준히 내주세요 🥹👍👍",Free
JDXRgqGL,상위 15%,24.11.06,오트밀,,정사이즈예요,아주 만족해요,화면과 비슷해요,167,55,55,"생각보다 퀄리티 좋구요!
역시 너무 싼게 아니라 그런지 늘어짐없이 소재가 얇지만 탄탄해요.
단독으로 입어도 예쁘고, 밖에 자켓같은거 걸치면 딱 좋구요.
뷔스티에를 레이어드 해도 예쁩니다!^^)^^",Free
wsn0***,상위 10%,24.04.10,포그민트,,정사이즈예요,아주 만족해요,화면과 비슷해요,158,50,44,"오마이 갓 너무 예뻐여 
핏이 어떤 느낌이냐면 골지 타입 쫀쫀하면서
예빠요 디자인 팔 살 많으신 분들듀 완추 !
다 가려줘용 이거 입고 한강 가서
사진 1000만장 찍어써여 ⭐️⭐️
🌸🌺🌼🌻🪻🌞",Free
bL86fhmb,,23.11.16,포그민트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159,54,55,"이너티로 자주 입는데 소재가 부드러운편은 아니에요! 거슬릴정도로 거칠진 않고 그냥 면티같아요~ 핏도 그냥저냥 괜찮아서 무난하게 입기 좋습니다. 근데 겨드랑이.... 가 쪼끔 통이 작은지,,, 너무 겨드랑이에 닿이는느낌? 이 들고 그쪽부분에 주름이 잘 져요 오히려 그것때문에 부해보이진 않던데 불편한 감이 있긴해요! 입고다니다보면 잊혀져서 이것도 단점이라고 볼 순 없지만 참고는하세요!",Free
07612oeh,,23.05.17,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,167,65,66,"가슴이 좀 있으신 분들은..! 빛 아래에 가면 저정도 비침이 있어서 가슴 모양 보여요 보통 얇은 티 입을때 보이는 정도예요. 목 올라온 옷들 입을 때처럼 아예 안보이지는 않아여(빛이 살에 바로 들어와서..)
넥라인도 깊어서 기본티로 입기 진짜 조하요 ~
세네번 입고 보풀제거 안한 상태로 사진 올립니다.",Free
MkBXFCuk,,23.05.10,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,162,45,55,누런 아이보리일까봐 걱정했는데 하얀색이에요 예뻐요 !! 생각보다 얇아서 속옷만 입으면 다 비쳐요 이너를 입어야해요 바람이 잘 통할거같아요 더운 날에 입어도 괜찮을듯 목부분이 제가 생각한것보다 되게 넓었어요 입을 때 손으로 목 부분 안벌려도 됨 ㅋㅋ 대신 승모근 운동해야할거같아요.... ^-ㅠ,Free
eun12,상위 20%,24.09.25,포그민트,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,54,66,"허얼 색감보고 특이한 색감이라 반신반의해 하며 주문했는데, 사진 그대로입미당 !! 밝은 파스텔톤 상의를 사고싶었는데 너무 튀지도 않고 어둡지도 않은 매력있는 색상이라 완전 만족이에요!! 청바지 보다는 하얀색에 매치할때 확 삽니다👍 다만 재질이 부들부들하지는 않아서 피부 예민하다면 안에 나시 입고 입어야 할거 같아용",Free
