아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
zp0r6g9k,,24.05.07,베이지 Beige,,정사이즈예요,보통이에요,화면과 비슷해요,166,63,55,완전 여리여리핏 통 큰 청바지에 입으면 완전 이뻐용 색깔도 똑같아요 근데 유일한 단점이 너무 안이 비친다는거..? 바지나 치마 절대 못 올려 입을 정도로 비쳐여 사계절용이라 어쩔 수 없지만 ㅜㅜ 다른 색도 살 ㅇ예정,Free
EJ2LMJIi,,23.09.05,스카이블루,FREE,생각보다 커요,보통이에요,화면과 비슷해요,162,63,66,너무너무너무 예뻐요 진짜 완전 성공 엄청 낭낭한 핏을 원했는데 딱 제가찾던 ㅠㅠㅠ 살짝 시스루라서 시원하고 하늘하늘해서 예뻐요 너무ㅠㅠ 라이트그린 사고나서 너무 맘에들어서 블루도 바로 질러버렸어요 ㅋㅋㅋ,Free
BxmVJ2cC,,22.08.17,카키,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,58,66,"나시에 딱 걸치기 좋습니다!
목부분이 넓어서 승모근 있는 사람은 부각되어 보이는 듯
사진으로는 부해보이지만 실제로는 부해보이지 않습니다.
색이 카키색이라 약간 돈 없어 보여요.약간 거지패션 느낌?",Free
hyun***,,22.07.04,딥네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167,53,55,"검정색 사기엔 너무 어두침침..한거 같아서 비슷한 느낌의 네이비를 사봤는데 색 깔끔하니 딱 예뻐요! 요즘같이 실내는 춥고 밖은 더울 때 이런 옷 입기도 좋고 , 손이 많이가는 옷이에요!",Free
BSa84URI,,22.06.17,화이트,,생각보다 커요,보통이에요,화면과 비슷해요,163,75,77,제가 화이트 처돌이라서 진짜 좀 깐깐히 화이트를 보거든용 근데 이색은 조금 노랗긴하지만 단독으로 보면 겁나 새하얘보여서 졸았어요!! 팔뚝 좀 굵어보이는건 어쩔 수 없습니다… 머리내리고 모자쓰고 입으면 분위기 쌉가능,Free
rbhtaGu6,상위 15%,22.06.11,블랙,,생각보다 커요,보통이에요,화면과 비슷해요,171,58,66,"아 너무에뻐요 완전 내스탈.. 구멍이 송송뚫려있어서 비추는건 어쩔수없을것같아오 나시필수
바람불면 구멍으로 바람들어ㅘ서 시원하겠지만 여름엔 더울것같은 소재에요ㅠㅠ 그래도 예쁘니 말다했조 따른색 또 사러감니다~!",Free
tang****,상위 5%,24.09.27,애쉬그레이 Gray,,생각보다 커요,아주 만족해요,화면과 비슷해요,162,58,55,"162/58 기준 헐랭핏이에요!!!
저는 유튜버 우린님 후기 동영상까지 보고 애쉬그레이 선택했습니다! 이런 옷은 울 풀리면 밝은 색상일 때 너무 티나서 중채도 애쉬그레이 강추드려요!!
전체적으로 힘 없고 후들후들합니다~ 가을에 입기 딱 좋아요 훙훙 -w- 
넥라인이 넓어서 승모근 다 드러납니다. 한쪽 오픈숄더로 입어도 괜찮을 거 같아요! 스킨색 톤 속옷 입으면 티 안 나요!
그리고 장점이자 단점은 앞뒤 구분이 없습니다. 만원 후반대인데 이정도 퀄리티면 앵간한 거 같아요! 다만 시착하고 어깨선 부분 잡았다가 올이 드르륵 풀려서 당황했습니다…😅 뜨개인이어서 수습 가능했지; 아니면 이런 경우 없는 비지떡 옷 같으니라고; 하고 집어던졌을 겁니다~!ㅎㅎ 
어쨌든 만족합니다~ -w-",Free
누나,상위 20%,24.09.21,라이트그린 Light green,,생각보다 커요,아주 만족해요,화면과 비슷해요,160,54,55,"사이즈가 생각보다 커요!!!
날다람쥐 핏이 나옵니다
근데 색감이 너무 예쁨
근데 넘무 찰랑거려서 안에 나시를 좀 탄탄한 걸 입어야 할 거 같습니다
저 날 찰랑거리는 나시 입고 입었다가 가슴 신경쓰여서 죽을 뻔 했어요",Free
곰곰생곰,상위 10%,24.09.20,딥네이비 Navy,,정사이즈예요,보통이에요,화면과 비슷해요,160,55,55,"이번 여름에 교복템으로 꽤나 손이 자주 간 옷..

옷이 꽤 길고 커서 좀 여리여리 해보이고 햇빛을 잘 막아줘서 좋습네다ㅎㅎ 
긴팔원숭이라 손 덮는 옷이 많이 없는데
손을 다 덮을 정도로 팔이 길어용
그덕에 좀 여리해보여서 깔별로 여러개 사두고 
돌려입고 싶어요.

근데 생각보다 옷이 두껍고 무거워서 엄청 시원한 편은 아니고 습한 날 입기엔 좀 불편할거 같은..?
그리고 승모근이 꽤나 부각된다는 점...",Free
jbn4f2wk,,24.09.04,소라 Sky blue,,정사이즈예요,아주 만족해요,화면과 비슷해요,165,60,66,"저는 어깨 부자라.. 조금 핏이 덜 예쁘긴 한데
그래도 은근슬쩍 섹시하고 예쁘고 시원합니다 .
목 라인이 가는 분들이 입으면 더 예쁠 것 같아요
저는 저의 우람한 승모근을 자랑할 수 있지만 
가격도합리적이고 잘 입게 되고 손이 가는 옷입니다
그물망 같아서 여기저기 걸리는 건 어쩔 수 없어요 ~.",Free
