아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
happyippo,탑리뷰어,24.12.10,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164,62,66,"• 구매 이유
기존에 핏한 니트들만 많아서 캐쥬얼하고 편하게 입을 수 읶는 니트를 찾던 중 비슷한 디자인 중에 가장 가격도 저렴하고 후기도 괜찮아서 선택했습니당

• 핏
아래쪽에 시보리라고 하나요..? 무튼 허리 쪽을 살짝 잡아주는데 그 부분이 허리에 잡히도록 해서 니트를 약간 방방하게 해보았더니 너무 부해서 그냥 옷이 내려오는만큼 쫙(?) 펴서 입었더니 괜찮았어요 ㅎㅎ 어깨쪽도 각 같은 게 없어서 부해보일 수는 있을 거 같아요
키 164 기준 골반보다 위에까지 내려옵니당

• 디자인
저는 목폴라나 목에 답답하게 올라오는 옷은 안 입는데요 ! 요 니트 목 살짝만 더 좁았어도 장롱행이었어요 ㅎㅎ 다행히 답답하지 않은 정도의 브이넥이라 손이 자주 갑니다
저처럼 목 답답한 옷 절대 안 입는 분들 아마 요 정도는 마지노선으로 봐준다 느낌으로 입으실 수 있을 거예요

• 색상
뽀얀 아이보리 컬러예요 ! 누렇다거나 너무 하얗다거나 그렇지 않고 부담없이 입기좋은 아이보리입니다 :)

• 소재
마지막 사진에 화대샷 있어요 !
보풀이 쉽게 일어나는 재질인지는 잘 모르겠지만 보송보송해요 ㅎ

자주 손이 가고 편하게 입을 수 있으니 가성비템이라 생각합니다 ✨🤍",FREE
AoP7zs5Q,상위 5%,24.10.04,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168,84,88,"옷은 너무 좋으나 문의상담 답변은 성의없습니다
처음 받았을때 짜임이 성긴 긴 자국들이 앞뒤로 여럿 보여서 이게 스팀으로 펴지는건지 아니면 불량인지 모르겠더군요 니트를 잘 몰라서요 그래서 바로 문의했습니다 제가 괜히 손댔다가 불량이면 니트 다림질했다고 안바꿔줄거 같아서요
근데 답변은 일단 업체에 다시 보내면 자신들이 보고 판단하겠다고 합니다 불량이면 교환해주고 아니면 배송비 차감된다네요
만장이나 넘게 팔았다길래 직원들도 어느정도 판단이 가능할줄 알고 믿고 사진찍어 문의한건데 답이 시원찮아서 엄청 고민했습니다 그러다 옷걸이에 걸고 스팀 가장 약하게 해서 직각 방향으로 다리니 자국이 반쯤 없어졌습니다 그래서 불량은 아니구나 싶어서 손세탁 하고나니 성긴자국이 사라졌네요
그냥 세탁하면 된다고 간단히 알려주면 안심할것을 일단 모르겠다 보내봐라 하는거보니 상담직원만큼은 비전문적으로 느껴집니다

아무튼 옷 자체는 손빨래에 거의 손상이 없는거보니 품질이 괜찮습니다 신축성이 좋아서 88까지 입을수 있네요 그치만 조금 더 살찌면 불가능할것 같습니다 비침은 거의 없지만 저는 혹시몰라 이너 입으려고 합니다 촉감은 예민한 피부인데 부드러운 편이고요 컬러가 무척 좋습니다 노리끼리한 웜한 아이보리이고 따뜻한 이미지를 만들어줍니다 다른 컬러도 구매하고 싶은 제품입니다

참고로 스팀쓰신다면 가장 낮은 온도로 쓰시고 다릴때 스팀기로 위아래로 문지르면 안되고 위에서 아래로 쭉 한방향으로 몇회 살짝 다리는 식으로 해야합니다 스팀기로 문지르면 보풀이 일어날수 있으니 한방향으로 살살 다리거나 스팀이 어려우면 그냥 세탁하고 펼쳐 말리는게 나을것 같습니다",FREE
Potato16,,24.02.15,오트밀,XL,정사이즈예요,아주 만족해요,화면보다 어두워요,165,63,66,"오트밀 색상 구입했는데 실물이 사진보다 조금 어두워요.
피부가 많이 예민한 편이라 팔부분이 약간 따가웠지만 재질 자체는 정말 부드러워요!
66사이즈 기준으로 XL 구입하시면 여유있게 입으실 수 있어요! 참고하세요~",XL
귤선생님,,24.01.23,카키브라운,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160,63,66,"핏이 너무 예뻐요 ㅠㅠ
니트가 두껍지 않고 브이넥이라 슬림해보여요
평소 니트만 입으면 더 뚱뚱해보여서 안 입다가 결혼식 때 입으려고 샀는데 정말 맘에 들어서 자주 입을 것 같아요
그리고 너무 얇지도 않고 재질도 부드러워서 싼티 안나요
다른 색으로 하나 더 사고싶어요 ㅠㅠ
자체제작이던데 혹시 많이 입으면 보풀 생길 수도 있으니 제발 품절되지 않고 계속 팔아줬으면 좋겠어요

서울 살고있는데 어제 낮에 주문해서 오늘 낮에 왔네요
어쩜 배송도 빨라
정말 만족해요!!",FREE
rwshFAZx,,24.01.22,코랄핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,54,55,환경을 생각하는 고고싱 칭찬합니다!! 받자마자 촉감 질감 색상 너어우우무 예빠요ㅜㅠㅜ진짜 고고싱 상의는 처음 사는데 신뢰감 상승입니다🤍 추울때는 안에 셔츠 레이어드 해서 입으면 좋을 것 같고요!! 보풀은 세탁해봐야 알 것 같아요ㅠㅠ근데 질 좋아서 다른것보다 덜 할 것 같슴다!,FREE
8bEaVDKt,상위 30%,25.01.11,카키브라운,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,50,55,"두색상 주문해서 받았는데~
후기데로 가격대비 퀄리티도
좋고 사이즈도 좋은데
앞쪽에 자세히 보니 보풀인가 싶었는데
요렇게 올이 풀려져있네요ㅠㅠ
차콜그레이는 올풀린부분이 없는데
이상품 어떻하죠ㅠㅠ
검수를 꼼꼼히해서 보내주셔야했는데
조금 아쉽네요ㅠㅠ
당기면 풀릴것같고~ㅠㅠ
판매자님 교환해주셔야할것같아요
연락바랍니다",FREE
TrfuHrSM,상위 5%,24.12.27,카키브라운,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162,57,66,으아악~~😵‍💫 배송이 넘 오래걸려요~사실 잊고 살았어요~받아보니 인기가 많을만하네요~재질 보드랍고 딱이쁜 적당한 핏에 색감도 넘 이뻐요~🥰보카시 브라운이랄까~브라운니트 계속 실패했는데 완죤 맘에들어요~👍👍다른 색상도 구매하고픈데 또 얼마나 걸릴까~ㅋ 고민스럽네요~😂,FREE
꼬망,상위 1%,24.12.26,차콜네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,53,55,"셔츠 위에 편하게 걸칠 니트 찾다가 저렴해서 구매했어여 ㅎㅎ
소재가 진짜 부드러워서 고급져보여용
두껍지도 않고 주름도 이쁘게 져서 잘입을거같아여
루즈한 핏이라서 안에 이너 입기도 편합니당
좀 네이비에 가까울줄 알았는데 차콜에 가까운 쪽인거같아요 생각보다는 어두웠어요!
크롭기장은 아닌데 그렇다고 긴것도 아닌 골반조금 위정도? 그래서 허리얇고 골반있으신 분들은 애매할것같아요ㅠㅠ
무난무난 휘뚜루마뚜루 니트 사실거면 추천합니당
감촉이 좋아서 자주입을거같아요 ㅎㅎ",FREE
이로운부엉이,상위 5%,24.12.22,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,51,55,"무난한 브이넥입니다!! 제가 피부가 엄청 예민한 편이라 조금만 까끌거려도 못입는데 이 니트는 부드러워서 단독으로도 입을 수 있을 정도였어요 ㅎㅎ 색감도 딱 제가 원하던 그레이입니다!
근데 오버핏 느낌은 아니고 정핏이라서 오버핏으로 입고 싶으신 분들은 사이즈 업 하시면 좋을 것 같아요!",FREE
AnVLiY4z,상위 10%,24.12.17,블랙ver.융기모,FREE,정사이즈예요,보통이에요,화면과 비슷해요,170,55,66,사고 조금 비싼편이라고 생각했는데 융이 너무 도톰하고 따뜻하게 들어 있어서 정말 후회가 없어요. 또 사고 싶어요. 질이 정말 좋습니다. 그리고 무조건 기모 안감 하시면 후회 안 하실 거예요. 추위 많이 타는 사람들은 융기모 안감 정말 추천해요.,FREE
HDDfE3if,,24.12.14,오트밀ver.융기모,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163,72,77,밑에 잠옷 무시해주세요~! 오트밀에서 아이보리로 변경해서 받았는데 아이보리가 인기가 많은 만큼 배송이 좀 오래걸리긴했지만 너무 예뻐요!! 안에 융이 들어가서 옴청 따시고요 융기모도 색상이 다양하게 나왔으면 좋겠어요ㅠㅠㅠ더사고싶어요,FREE
LAVAU,상위 1%,24.12.11,차콜네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168,57,55,네이비랑 엄청 고민하다가 차콜네이비로 골랐는데 받아보니까 딱 동계교복 니트 재질에 검정+네이비+청록 색상이었어요! 최대한 비슷하도록 조정해가면서 사진 찍었는데 올린 사진에서 아주 약간 더 초록한 느낌이 들어갔다고 생각하시면 됩니다! 아주 얇지도 않고 마음에 들어요! 안에 히트택이나 목티 입고 입으면 한겨울에도 이너로 딱 좋을 것 같습니다 :) 되게 차분하고 예쁜 색상에다가 팔 길이도 너무 짧지않게 내려와서 좋았어요!,FREE
bii_nii,상위 1%,24.12.10,스카이그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,151,64,77,"아주아주 좋아하는 니트입니다ㅜㅜ
벌써 네 가지 색상 구매 중인데 고민하다가 스카이그레이 도 예뻐보여서 사버렸어요🤣 그나마 비슷해보이는 색상도 사진으로 첨부해봤습니다!!!
실수로 두 개를 주문했지만,,, 그것도 모르고 왜 두 개지? 선물인가? 싶었던🤣 

이름이랑 너무 찰떡인 색상이에요! 진짜 하늘색이랑 회색이 섞인 느낌이고 뽀용뽀용하게 흰끼 도는 색상이라 넘 예뻐요!!!

평소에 77사이즈 입는데도 편하게 잘 맞아서 너무 좋아요! 브이넥이라 저처럼 목 짧은 사람도 추천합니다😊",FREE
cuddly,상위 5%,24.12.07,아이보리,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163,54,55,"잘못 입으면 약간 부해보일 수 있어서 밑단을 접어입어야 할 것 같아요
재질은 무난합니다.. 처음엔 약간 까슬거리는 느낌이었는데 입을수록 괜찮아져요
약간 얇은 감이 있어서 이너티 입는 거 추천드려요☺️",FREE
sPsqYLRa,상위 25%,24.12.05,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168,75,66,입은 첫날부터 실밥이 술술.. (사진은 각자 다른 방향의 팔입니다) 하지만 보들보들 재질이라 맨살에 입어도 안 따갑고 핏이 예뻐요 실밥 정도야 이쪽에서 알아서 정리해 입으면 되니 상관 없다고 생각합니다,FREE
cUjbtWIv,,24.12.04,차콜네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,50,55,"두번째 구매입니당 첨에 브라운 사보고 재질도 넘 좋고, 핏도 딱 좋았음 근데 또 가격도 착함 → 그럼 하나 더 쟁여야지~~ 국룰아닌가용
차콜네이비 색 궁금해서 사봤는데 이건 실물로 봐야해요.. 진짜 오묘한 그 색조합이 넘 예쁨
차콜에 네이비 2% 들어간 느낌임 전 맘에 쏙 들었어요
많이 버세요!",FREE
랭랭이,상위 10%,24.12.03,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,52,55,"휘뚜루 마뚜루 입으려고
블랙했는데 잘 한것 같아요
밝은색은 싼티 났을것 같아요
보풀도 티안나고 블랙 한 나 칭찬해
저는 55사이즈인데 안에 흰티에 레이어드도하고
셔츠도 받쳐 입으려구요
넘 도톰하면 아웃터 안에 입기에 쨍기는데
좋은 두께네요",FREE
c62ucu7i,,24.12.03,블랙ver.융기모,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,51,55,"도톰해서 이번 겨울 데일리템으로 진짜 잘 입고있어요! 얼죽코 여러분들 이거를 안에 입으시면 따뜻하게 코트 즐길 수 있으니 겟하세요!!
확실히 옷 자체가 두툼해서 루즈핏으로 보이긴하는데 어깨라인이 엄청 쳐져있고 그런 게 아니라 예뽀요",FREE
kimi******,상위 5%,24.12.02,차콜네이비,XL,정사이즈예요,아주 만족해요,화면보다 어두워요,155,55,77,"생각보다 총장 짧은데 막상 입음 골반아래까지라 ㄱㅊ 재질이 ㄹㅇ 싸구려 느낌이 아니고 부드러우면서 보풀 잘 안생길것같은 느낌이라 조음 xl시켜도 개말라 아니면 완전 아방핏은 아니고 약간 넉넉한 정도일듯 팔길이도 적당함 넥부분이 완전 짱짱한 느낌보단 살짝 헐렁함이 강한데 그건 제품사진에 이미 나와있던거니까 ㄱㅊ

추천함. 돈값이상은 하는듯. 

차콜네이비는 걍 대충보면 검정색인 수준의 어두운 남색임",XL
dbsw******,상위 15%,24.11.30,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,53,66,"저는 레이어드해서 입을 거라 기모 없는 버전을 골랐어요. 회색이라 어디에 매치하든 무난하네요. 넥라인은 생각보다는 패인 편인 것 같고, 셔츠랑 레이어드하니 괜찮은 것 같아요. 다만, 처음엔 되게 부들부들한데 세탁하고 입으면 입을수록 좀 보풀이 생길까 걱정되고, 실뭉침?? 이 군데군데 튀어나와 있어서 바늘이나 이쑤시개로 집어넣어줘야 했어요.",FREE
Y42PysgW,상위 15%,24.11.29,아이보리,XL,생각보다 커요,아주 만족해요,화면과 비슷해요,163,55,55,"비침도 별로 없고 도톰하고 완전 부드러워요!!!!
이렇게 부드러운 니트는 처음이예요! 다른 니트에 비해 빨래도 간편해서 자주 입을 수 있을 것 같아요
색상도 화면과 같아서 다른 컬러도 주문해 볼려구요!
오버핏이라서 바지랑 치마 둘다 잘어울릴 것 같아요!",XL
tkis*****,상위 15%,24.11.28,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"포근하고 좋아요
색깔도 화면색상과 같고
보들보들 촉감좋아요
166에 52인데 적당해요
살짝 오버핏같지만 제가 원하던 핏이라
만족합니다
여러색상이 있어서 더 추가로 구매하려구요
바지안에 넣어입어도 예쁩니다
하나쯤은 소장하는게 좋아요^^",FREE
wS1xLr0z,,24.11.28,카키브라운,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157,54,55,오아.. 소재 완전 부들부들하고 약간 뒤쪽에 자국난 줄? 표시가 있긴한데 뭐.. 입다보면 펴지겠죠 어깨선없어서 어깡한테 딱이구요 브이넥도 적당히 파져서 유교걸한테도 딱인겅 ㅠ 시보리도 적당해요 그냥 최고! 아 뒤쪽도 깔끔했다면 완벽했을 니트 ㅠ,FREE
8bv2jNY4,상위 5%,24.11.25,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161,62,66,"후기가 좋아서 구매해봤습니다
160/62/평소66착용
⭐색감 : 이쁜 그레이색의 정석 색감 무난한 그레이
⭐사이즈 : 66기준 프리사이즈 알맞게 이쁜편
껴입으면 타이트할거같음 팔뚝살부잔데 팔이안낑겨요!(중요)
⭐소재 : 진짜 부들부들 그잡채 맨살에 입어도 좋아요
⭐재구매의사 : 다른색 또사고싶고 파임정도도 적당해서 덜답답해보입니다! 제인생니트될듯",FREE
mVlqV3CG,상위 10%,24.11.22,스카이그레이,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,164,52,44,가격에 비해 질이 좋은 것 같아요 많이 구입하는 이유가 있는 듯… 색감은 첫 사진과 유사합니다 거의 회색 톤에 하늘색을 톡 떨군 느낌 하늘색보다는 회색 느낌에 가깝습니다 근데 꽤 도톰하고 질이 좋아요… 또 사러 감,FREE
HXOgKr1y,상위 10%,24.11.22,네이비,FREE,정사이즈예요,아주 만족해요,화면보다 밝아요,164,56,55,"브라운 데님이랑 입고 싶어서 네이비 컬러로 골랐는데요, 좀 더 딥한 네이비를 생각했는데 생각보다는 조금 밝아요. 네이비에 블랙보다는 그린이 약간 섞인 느낌?

그래도 부드럽고 허리 시보리도 많이 짱짱하지 않고
적당히 골반에 걸쳐져서 만족합니다",FREE
채뭉치,상위 5%,24.11.22,아이보리,XL,정사이즈예요,아주 만족해요,화면과 비슷해요,173,63,66,"🧶 색상은 블랙, 화이트 구매했습니다!
👍🏻 가장 장점은 재질이 너무 좋고, 마감이 깔끔하다는 점 입니다
🤚🏻 도착하고 처음 입어봤는데 사실 보풀 걱정이 없을 수 없는데요 세네번 입어봐야 진가를 알 수 있을 것 같아요!
📏 사이즈는 xl를 구매했습니다 평소 입는 사이즈는 여성복 95, 공용 100으로 좀 크게 입는 편이에요! 입었을 때 팔이 긴데도 불구하고 손목이 가려집니다 (감격) 키큰녀는 꼭 xl로 사세요! xl라고해서 기장이 엄청 길어지진 않는 것 같아서 추천합니다!
⭐️ 일단 촉감이 너무 좋고 간지럽지 않아서 편하게 입을 수 있고, 가격이 너무 좋다보니 하나씩은 구비하는 것을 추천합니다!",XL
채뭉치,상위 5%,24.11.22,블랙,XL,정사이즈예요,아주 만족해요,화면과 비슷해요,173,63,66,"🧶 색상은 블랙, 화이트 구매했습니다!
👍🏻 가장 장점은 재질이 너무 좋고, 마감이 깔끔하다는 점 입니다
🤚🏻 도착하고 처음 입어봤는데 사실 보풀 걱정이 없을 수 없는데요 세네번 입어봐야 진가를 알 수 있을 것 같아요!
📏 사이즈는 xl를 구매했습니다 평소 입는 사이즈는 여성복 95, 공용 100으로 좀 크게 입는 편이에요! 입었을 때 팔이 긴데도 불구하고 손목이 가려집니다 (감격) 키큰녀는 꼭 xl로 사세요! xl라고해서 기장이 엄청 길어지진 않는 것 같아서 추천합니다!
⭐️ 일단 촉감이 너무 좋고 간지럽지 않아서 편하게 입을 수 있고, 가격이 너무 좋다보니 하나씩은 구비하는 것을 추천합니다!",XL
