아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
손번쩍무지,상위 10%,25.01.05,Charcoal(차콜),,정사이즈예요,보통이에요,화면과 비슷해요,168,62,66,루즈핏이지만 생각보다 길이가 길지는 않습니다! 엉덩를 덮지않는 기장이에요! 재질상 어쩔수 없이 까슬한 감이 있어 단독으로 입으면 좀 예민하신 분들은 불편하게 느낄수도 있을것 같습니다. 털이 쫌 날릴 수 있기 때문에 울코트 같은걸 바로 입는건 비추 입니다!,Free
G0TO0vC9,상위 10%,25.01.02,Charcoal(차콜),,정사이즈예요,아주 만족해요,화면과 비슷해요,171,53,55,"포근하고 캐주얼한데 여성스러운 니트 제 스타일이세요~ 니트라고 너무 부해보이거나 덩치 커보이는거 싫어서 잘 안사게 되는데, 완전 마음에 들어서 요즘 출근 교복으로 툭하면 입고 다니고 있슴당 ㅎㅅㅎ!!",Free
fJUle6nY,상위 5%,24.12.29,Beige(베이지/가디건),,정사이즈예요,아주 만족해요,화면과 비슷해요,167,70,66,부해 보이지 않는 니트 찾는 분들 꼭 사세오 강강강츄입니다 직잭에서 니트 반품 진짜 여러번 했는데ㅋㅋㅋ.. 드뎌 부해보이지 않는 니트 찾았네요 어깨넓고 팔뚝 윗부분에 살 낭낭하고 목도 긴편이 아니라 니트 잘 안어울리는데 이건 딥한 브이넥에 어깨선도 적당해서 오히려 여리해보이는 느낌이었어요 색상이 다양했으면 다 샀을텐데 그게 하나 아쉽네요ㅎㅎ,Free
cufy**,상위 20%,24.12.23,Charcoal(차콜),,정사이즈예요,보통이에요,화면과 비슷해요,160,42,44,"전 까슬거리고 간지러우면 못참는 병이 있어요...
참.. 핏도 좋고 기장도 맘에 들고 이쁜데요..
이 니트 .. 단독으로 입으면 ⭐️정말 너무 간지럽습니다,,,⭐️ 하아 셋째 사진 보시면 아시겠지만 니트 짜임 자체가 정말 거슬꺼슬하게 생겼지요...?.. 
부라자 위에 피팅 함 하고 빨간 자국 죽죽 생겼어여(긁어서)ㅎ
예민하신 분들은 참고 부탁드려요.. 이쁘긴 뒤지게 이뻐서 담엔 가디건으로 사든지 할게요?",Free
hSUealLa,상위 5%,24.12.22,Charcoal(차콜),,정사이즈예요,보통이에요,화면과 비슷해요,161,68,77,화면에서보는 색감과 같아요 니트는 꺼끌한재질이지만 따갑지 않아서 하나로 입어도 괜찮아요 루즈한핏에 예쁘게 떨어지는데 아주 조금아쉬운건 살짝만 더 길이간이 길었으면 하는 아쉬움이 있네요 ㅎ그랴도 예쁘게잘입겠습니다 ~,Free
Jgglubkj,상위 5%,24.12.15,Pink(핑크/가디건),,정사이즈예요,아주 만족해요,화면과 비슷해요,161,62,55,"쨍한 핑크 입고싶어서 서칭엄청하다가
이런가디건느낌의 핑크니트는 처음발견해서 바로 겟햇어오
너무 흔한디자인아니여서 좋았구
생각보다 따뜻해요!!
색감도 너무 예쁘구 인상도 밝아보여서 너무 맘에 들어요~~
가성비좋게 잘산거같음 만족만족입니당 ㅎㅎ",Free
Sc5wSbqw,상위 15%,24.12.15,Charcoal(차콜),,정사이즈예요,아주 만족해요,화면과 비슷해요,169,50,44,"결론적으로 너무 만족해요🩶
이런 짙은 회색 니트인데 오버핏이지만 부하지않은 핏의 니트를 찾고있었는데 완전 만족합니다-!
여리여리한 핏에 적당한 기장, 여기저기 잘 어울리는 색깔의 니트라서 휘뚜루마뚜루 여기저기 코디하기 좋은 옷인 것 같아요오~☺️ 게다가 퀄리티도 좋아서 털도 거의 안 빠져서 너무 만족합니당 강추👍🏻",Free
ZDa55yLE,상위 10%,24.12.11,Pink(핑크/가디건),,정사이즈예요,아주 만족해요,화면과 비슷해요,174,54,55,"전 가디건으로 주문을 했는데요!!! 팔부분이 길긴하지만 손을 많이 가려줘서 더 청순한 느낌을 주는거 같아요! 
면도 까슬하다고는 하는데 사실 겨울엔 안에 꼭 이너입고 입잖아요! 그래서 별로 상관 없었어요!
색감이 정말 이쁘고. 쿨톤 웜톤 상관없이 다 잘 어울릴거같습니다 .
적극추천이요! ㅎㅎ",Free
오늘도,상위 1%,24.12.03,Charcoal(차콜),,생각보다 커요,보통이에요,화면과 비슷해요,159,51,55,브이넥이라 얼굴도 작아보이고 톤다운된 겨울 차콜 컬러라 색감 이뻐요 ㅎㅎ데일리하게 손이 자꾸 가는 니트라 화이트 티 안에 입고 입어조 이뿌더라구용! 가디건도 구매의사 있어요! 촉감은 살짝 까슬한데 괜찮아요,Free
뚜꽁,상위 5%,24.12.02,Charcoal(차콜/가디건),,정사이즈예요,아주 만족해요,화면과 비슷해요,150,48,55,"아주 굿... 말라보이는 핏..👍 몸에 착 붙어서 촤르르 떨어지는 핏감이고 부해보이지 않아요 사진보다 실물이 더 이쁨 !!
기장도 넘 길지않고 적절한 길이감 
단추 다 채워도 예쁘고 한두개 풀러도 괜찮을듯함
근데 아주 부드럽진 않아요 예민하신 분들은 살짝 따갑다고 느낄거같은~ 
그래도 퀄 좋고 마감 괜찮고 포장도 꼼꼼하게 와서 아주아주 마음에 듭니다 
다른 색깔도 사고시퍼용",Free
KD0kISxN,상위 5%,24.12.02,Charcoal(차콜),,정사이즈예요,아주 만족해요,화면과 비슷해요,166,52,44,"단독으로 입으면 조금 까슬까슬하게 느껴지나, 이너티랑 레이어드해서 입으면 딱 좋더라고요. 🥺 그렇게 입으니 까슬까슬한 느낌도 없고, 따뜻해서 너무 좋았어요! 색감도 사진과 크게 다르지 않고, 무엇보다 가격 대비 품질이 상당히 괜찮은 편인 것 같아요!!!
구멍없이 짜임 튼튼한 니트라서 너무 좋아요... 다른 색상도 구매해서 입어봐야겠어요. 🤩",Free
KKt6NyPD,상위 10%,24.11.30,Sky(스카이),,정사이즈예요,보통이에요,화면보다 밝아요,163,55,66,"귀여운핏이에요.
사실 치마보다 바지가 잘어울리는 느낌. 
 맨살에 입으니 좀 간지럽긴한데 따갑진않아요.
회색은 따갑더라구요...같은건데 왜ㅠ
일단 한겨울은 개추워서 안될것같고 초겨울까지 가능!",Free
체리벨,상위 1%,24.11.30,Pink(핑크/가디건),,정사이즈예요,아주 만족해요,화면과 비슷해요,160,55,55,평소에 무채색이나 은은한 컬러를 주로 입는데 이상하게 이 옷 본 순간 결제를 마치고 있었어요💓 실제 컬러도 사진이랑 동일하고 촉감은 포근포근 기분 좋아요💞 팔이 길게 나와서 사진같이 낙낙 핏으로 떨어져요! 전 소매가 긴걸 좋아해서 오히려 좋아💖 단추컬러도 옷이랑 일체화 된 부분도 정말 맘에 들어요!💕 몸통 팔 다 낙낙하고 소재는 보들보들 조임 없는데 전체 실루엣도 펑펑하지 않고 예뻐요💗 블루 컬러도 가디건 있으면 샀을 것 같아요!💘,Free
댕댕,상위 10%,24.11.28,Pink(핑크),,정사이즈예요,보통이에요,화면과 비슷해요,168,53,55,화면으로 보던 거랑 색상 똑같아요! 처음에 입었을 때는 따가운가? 했는데 따갑진 않고 조금 까슬한 소재이긴 해요! 손목 등 시보리 있어서 흘러내리지 않아서 좋아요 넥라인은 여리여리해보입니다 아 근데 어두운 하의랑 입으니 니트 털 빠짐이 느껴져요 여러 원사가 섞인 니트인데 털빠짐 조금 있어요! 그리고 퍼컬이 여름뮤트 소프트인데 얼굴 환해져서 대대만족,Free
샤랑,상위 10%,24.11.27,Beige(베이지),,생각보다 커요,보통이에요,화면과 비슷해요,165,68,77,"매번 옷살때 팔 기장이 짧아서 옷을 버렸어요.
이 옷은 팔 기장도 안짧고 하나 입으면 좀 허전하고 이너를 받혀 입으니 괜찮네요. 허리선보다 약간 더 내려오지만 짧은편이고요, 색감은 예쁘고 소재가 매우 가벼워요. 
코트속에 입기도 괜찮을듯 해요.",Free
Jc1IVnXe,상위 5%,24.11.26,Charcoal(차콜),,정사이즈예요,아주 만족해요,화면과 비슷해요,160,57,66,"옷이 너무 좋은게 사진이 진짜 잘나와서 가을겨울 여행룩으로 자주 챙겨갈 것 같아요 ㅎㅎ
넘 만족해서 다른색도 구매해볼까 할 정도 👍🏻

사이즈는 160/57 기준 완전 오버핏은 아니지만 정핏보다는 조금 큰 편인 것 같아요..!

너무 단단한 재질은 아니라 어깨라인이 그대로 보여요.
체형 커버용으로는 조금 부족하지만, 니트 특유의 부해보이는 느낌이 전혀없어서 너무 만족합니다 🤭

엄청 예민한게 아니라면 맨몸에 입어도 크게 따갑지는 않아요!! 저는 단품은 추울 것 같아서 레이어드 티랑 같이 입어줬는데 가을에는 충분히 따듯합니다.
겨울에는 안에 목티와 같이 레이어드 해주면 따듯하게 입을 수 있을 것 같아요.

털 날림은 없지만 검은색 울이나 캐시미어 코트 안에 입으면 코트에 실이 붙어서 코트를 자주 정리해줘야 할 것 같아요🥹
구매할 때 참고하세용 :)",Free
추구미볶음,상위 5%,24.11.26,Pink (pink),,정사이즈예요,보통이에요,화면과 비슷해요,159,47,44,"따갑긴 하지만 포인트 주기 좋은 편한 니트!


☑️ 색
✔️ 진분홍 진달래색? 근데 이제 한가지색이 아니라 여러색이 섞인 느낌이라 덜 밋밋함! 쿨톤(특히 겨쿨) 얼굴 확 밝혀줄 색감! (아빠는 할머니 색감 같이 좀 촌스럽다고 하셨음 ㅜ)
✔️ 약간 뮤트톤이러 생얼립 많이 바르는데 그러면 안 어울리고, 틴트 핑크로 발라야해서 재밌음(?)
✔️ 하의는 검정이나 아이보리나 청바지류가 잘 어울릴 듯? 긴바지나 반바지가 찰떡! 좀 캐쥬얼해서 치마는 애매~

☑️ 핏: 딱 떨어지는 옷이 아니라, 움직임에 따라 유연히 바뀌는 편. 
✔️ 소매 끝이랑 밑단이 말리는 게 너무 취향이라 구매하게 됐음. 살제로 손 들면 소매가 너무 아방방 귀여워서 좋음. 
✔️ 뱃살 싹 가려줄 듯? 겨울 하의 중에 후들후들 재질 땜에 지퍼가 다 늘어나서 아랫배 부각 쩌는 옷 많은데 얘랑 조합 ㄱㅊ을 거 같음.

☑️ 소재 및 보온성
✔️ 소재가 제일 별론데.. 개민감한 사람으로써 너어어어어무 따가움 ㅠ 이너 무조건 필수.
✔️ 그리고 약간 헤어감 있어서 처음 뜯었을 때 입에 털 들어가서 힘들었음.. 활동 중에도 얼굴에 가끔 털 달라붙음 ㅎ.. 약간 따숩긴 한데 걍 겨울니트 정도?
✔️ 보온성은 딱 평균이지 딱히 막 뛰어나진 않음

📌 총평: 활동하기 편한데 색감으로 포인트 주고 싶은 겨울 니트 찾는 고채도 잘 받는 쿨톤 강추! (웜톤이나 저채도 어울리는 사람도 무난할 듯)
따가운 거, 털 빠지는 앙고라 소재 절대 못 입는 사람 왕비추..",Free
o17ZLT0i,상위 10%,24.11.23,Charcoal(차콜/가디건),,정사이즈예요,아주 만족해요,화면과 비슷해요,163,57,55,"너무 따뜻해요! 색상도 예쁘고 핏도 예뻐요 ㅎㅎ
단독으로 입으면 약간 까슬거리는 느낌이 있는데
소재 특성상 어쩔수 없는거 같아요 저는 이너랑 같이 입었더니 불편함 없이 입었어요! 
가격대비 넘 만족해요💗",Free
유유강,상위 5%,24.11.22,Pink(핑크/가디건),,정사이즈예요,아주 만족해요,화면과 비슷해요,160,55,55,"쿨톤이신 분들은 꼭 사세여 지금 날씨에 가볍게 입기 좋아요! 부해보이는 것도 없고 쨍한 핑크라 너무 이쁩니다🥹 

근데 소매부분에 커다란 구멍이 나서 왔어요ㅜ 구매하고 한참뒤에 봐서 따로 수선 맡겼는데 다음에는 검수 더 꼼꼼하게 해주세요 ...😭",Free
sju0822,상위 20%,24.11.21,Charcoal(차콜),,정사이즈예요,아주 만족해요,화면과 비슷해요,158,45,44,"예버욤~ 세탁기 막 돌리지 않는 이상 보풀도 잘 안날거같고 핏도 예쁘고 색감도 딱 예뻐요 
한가지 아쉬운점은 소재가 맨살에 닿았을 때 따갑다는 점….!
저는 조금 예민한 편이라서 안에 이너를 입어야 할거같아요.",Free
qleTFJ9H,상위 5%,24.11.20,Sky(스카이),,정사이즈예요,아주 만족해요,화면과 비슷해요,161,53,55,"⭐️이 가격에 이 퀄리티라니 무조건 사세요!!!⭐️
일단 넥라인이 쇄골 살짝 보일 정도여서 부담 없이 입을 수 있고 흘러내리는 핏이라 여리여리란 핏이에요! 안 부해 보이는 니트 찾기 쉽지 않은데 드디어 찾았네요,,, 안에 흰색 목폴라나 티 레이어드해서 입으면 더 예뻐요!
니트 색감은 사진에 안 담기는데ㅠㅠㅠ마지막 사진이 그나마 비슷합니다! 딱 웜쿨 둘 다 입을 수 있는 예쁜 하늘?파랑색이에요!
원래 리뷰 이 정도로 길게 안 적는데 예뻐서 적습니다,, 다들 고민중이시라면 구매하세요!",Free
poi4***,상위 10%,24.11.15,Pink(핑크),,정사이즈예요,보통이에요,화면과 비슷해요,165,54,55,"✅약간 톤다운된 핑크색상 웜쿨상관없이 잘어울리는 색상입니당

✅기장은 딱 넣어입기좋고, 품도 넉넉해요 다만❕소매가 좀 많이길어서 접어입는것도 나쁘지않아요

✅별을 하나뺀이유는 너무 까실거려서요🥲
피부가 예민한분들은 고민해보시는게.. 안에 히터텍입고 입었더니 괜찮긴해써용!

✅전체적으로 고려했을때 가격도 저렴하고 색상도 너무 이뻐서 구매할것같긴해욥!.!",Free
LwbhZqKF,상위 5%,24.11.13,Pink(핑크),,생각보다 커요,아주 만족해요,화면과 비슷해요,167,70,55,"놀러 가려고 급히 찾아보다 발견했는데
너무 밝은가싶어서 고민했다가 도전 해봤는데
너무 부담스럽지 않고 오히려 잘 어울린다고 칭찬 받았어요🩷

옷 입었을 때 핏도 첫번째 사진 처럼 아방하고 널널해서 통통이인 저한테도 잘 맞고 귀여워보여서 좋았어요 🩷

색깔은 두번째 사진이랑 비슷한 거 같아요! 상세페이지랑 거의 비슷한 거 같아요!! 🩷 

오랜만에 대만족 템! 🩷",Free
소금빵좋아,,24.11.11,Charcoal(차콜),,정사이즈예요,아주 만족해요,화면과 비슷해요,162,52,66,"딱 사진 그대로 핏 너무 이쁘게 나와요
브이넥 니트 찾고있었는데 너무 잘 찾은것같아요
길이도 그렇게 긴 것도 아니고 골반에 걸쳐지는 정도?로 알맞아요
색감도 사진 그대로입니당
나시해서 입거나 안에 셔츠나 흰티해서 레이어드로 입어도 이쁠 것 같아요
나중에 앙고라 머플러도해서 같이 입을 생각입니당",Free
gGXYjT8o,상위 5%,24.11.10,Khaki(카키),,정사이즈예요,아주 만족해요,화면과 비슷해요,157,53,55,"가을맞이로 카키색 니트 구매해봤어요
생각보다 까끌하지도 않았고 소재도 괜찮았어요
다만 어깨랑 바스트가 좀 있는 체형이라 좀 부해보이더라구요 그냥 제가 니트가 어울리기 힘든 체형이니 감내해야죠 머… 그래도 니트 자체는 정말 이뻐요 카키가 진짜 색감이 이뿝니다 ㅜㅜ",Free
XF71UUUk,상위 30%,24.11.10,Charcoal(차콜),,정사이즈예요,아주 만족해요,화면과 비슷해요,165,50,55,"후기 좋아서 구매했습니다! 주로 무채색 많이 입는 편인데 제가 가진 옷 어떤옷에 입어도 어울려서 좋아요
약간 앙고라 느낌이구요 전 그냥 맨살에 입고 나갔는데 살짝 까슬거림은 있지만 입을만 해요
길이도 166키에 엉덩이때문에 상의가 자꾸 올라가서 애매하게 짧은 상의 극혐하는데 이 니트는 딱 적당한 길이구요 직진배송 사실 빨리안와도 상관없었는데 막상 다음날 바로오니까 기분 좋더라구요
다른색으로 재구매 예정입니다 색이 더 많았으면 좋겠어요 ㅎㅎ",Free
H3b01YMj,,24.11.08,Charcoal(차콜),,정사이즈예요,보통이에요,화면과 비슷해요,169,58,55,"너무 잘 산 거 같아요 
저희 엄마도 이번엔 옷 잘 샀다고 칭찬해주셨어요><
일단 사진처럼 기본 긴티에 입어도 예쁘고, 셔츠에 입어도 너무 예뿝니다!!
가볍게 입기도 좋고 , 저거 하나만 입어도 예뻐요~
가격이 저렴해서 퀄리티 기대 안 하고 샀는데도
생각보다 퀄리티가 너무 좋아서 잘 입고 있습니다 !
제 키 169기준 길이도 적당하고요. 
착용감도 편하고 (살짝 거칠거림 있지만 심하지 않음)
디자인도 너무 예쁩니다ㅏ
요즘 니트에 빠져서 그냥 아무거나 사자 하고 산 건데
아무거나가 아니라 너무 좋은 걸 사버렸네요",Free
vcdaidGH,상위 5%,24.11.07,Charcoal(차콜),,정사이즈예요,아주 만족해요,화면보다 밝아요,165,60,,"기대했던 것 보다 너어어무 예뻐서 기분이 좋아요ㅎㅎ 그냥 무난한 니트겠거니 했는데 핏이랑 길이감이 너무 좋아요!! 무난한건 맞으나 원래 기본을 하는게 가장 어렵다고 하는데 이건 기본을 너무 잘했어요. 어깡이라 이런 두께감 있는 니트들로 여리한 느낌 내는건 걍 포기하고 있었는데 매니크가 이걸 해줍니다..🥹 단독으로 입어도 예쁘고 안에 흰 티랑 레이어드 해줘도 예쁜 활용도 높은 니트에요. 겨울 내내 잘 입을것 같습니당.소매가 조금만 더 길었으면 루즈한 핏으로 더 예뻤을것 같긴한데 지금의 아방핏도 예뻐요
색은 모델컷 보다 아주 살짝 밝고 소재는 약간 까슬거리긴 하는데 크게 거슬릴 정도는 아니에요.",Free
동띠,상위 10%,24.11.07,Charcoal(차콜),,정사이즈예요,보통이에요,화면과 비슷해요,166,60,55,"전체적으로 무난무난합니다

1.실제로 옷 자체가 박시하진않은데, 박시해보이는핏이 나옵니다. 왜 후기들에서 핏이 이쁘다고한지 알 수 있었음 !
2. 따가운거 예민한편 아닌데 따갑습니다... 안에 이너를 입어야할듯해요 ㅠ
3. 키 166인 저한텐 소매가 좀 짧았습니다
4. 간혹 안이쁜 차콜색 옷들 있는데... 색이 잘 빠졌어요
화면그대로 이쁜 차콜색입니다.",Free
다육이화분,상위 10%,24.11.06,Charcoal(차콜),,정사이즈예요,아주 만족해요,화면과 비슷해요,166,58,66,"맨 살에 입으면 살짝은 불편할 것 같아서 레이어드 해서 입어요! 166에 엉덩이 살짝 닿는 정도로? 내려옵니다. 아래가 잡혀져있어서 막 덩치 커보이는 비주얼은 아니에요.

스트레이트 체형+목에 답답한 거 안어울리시면 이거 구매하세용. 목이 적당히 파여있어서 넘 좋아요. 살짝 여리해보이는 효과ㅎㅎ",Free
밍냥뇽,상위 25%,24.11.06,Charcoal(차콜),,정사이즈예요,보통이에요,화면과 비슷해요,169,52,55,딱 원하던 차콜 색상의 니트에요! 목의 파임이 심하지 않고 밑단과 손목에 시보리가 둥글게 들어가도록 있어서 너무 귀여운 느낌을 줘요 ㅎㅎ 기장이 애매하게 짧거나 길지 않음 + 시보리 덕분에 깔끔하게 입을 수 있고 바지나 치마 모두 매치하기 좋을 것 같아요!,Free
말랑쩨리,상위 10%,24.11.04,Ivory(아이보리),,정사이즈예요,보통이에요,화면과 비슷해요,168,55,55,"옷은 예쁜데 예민하신 분들은 안에 반팔티라도 꼭 레이어드해야 덜 따갑구요 털이 우수수 빠지는건 아닌데 검정 아우터 입으면 다 붙어서 ㅠㅠ 난감해요..! 돌돌이 필수입니다! 그래도 색감이나 짜임이 가성비 좋고 유투브에 소개 될 만큼 가성비 괜찮고 예쁘고 쇼핑몰이 기본템 맞집이라덤데 맞는거 같아요
재구매 의사있는데 돌돌이는 필슈!

++ 스냅촬영 가면서 리뷰 작성했는데 촬영했던 사진 나와서 올려요〰!
의상이 감성을 한껏 끌어올려줘서 잘 찍고 왔습니다 ㅎㅎ",Free
xMaJY8Zb,상위 30%,24.10.31,Pink(핑크),,정사이즈예요,아주 만족해요,화면과 비슷해요,161,55,66,"넉넉한 핏이 아니라는 리뷰가 있어서 취소하려다 배송이 시작돼버려서 일단 받아나보자 했는데, 웬걸~! 딱 예뻐요!!
어깨가 넓은 편이라 부해보일 줄 알았는데 전혀 그런 기미도 없고, 색도 얼굴에 형광등 켠 것 같은 색이에요!!

예민한 편이라 까슬거리긴 했는데 못입을 정도는 아니라서 그냥 이너웨어 잘 입어줬습니다!
그래도 목 부분은 좀 간지러웠어요 ㅜㅜ

너무 예뻐요!!!",Free
dkdu******,상위 10%,24.10.30,Beige(베이지),,생각보다 커요,아주 만족해요,화면과 비슷해요,159,54,55,"요런 베이지 니트가 입고 싶어서 샀어용ㅎㅎ
밤에 주문했는데 그 다음날 도착했구 폭닥폭닥하면서도 부들부들한 재질이라 까끄러움도 없고 넘 잘 입었습니당
루즈핏이라 안에 셔츠나 두툼한 티 입고도 불편함 없이 잘 입을 수 있었어요ㅎㅎㅎ
휘뚜루마뚜루 입을 수 있어서 다른 색상도 구입할 예정입니당",Free
6d2XiwOi,상위 5%,24.10.30,Sky(스카이),,정사이즈예요,아주 만족해요,화면과 비슷해요,170,50,44,"여름쿨톤인데 이 옷 입자마자 얼굴이 화사해지는 것 같아서 너무너무 마음에 들어요…🩷 이렇게 마음에 드는 옷 발견한 게 얼마 만인지 모르겠어요🥹
옷 퀄리티도 좋고 블루랑 화이트가 적절히 섞여 있는 색상이라 예뻐요. 이너 안 입고 이것만 단독으로 입으면 살짝 까슬하긴 한데 따갑고 거슬릴 정도는 아니어서 괜찮아요. 니트 재질 좋아하고 저처럼 쿨톤이신 분께 스카이 색상 적극 추천해요🩷",Free
Q3UTYQlk,상위 10%,24.10.30,Charcoal(차콜),,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,색은 화면이랑 비슷해요 옷 전체 기장이 생각보다 길지 않아서 아주 오버핏이나 루즈핏을 기대하신다면 조금 실망하실 수도 있어요! 니트 자체가 약간 짜임이 촘촘한 니트가 아니라서 털은 조금 빠지는 것 같아요 근데 소매랑 아래쪽 시보리가 탄탄해서 좋아요!!!! 핏도 예쁩니다 :),Free
eric*****,상위 15%,24.10.26,Charcoal(차콜),,정사이즈예요,아주 만족해요,화면과 비슷해요,150,52,55,"완전 정사이즈라서 너무 만족스럽고 색상도 생각했던대로라 좋아요! 얇을 줄 알았는데 생각보다 도톰해서 따뜻하게 입을 수 있을 것 같아용 기장, 짜임 다 좋고 길이감도 맘에들어용 브이넥도 잘 안 풀리고 튼튼한 느낌이에요 맨살에 입어도 안 까슬리고 좋네여",Free
