아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
kQZnw7p7,상위 5%,24.10.03,(99)Mix (24FW),95.0,생각보다 커요,아주 만족해요,화면과 비슷해요,174,65,66,"🟤화이트+브라운 믹스라 가을느낌 내기 좋음. 따뜻해보임.
➕가로줄이 아닌 세로줄이라 부해보이지 않음.
➕자켓과 잘 어울리고 반팔 위에 걸쳐도 예쁨.
➕원톤이 아닌 배합되어 있는 디자인이라 독특함.
➖곳곳에 정리되지 않은 실들을 잘라주어야 함.",95.0
판교구름,상위 10%,24.12.10,(50)Blue (24FW),95.0,정사이즈예요,아주 만족해요,화면과 비슷해요,168,61,55,"색깔이 화면이랑 비슷하게 시원시원하게 푸르고 예뻐요!
저는 주로 회색 가디건이랑 매치하려고 샀는데 단독으로 봄 가을에 입어도 예쁠거 같아요~
핏도 넉넉하고 빳빳한 재질이라 색깔별로 쟁여둘 예정!",95.0
GoG,탑리뷰어,24.11.20,(99)Mix (24FW),100.0,정사이즈예요,아주 만족해요,화면과 비슷해요,165,57,55,"브라운 구매후 재주문 리뷰
🎁 배송: 직진배송이라 다음날 왔어요! 포장 깔끔하게 잘해주셨어요!

✨️ 품질: 요 스트라이프 모양 특성 살려서 아우터처럼 입을수있게 산 친군데, 너무 튀지도 않고 너무 무난하지도 않은 예쁜 색상에, 끝단처리도 잘되어있고 매우매우매우 만족 🥰🥰

🎀 핏: 넉넉한 박시핏으로 크게 주문했어요! 브라운 주문할때는 하나 작은걸로 주문했었는데 이 친구는 좀 더 크게 입고싶어서 주문했어용 핏이랑 사이즈 매우 맘에 듦🥰🥰 

🪄 활용도: 자켓 안에 입으신 리뷰보고 넘 예쁘다 싶었는데 양털 후리스랑도 잘어울리고 단독으로도 예쁘고 너무 잘입을듯요...😘",100.0
응채,상위 20%,24.11.20,(10)White (24FW),95.0,정사이즈예요,아주 만족해요,화면과 비슷해요,168,57,55,"어깨 길이가 40cm가 넘는 어깡이라서 늘 흰셔츠는 하늘하늘한 소재만 고집했는데, 리뷰가 너무 좋아서 구매했어요.
근데 분명 약간의 오버핏인데도 라인이 정돈되어보이고 정말 예뻐요! 기본 중의 기본인 흰셔츠인데 이 셔츠 입고 잘어울린다는 소리를 하루동안 3번이나 들었어요👍
잘 구겨지기는 하지만 하루종일 앉아서 일한 것 치고는 구김도 덜 한 것같아요~",95.0
Zy31si0j,상위 25%,24.11.13,(10)White (24FW),95.0,생각보다 커요,아주 만족해요,화면과 비슷해요,165,30이하,66,적당히 바스락거리고 판판한 셔츠네요! 생각보다 품이 넉넉하고 어깨선이 넓어서 조금 부해보일 수도 있을거 같은데 휘뚜루마뚜루 잘 입을 거 같아요:) 앞 뒤 기장이 달라서 마음에 들어요 가성비 좋은거 같아요,95.0
aphr******,,24.10.26,(15)Gray (24FW),90.0,정사이즈예요,아주 만족해요,화면과 비슷해요,159,51,55,"오 너무 크지도 않고 딱맞지도 않은 약간 널널한 핏이라 잠가도 예쁘고 나시에 단추 풀고 입어도 정말 예뻐영!
바지나 치마 둘다 찰떡이고 기본템으로 하나씩 갖고있기 딱이네용ㅎㅎ오랜만에 탄탄한 셔츠 하나 구입한 것 같아서 좋고 유행안타니 오래 입을 수 있을 것 같아요~",90.0
F0Iy8Su7,상위 1%,24.10.17,(99)Mix (24FW),95.0,생각보다 커요,아주 만족해요,화면과 비슷해요,167,58,55,167/58~9 어깨가 좀 있는 편 이라 95사면 작을 수도 있겠다 싶었는데 예쁘게 떨어져 너무 만족합니다. 퀄리티도 높고 부담스럽지 않은 색감이에요. 특히 가디건이랑 레이어드 하려고 샀는데 어떤 색이랑 매치해도 예쁘네요🫶🏻 다만 레이어드 할때는 셔츠 배바지 필수입니다 넘 길어서 오리궁둥이마냥 튀어나오네요 ㅋㅋ♥︎ 다른색도 구매 의향 너무 있습니다 역시 믿고 사는 미쏘~,95.0
QIo537b6,,24.10.25,(85)Brown (24FW),90.0,정사이즈예요,아주 만족해요,화면과 비슷해요,163,48,44,"이건 진짜,, 올해 제일 잘 산 옷 Top3 안에 무조건 듭니다,., 이번 가을에 제일 많이 입은 옷
슬랙스 청바지 원피스 다 잘 어울리고 색이나 핏이나 재질 진짜 모두 완벽,,
가을웜톤에게 찰떡입니다",90.0
jO463tQS,상위 10%,24.10.10,(52)Dark Blue (24FW),90.0,정사이즈예요,보통이에요,화면보다 밝아요,160,50,44,"1. 디자인&핏: 오버핏, 엉덩이 덮는 기장입니다. 기장이 꽤 길어서 넣어서 입게 될 것 같아요. 핏되는 가디건은 입었을 때 불편함이 있어요. 

2. 사이즈: 어깨선을 보면 정사이즈로 사시는 게 좋을 것 같아요!

3. 퀄리티: 기본에 충실한 셔츠입니다. 셔츠깃에 천이 두겹으로 되어있고 스티치가 박혀있어서 짱짱하고 쉽게 모양이 흐트러지지 않아요.

4. 색상: 화면&리뷰에서 보던 색상 그대로에요. 

5. 소재&관리법: 면100%라서 구김이 잘 갈 수 있는 소재에요. 세탁시 주의가 필요합니다. 저는 귀찮아서 그냥 울세탁으로 돌리고 꺼내서 최대한 탈탈 털어서 옷걸이에 걸어서 말려주고 있어요. 더 깔끔하게 입으려면 다림질을 해야겠지만 그건 너무 귀찮네요…",90.0
D49dWJHn,상위 10%,24.09.30,(15)Gray (24FW),100.0,정사이즈예요,아주 만족해요,화면과 비슷해요,170,70,77,상자가 너무커서 잘못 주문한줄알았는데 옷걸이에 곱게 걸려왔더라고요 66이랑 77왔다갔다 하는지라 라지로 주문했는데 진짜 딱 원하는핏이였어요!!! 실밥이 좀 많이 길긴했지만 옷이 예뻐서 다 괜찮습니다!!,100.0
jeje****,상위 5%,24.09.27,(52)Dark Blue (24FW),95.0,정사이즈예요,아주 만족해요,화면과 비슷해요,167,55,55,"컬러가 다한 아이템
유행하는 딥한 블루 컬러로 니트랑 가디건에 레이어드 하기 좋아요 주름 잘 지지 않는 소재와 쨍한 컬러감이 맘에 들어요

[직원 추천 리뷰] 상품을 지급받아 작성한 솔직한 후기입니다.",95.0
춀로,상위 10%,24.09.24,(10)White (24FW),95.0,생각보다 커요,아주 만족해요,화면과 비슷해요,172,47,44,"키와 팔 길이감 때문에 M을 샀는데 이거 확실히 오버핏이네요. L 샀으면 대참사가 날 뻔 했습니다. 다행히 이 정도는 적당한 오버핏이에요. S를 샀어도 괜찮았을지도 라는 생각이 약간 들긴 하지만... 길이감도 보시면 알겠지만 172 기준인데 엉덩이를 완전히 덮습니다. 아주 길어요. 팔도 제가 긴 편인데 소매가 엄지손가락 관절까지 옵니다. 아주 매우 만족.

팔을 내리고 있으면 차분한 여리핏이고 팔을 올리는 순간 1번 사진마냥 신난가오리가 됩니다(와!) 제가 마른 편이긴 한데 허리통이 무슨 제가 1.8명 들어갈 정도네요. 단독으로 입을 생각은 없었기에 괜찮습니다. 레이어드로 적당할 것 같아요.

2번 사진에 청바지 비치는 거 보이시나요? 사실 사진상으로는 잘 안 보이는데 일부러 속옷을 좀 티나게 분홍색으로 입어봤는데... 꽤 비칩니다. (1번에 좀 티나네요) 이너를 잘 챙겨입지 않으면 민망해지겠어요.

마감이나 천(구김 겁나 잘 갈 듯) 소재나 색감(완전 화이트!)은 전체적으로 퀄이 괜찮습니다. 카라 박음질이 마음에 드네요. 다만 실밥 튀어나옴이 조금씩은 있어서 정리를 살짝은 해줘야합니다. 처음엔 신 향이 좀 있어서... 냄새 빼고 입으세용!",95.0
rock******,상위 15%,24.09.22,(03)Dark Navy (24FW),95.0,정사이즈예요,아주 만족해요,화면과 비슷해요,160,59,66,"기대했던 것보다 퀄리티 왕방 좋구요 !! 22000원에 구매했다는 사실이 믿기지 않습니다 . . 🖤 블랙이랑 고민 많이 했는데, 어두운 네이비라 웬만한 하의에 다 잘 매치할 수 있을 것 같아요! 또 셔츠는 걷어입는 맛이 있잖아요 ! 원단이 탄탄해서 잘 걷어지고 안 내려갑니다 ㅎㅅㅎ 길이도 딱 좋구요 ! 제 스펙에서 S로 가도 무난하게 잘 맞을 듯합니다 ~ 🥹 다른 색상도 눈독들이고 있어요 . . 미쏘 역시나 체고야 ❤️ 기본 셔츠는 역시 미쏘!!",95.0
