아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
5IQJbUhi,,22.02.07,Khaki(카키),FREE,생각보다 커요,보통이에요,화면보다 어두워요,160,49,55,"생각했던 느낌과는 다르고
소재도 살짝 공단원단 같은 뭐랄까,,
같은 업체지만 다른 기본 심플셔츠가 저한텐 더 나앗어요
근데 색 때문에 이거로 사본건데 실물색이 사진보다 더 별로인 느낌이에요 ㅠㅜ아쉽
더 벙벙하고 옆라인도 저는 더 굴곡있는게 좋은데
이건 굴곡도 약해서 (완전 일자는 아님) 핏이 이쁘다 맘,,",Free
dd15**,상위 20%,21.10.31,Blue(블루),,정사이즈예요,보통이에요,화면과 비슷해요,164,70,77,"카키색 구매 후 입고 슬랙스 입으니 다들 완전 예쁘다고 ㅋㅋㅋ 해서 하늘색도 구매했습니다. 역시 컬러 예쁘고 만족합니다! 77사이즈인데도 잘 맞습니다!
다만 빨래하실때 40도 이상에서 하면 줄어드는 문제+ 구김이 심한 문제가 있어서 요것 제외하면 가성비 짱인듯 합니다!! 구매하십시오",Free
lEcIkvAz,,21.10.14,Navy(네이비),,생각보다 커요,아주 만족해요,화면과 비슷해요,158,48,44,"이 셔츠를 정의하면
*바스락 소재
*오버핏. 근데 너무 오버하지 않은!
소매 롤업해서 사진처럼 편하게 입으려고 산 셔츠인데 진짜 대만족..✌︎('ω')✌︎
여러개 찾다가 가격이랑 후기 보고 반신반의하면서 샀는데 원하는 조건 모두 충족했다•• 
너무 오버핏은 싫어서 상세치수까지 다 비교하면서 산거라 총장이 좀 길거같다는 생각했는데 입으니까 엄청 길지 않았음! 딱 적당히 엉덩이 가려주고 앞은 너무 길지 않게 가려준 언발기장-! 
재구매 의사X112456789
원래 후기 길게 안쓰는데 요 근래 산 옷중에 젤 맘에 들어서 이 후기 본 사람 모두 사라고 길게 씁니당ㅎ",Free
JrJoedBY,,21.10.13,Blue(블루),,생각보다 커요,아주 만족해요,화면보다 어두워요,158,50,55,화면처럼 쨍 한 하늘은 아니구요 살짝 그레이 한방울 섞인 색상입니다 ㅎㅎ 핏 이쁘고 원단도 좋고 한데 다른 셔츠들보다 구김은 좀 더 많이 가는 느낌이긴 해요 ㅎㅎ 원래 그런건감 ? 아무튼 입기 전 스팀은 항상 하고 입으셔야 이쁠 것 같습니다 !😋😋,Free
qjrXkgM6,,21.10.12,Khaki(카키),,정사이즈예요,보통이에요,화면과 비슷해요,168,50,55,"색상이랑 재질은 너무 좋고 예뻐요!! 무난하게도 잘 입고 다닐 거 같아요 ㅎㅎ 근데 쪼오오오끔 짧은 감이 있어요 
막 그렇다고 짧은건 아니여서 잘 입고 다닐 거 같습니다! 
아쥬 맘에 들어요!!!",Free
01VFnbAb,,24.05.14,Gray sky(그레이스카이),,정사이즈예요,아주 만족해요,화면과 비슷해요,160,50,55,색도 제가 원하는 색이고 입었을 때 핏도 오버핏이에용! 길이는 많이 길지 않고 품이 커요! 길이가 조금만 더 길어도 이뻣을 것 같은데 그래도 이쁘게 데일리하게 입고 다닐 수 있을 것 같아용!,Free
FtqUjl4T,,23.10.29,Pink(핑크),FREE,생각보다 커요,보통이에요,화면과 비슷해요,167,55,55,"제가 원하던 딸기 우유 핑크라 예뻐여🫶 다른
색도 구매할까 고민하거 있습니다:) 핏도 붙는 핏이 아니라 떨어질때 오버가 심한 오버가 아니라서 오히려 더 이쁜 거 같아요:)",Free
소맹구구,,24.10.18,Blue(블루),,정사이즈예요,아주 만족해요,화면보다 어두워요,168,62,66,"몇년간 제 피부와도 같던 셔츠인데 동남아 여행가서 두고온 바람에 재구입합니다! 포멀하게 입을 수도 있고, 하나만 툭 걸쳐 가볍게 입을 수도 있는 만능 아이템이예요~~

4계절 모두 연출가능하고, 많이 빨고 오래되면 색이 연해지긴 하는데 그것도 나름대로 예쁜 옷입니다:)",Free
oRQtyeRU,,24.02.03,Navy(네이비),,생각보다 커요,보통이에요,화면과 비슷해요,160,49,66,"옷은 약간 부시럭 재질이구 좀 커요
바지 안에 넣어 입으면 팔쪽이랑 해서 부풀어 오른 것 같이 보인달까?
색 자체는 네이비이긴 한데 파랑끼가 좀 더 돌아요
여름에 입으면 시원할 것 같음",Free
yeji******,,23.10.19,White(화이트),,생각보다 커요,아주 만족해요,화면과 비슷해요,159,49,55,사진만큼 핏이 좀 아방하고 품이 큰 느낌이라 니트조끼랑 매치하면 좀 셔츠혼자 둥둥 뜰 순 있어요 근데 입다보면 숨죽어서 괜찮을듯 글고 어차피 레이어드 용으로 나온게 아니여서 이정도면 다양하게 활용도 가능하고 아주 굿 앞이 좀 짧고 뒤가 좀 길어요 아주 약간,Free
knS1UB6M,,23.10.19,Gray sky(그레이스카이),FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,155,55,55,음 .. 먼저 관리를 제대로 못한건지 구김이 너무 심하네요 ㅜㅜ 셔츠 구김은 항상 관리하기가 어렵습니다 ..그치만 입었을때 핏도 예쁘고 색상도 어느곳에서 보기 쉽지않은 색상이라 맘에 들어요 ♥ 색상도 파란느낌이 좀 생각보다 돌지만 파란색에 그레이 색상 몇방울 떨어뜨린 색상이라 무난하게 코디 해 입을수있을거같아요 ! 다른 색상 셔츠도 예쁘던데 한번 고려 해보고 사야겠습니다 데일리쥬 짱 ♥,Free
J3CRtdts,,23.08.07,White(화이트),FREE,정사이즈예요,보통이에요,화면과 비슷해요,165,54,55,"급하게 사느라고 자세한건 못보고 구입했어요.
외투로 입을 생각이였어서 생각보다 길이는 길지 않았지만 품은 적당해서 그런대로 입기 괜찮았구요.
카라가 작아서 모양 잡을때 잘 잡아줘야 촌스럽지 않게 입을 수 있었어요~
소재는 적당히 탄탄하구 주름이 쉽게 지지 않는다고 느껴져서 편하게 입었습니다",Free
4PlGHO55,,23.06.07,Blue(블루),FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,50,55,"다 떠나서 핏이 진짜 이뻐요 너무 잘 산듯
재질은 약간 빳빳한 재질..? 인데 나쁘지 않아요. 색깔도 무난한 블루라서 어디서든지 믹스매치 가능할것같고 좋네요 단한가지 완전 스카이블루 색깔도 잇엇으면 그거샀을텐데ㅠ",Free
DMi2ChKD,,23.05.03,Gray sky(그레이스카이),,생각보다 커요,아주 만족해요,화면과 비슷해요,152,48,55,배송 엄청 빨라요 총알.. 회사갈 때 입으려고 샀는데 적당히 무난하고 예쁘고 딱입니다 색도 채도 낮고 아주 연한 소라 하늘색 같아서 예뻐요 생각했던 것보다 더 크네요 가슴단면이 엄청 커서 놀랐어요 재질은 뭔가 보풀같은 실뭉치같은게 일어나있던데ㅜ 이런 게 보풀은 아니겠죠? 오래 입을 수 있기를,Free
HPxf79vn,,23.03.29,Pink(핑크),,생각보다 커요,보통이에요,화면과 비슷해요,164,52,44,"색감은 우선 생각했던 것보단 찐하고 쿨해요. 제가 웜한 색만 입어서 더 그렇게 느끼는거 같아요! 
그런데 핏이 제가 딱 원하던 느낌이라 넘 좋아요. 길이도 딱 예뻐요!
다만 마지막 사진처럼 단추 잘못 박아넣은 자국이 있어요ㅎㅎ 어차피 단추 잠구거나 바지 안에 넣어 입으면 티가 안날거 같아서 그냥 입지만 검수 좀 잘 해서 보내주시기 바랍니다...",Free
4XVFZk9k,,23.03.10,White(화이트),FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154,48,44,"이번이 세번째 구매에요. 아주고냥 리뷰 쓰고싶어서 기다렸습니다. 사실 요즘 나오는 옷들잛고 붙는 옷들이많아서 셔츠사기 고민이였는데 진짜 무난하고 뭐입지할때입기좋은 옷입니다.

핏🧸아방하게 떨어지고 많이 부하다는 리뷰가많는데 제가 느꼇을때는 세미오버핏으로 느꼈습니다.

소재🧸: 바스락거리는 소재가 아니고 오래 입을수있는 면으로된소재입니다. 지금 구매하기전에 산 옷은 일년 넘게입고있는데 아직까지 매우 잘입고있습니다. 저렴한 느낌의 셔츠는 아니에유

길이🧸 본인키 155에 49인데 엉덩이 반덮는 기장이에요. 길이는 부담없었습니다.",Free
FSC0ebcu,,23.02.13,Pink(핑크),FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165,58,66,생각보다 얇아서 안에 이너를 잘 골라입어야 할 것 같아요! 그래도 색은 너무 너무 예쁘고 165기준 엉덩이 완전 덮고요 너무 예쁜 베이지 섞인 분홍색인데 카메라는 왜이렇게 허옇게 나오는지🥺 안타까울 지경입니다 면이라 잘 다려입어야할 것 같아요,Free
LzhYyc9S,,23.02.02,Pink(핑크),FREE,생각보다 커요,보통이에요,화면과 비슷해요,164,62,66,"작년에 네이비 샀었는데 핑크로 재구매했어요 !
세탁기 사용과 동시에 거의 3분의 1 사이즈가 줄어들기때문에 여러가지로 마감이 엄청 좋은 옷은 아니지만 ㅎㅎ
줄어들지만 않는다면 재질도 얇고 바스락거리고 오버핏으로 여유롭게 입기 너무 좋아요
일부러 안에 검정색 이너를 입어봤는데 비침은 좀 있어서 이너에 신경써야되고,
다림질을 해도 바로 쉽게 구겨지는 재질이라 
구김은 그냥 포기하고 입어야할 것 같아요
키 164 기준에 손등을 살짝 덮는 소매길이에 전체 길이는 엉덩이를 살짝 가려요 !
품은 오버핏으로 상당히 크구요 색상은 사진과 비슷하지만 파스텔톤 연핑크에 살짝 어두운물 한방울정도 ? 에요",Free
sims******,,22.09.19,Pink(핑크),FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168,55,55,사진이랑 색깔이 다를까봐 걱정했는데 너무 이뻐서 저는 완전 만족합니다!! 다른색으로 재구매의사 있습니다 저는 색깔있는 셔츠는 좀 오버핏을 좋아해서 핏도 너무 만족합니다 반팔의에 걸처도 예쁘고 그냥 입어도 정말 괜찮아요! 저는 대만족 합니다,Free
aqVCHFmX,상위 10%,22.09.09,Gray sky(그레이스카이),FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155,52,66,"셔츠 안어울린다고 생각해서 거의 입지 않는데, 요즘 오버핏 셔츠가 예뻐 보이더라구요~
아무 바지에 툭 걸치고 소매 롤업해서 입으니까 편하고 저는 반바지에 입었을때 예뻤어요
빼입는게 편하더라구용
롱스커트에 걸치듯이 입어도 어울려요
아주아주 오버핏도 아니고 적당해서 좋아요
색상도 튀지않고 은은해요~ 
주름이 많이 가는 편은 아닌것 같고 자연스러워요
소라색도 사고싶네요 :)",Free
sky2***,상위 5%,22.07.31,Blue(블루),FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160,51,44,색은 화면상과 동일하게 시원하면서 청량한 느낌이고 소재도 판판하니 마감도 좋습니다 ! 전 아우터처럼 요즘 같이 실내에서 에어컨 뜰 때 입으려고 샀어요 ◡̈ 엉덩이 덮는 길이에 핏도 적당하니 예쁩니다 ! 이 정도 가격에 아주 좋은 퀄리티 같아요 🫶🏻 만족합니다,Free
