아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
zzdp**,,24.06.28,이미지컬러,F,정사이즈예요,아주 만족해요,화면과 비슷해요,160,47,55,"아주 요놈 물건입니다!!💗
요즘 제 교복템이에요 😭😭 편하게 입을 때도 막 걸치기 좋고, 또 살짝 꾸밀 때도 아무 하의랑 매치해도 예뻐서 너무 만족스럽습니다!
전신 사진으로 기장감 확인해주세요! 🐥

다만, 처음에 받았을 때 식초(?)냄새가 나서 꼭 한 번 손빨래 해주고 입어야 하는데 다른 리뷰에서 보이는 것처럼 노란 물이 나오더라구요…?
소금 넣고 담궈놨다가 세탁기 한 번 돌려주세요! 그럼 냄새랑 이염 걱정 없이 입을 수 있습니당 !!",F
투머치토커,상위 5%,24.05.19,이미지컬러,F,생각보다 커요,아주 만족해요,화면과 비슷해요,160,42,44,"진짜너무만족...팔은 무조건 접어입고 저는 단추다잠그고 안넣어입는게 더 이쁜거같아요 뭔가더 힙함(?)
넣어입을시 옷이 엄청 얇은것도아니고 기장도 길어서 바지안쪽이 매우 두둑해짐

키160인데 엉덩이 넉넉하게 다덮는 매우 오버핏입니다
색깔도 딱 생각했던색이구 존예임걍;;
왠지 스파브랜드매장 직원이 이렇게입고 돌아다닐거같음(칭찬임)
근데 마르거나 직각어깨이실수록 핏 예쁘실듯 잘못하면 어깡될수 있을거같음 우런니는 안어울리더라구여..

후기에 빨 때 물빠짐심하단얘기 많던데 전 무서워서 아직 한번도 안빨아봣음... 냄새는 락스냄새가 은은하게나길래 걍 탈취제뿌려놨어요 그렇게막 심하진 않았음",F
지니쿵야,상위 1%,24.11.26,블랙,F,생각보다 커요,아주 만족해요,화면과 비슷해요,157,60,55,"남동생이 제꺼 잠깐 입더니 자기도 하나 사달라해서! 새주었습니다! 남동생은 163정도에 63키로입니다!

길이감도 딱 적당하고 정핏보다 조금 더 널널한 느낌이에요! 그냥 입는 것보다 접어 입는게 훨씬 트렌디해여!

덩치가 좀더 있는 남성분들은 라지로 해서 커플템으로고 괜찮을거 같더라구요!! 물빠짐은 구냥 소금물에 담갔다가 단독으로 세탁하면 냄새도 많이 나지 않아 괜찮아요!

셋업으로 입기에 예쁜 데님셔츠라 휘뚤쓰로 저도 
아주 자주 입었어요! 보풀은 생각보다 잘 안 일어나서 괜찮구 저랑 동생이 꺼슬거림에 예민한데 그런거 없이 아주 만족스러웠습니댜! 강츄!",F
지니쿵야,상위 1%,24.11.10,블랙,F,생각보다 커요,아주 만족해요,화면과 비슷해요,157,60,55,"📍구매이유
한참 여름에 청난방이 끌려서 청색으로 구매했었다가
블랙도 사서 셋업으로 입고싶어서 주문했어요!

📍색상은 화면보다는 좀더 밝은 느낌이이에요 근데 그것도 나름대로 이쁘고 힙해서 만족스러워요

⭐️청색 난방은 물빠짐이 있으니 단독으로 손빨래 해주시고 소금좀 넣고 하루정도 담가 두었다가 빨래 하시면 괜찮으니 그냥 청색은 항상 단독세탁을 권장드려요!

📍디자인/착용감은 박음질이 포인트인지라 심플하면서 포인트 되는 옷이라 아주 예쁩니다! 휘뚜루마튜루 입기 좋아요 착용감도 제가 까슬거림에 취약한데 그런거 없이 그냥 속옷위에 입었어요!

📍소재랑 디테일은 소재는 딱 우리가 아는 청난방에서 조금더 부드러운 면소재 느낌이나는듯 해요! 너무 자주 빨거나 건조기 돌리면 보풀이 아주 사알짝 올라올듯한

📍핏/길이 하의 안에 접어 넣어 입기도 좋고 단추를 풀러 크롭으로 묶어 입기도 좋은 핏이구 프리사이즈로 구매 했는데 저는 어깨가 좀 좁고 가슴과 배에 살이 있는 편인데도 편하고 널널해서 편해요!",F
lees******,,24.05.15,이미지컬러,F,생각보다 커요,아주 만족해요,화면보다 밝아요,159,47,44,화면에서는 색이 진청인줄 알았는데 실제로 보면 중청에 가까운 진청인것같아요! 못생긴 중청은 아닌데 전 어두운 진청을 기대하고 산 거라 환불할까 하다가 친구랑 가족한테 물어보니까 다 예쁘다고 해서 품었어요 ^ . ^ 잠가입어야 예쁠 것 같다고 생각했는데 오픈해도 괜찮은것같아요 품이나 길이는 조금 큽니다,F
uJzGSDS9,상위 5%,23.07.18,이미지컬러,F,정사이즈예요,아주 만족해요,화면과 비슷해요,163,56,66,"와 어떻게 이 가격에 이 퀄리티가 나올수있나요,,, 진짜 너무너무 만족스러워요 고민은 배송만 늦추게할뿐,, 너무 싸서 물빠질까봐 입기전에 급하게 물티슈로 박박 문질러봤는데 아예 안묻어나왔어요!! 그래서 배송오자마자 흰바지에 입고 다시한번 확인했는데 묻은건 없었어요 진짜 너무너무 이쁨 ㅠㅠㅠ 아주 만족❤️",F
6t7IxwCK,,23.07.18,이미지컬러,F,생각보다 커요,아주 만족해요,화면과 비슷해요,170,64,55,"저렴한 가격에 정말 핏이 너무너무 예쁘고 색감도 너무 맘에들었습니다만..
냄새가냄새가… 무슨냄새지 했는데 딱 두리안 냄새입니다 두리안과일안에서 숙성시키고 나온것 같은 냄새인데
그럼에도 불구하고 옷을 포기못하겠다는 리뷰가 이해됩니다.
다우니물에 풀어뒀더니 구정물 같은게 나와요 하지만 입을겁니다 여러번 헹궜는데도 물빠짐이 심해서 단독세탁 하셔야 할것 같아요 하지만 입을거에요 
두리안같이 중독적인 셔츠네요,, 냄새만 어뜨케좀,,",F
627L67mO,,23.07.12,이미지컬러,F,정사이즈예요,별로예요,화면과 비슷해요,163,58,66,옷은 진짜 만족하는데 냄새가.. 정말 심해요 락스 냄새 마냥 계속 빨아도 남아서 거의 포기했다싶이 입고 있습니다. 저 빨래는 2번 정도 물로 헹궜을 땐 노란 물이 나오고 3번 더 헹궈도 파란물이 나와요 진짜 물빠짐 심해서 꼭 개인 세탁 필수 인 것 같아요. 2번 빨아도 냄새가 없어지지 않으니 꼭 유의해서 구매해주세요,F
3ZT5IFta,,23.06.21,이미지컬러,F,생각보다 커요,아주 만족해요,화면과 비슷해요,167,50,44,"우선 고민하지마세요! 정말 고민은 배송을 늦출뿐입니다!
❗️색상
청은 온라인으로 구매할때 색이 다른경우도 많고 리뷰봤을때도 색이 다 다르더라구요..근데 이 제품은 색이 비슷합니다! 정말 예쁜 청색이라 정말 어디서든 휘뚤마템으로 입을 수 있을것 같아요. 
❗️사이즈
사이즈는 많이 크지는 않고 약간 오버핏 정도? 48kg이 입었을때도 그렇게 크지는 않았어요!
❗️소재
구김이 아예 없는건 아닌데 그렇다고 쭈글쭈글하게 주름가는 소재도 아닌것 같아요. 청소재이다보니 조금 더울것 같긴한긴한데 엄청 덥지는 않았어요.
❗️길이
길이는 짧지는 않고 정말 딱 좋은 길이감!
넣어입기에도 좋고 빼서 입어도 좋은 길이?",F
거울,탑리뷰어,23.06.05,이미지컬러,F,생각보다 커요,아주 만족해요,화면과 비슷해요,164,60,66,"다른 곳에서 같은 상품 구매했다가 배송지연에 지연에~~ 더이상은 참을 수가 없어서 취소하고 뒤져보는데, 직진배송으로 얘가 찾아지더라구요! 심지어 값도 더 저렴함,,,,
안예쁘기만해봐라 하는 심정으로 구매했는데;; 예뻐요ㅋㅋㅋ
색상도 딱 생각했던 진청이에요.
통은 생각보다 크고 넉넉해요. 너무 마르신 분들은 일자로 툭 떨어지는게 너무 크실 수도 있을 것 같아요.
소매 길이가 길어서 팔뚝살 커버 잘 되고, 쇼핑몰 사진처럼 롤업해서 입어도 예쁠 것 같아요~~
옷 총장도 적당해서 큰엉덩이와 뚠뚠한 허벅지를 가려줍니다!! 완전 최고~~",F
