아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
h4QI9Y2F,상위 15%,24.08.20,Charcoal(차콜),,생각보다 커요,아주 만족해요,화면과 비슷해요,155,44,44,"사진은 저희 아빠입니다
키 171 몸무게65 군살없고 잔근육 있는 체형인데 저 입은거 보시더니 본인도 사고싶다고 ㅎㅎ 하셔서 사드렸어요
단추 잠군것도 괜찮지만 열고 입는게 훨씬 예쁘다면서 사진 보내주셨어요 ㅎㅎㅎ 남녀노소 공용으로 입기 너무 좋은 옷이라 덕분에 아부지랑 커플룩 생겼네요! 많이 파세용 ㅎㅎ♡♡ 
2번째 사진은 153/44 제가 입었을때 핏입니당",Free
UnUwXeNU,상위 15%,24.06.07,White(화이트),,정사이즈예요,아주 만족해요,화면과 비슷해요,160,44,44,사진에 주름이 살짝있길래 걱정했는데 생각보다 자연스럽게 떨어져서 괜찮은것 같아요. 막 놔두면 구김이 심해져서 옷걸이에 잘 걸어서 보관해야 할 것 같네요 ㅎ 옷 비침은 살짝 있는편이구 단추실밥이 잘 빠집니다ㅠ 대신 소재가 너무 시원해서 여름에 입기 딱좋은것 같아요!,Free
vhutSiFy,,23.09.08,Black(블랙),FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158,53,55,"흰색 여름 내내 잘 입고 너무 좋아서 검정색도 주문했어요 ㅋㅋ 남편은 공익근무요원같다는데 전 대~만족 😊😊😊
하늘하늘해서 너무 시원해요 .. 매년 여름 살 거니까 단종시키지 말아주세요 ㅠ",Free
fNEsw2pu,,23.05.12,Khaki(카키),FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162,46,44,제가 찾던 st 완전.. 베이지가 품절이라 아쉬운대로 카키 색상 구매했는데 카키도 찰떡이네요. (태닝해서 피부가 어두운 편이에요) 너무 맘에들어요. 하늘하늘한데 네추럴 루즈한 핏 너무 맘에듭니다.,Free
c6UNjUBW,상위 1%,22.08.07,Charcoal(차콜),FREE,생각보다 커요,보통이에요,화면과 비슷해요,158,59,66,"누가 리뷰에 딱 첫 두 단추 푸르고 두번만 접으라고 했는데 딱 맞음. 처음에 있는 그대로 입어보고 바로 반품버튼 누르려다가 다행히도 그 리뷰를 보고 입는 법을 알아내서 킵하게 됨. 남들 다 말하듯 소재가 좀 특이하고 실크 같으면서도 땀은 좀 잘 흡수되는 그런 느낌이랄까여.. 얇고 가볍고 하늘하늘해서 시원하고 여름에 입기 딱 좋음! 젤 맘에 든건 엉덩이 다 덮고 앞에가 더 짧은 점! 옆 사진 찍은 거 보심 확인하실 수 있어요. 

생각보다 사이즈가 좀 굉장히 커서 그냥 휘뚜루 마뚜루템으로 입을 예정. 제품 썸네일 보면 셔츠가 좀 덩치있어 보이고 커보이 잖슴? 딱 그 느낌 남... 괜찮으시다면.. 구매하세요.. 

색깔은 모델컷 그대로고 아직 나가서 입어보질 않아서 잘 모르겠는데 팔 부분 접은게 고정이 잘 안 되는 것같음. 소재 특성상 접은 부분도 쉽게 스르륵 풀려서 만약 입고 나가려면 다리미로 모양을 팍 잡아놓던가 옷핀으로 잡던가 해야 될 것 같음. 풀리면 그냥 아빠옷 입은 느낌나서 절대 안 됨.",Free
et0OdgUe,,22.08.01,Charcoal(차콜),FREE,정사이즈예요,별로예요,화면과 비슷해요,168,68,66,너무 시원하고 다좋은데 마감이...진짜 단추란 단추는 다 실밥이 튀어나와있고 박음질한부분은 거의 대부분 실밥정리 안됐다고 보시면 될것같아요... 입기전에 불로 다 지지고 입었어요 ㅜㅜ,Free
97abpjpK,,22.07.31,Charcoal(차콜),FREE,정사이즈예요,보통이에요,화면과 비슷해요,161,50,44,"생각보다는 기장이 짧은 느낌이였어요
(아랫 단추 2개까지 풀면 명치가 다 보여요)
재질이 흐물흐물해서 시원하고 핏 예뻐요
다만 그렇기 때문에 소매 롤업은 계속 풀릴거 같아요
생각한것보단 오버핏 느낌이 아니라 애매한가 생각했는데 오히려 사진으로 찍어보니 예쁘네요",Free
olim,상위 10%,22.06.29,White(화이트),,생각보다 커요,보통이에요,화면과 비슷해요,168,50,55,"색은 쇼핑몰 사진 그대로고요, 다른 리뷰들처럼 마감이 별로였음..실밥 여기저기 튀어나와 있는데 그냥 제품이 나쁘지 않아서 만족하렵니다
 그냥 마냥 바스락 거리는 재질인 줄 알았는데 그건 아니고 좀 나일론+실크(폴리) 느낌이에요. 구김이 가 있긴 했는데 그냥 잘 펴두면 없어질 것 같음
핏은 예쁩니다 쿨해보여..",Free
LDVS5at3,,22.06.20,White(화이트),FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165,60,55,"진짜 편하고 땀 많이 나는네 겉에 티가 잘 안나요 학생인 저에게는 좀 비싼데 비싼이유가 있네요
재질도 진짜 좋고 편하고 핏도 예뻐요 근데 팔 안접으면 아빠옷 뺏어입은 너낌… 아무튼 저렇게 다양하게 매치해서 입어봤답니다~",Free
zenny,,22.06.15,Mint(민트),,생각보다 커요,보통이에요,화면과 비슷해요,166,57,66,"차콜 색상 구매하고 마음에 들어서
민트색으로 하나 더 구매했어요!

우선 여러분, 단추를 두 개 푸시고
>팔을 꼭 접어 입으세요.<
진짜 날씬해 보입니다. 5kg는 날씬해 보여요.

차콜색상은 이상한 보풀이 많이 묻어서 왔었는데
민트색상은 보풀이 없는 대신 실밥이 많이 떨어져 있네요...ㅎ 뭐 가격대로 감안해야지 어쩌겠습니까.

애초에 휘뚜루마뚜루 데일리로 입으려고 하나 더 구매한 것이니 만족하고 입어야죠. 통기성이나 재질, 기장, 통, 모두 마음에 듭니다! 

올 여름 교복셔츠가 될 것 같네요.",Free
9t1AoZty,,24.08.08,Charcoal(차콜),,생각보다 커요,아주 만족해요,화면과 비슷해요,158,78,88,"광택도 좋고 부들부들하고 무엇보다 시원해요...!
넉넉한데 어깨가 넓어보인다거나 하지 않아서 잘 입고 있습니닷
단독으로 입을 때 완전히 다 닫으면 묘하게 어색한 느낌이라 하의에 넣어입는 게 더 좋은 거 같아요!",Free
BJWFQ1F2,상위 20%,24.08.03,Charcoal(차콜),,생각보다 커요,아주 만족해요,화면과 비슷해요,163,62,66,평소에 데일리쥬 제품 많이 입어서 무난한 셔츠로 입으려고 주문했어요 완전 더운 도쿄에서 입었는데 하늘하늘한 느낌이라 시원했습니다! 근데 실밥이 많아서 입기 전에 꼭 정리해줘야 해요 ㅠㅠ 소매는 접어도 자꾸 풀리길래 접어둔 상태로 스팀기로 다려주니까 덜 풀렸어요! 만족합니다 :),Free
