아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
G6d9rQwb,상위 20%,24.09.29,블루,FREE,생각보다 커요,보통이에요,화면과 비슷해요,,,,"마른편도 아닌데 너무 오버핏이에요 소매를 걷으려고 해도 소매통이 너무 커서 팔꿈치까지 올라가고 움직이다보면 흘러 내리는데 많이 구겨져 있습니다 구김 잘 가요
색은 맘에 드는데 예쁜 오버핏은 안나오네요ㅜㅜ",Free
지옥의햄스터,상위 15%,24.09.26,블루,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,154.0,42,44,첫구매 할인으로 되게 싸게 샀는데 퀄리티가 진짜 좋이서 당황했어요 되게 잘 구겨지는 제질이긴 한데 구겨졌을 때 나오는 느낌도 매력있어서 좋은 것 같아요 바람 많이 부는 날씨에 가볍게 걸쳐입기 ㄱㅊ은듯요,Free
Gnaobzbn,상위 15%,24.09.23,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,157.0,52,44,"키 157에 상체가 외소한편이라 그런지 많이 컸어요..
팔도 두 번 접어야 맞고요! 근데 퀄리티는 좋아서 잘 매치해서 입을 것 같아요

첫 번째 사진은 팔 길이, 두 번째 사진으로는 목 카라 확인하시면 됩니다.",Free
TJqzaL2E,,24.09.07,네이비,FREE,생각보다 커요,보통이에요,화면과 비슷해요,162.0,60,66,"간절기용으로 구매했는데 두께나 이런 부분은 좋음!
컬러도 원하는 색깔대로 옴, 재질은 다리미 잘못하면 반질해지는 그런 재질이긴해서 주의해야할 거 같고 실밥 이런 부분들이 조금 눈에 띄긴하네요~",Free
ROdeJmfu,,24.08.24,(반팔)옐로우,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,158.0,65,55,"바스락 바스락 반팔셔츠에요
주름은 잘 생기지만 핏은 최고입니더
잘못하면 얼굴색이 칙칙해지는 계열이라
쪼끔 걱정했는데, 얼굴 환해보여서 만족
오버핏이긴한데 팔 길이는 또 적정해서 한번 더 만족
몸통쪽 통통한 팔뚝구간 다 가려주고
팔꿈치부터 잘 보이는 그 길이..아시죠..?
옆라인도 둥글게 처리된게 맘에 쏙 들어요
(한쪽만 앞주머니 있는 버전도 나왔으면 좋겠습니당)",Free
cgQay4g7,상위 15%,24.08.15,블루,FREE,생각보다 커요,아주 만족해요,화면보다 어두워요,163.0,68,77,"반팔셔츠를 사려다가 긴팔로 잘못 주문했는데 왠걸 긴팔셔츠가 생각보다 맘에 들어서 반품안하고 품기로 걀정 했습니다 
반팔 긴팔 모두 주문해서 입어본 결과 반팔보다는 살짝 색상이 진해요 ! 
소재는 둘다 탄탄한 코튼소재고 핏은 두 제품다 박시하네요 
두 제품다 툭 걸쳐 입기 좋은 핏입니다
날이 더워서 반팔만 먼저 개시했는데 날이 조금만 더 선선해지면 얼른 긴팔도 개시하고 싶어요 ㅎㅎ",Free
cgQay4g7,상위 15%,24.08.14,(반팔)블루,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163.0,68,77,"이제 66을 넘어서 77사이즈가 되어버려서 왠만한 옷들이 잘 안맞을 정도로 살이 너무나 많이 쪄서 박시한 타입의 반팔 셔츠 찾고 있었어요 
핏도 색감도 제가 찾던 스타일인거 같아 주문했는데 소재가 생각보다 넘 좋네요 
탄탄한 코튼 소재라 가격대비 넘 괜찮네요 
색상 특성상 물이나 땀이 묻으면 티가 조금 나지만 소재 특성상 금방 마르네요 !
흰색 바지에 편하게 매치 가능하고 박시한 핏이라서 넣입 보다 툭 하니 걸쳐 입거나 내어 입는게 훨 낫네요 ㅎㅎ",Free
wldy*****,상위 5%,24.04.18,딥블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,171.0,55,55,"저 색 셔츠를 사고 싶어서 찾았는데 잘 안 나오더라구요ㅜ 겨우 찾아서 샀지만 저 색이 아닐까봐 걱정했는데 어쩜 딱 찾던 색의 셔츠에요!! 쇼핑몰이랑 색 똑같아요! 

**키 170에 소매 길이 딱입니다!!!
핏은 생각보다는 통이 넓은데 바지랑은 잘 어울리고 셔츠 위에 니트조끼 입고 셔츠 뒤에 접어서(?) 잘 정리해주면 조끼랑도 예뻐요!!!

스티치는 셔츠 색깔보다 조금 밝은데 많이 신경 쓰이지는 않고 셔츠 두께가 봄, 가을 가능이에요~ 여름엔 더울 듯해요! 재질은 생각보다는? 뻣뻣한데 세탁하면 괜찮을 거 같구용ㅎㅎ",Free
xnVabklz,,24.07.05,(반팔)라이트카키,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160.0,80,88,라이트카키색으로 구매했습니다! 반팔셔츠가 필요해서 샀는데 착용감은 좋았습니다:) 색도 사진이랑 비슷하고 옷 재질은 나쁘지 않은데 주름이 많이 갈 것 같아서 걱정ㅋㅋ아쉬운 점은 확인한다고 확인하고 택배봉투 다 찢어버렸는데ㅜㅋㅋ가슴쪽에 올이 나갔...ㅠ아쉬운대로 입어보려고해요! 괜찮으면 또 구매할 예정입니당,Free
13cu3tP1,상위 15%,24.06.29,블루,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,159.0,40,44,"정말 기본 하늘 셔츠입니다!!
제가 체구가 작음에도 불구하고 딱 예쁜 오버핏으로 떨어져서 휘뚜루마뚜루 잘 입고 있습니다
여름에도 실내 에어컨 바람 피할 때 그냥 툭 걸치기 너무 좋아요",Free
윰띠,상위 5%,24.06.21,(반팔)블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,171.0,68,66,반팔셔츠는 핏이 애매하면 잘 안입어져서 구매할때 고민이 많이드는데 와우! 여긴 제가 딱 원하는 핏으로 떨어져서 취저당했어요♡ 덩치가 있는편인데 팔뚝이랑 몸이랑 예쁘게 커버가 되고 특히 색상이 맘에드네용ㅎㅎ다른색상도 쟁여놔야겠어요♡,Free
9tvouNE9,,24.06.18,(반팔)화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165.0,56,55,"넉넉한 핏의 셔츠 찾고 있어서 큰건 어느정도 예상하고 있었어요.
팔 부분이 약간 가오리소매같고 어깨 봉제선이 내려와있어서 생각한 느낌이랑 좀 다르긴한데 편하게 입을 수 있을 것 같아요!",Free
1MdqJZyO,상위 10%,24.06.15,인디핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,156.0,50,55,봄웜 퍼스널 컬러로 받아서 사게된 셔츤데 생각보다 많이 밝은 딸기우유 색 정돈 까진 아니라서 오히려 더 맘에 들어요! 차분한 색이라 봄에 입기 딱이도 지금은 더울것 같아서 나중에 여름 좀 지날때 입던가 하려구요 ㅎ 오버핏이라 맘에 들어용,Free
wNrzQ1D8,,24.06.11,(반팔)블루,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163.0,55,55,바스락거리지만 탄탄한 재질이예요! 바지 안에 넣어 입을 레귤러 핏은 아니고 오버핏으로 낙낙해서 걸쳐 입기 좋아요~ spa 브랜드보다 나은거같아서 다른컬러랑 긴팔버전으로 재구매하려구여!,Free
JJski,상위 5%,24.06.01,인디핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,162.0,52,55,분홍색 상의가 하나도 없어서 화사하게 입을 수 있는 셔츠를 찾다가 구매했어요! 휘뚜루마뚜루 걸칠 수 있는 코튼 소재에 한여름에도 그닥 덥지 않아서 얇은 이너와 함께 입기 좋았어요 🩷,Free
윰띠,상위 5%,24.06.21,(반팔)블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,171.0,68,66,반팔셔츠는 핏이 애매하면 잘 안입어져서 구매할때 고민이 많이드는데 와우! 여긴 제가 딱 원하는 핏으로 떨어져서 취저당했어요♡ 덩치가 있는편인데 팔뚝이랑 몸이랑 예쁘게 커버가 되고 특히 색상이 맘에드네용ㅎㅎ다른색상도 쟁여놔야겠어요♡,Free
9tvouNE9,,24.06.18,(반팔)화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165.0,56,55,"넉넉한 핏의 셔츠 찾고 있어서 큰건 어느정도 예상하고 있었어요.
팔 부분이 약간 가오리소매같고 어깨 봉제선이 내려와있어서 생각한 느낌이랑 좀 다르긴한데 편하게 입을 수 있을 것 같아요!",Free
1MdqJZyO,상위 10%,24.06.15,인디핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,156.0,50,55,봄웜 퍼스널 컬러로 받아서 사게된 셔츤데 생각보다 많이 밝은 딸기우유 색 정돈 까진 아니라서 오히려 더 맘에 들어요! 차분한 색이라 봄에 입기 딱이도 지금은 더울것 같아서 나중에 여름 좀 지날때 입던가 하려구요 ㅎ 오버핏이라 맘에 들어용,Free
wNrzQ1D8,,24.06.11,(반팔)블루,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163.0,55,55,바스락거리지만 탄탄한 재질이예요! 바지 안에 넣어 입을 레귤러 핏은 아니고 오버핏으로 낙낙해서 걸쳐 입기 좋아요~ spa 브랜드보다 나은거같아서 다른컬러랑 긴팔버전으로 재구매하려구여!,Free
JJski,상위 5%,24.06.01,인디핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,162.0,52,55,분홍색 상의가 하나도 없어서 화사하게 입을 수 있는 셔츠를 찾다가 구매했어요! 휘뚜루마뚜루 걸칠 수 있는 코튼 소재에 한여름에도 그닥 덥지 않아서 얇은 이너와 함께 입기 좋았어요 🩷,Free
BKm1zBHO,상위 15%,24.04.09,마젠타핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,55,55,벚꽃 보러 갈 때 쨍한 컬러 입고 싶어서 찾아서 구매했는데 너무 만족해요! 사람이 화사해보이고 또 날이 흐렸는 데도 사진이 밝게 잘 나왔어요ㅋㅋ 직진배송으로 시켜서 바로 오고 퀄리티도 괜찮아서 완전 추천합니다!,Free
E2beNWdo,상위 1%,24.03.20,인디핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,54,55,인디핑크 딥블루 구입했는데 배송 빠르고 제품도 정말 좋네요 색상이 너무 예뻐요 잘 입고다닐것 같아요 탄탄한 소재에 깔끔해서 청바지나 슬랙스에 무난하게 입어질것 같아요 봄에 딱 좋겠네요,Free
E2beNWdo,상위 1%,24.03.20,딥블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,54,55,저는 인디핑크하고 딥블루 구입했어요 셔츠 정말 좋아해서 여러 브랜드부터 인터넷쇼핑으로 자주 많이 구입하는데 색감이 정말 예뻐요 딥블루 촌스럽지않고 딥한 예쁜 푸른색입니다 소재도 탄탄하고 좋네요 잘입을듯합니다,Free
쵸니,,23.05.16,마젠타핑크,FREE,생각보다 커요,보통이에요,화면보다 밝아요,168.0,60,55,"뭔가 제가 생각했던 이미지와는 달라서 조금 놀랐지만, 한번 잘 코디 해보겠습니다~ 재입고까지 기다리면서 샀는데 조금은 걱정스럽지만 배송은 빨리와서 좋았습니다! 옷은 조금 박시하고 재질도 나쁘지않고 색감은 사진보단 쫌 쨍한 느낌이 있어요! 밝은톤 입으시는 분들은 강추합니다 옷때문에 얼굴이 더 밝아보여요 ㅎ",Free
27UJcMYq,상위 10%,24.11.28,브라운.,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163.0,54,55,"체형 : 상체 마름, 하체 통통
163cm, 55kg / 상의55, 하의28

생각보다 빨리 배송돼서 놀랐습니다.
첫 인상은 아빠 겨울 와이셔츠같다 였구요 잔주름에 강한 것 같습니다. 다림질하면 반들거리는 재질이니 주의하셔야겠어요.
넣어 입는것 보다 빼서 입는게 훨씬 매력적인 옷 같습니다. 상체가 마른게 고민이었는데 커버 잘 돼서 좋네요. 사진은 잘 접히는 팔꿈치 부분이고 빳빳하게 다림질해서 하루동안 입었을 때 모습이에요.
실밥제거 직접 해야하는게 흠이지만 재질이나 가격, 배송 생각했을 때 매우 만족합니다.",Free
tMtCF5VK,상위 5%,24.11.23,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,154.0,49,44,색깔별로 구매했어요! 기본 화이트 컬러가 없어서 추가로 주문했눈데 완전 생 화이트에오 노란색감 하나 없는! 밖으로 빼내 입기에 딱 좋아요~,Free
sky_*****,상위 25%,24.11.08,네이비,FREE,생각보다 커요,아주 만족해요,화면보다 어두워요,162.0,60,66,키 162고 엉덩이 반정도 와요! 그래서 좋습니다 단추가 하얀색인게 싫어서 열심히 찾았습니다. 생각보다 어깨 뒤쪽이 커요 완전 오버핏이라고 생각하시면 돼요 덩치 작으시면 더 크다고 느끼실거에요,Free
eLkHMzVl,상위 5%,24.11.06,인디핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,55,55,"실물이랑 색감 비슷하게 보정해서 찍어봤어요.
오버핏 셔츠중에 어깨선이 팔 아래로 내려오는 것, 매치하기 예쁜 핑크 컬러일 것을 여러개 비교해보고 구매했는데 아주 좋습니다.
소재 좋고 두께 적당하고 튼튼해서 깔별로 쟁이면 될 것 같음~ 가죽 자켓, 바지랑 같이 매치해서 입었는데 락시크+큐트 느낌 나서 좋아요",Free
dpERKbua,상위 15%,24.11.04,딥블루,FREE,생각보다 커요,보통이에요,화면과 비슷해요,159.0,44,44,"색감 예쁘구 사진 그대로입니당 입었을때 핏도 예쁘고 잘 구겨지는데 또 잘 펴지는 것 같아여? 치마랑 입어도 이쁨 ㅂ청바지나 슬랙스랑 매치해도 이쁨 
아 그리고 단추가 같은 색인게 맘에 들었어욥 

근데 마감처리는 잘 안돼있어서 실밥 정리 해야해요",Free
ExPyTIAU,상위 15%,24.11.03,화이트,FREE,정사이즈예요,별로예요,화면보다 밝아요,162.0,47,44,"화이트 컬러가 .. 아주아주아주 싸보이는 화이트 입니다. 푸른끼 도는 화이트임
스판 있다고 적혀있었는데 스판 없고, 일단 가격 저렴해서 삿는데 저 가격보다 더 싸보이는 ? 느낌..
너무 급하게 입어야해서 구매확정 했는데 1회용임 ㅜ",Free
eVUsaRNP,상위 10%,24.11.02,블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161.0,58,55,가볍게 걸쳐입으려고 샀습니당! 넣입너무 귀찮아서 빼입으로 입으려고 적당한 길이감의 셔츠를 찾고 찾고 찾다가 여기로 왔습니다! 일단 색감 팟 길이 완젼 맘에 들어요! 다만 실밥이라던지 마감은 좀 별로구요 구김이 엄청 잘가요!! 대신 그 사박사박 촉감은 좋네요 ㆅ,Free
eVUsaRNP,상위 10%,24.11.02,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161.0,58,55,가볍게 걸쳐입으려고 샀습니당! 넣입너무 귀찮아서 빼입으로 입으려고 적당한 길이감의 셔츠를 찾고 찾고 찾다가 여기로 왔습니다! 일단 색감 팟 길이 완젼 맘에 들어요! 다만 실밥이라던지 마감은 좀 별로구요 구김이 엄청 잘가요!! 대신 그 사박사박 촉감은 좋네요 ㆅ,Free
eVUsaRNP,상위 10%,24.11.02,브라운,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161.0,58,55,가볍게 걸쳐입으려고 샀습니당! 넣입너무 귀찮아서 빼입으로 입으려고 적당한 길이감의 셔츠를 찾고 찾고 찾다가 여기로 왔습니다! 일단 색감 팟 길이 완젼 맘에 들어요! 다만 실밥이라던지 마감은 좀 별로구요 구김이 엄청 잘가요!! 대신 그 사박사박 촉감은 좋네요 ㆅ,Free
hMUZeZ0R,상위 15%,24.10.24,화이트,FREE,생각보다 커요,보통이에요,화면과 비슷해요,152.0,52,55,오버핏 예상하고 시킨건데 딱 생각한 핏이었어요! 겉옷으로 툭 걸치려고 시켰는데 이젠 너무 추울 것 같네요ㅋㅋ큐ㅠ 탄탄한 면 소재이고 길이도 맘에 듭니당,Free
UkTNC6xt,상위 25%,24.10.21,딥블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154.0,51,55,"색도그렇고 옷 재질, 오버핏정도 다 마음에 들어요! 원하던 스타일이에요~! 
배송빨라서 좋았고 다른색더 구매할까생각중이에여 
얇지않아서 주말에 안에 반팔티입고 저거만 입었더니 낮엔 괜찮았어욤",Free
E5hnVc1f,상위 30%,24.09.28,크림베이지,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,167.0,50,44,주름이 많이 안생겨서 좋았어요!!그리고 딱 적당한 오버핏이라 빼입어도 예쁘고 넣어입어도 예뻐요ㅎ 색깔도 딱 버터느낌에 크림베이지 색상이라 좋았어요😽,Free
mh5QhPKH,상위 25%,24.09.26,블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162.0,55,55,"색감 딱 제가 원하던거였어요! 
이제 막 셔츠의 계절이라 반팔티 위에 입을 셔츠 찾고있었는데 ㅜㅜㅜ 배송은 다른것보다 늦었지만 만족합니당",Free
mh5QhPKH,상위 25%,24.09.23,인디핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,162.0,55,55,"처음에는 앗.. 색이 너무 진한가? 했는데 계속보니까 가을에 입으면 이쁜 핑크인거같아서 계속 입고다녀요!! 
재질도 좋고 딱 간절기에 입으면 딱인거같습니다 ㅎㅎ",Free
Ug5qx7YP,,24.03.26,블루,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160.0,48,44,부해보이지 않고 적당히 박시하게 예뻐요 단추를 위 아래 조금씩 풀어서 입으니 덜 답답해 보이고 좋았어요! 회색 슬랙스에 아주 찰떡!,Free
Civw68wj,,24.04.03,딥블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170.0,60,55,처음에는 코발트 블루를 원했는데 막상받아보니 딥블루색상 매력있어요! ㅎㅎ 다만 그 포장해서 올때 카라 뒤쪽 부분이 접혀와서 해당부분이랑 전체적으로 한번 다려서 입어야할거같네요 살짝 오버핏이라 아우터로 입어도 괜찮을거같아요!,Free
Y.HK,,24.03.30,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,162.0,60,66,"너무 편해요!
여자 셔츠 너무 작고 바스트부분 안잠기고 하는일이 많아서 엄청 스트레스 였는데 너무 부해보이지않고 깔끔해서 너무 좋았어요!!!
앞에 풀어서 겉옷 처럼 입어도 좋을거 같아용ㅎㅎ",Free
rm9YXnTX,,23.10.30,블루,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,166.0,49,55,"정말 원하던 핏입니다ㅠㅠ 일단 재질은 얇지않고 도톰한 편이라 세탁을 해도 구겨짐이 거의 없다는게 가장 큰 장점이고, 색상도 이렇게 완벽한 블루일수가 없어요. 그냥 입어도 예쁘고 니트조끼랑 입어도 어울립니다. 출근할때 슬랙스에 입으면 멋진 직장인되고, 주말에 청바지랑 입으면 완벽한 나들이룩 완성!! 꼭 사세요. 후회없을듯",Free
dlal******,,23.10.09,화이트,FREE,생각보다 커요,보통이에요,화면과 비슷해요,168.0,58,55,"완전유ㅏㄴ전 오버핏이라서 처음에 환불할까 고민했는데, 기본 흰셔츠라 그냥 품고가야겠다 해서 환불안했어요 근데 막상 입고나가니까 나쁘지않아용 전 키도 있고 체구도 작은편은 절대아닌데 많이 크긴 커요..",Free
YRASa2QA,,23.09.30,딥블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161.0,47,44,놀러갈때 매우 이쁘게 입었습니당 약간 아우터처럼 입으려고 구매했는데 아우터처럼 걸쳐도 이쁘고 단추 잠그고 바지 입어도 이뻤어요! 약간 박시한 착용감 때문에 청순? 여리가 가능하답니다 딥블루는 색깔이 찐하지만 본인이 여쿨트루나 겨쿨이라면 너무나 이쁘게 찰떡일 컬러랍니당!,Free
DFLpn3pP,상위 10%,23.09.24,크림베이지,FREE,생각보다 커요,보통이에요,화면과 비슷해요,156.0,48,55,"가을 되니까 베이지 셔츠 갖고싶어서 산건데 직진배송이라 배송도 완전 빨랐구 예쁩니당!
기장이며 소매며 엄청 길고 크긴 한데 어차피 바지에 넣구 소매는 접어입을거라 상관 없어용ㅎㅎ
재질이 얇은편은 아니고 탄탄하고 은근 두께감 있어서 오히려 좋은거같아요! 만족합니당ㅎㅎ",Free
tncNdQpJ,,23.09.10,블루,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160.0,49,55,"사진이 좀 누렇게 찍혔는데 실제로는 상세페이지 사진이랑 비슷한 색이에요
이제 슬슬 긴팔 입을때가 돼서 많이 입을 것 같아요
길이는 좀 길긴한데 위아래로 오버핏으로 입으니까 정말 예뻐요
재질은 탄탄해요",Free
fqZZmJOZ,상위 15%,23.07.16,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,159.0,42,44,"바스락거리는 탄탄한 소재에요
벌룬핏이라 마른 분들 입으면 아방하네요
뒤에가 주름져 각이 져 있어 핏이 고정되어 있어요
촤르륵 핏을 생각해서 입었을때 당황스럽긴 했지만
소재가 너무 좋아 잘 입으렵니다
화이트는 비침 있어요 !",Free
WX82RyWx,,23.06.02,인디핑크,FREE,생각보다 커요,아주 만족해요,화면보다 밝아요,155.0,50,66,탄탄하고 예뻐용! 한여름은 덥겠지만 그전까지 에어컨 바람 피할 때 입어도 괜찮을 거 같아용 근데 흰기가 살짝 도는 인디~베이비 사이의 핑크라서... 갈웜보다는 봄웜분들이 더 잘 어울릴 것 같아요🥹 저한테는 살짝 애매했어요,Free
BZhu4FjD,상위 20%,23.05.14,마젠타핑크,FREE,정사이즈예요,보통이에요,화면보다 밝아요,,,,"상세페이지랑은 다른 색이에요. 생각했던 색이 아니라서 실망했는데 색 잘 어울린다고 해서 자주 입고 다니려고요. 집에서 보기엔 촌스러운 색인가?싶은데 밖에 나가면 그렇게 화사할수가 없어요.
밝고 형광!한 색입니다.
넉넉한 핏에 봄여름에 딱 맞는 색깔이에요.",Free
1qsF2YhU,,23.05.13,블루,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160.0,58,66,생각보다 많이 컸지만 기장은 좋았는데.. 팔 뒷부분이 너무 커서 붕 떠버려 부해보이는 경향이 있어요 ㅠㅠ 그래도 셔츠 뒤 밑부분을 잡아당겨주면 덜한데 계속 신경쓰여용 그래도 레이어드하기 좋습니당,Free
khswlgOS,,23.05.11,마젠타핑크,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160.0,55,55,입고편하기 좋은 데일리로 사고싶어서 샀는데 사이즈가 넉넉해서 넘 편했어오! 봄이라 화사한색으로 샀는데 밝은색 하의랑 입으면 귀여울거같아영 ㅎㅎ 키 160인데 엉덩이 거의 다 가려지는 오버핏이에욤 만족합니당~~!!,Free
