아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
kime****,상위 5%,24.10.17,포그그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,171,60,66,"52세 키170 몸무게 60입니다.
나이살과 큰 키로 인해 맞는 옷 또는 예쁜 옷, 편안한 옷 찾기가 쉽지 않았는데요.
옷이 편하고 예뻐서 너무 좋으네요.
특히 단추 달림이 튼튼하고 예쁘답니다.
그냥 입어도 예쁘고, 조끼와 같이 입어도 예쁘네요.
옷이 예뻐서 20대 딸이 빌려달라고 하네요.
잘 입겠습니다.^^",Free
M83IieLw,상위 5%,24.04.20,포그그레이,,정사이즈예요,아주 만족해요,화면보다 어두워요,155,48,55,"1.딱 처음 받았을때 느낀 색감은 쇼핑몰에서 본 것보다 어둡다+공장룩 색깔이다.
2.입었는데 오? 환하다, 웜톤도 충분히 잘 받는다. 민트와 블루와 그레이 그 오묘함.
3.어깨선 탄탄하게 봉제 잘 되어있고 카라부분도 박음질 깔끔함. 찰랑이는 재질이라고 해서 너무 그런 느낌도 아니고 어느정도 코튼의 탄탄함을 갖춘 찰랑임
4.아쉬운건 소매 롤업이 딱 깔끔하게 되는 느낌은 아니고 그 찰랑이는 블라우스 특유의 느낌처럼 접힘.

결론은 깔별로 쟁이면 딱 좋을 셔츠
여름엔 에어컨 차단용으로도 딱임",Free
웁시둡시,상위 20%,25.01.14,(오버핏)아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,162,52,55,후들후들한 셔츠에요. 후들후들하다고는 했지만 사진상으로 좀 탄탄해보인다 했는데 받아보니 전혀 탄탄한 재질은 아니네요..! 아이보리인데 살짝 얼룩 묻어서 와서 아쉽지만 여리여리하게 잘 입을 수 있을 듯 해요. 후들후들하다보니 오버핏 말고 스탠다드핏이 더 이뻤겠다 싶기도 한데 후들한 핏이라 그런지 막 박시한 느낌은 아니고 살짝 라인 맞게 떨어지는 느낌이에요!,Free
AaZkFfhk,,25.01.12,버터,,정사이즈예요,아주 만족해요,화면과 비슷해요,164,52,55,이 은은한 결감과 컬러! 보이시나요 ㅠㅠ 아이보리에 옐로우 한방울! 매트베이지로 주문했다가 카키색감이 너무 강해서 엥? 하고 반품후 버터로 재주문했는데 완전 만족입니다 톤온톤 코디 필수템♥️,Free
허니셔니,상위 1%,25.01.07,워터리라벤더,,정사이즈예요,아주 만족해요,화면과 비슷해요,158,46,55,"여름나라 여행가는데 가볍게 걸칠 셔츠가 필요해서 구매했어요. 이전에 없던 컬러를 사고 싶었는데 딱 좋네요! 은은한 라벤더색인데, 가을웜톤인 제게도 나쁘지 않아요! 
사진에서 보일지 모르겠지만 소재는 약간 비침이 있는
정도이고, 엄청 부드러워요! 입자마자 착용감이 너무 좋았습니다. 

길이는 158cm 기준 골반보다 살짝 더 내려오는 정도입니다. 넉넉하고 편하게 입을 수 있어요:) 다른 컬러도 사고 싶네용! 잘 입겠습니다!

단추 위치나 박음질 디테일 다 좋고, 구김은 조금 있을
거 같은데 그건 그것대로 멋스러워 보일 거 같아요:)",Free
gyycB3SO,상위 20%,24.12.21,아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,158,48,44,"오버사이즈 핏이에요. 
근무할 때 필요해서 샀는데 만족합니다. 다만 빨고 나면 2번 사진 처럼 구김이 심해서 다림질 필 수 이고요. 
그치만 가격 생각하면 아주 만족해요. 
봄 가을 용으로 적합합니다. 겨울에 입기엔 얇아요.",Free
U17bZ2DR,상위 15%,24.12.14,(기모)파스텔블루,,생각보다 커요,보통이에요,화면과 비슷해요,170,55,55,"길이는 그닥 길지 않은데 통이 커서 핏이 먼가 어정쩡... 좀 부해보여요
위에 후들한 가디건이랑 입으면 셔츠 통이 가디건을 뚫고 나와서 팔이 개두꺼워보여요
니트에 입으려묜 두꺼운거랑 입어야할 듯
안감엔 기모가 없는 것 같고 겉감에 있는 것 같아요",Free
cXuI9D8R,상위 5%,24.12.11,(기모)아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,157,46,44,"기모버전이라 너무 빳빳하진않을지 걱정했지만 받아 보고 괜한걱정이였단걸 알았어요. 일반 셔츠보다 살짝 두껍고 부들부들해요 흰 셔츠인데 속옷비침이 적어서 단독으로 입어도 될것같아요 흰 셔츠는 기본셔츠라 여기저기 매치해서 입을 생각입니다 품이나 핏은 생각보다 넉넉하네요 암튼 마감상태, 퀄리티, 포장상태 전부 만족스러워요 물론 배송도 빨랐구요 다른 색상도 구매할 생각입니다",Free
bang****,상위 5%,24.12.10,(기모)아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,164,51,55,"우선 무엇보다도 기장이 너무 길거나 품이 너무 크지 않은, 적당한 길이감의 여유로운 핏이라 좋았어요! 그리고 생화이트는 아니지만 아이보리나 크림색이 아닌 화이트에 가까운 색이라 더 좋았습니다! 두께도 도톰해서 겨울용 셔츠로 딱이에요 구웃!",Free
pigi****,상위 25%,24.12.07,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,159,44,44,"왜 진작 알지 못했을까... 걍 사계절용 휘뚤마뚤 템이 될것 같은 셔츠입니다. 
🩷🩷고민 ㄴㄴ 걍 사세요. 🩷🩷
재질 핏 가격 색상 마감 다 좋음. 리뉴얼되거나 단종되기 전에 하나 더 쟁일까 고민될 정도임.!!!!",Free
