아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
PUj5maYd,상위 5%,24.11.03,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,56kg,상의 66,후들후들하고 핏이 예쁘고 귀여워요 안에 기모가 없어서 꺼끌하긴 해요 이제 곧 겨울이라 안에 레이어드 해서 입을 것 같아요
RpnHwznU,상위 25%,24.11.02,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,59kg,상의 66,"가성비좋고 핏도괜찮아용 만족합니닷
다른색도사려구요
자수가 프린트가아니라 고급지고 벗겨질염려가없겠네요~~~~"
fdSp0C56,,24.11.02,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,63kg,상의 66,색깔도 제가 원한 오트밀 색이고 깔끔하고 예뻐요~ 길이가 짧지않은것도 마음에 듭니다~ 편하게 입을수 있어요~ 만족합니다!
yyy6*****,,24.10.31,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,60kg,,"얇아요 기모들어간거 답답해서 얇고 부들부드라하니ㅜ좋아요 사이즈도 넉넉하고 
색상도 이쁘네요 날씬한분들은 더 이쁘게 맞을것같아용"
yjjie999,,24.10.30,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,53kg,상의 55,"딱 여리여리해보이는 귀여운 핏이고
부드러워요 
갈색가방이랑 청바지랑 매치했을 때 꾸안꾸 느낌으로 완전 예쁰 것 갘음 ㅎㅎ"
gIjUIGbO,상위 15%,24.10.27,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,40kg,상의 99 이상,깔끔하고 편하게 입기 좋습니다!! 예쁜 회색에 자수도 딱 잘 어울리는 네이비색이라 조화로워요 여기저기 입기 좋아요~~
율썬,상위 10%,24.10.27,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,53kg,상의 44,가격도 착한데 후기가 좋길래 큰 고민 없이 바로 샀는데 너무 대만족이에요~ 매일 입고 싶을 만큼 핏이랑 색감이 너무 예쁘네요 ㅎㅎ
맹순정,상위 30%,24.10.25,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,49kg,상의 55,색상도 핏도 두께도 마음에 들어서 자주 입어요~! 근데 안에서 자꾸 안감? 보풀같은 게 떨어져서 그거 빼곤 다 괜찮습니다~
762em19N,상위 30%,24.10.21,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,58kg,상의 66,생각보단 얇은 재질의 맨투맨이에요 간절기에 입기 딱 좋을 것 같아요 편하고 무난하게 잘 입을 것 같습니다 배송 빠르고 좋아요
p1W2gPrg,,24.10.02,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,50kg,상의 44,어제 밤에 슬슬 가을겨울 옷 주문한다고 샀는데.. ^_^ 매우매우 마음에 듭니다 원래 이런 st의 옷 좋아하는데 폼도 딱 적당하구 교복템 될 것 같네욤 잘입겠습니다💗💗 질도 좋은 것 같아용
poro******,,24.04.20,오트밀,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,156cm,52kg,상의 55,"사진에는 쫌 차가운 색깔처럼 나오는데 실제로는 노란끼가훨씬 많이 도는 느낌이에요 ! 
요즘 입을 만한 기모 없는 맨투맨 찾다가 구매했는데 너무 만족스럽네요 !"
3bN8BzT2,,24.02.18,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155cm,49kg,상의 44,"목이 잘 늘어날 것 같다는 후기보고 걱정했는데, 그렇게까지 잘 늘어나진 않는 것 같아요. 항상 맨투맨 입었을 때 어깨랑 팔뚝살 때문에 부해보였는데, 이건 나그랑이라서 부해보이지 않아서 좋아요 !"
bFMT2nqD,,24.02.16,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,46kg,상의 55,교복 위에는 디자인이 조금 그래서 입기는 그렇겠지만 학교가 사복 자율화라서 그런거 다 감안하고 산거라 그냥 사복입고 나가는 날에만 애용해서 입을거같아요 사이즈도 잘 맞았고 디자인이랑 착용감도 생각보다 좋아요!
su7ygHan,,23.12.29,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167cm,43kg,상의 44,디자인이 괜찮아서 샀는데 처음에 입어봤을땐 핏이 뭔가 어정쩡 했지만? 청바지랑 같이 입으니 괜찮았던거 같아요 길이는 제 키가168인데 엉덩이 반이 덮어요 그래서 적당한 길이인것 같아요
mlJQEEXe,,23.12.06,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,편하게 입을 맨투맨이 필요해서 디자인만 보고 주문했는데 안쪽이 살짝 까끌거리는? 수건같은 느낌이에요 이런 느낌 별로 안좋아하긴하는데 일단 아직은 히트텍 위에 입고있고 빨다보면 좀 괜찮아지겠죠..? 색상은 화면과 같고 핏 만족해요
qxfKkUHe,,23.12.04,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,40kg,상의 44,"제가 생각한 핏이어서 입어보자마자 정말 마음에 들었어요.

안감이 거칠해서 입었을 때도 따가울까싶었는데 전혀 그런 거 없었습니다! 색깔도 화면 색상이랑 비슷했어요.

시보리가 짠짠해서 정말 만족이었습니다. 입었을 때 딱 엉덩이까지 왔어요. 마감도 정말 완벽했습니다"
vzuUkEc9,상위 15%,23.12.03,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,154cm,65kg,상의 66,"가을에 가볍게 입을 맨투맨으로 딱이에요. 안쪽이 좀 까슬거리는 재질인데, 그냥 입어도 그렇게 불편하진않아요. 날씨가 추워져서 셔츠랑 매치해서 입었는데, 까슬함 걱정없이 입을 수 있어요. 허리길이가 딱 좋아서 맘에 들어요."
K8nhf3Mb,상위 15%,23.11.28,오트밀,FREE,생각보다 커요,아주 만족해요,화면보다 어두워요,164cm,58kg,상의 55,"가격 대비 정말 만족한 상품이에요! 제가 맨투맨이 정말 극악으로 안 어울리는 체형인데 출근할 때 편하게 입고 싶어서 걱정을 안고 주문한 상품이었는데요...! 우선 정말 말라보이는 핏감으로 떨어져요 ㅎㅎ 어깨가 레글런 라인으로 떨어져서 더더 그런 것 같더라구요! 색상은 화면보다 살짝 어둡긴 한데 크게 신경쓰일 정도가 아니어서 괜찮았어요 ㅎㅎ
단점은 안에 검은 히트텍을 받쳐입었더니 하얗게 먼지가 한가득 묻어나더라구요 🥹... 하지만 가격이 저렴하니 괜찮아요! 추천합니당 ~"
그만먹자제발,상위 20%,23.11.28,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,70kg,상의 77,"일단 제 키는 160에 몸무게는 70대 초~중반 입니다 팔뚝은 마동석님 급 이고요 뱃살 진심 미혼인데 임신한 느낌? 아무튼 사진상 보이는 제 손목만 봐도 체형이 느껴지실텐데요, 이런 저한테도 잘 맞습니다. 특히나 어깨 봉제선이 팔뚝 중간에 어중간하게 위치해있는 옷들을 입으면 그 튀어나온 봉제선땜시 팔뚝이 더 두꺼워보여서 래글런 티를 선호하는데요. 그래서 이 맨투만이 더 좋아요. 다른색으러 사려고 재방문 했다가 후기 쓰는중입니다. 아 기장은 언덩이 윗부분 살짝 덮는정도였는데 빨래하고 건조기 돌리니까 딱 뱃살까지만 가려준는 크롭 기장 됐어요 근데 오히려 티로 엉덩이 덮기보다는 크롭이 덜 돼지같아서 평소에 긴 티 안입는 저로서는 괜찮습니다.. 굿굿"
JQD5hlnZ,상위 15%,23.11.17,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,170cm,58kg,상의 55,"별기대 안했는데 딱 제가 좋아하는 핏으로 예뻐요!!ㅠ 어깡이여서 어깨를 엄청엄청엄청엄청 신경쓰면서 쇼핑을 하는데 소재도 얇고 어깨도 넓어보이지 않고 부해보이지 않아요ㅠㅠ 하지만 겨울에 입기엔 얇아요! 그래서 핏은 괜찮으나 지금 날씨엔 껴입어야 할듯,,,,하지만 전 춥든 말든 핏이 중요한사람이라 잘 입고 다닐듯 해여💕"
abbe***,상위 5%,23.11.13,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160cm,70kg,상의 77,"77 혹은 100 사이즈 언니들 참고하세요 거의 정핏에 가까운 맨투맨입니다
작지 않고 넘 크지도 않은 살~짝 품이 남는 딱 좋은 맨투맨이에요!
색도 무난무난하고 레터링도 무난해서 암데나 걸치기 좋아요 ㅎㅎ 근데 밑단 시보리가 완전 짱짱!!!!은 아니라서 원피스 위에 걸치기엔 조금 애매할지도..
암튼 전 너무 잘 입고 다닙니다 추천추천"
agO02DU1,,24.12.16,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,딱 오버핏의 맨투맨을 찾고 있렀는디 발견라고 샀아요! 가벼운데 또 엄청얇지는 않아요 그래서 더 마음에 들고 휘두루 마뚜루 입기 좋아요
미니비니,상위 25%,24.11.27,그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,53kg,상의 55,타 브랜드(무신사) 맨투맨과 이 제품을 다 세탁망에 넣고 같이 세탁했는데 브랜드 맨투맨은 목이 다 늘어났고 얘는 3-4번 빨았는데 늘어남 없이 짱짱하게 유지 중.. 핏도 예뻐서 자주입게 돼요 다음엔 다른 색상 구매해보려구요!
메오메오,,24.11.08,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,후기가 많은데는 역시나 이유가 있는 법입니다! 사실 가격대비 저렴해보여서 망설였는데.. 생각보다 부드러운데다 여유롭고 편하게 입을수 있어서 만족해요!!
THEszQ6B,,24.11.05,네이비,FREE,생각보다 커요,별로예요,화면과 비슷해요,153cm,49kg,상의 44,"후기 정말 귀찮아서 별로여도 잘 안남기는 편인데 너무 심해서 남겨요.ㅠㅠ
처음 펼쳤을 때 가루가 우수수 떨어져서 한 번 털었는데도 떨어지는게 심해서 밖에 나가서 옷 뒤집고 이불 털듯 탈탈 털었는데도 계속 나오더라구요.
그런데도 돌돌이로 밀면 미는대로 끊임없이 떨어져나와요.. 상품 상태를 늦게 확인해서 그냥 입으려고 했는데 살, 속옷, 바지 옷이 닿는 곳은 난리도 아니라 그냥 처리할 예정입니다..

사실분은 떨어지는 거 감안하시고, 차라리 오트밀 색상 사시는게 나을 것 같아요."
Zjvkb8rv,,24.11.05,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,55kg,상의 55,화면하고 똑같고 가볍게 입기 좋아요:) 더 쌀쌀해지기 전에 이너 티 입고 입으면 딱이에요. 색상 고민하다 골랐는데 오트밀 색이면 누구나 다 어울릴듯해요
FJmeytJp,상위 15%,24.10.20,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,57kg,상의 66,"무난하게 입기 좋은 맨투맨이에요~
색상 고민했는데 오트밀로 하길 잘한듯요^^
안쪽 부분이 까시러운데 예민하신분들은 이너 입어야 될 거 같아요~~"
wLNxV4Nx,,24.10.02,그레이,FREE,생각보다 커요,보통이에요,화면과 비슷해요,163cm,63kg,상의 77,"저렴이는 잘 안사려고하는데 상품평많아서 샀는데 진짜괜찮네요^^ 
저는 너무 오버핏은 거대해보여서
조금 정사이즈나 스탠다드핏을원하는데
넉넉하긴하지만 완전오버핏이아니라 괜찮네요"
Q2U2O1xg,,24.09.07,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,55kg,상의 44,실물이 이뻐요 근데 생각보다 박시한 느낌은 아니네요 좀 더 컸으면 좋았을지도 ㅎ 한번 입어보고 괜찮으면 어두운 색 구매 의향도 있어요~
zIRQGzGs,,24.06.28,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,53kg,상의 55,진짜 완전 마음에 드는 맨투맨 발견 평소에 어깨 넓어서 맨투맨 입는거 망설이게 되는데 중간에 있는 절개선이랑 핏이 완전 딱 이쁜 오버핏입니다
kwak******,,24.05.29,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,52kg,상의 55,급하게 필요해서 주문했는데 아주 만족합니다!! 기장도 적당하고 핏도 예뻐요 봄에 입기 딱 좋은 두께예요 휘뚜루마뚜루 잘 입을거 같습니다 ㅎㅎ
8udFIPOO,,24.05.29,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,45kg,상의 55,마음에 들어서 오트밀도 추가로 주문 했어요 잘 입고 다녔어요 기장도 좋고 체구 작으신 분들에게 적당히 루즈핫 핏이라 너무 벙벙하지 않고 추천해요
Ts1XJvzC,,24.05.27,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,45kg,상의 44,로고는 실로 디자인되어있어서 탄탄한 느낌이 들었고 편하게 입기 좋은 것 같아요! 생각보다 두꺼워서 요즘 낮에 입기에는 좀 더운 것 같아요
cTJ8qqae,상위 30%,24.05.24,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,171cm,54kg,상의 55,"머리 브라운으로 염색하고 웜톤 계열 옷들로 많이 구매했는데 갱장히 무난하고 편해보이는 색상으로 잘 어울려요
조금 얼굴이 노래보이긴 하지만 편해서 잘입고있습니당"
a1WSlxXT,,24.05.09,오트밀,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,56kg,상의 55,생각보다 사이즈 여유있어서 예쁘게 오버핏으로 입을 수 있겠어요. 두껍지않은 맨투맨이라 요즘에도 추운날 걸치기 좋을 것 같구요. 인기있는 이유가 있네요.
P9hPfa6M,,24.05.08,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,62kg,상의 66,촥 떨어지는 느낌이 좋고 핏이 이쁜거 같아요 초여름까지 잘 입고 다녔어요 퀄리티도 좋고 면도 나름 좋은거 같아요 다른색도 사려구요!!
ch157v4U,,24.05.06,오트밀,FREE,작아요,아주 만족해요,화면과 비슷해요,172cm,63kg,상의 66,"가격대비 짱짱하고 색도 화면과 같아요
다만 키가 커서인지 사진처럼 낙낙한핏은 아니고 길이가 짧네요 ㅜㅜ 티셔츠들도 바지처럼 롱 으로 따로 나왔으면 좋겠네요 😅"
5LNi3LtT,상위 15%,24.05.03,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,62kg,상의 77,지금 딱 입기 좋은 정도의 옷이라 잘 입을 수 있을 것 같습니다. 배송도 빠르고 가격도 저렴해서 좋았어요. 퀄리티도 꽤 괜찮아서 두 장 사길 잘했다는 생각이 듭니당 😆👍
5LNi3LtT,상위 15%,24.05.03,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,62kg,상의 77,지금 딱 입기 좋은 정도의 옷이라 잘 입을 수 있을 것 같습니다. 배송도 빠르고 가격도 저렴해서 좋았어요. 퀄리티도 꽤 괜찮아서 두 장 사길 잘했다는 생각이 듭니당 😆👍
qNqncsX9,,24.05.01,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,157cm,57kg,상의 55,"사진이랑 색상차이 얼마안가고 재질이 많이 얇지는 않아서 살짝 쌀쌀한 지금날씨랑 딱맞아요👍👍
기장감도 적당해서 너무 어벙한 핏은 아니에요"
g4GdaVnj,,24.04.28,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,63kg,상의 66,"가격대비 퀄리티 괜찮네요 
길이도 적당하고 품도 딱 이쁘게 널널해요
얇은 쭈리?소재라 봄에 입기 딱 좋습니다
다른색도 구매해야겠어요ㅎㅎㅎㅎㅅ"
Avcsfotr,,24.04.28,오트밀,FREE,생각보다 커요,아주 만족해요,화면보다 어두워요,153cm,45kg,상의 44,"만족해요!! 사진보다는 살짝 어둡지만 딱 이뻐용
배송도 빠르고요! 만족해요 ㅎㅎ
사이즈는 살짝 깁니다! 반바지에 입으면 캐주얼하고 이쁩니다!"
5Ai6Ia69,,24.04.23,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,158cm,51kg,상의 55,"안이 약간 까슬한것 빼곤 괜찮아요
색상은 화면보다 조금 어두워요
생각보다 커서 오버핏 좋아하시는 분은 좋을듯 싶어요
자주 입을 것 같아요"
yunm******,,24.04.19,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,47kg,상의 55,"길이 짧지도 않고 가격도 너무 저렴해서 너무 좋네요! 
요즘 같은 날씨에 낮에 입고 나가면 딱 입니다 
배송도 빠르고 하니 구매 추천"
nirfjjIc,상위 25%,24.04.19,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,49kg,상의 55,편해요! 근데 잘 늘어날 것 같아서 한 철입고 말 것 같아요 그래도 예뻐서 추리닝이랑 편하게 입고다니기 좋아요 한 번 빨면 늘어날 것 같지맘
idsCM5sN,,24.04.13,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,159cm,56kg,상의 55,전체적으로 핏이나 그런건 다 마음에 드는데 재질은 가격정도인거같아요! ㅎㅎ 그래도 지금같은 봄에 입기 딱 좋습니다 레터링도 자수라서 좋고 데일리로 입기 좋아요
ZFf5k8cP,상위 20%,24.04.12,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,44kg,상의 44,퀄리티가 가격에 비하묜 정말 좋아요…ㅠ 배송도 정말 빨라서 놀랐습니다! 색감도 너무 탁하지 않은 그런 오트밀 컬러라 너무 만족스럽습니다잉! 자수 디테일도 좋아요!
I94ZNw3F,,24.04.08,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,159cm,61kg,상의 66,얇아서 봄옷으로 딱이고 안이 까실까실해요 핏은 생각했던 것보다 부한느낌 팔소매에 실이 길게 튀어나와있어서 가위 잘랐어요 가격이 싼마이라 그냥 휘뚜르마뚜르 입을 것 같아요
LGNT5qy0,상위 30%,24.04.06,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163cm,52kg,상의 55,손목 시보리 약할까봐 걱정했는데 빨아도 잘 입을 수 있어서 좋아요 누런끼 있는거 싫어하는데 아니라서 마음에 들어요 편하게 막 입기 좋아요
움빠둠빠,상위 20%,24.04.06,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,155cm,50kg,상의 44,처음엔 너무 커서 잘못 샀나 싶었는데 입어보니 딱 예쁜 오버핏이라 좋았어요 엄청 귀엽고 어디든 잘 어울릴 것 같아요 색깔도 너무 이쁩니당
xoc11G0P,,24.04.03,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167cm,68kg,상의 66,"색도 자수도 가성비 귯이에요👍🏻👍🏻 어디에도 매치하기 좋아서 자주 손이 가요, 상의 66입는데 딱 핏합니다, 올 봄에도 다가오는 가을에도 잘 입을 것 같아요!"
answ******,,24.04.03,그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,166cm,58kg,상의 55,"ㅎㅎ 예뻐욤 군데 생각보다 조굼 탁한 래알 그레이색
근데도 예뻐요 재질은 얇아용 오트밀 샀어도 좋았을 거 같아요 그래도 나름 잘산고같아 기뻐요"
H9I2QCRE,,24.04.03,오트밀,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160cm,46kg,상의 44,"사진보다 조금 더 웜톤끼 돌아요
사이즈는 체구 작으신 분들한테는 큰 편일 것 같은데 적당한 오버핏으로 핏은 예뻐요
면은 부들하지는 않지만 나쁜정도는 아니고 두께는 지금입기 딱 좋네요"
JpN0KRWL,상위 25%,24.04.02,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"색도 환하게 예쁘고
편하게 입기 좋아요
지금 이거 한장 입고 꽃구경가요 ㅎㅎ
청치마 청바지 면바지 다 무난하게 예쁘고 아무거나 걸쳐도 다 무난템"
EBgNAQsN,,24.03.29,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,58kg,상의 66,핏 예뻐요 적당히 벙벙해서 말라보이고 색감도 웜톤이면 무조건 잘 어울릴 색상입니다 왜이렇게 인기가 많은지 입어보면 바로 아실 거예요 굿굿
ca6Ji6Ke,,24.03.26,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,45kg,상의 55,이 가격에 많은걸 바라지 않았는데 핏이나 컬러는 마음에 들어요! 근데 옷을 살짝 털었더니 실밥이 이만큼이나 나오네요ㅠㅠ 돌돌이 빡세게 하고 빨아야 할 것 같아요!
6uQcnlG6,,24.03.24,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,딱 오트밀 색상에 적당한 핏이라 좋아요! 출근할 때 청바지에 입으면 딱입니당 여름에 비 오거나 아침 저녁으로 쌀쌀할 때에도 입을 수 있을 것 같아요!
Va26OfVb,,24.03.22,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,63kg,상의 55,생각보다 튼튼해서 놀랬어요 ! 가격에비해 퀄리티가 좋아서 완전 득템한 기분 .. 그런데 목이 완전 타이트합니다 목 두꺼우신분들은 피하십쇼 ..
tlar******,,24.03.21,그레이,FREE,생각보다 커요,보통이에요,화면과 비슷해요,162cm,65kg,상의 66,오버핏이라서부담없이 데일리로 입기 좋습니다 색감 그레이 추천하길래 샀는데 무난하네용 출퇴근룩 각! 요새 맨투맨도 비싼데 이정도면 가성비좋네요
한량,상위 30%,24.03.21,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 44,"색깔은 쇼핑몰 사진 그대로에요! 딱 핏도 예쁘고 자주 입는데, 안감이 조금 거칠어서 맨살에 입기보다 안에 얇은 티 하나 입고 입는게 괜찮았어요~!"
judi*****,,24.03.18,네이비,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162cm,53kg,상의 44,생각보다 되게 어두운 네이비 색이에요! 무난무난해서 출근룩으로 자주 입습니다 마감은 좀 아쉽지만 어두워서 잘 안보여서 밝은 색보다 크게 신경쓰이진 않아요ㅋㅋㅋ
liDdsWH0,상위 5%,24.03.12,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168cm,64kg,상의 66,모델분 처럼 낙낙 핏은 아니지만 깔끔 한 맨투맨이라 청바지 치마 추리닝 다잘어울려서 좋아요 레터링도 네이비로 비싼 맨투맨 느낌 남닙니당
Ncu9MJrk,,24.03.10,오트밀,FREE,생각보다 커요,별로예요,화면과 비슷해요,167cm,62kg,상의 66,"나플나플 세탁한번 하니까 정리할 실들이 좀 나오네요.
옷은 167키에 엉덩이 쪼옥 까지 오는 마음에 드는 기장이에요. 휘뚜루 입기 좋아요! 색상 마음에 드네요..."
ZAauaPWi,,24.03.04,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,48kg,상의 55,맨투맨 엄청 오랜만에 사보는데 핏이 진짜 예뻐요! 안에 티 받쳐입었는데도 부해보이지 않았고 적당한 사이즈예요 그리고 목 부분이 두껍고 짱짱하게 처리된 것 같어요
UB384oDp,상위 25%,24.03.04,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160cm,63kg,상의 55,봄에 딱 입기 좋은 두께고요 넉넉하게 잘 맞아요 색도 화면에서 보던거랑 같은 색이고요. 기장은 엉덩이 살짝 덮는 기장이에요 색이 아이보리라 아무 바지 치마하고도 잘 어울릴거 같아요
jihy****,상위 10%,24.03.03,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,55kg,상의 55,"데일리템이 됐어요. 색상이나 디자인이 무난하고 입었을때도 편안해서 요새 매일 입고 있어요. 잘샀네용
아무데나 휘뚜루마뚜루 잘 어울립니다!"
vIqhV47y,상위 30%,24.02.29,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161cm,55kg,상의 55,일상생활에서 편하게 입고 싶어서 구입했는데 그 용도에 딱 맞는 옷이에요. 생각보다 내감이 까끌한거 말고는 좋아요 :) 부담없이 매치해서 입을 수 있을 거 같아요
xvQ4L5kr,상위 20%,24.02.26,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,51kg,상의 55,"이거 무조건 사세요 너무 이쁩니다 색도 사이즈도 딱이에요 주변사람들이 이쁘다고 하네요ㅎㅎ
안에가 좀 거칠긴한데 안에 뭐입고입으면 좋습니다"
gnUgcIOk,,24.02.23,오트밀,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164cm,46kg,상의 44,좀 얇긴한데 그래서 오히려 핏이 좋은듯 ? 적당한 오버핏이라 예뻐용 생각보다 살~~짝 긴데 아래 시보리가 짱짱해서 예쁜 기장으로 만들기 쉬움
8TZrKHGm,,24.02.13,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158cm,54kg,상의 55,기모 없는 맨투맨은 핏이 맘에 안 들어서 평소에 잘 안 입는데 후기가 너무 좋길래 사봤어요 근데 두께도 적당하고 핏이 예뻐서 봄에 잘 입고 다닐 거 같아요
Nn5djiwU,상위 15%,24.02.02,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,48kg,상의 55,생각보다 되게 하늘하늘한 맨투맨이에요. 초여름까지는 입을 수 있을것 같은 두께여서 지금 날씨에는 이너티 입고 입는 게 좋을것같아요. 디자인은 이쁩니다 안 부해보이고 좋아요
gH0dZSAj,,24.01.28,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,152cm,46kg,상의 44,"많이 두껍지 않고 컬러도 오트밀색이라 너무 마음에
드네여...! 한번빨았더니 목이 좀 늘어나긴하지만... 그냥 한 철 입기는 좋은거같아요"
LE9Qe9Ng,,24.01.21,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,57kg,상의 55,"아직 입고 나가보진 않았지만 잠깐 입어보니 편하게 입을 수 있을 것 같아요! 핏도 괜찮고 색감도 화면과 동일해요
다만 목은 좀 잘 늘어날 것 같네여ㅠㅠ"
dDue7oec,,24.01.20,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,60kg,상의 66,정말 원하던 기본 맨투맨입니다. 디자인이 예뻐요. 사진가 똑같고 겉감도 부들부들 좋습니다. 입었을때 예쁘게 엉덩이 절반까지 가려요.
eoek******,,24.01.16,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,71kg,상의 66,"사이즈도 맞고
예쁜 핏이여서 은근 날씬해보여서 만족합니다^^
레글런으로 어깨선이 되어있어 어깨도 넓어 보이지 않아 최고에요:)"
NhojZMU0,,24.12.07,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,172cm,70kg,상의 66,안에 소재가 약간 까끌까끌하기는 한데 불편할 정도는 아닙니당 그리고 어깨 핏이 너무 예뻐서 마음에 들어요!! 전체적인 핏도 예쁩니당
9heaePIe,상위 20%,24.12.03,오트밀,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,네이비 사고 마음에 들어서 다른 두개 색으로 또 구매했어요!! 기모 있는 맨투맨 안좋아해서 대만족입니당 ㅎㅎ 적당한 크롭이고 좋아오~!
9heaePIe,상위 20%,24.12.03,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,네이비 사고 마음에 들어서 다른 두개 색으로 또 구매했어요!! 기모 있는 맨투맨 안좋아해서 대만족입니당 ㅎㅎ 적당한 크롭이고 좋아오~!
Da4Gxwvx,상위 20%,24.11.30,네이비,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,54kg,상의 55,"일단 어깨부분 나그랑 처리되어잇어수 부해보이지 않거요, 어쩌다보니 집에있는 츄리닝 바지랑 색이 똑같아서 같이 입었는데 너무 세트같아서 정말 일주일에 한번은 무조건 입고있어요ㅋㅋ 약간 옷파는 언니같은 느낌이에요"
