아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
쥐방울이,상위 5%,25.01.05,Ivory (오늘출발),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,170.0,72.0,66.0,"후기대로 상자+옷걸이 되게 탄탄하게 왔어요.
가성비 와이셔츠로 참 좋은 것 같아요.
66-77사이즈에 상체는 마른편인데, 정핏보다는 조금 타이트하게 맞았어요. 다음에는 한치수 크게 사볼려고요! 와이셔츠 변색 많고, 관리 힘들잖아요? 저렴한 값으로 여러 개 구매해서 관리하기 수월할 것 같습니다! 조금 이염 있긴 했으나 박박 지웠어요",Free
xRcpfgVZ,상위 1%,25.01.01,Ivory (오늘출발),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,161.0,52.0,55.0,"우선, 제가 아뜨랑스에서 이번에 셔츠를 3개를 샀는데 가장 감동했던 부분이 택배입니다..
옷을 살때 특히 셔츠같은 옷 살때 구겨져서 오거나 막 접혀있으면 스팀이나 다리미질을 하기전까지는 사실 좀 옷이 이쁜지 안이쁜지 모르잖아요?

근데 아뜨랑스는 달라요.

셔츠 하나하나 정성스럽게 옷걸이랑 비닐로 소포장하고 박스도 딱 셔츠 크기에 맞게 오는데 처음 택배를 받아서 셔츠를 보면 그냥 당장 입고 나가도 문제가 없을정도로 완벽하게 세팅되어있거든요
진짜 기분이 너무 좋습니다!!

옷도 링클프리 소재라서 면셔츠와 다르게 부들부들한 느낌이라 맨살에 입어도 좋구요 엉덩이 반 덮는 기장으로 살짝 길어서 하이웨스트 아닌 바지에도 넣어입기 좋습니다
약간 슬림핏이라 정장, 청바지 어디에든 잘어울리고 위에 가디건이나 니트를 레이어드 하기에도 쉬울거같아요!

아무튼 아뜨랑스에서 산 모든 셔츠 다 성공해서 기분이 너무 좋습니다~~~",Free
오구,상위 5%,24.12.01,Ivory (오늘출발),Free,생각보다 커요,아주 만족해요,화면과 비슷해요,151.0,45.0,55.0,"대학 면접 앞두고 단정한 옷을 찾다가 구매하게 되었어요
수요일에 주문 넣으니 목요일 오전에 도착하더라구요
🫢🩷 엄청 빠른 배송 덕분에 무사히 면접 잘 보고 왔습니다 
너무 빳빳하지도 찰랑거리지도 않은 재질이라 면접용 옷 찾고 계신 분께 추천해요!!

🤍좋았던 점
-가격 대비 좋은 퀄리티
-빠른 배송과 세심한 포장 (옷걸이에 걸어주셔서 구김 없이 반듯하게 왔어요💕)
-편한 착용감과 소재 (팔 부분이 넉넉해서 편하고 너무 빳빳하지도 찰랑거리지도 않아서 마음에 들었어요💕)

🖤아쉬운 점
-약간의 식초 냄새 (세탁하면 괜찮아져요!)
-단추를 풀 때 실밥에 걸리는 게 몇 개 있음 (나머지 마감은 좋은 편)
-비침 현상 (심하진 않지만 아이보리 색상은 단독으로 입기 보단 레이어드 해서 입는 게 좋을 것 같아요🤍)",Free
vzhkLtN9,상위 15%,24.11.29,DarkMint(model) (오늘출발),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,161.0,61.0,55.0,"다크민트 색상보고 '와,색깔 되게 오묘하다'라고 생각했어요.
이런 색상은 흔치 않거든요.
디자인은 아예 무지라 깔끔했고요.
베이지 색상 슬랙스랑 입을라고 구매했어요.
핏이 예쁘게 떨어지고 입었을때 길이는 엉덩이 반 덮네요.착용했을때 품이 넉넉해서 편했어요.
그렇다고 어벙벙하진 않아요.
무난하게 입을수 있는 블라우스 구매하게 되어서
좋았고 만족스러워요.",Free
vzhkLtN9,상위 15%,24.11.29,LightBlue(model) (오늘출발),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,161.0,61.0,55.0,"스카이 블루 색상이고요.
개인적으로 같이 구매한 다크민트 색상보다 
더 만족한 색상입니다.
기본템으로 필수인 것 같아요.
착용했을때 편하고 엉덩이 반 덮어요.
휘뚜루마뚜루 어느 하의에 입어도 다 어울려요.",Free
졔유,상위 5%,24.10.30,Navy(model) (오늘출발),Free,정사이즈예요,보통이에요,화면과 비슷해요,162.0,44.0,44.0,"화이트 샀는데 맘에 들어서 네이비도 주문했어요
어쩌다 이런 불량이 걸렸는지.. ㅎ 
하지만 이미 세탁을 하고 착용해서 걍 정리해서 입으려고요.
보내기 전에 검수는 잘 해주시길..
하지만 또 살 것 같아요.",Free
so20da01,상위 5%,24.10.29,Ivory (오늘출발),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,161.0,53.0,55.0,"옷걸이에 걸려서 배송 왔습니다!
기본템으로 입으려고 주문했는데 여름 빼고 다른 계절에 무난히 다 입을 수 있을 것 같아요
옷감이 꽤 탄탄한 것 같아서 마음에 듭니다
팔 길이는 제 기준 손을 반 정도 덮는데 짧지 않아서 좋았고 161 기준 딱 엉덩이 덮어주는데 너무 만족합니다
면접용으로도 이 옷 참 괜찮은 것 같아요
추천합니다!",Free
63zWTFkV,,24.12.02,Ivory (오늘출발),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163.0,57.0,55.0,"제가 생각한 딱 구김 잘 없고 촤르르 떨어지는 원단이에요ㅎㅎ 부드러워서 맨살에 입어도 괜찮아요! 여기에 뷔스티에 원피스 입고 결혼식장 잘 다녀왔습니다^-^

다만, 흰색이다보니 오염이 딱 눈에 보였어요. 크진 않아서 문의 드리진 않았는데 검수과정에서 오염 잘 확인해 주시면 좋겠습니다 :)",Free
sooo******,상위 10%,24.10.15,SkyBlue(model) (오늘출발),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,166.0,53.0,55.0,"*배송: 주문하고 다음날이 공휴일이라 이틀 뒤 도착했습니다.

*상품: 옷걸이에 오염방지 비닐이 씌어져서 세탁소에서 옷을 보낸 줄 알았습니다!!
이 가격에 이렇게 포장해주시면 아주아주 감사해요

*제품: 접혀서 온 부분은 다림질로 먼저 핀 다음 세탁 후 바로 입었어요 구김이 덜 가는 소재라 출근준비가 바쁜 시간에도 다림질을 하거나 그럴 필요 없어서 시간단축되는 옷입니다
통이 조금 커서 박시한 느낌은 있지만 하의 안으로 집어 넣어 코디하면 좋습니다 

 색상은 조금 다크한 하늘색에 회색이 섞인색이라 회색 또는 베이지색 하의와 찰떡입니다. 화이트색상도 추가 구매할까 고민중이에요! 

 이 상품 매우 만족합니다!",Free
2scpDCfq,,24.09.09,SkyBlue(model),L,정사이즈예요,아주 만족해요,화면과 비슷해요,168.0,70.0,88.0,색깔도 생각한것과 비슷하고 가격대비 품질도 좋아서 만족해요! 살이 많이쪄서 큰 사이즈를 원했는데 딱 알맞아요. 재질이 딱 봄가을이고 겨울엔 안에 껴입으면 괜찮을 것 같아요. 잘 입을게요~,L
