아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
ydAGPmLl,상위 15%,24.10.26,무드크림,,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,58.0,55,"무드크림 색상 선택했는데 엄청나게 밝지도, 탁하지도 않은 여리여리한 색 ! 예뻐요 💞
모델분 입으신 것 처럼 끈을 다양하게 묶을 수 있어서 좋구, 딱 깔끔하고 예뻐요!
얇은 린넨 소재라 생활 구김. 비침 있을 수 있어요
바지나 치마 모두 잘 어울려요 !
늦가을까지 외투랑 같이 착용가능할 것 같아용 👍🏻",
cgvt**,상위 10%,24.03.19,발렛로제,,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,50.0,55,"작년에 쇼프뮤트 사고 이번에 기획전에서
발렛로제 샀아요!! 정말 여리한 로제와인색?!
발렛로제 완전 봄 컬러로 딱이에요!!!!
핑크쟁이들 무조건 사세유🎀
이러다 임프레션 블라우스 깔별로 모을 각!!
전 또!! 추가 주문 했습니다
엄마도 보고 칭찬하는 옷💸
자세한 후기는 블로그 봐주세요!
https://m.blog.naver.com/cgvtgv/223388024052",
PS8QAXj6,상위 15%,24.11.21,소프뮤트,,정사이즈예요,보통이에요,화면과 비슷해요,158.0,50.0,44,"고민 많이하고 산건데 너무 예뻐용 ㅠㅠ 
끈을 풀어도 되고 리본묶기해도되고 그냥 매듭으로해도되고 어떻게 묶냐에 따라 다양하게 연출되니까 넘 좋더라구요 다른색도 사여구요 ㅠㅠ 고민하지말구 구매하세요 왕여리하고 피부 까만편인데도 잘어울렷어요!! 치마에 매치해주면 더 예쁠듯해용",
iQ655955,상위 20%,24.10.12,무드크림,,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,61.0,55,"스카프가 따로인지 알았는데 붙어있던거였네요
한쪽만 넘긴게 자연스럽고 이쁜것 같아요

안에 살짝 비쳐서 이너 입고 입어야했네용
하객룩이나 단정하게 차려입을때 입으면 딱이네여
이쁘게 잘입겠습니다 👍🏼",
awAXH9Mz,상위 30%,24.10.08,소프뮤트,,정사이즈예요,아주 만족해요,화면과 비슷해요,155.0,53.0,55,결혼식 갈 때 입으려고 샀는데 타이 묶으니까 진짜 예뻐요~ 다만 가슴이 크신 분들은 부해보일 수도 있을 것 같네용 그래도 팔뚝커버 잘 되고 색감이 예뻐요! 하나쯤 소장하기 좋은 블라우스입니당,
짐니온즈,상위 10%,24.10.07,발렛로제,,정사이즈예요,아주 만족해요,화면과 비슷해요,166.0,48.0,44,대학생이 되고 나서부터 2년째 애용하며 구매하는 퍼빗.. 🤍 역시 블라우스 색상 너무 예뻐요.. 저는 봄원라인데 얼굴 색이 살아나는 느낌..? 여리여리핏이고 스커트나 데님과도 정말 잘어울립니다!🩷,
라라랄라랄,,24.10.07,소프뮤트,,정사이즈예요,아주 만족해요,화면과 비슷해요,171.0,59.0,55,"컬러별로 다 구매하고 싶을 정도로 강추입니다!!

소재랑 타이 디테일이 고급스럽구

여쿨이신 분들 소프뮤트 강추예요!!! 

오피스룩으로도 단정하니 좋고
데이트룩, 놀러갈 때도 좋아서 활용도가 좋네요!

네이비 트위드 자켓에 입었는데 잘어울렸어요~",
감사감쟈,상위 5%,24.10.06,소프뮤트,,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,46.0,44,"여쿨한테 어울리는 착붙컬러 
너무 좋아하는 블라우스라 찬바람 부는 요즘에도
안에 히트텍입고 잘 입고있습니다!😀
반팔 버전은 소매가 짧은 점이 아쉬웠는데
저는 오히려 긴팔 버전이 더 고급스럽고 마음에듭니다",
IsioxHJT,,24.10.05,살구베이지,,정사이즈예요,보통이에요,화면보다 어두워요,168.0,53.0,55,"받자마자 했던 생각은 넥라인이 뭔가 애매흐다였습니다.
깊지않은 브이넥에 어떻게 묶어도 애매한 리본 ㅠㅠ

하지만 광택감과 소재가 이뻐서 품었습니다!!!!
리본이 은근히 복병인 옷입니다,,,
후기 잘 확인하새료..",
옐둥,상위 30%,24.10.05,발렛로제,,정사이즈예요,아주 만족해요,화면과 비슷해요,158.0,49.0,55,"왜 후기가 많은지 받아보니까 알것같아요! 색상때문에 좀 고민했는데 진짜 예쁜 복숭아핑크색이네요,,, 봄웜라인 저한테 찰떡이에요 ㅜㅜ넘예뻐요 혹시나 조금 칙칙한핑크일까봐 걱정했는데 진짜 맘에들어요",
YjGzhE9O,,24.10.02,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,62.0,55,"사실 여름부터 이런 스타일 반팔 블라우스 들여다보기만 하다가 내가 어울릴까~ 고민하면서 망설였는데요..
날씨도 시원해지면서 이제는 긴팔 블라우스를 살까 고민하는 제 모습을 보고 그냥 일단 사보자! 하고 주문했는데 너무 예뻐서 2개 색상 더 샀습니다.
명품관에서도 꿀리지 않는 고급스럽고 여성스러운 퀄리티...
스카프는 아래로 내리면 시크하고 목 한쪽 감으면 세련되고 리본으로 묶으면 귀여워요.
고민하지말고 입어보고 정하세요~~

저는 스트레이트체형이지만 낫배드여서 웨이브 체형이신 분들은 너무너무 예쁘실 것 같아요!",
감사감쟈,상위 5%,24.10.01,발렛로제,,정사이즈예요,보통이에요,화면과 비슷해요,160.0,46.0,44,"임프레션 튤립 블라우스를 여름에 반팔 버전으로 잘 입고있다가 긴팔버전도 구매했습니다✨
여툴인데 화면상이나 후기나 살짝 어두운 장미빛 핑크라 걱정 많이 했는데 예쁜 핑크예요! 💖
소재는 여름 반팔 버전과 동일하구요 주름 잘 가는 재질이라 입기 전에 분부기에 물 뿌리고 스팀하면 더 잘 펴져요 특히 스카프 부분 팍팍 펴줘야 옷 입을 때 예쁩니다!
단가를 올리고 원단 퀄리티나 재봉을 더 신경써줬으면 하는 작은 바램🫶 
항상 퍼빗 사장님 감성 진짜 제스타일이라 이번 옷도 성공 입니다🍀😋",
vhfl****,상위 10%,24.10.01,소프뮤트,,정사이즈예요,아주 만족해요,화면과 비슷해요,161.0,50.0,55,"처음 받았을 때는 생각보다 색이 흐린가? 싶었는데 입어보니 그렇지도 않더라구요! 은은하니 여리여리해보이고 색 예뻐요!
타이 묶는 방법에 따라 느낌도 조금씩 다르고 바지 치마 슬랙스 아무데나 다 받쳐입기 좋아요 괜히 인기 많은 게 아닌 듯!
엄청 얇고 부들부들한 재질이라 입었을 때 편하고 좋아요 다른 컬러도 사고 싶네요 귯뜨",
2syrhckP,상위 10%,24.09.24,아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,158.0,47.0,55,"처음 받았을때 단추 블라우스 인 줄 알았는데 아니더라고요 위에서 입는 블라우스예요 
생각보다 여유 있는 핏이고 소재는 얇습니다 
스킨 속옷 착용하고 입은 사진이고요 안에 이너 받쳐 입는게 나을것같아요 
소매단추 너무 예쁘고요 스카프 붙어있어서 여성스럽고 여러가지로 연출 가능해서 좋네요 
스커트도 퍼빗 스커트로입어봤습니다 
청바지에도 잘 어울리것 같아요 
역시 아이보리는 어느색이든 다 잘 받아요 ~^^* 
기본중에 기본!!!입니다 
저처럼 여러군데 활용해서 입을 실 분은 아이보리 택하셔도 좋을 것 같아요 
다른 색도 사고 싶어지네요 ~",
손루피,상위 5%,24.09.23,발렛로제,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"결혼식 갈 때 입으려 샀는데 넘 잘샀자나 .. 🫶🏻
넘넘 세련미+귀티+촤르르 (๑˃̵ᴗ˂̵)
단독으로 입어도 예쁘고 위에 브라운 자켓 같이 입어줘도 
이쁘더라구요 ✨
배송 왔을 때도 옷걸이에 너무 예쁘게 잘 포장해서 보내주셨답니다 💛",
gyql******,상위 5%,24.09.19,소프뮤트,,정사이즈예요,보통이에요,화면과 비슷해요,165.0,48.0,55,"결혼식 갈때 하객룩이 필요해서 블라우스를 찾다가 구매하게 되었는데 너무 맘에들어요! 
우선 평소 44-55입는 제가 입었을때 여유있는 핏이었구요 아마 66까지는 입을수 있을꺼같아요! 
타이도 묶으니까 딱 예쁘고 단정해보여서 하객룩 뿐만 아니라 격식이 필요한 곳이라면 다 어울릴꺼같아요!
그리고 퍼빗에서 여러 옷을 구매해봤는데 항상 옷걸이에 걸어서 배송와서 일단 받았을때 기분이 좋답니다👍🏻👍🏻👍🏻 혹시 하객룩 찾는다면 추천추천",
cosm******,상위 10%,24.09.16,소프뮤트,,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,48.0,55,"정말 너무이쁜 블라우스에요 
겨쿨에게 딱 얼굴을 밝혀주는 색감에 
가운데 살짝 집어주어 가슴벌어짐없이 활동성이 크고 편해요 리본끈는 보시듯 묶고 흘리고 늘어트려놓고 한개만 넘기고 뭔짓을해도 다 분위기 넘치게 이뻐요 
오랫만에 조금더 돈주고 마음에 많이 드는 옷을 산 기분입니다",
S9g10VWZ,상위 5%,24.09.14,소프뮤트,,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,49.0,55,여름뮤트로 진단받고 나서 소프뮤트로 주문했는데 확실히 하늘색에 회색 2-3방울 탄 느낌이라 까맣게 탄 얼굴에도 동동 뜨는거 없이 잘 어울리더라구요! 그리고 4키로정도 쪘는데도 불구하고 팔통과 몸통부분이 넉넉해서 달라붙지도 않고 살들을 잘 가려줘서 체형 상관없이 막 입기 좋은 템이에요:) 청바지나 슬랙스 치마 다 잘 어울릴 상의템이고 특히 직장인이나 하객룩으로 딱이라서 2030대 여성분께 추천드려용,
Cq6Ve6Nh,상위 10%,24.09.13,소프뮤트,,정사이즈예요,보통이에요,화면과 비슷해요,164.0,48.0,55,"후기보면 호불호가 갈리는 듯하여 고민을 많이 했는데 
걱정을 많이해서 그런가 생각보다옷은 맘이 들어요 
여리여리하게 보이고 색도 너무 튀지않아서 이쁜 것 같아요 
빨래를 해봐야 알겠지만 구김만 심하지 않았으면 좋겠어요 
옷걸이에 걸어와서 기분이 좋네요ㅎㅎ
여리여리한거 원하시는분들은 겟하세요",
오징어다리일곱개,상위 5%,24.09.12,소프뮤트,,정사이즈예요,아주 만족해요,화면과 비슷해요,165.0,55.0,55,"평소에 오피스룩 스타일을 좋아해서 
퍼핏제품에 눈길이 많이 갔어요 😳
고민도없이 구매했던 옷중하나인 블라우스인데
역시나 색감이며 디테일이며 너무 이쁘네요
손목 단추도 고급스럽게 진주 느낌이고
속옷 비침이 걱정 많이 했는데 전혀 안비춰요
저 사진속 검정 속옷을 입고 있는데 비침이 거의 없습니다
지금 이 계절에 입기 좋은 블라우스 같습니다 👍🏻",
eclair,상위 1%,24.09.12,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,155.0,43.0,44,"너무 예뻐요!!! 

어깨가 좁은 편인데도 제 몸에 맞게 차르륵 떨어져서 핏이 만족스러워요! 단추도 실제로 보면 포인트가 된다는 생각이 들 정도로 정말 예쁘고 옷 소재도 은은하게 빛나는 느낌이라 더 예쁜것 같아요! 

끈이 붙어있어서 조금 아쉽긴하지만 끈길이가 긴 편이라 다양하게 스타일링 가능합니다!
원단이 부드럽긴한데 찢어질까봐 걱정될 정도로 얇아서 아이보리색 같은 경우 생각보다 정말 많이 비칩니다! 이너 주의해야할것 같아요! 구김도 잘 생길것 같긴한데 저는 크게 신경쓰일 정도는 아니였습니다!

너무 만족스러워서 나중에 다른 색도 구매하고 싶어요!!",
9UxOro3f,상위 10%,24.09.12,소프뮤트,,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,60.0,66,"일단 주문 후 3일만에와서 무사히 결혼식날에 입고 갈수 있었어요 ! 딱 가을에 맞는 원단이구 너무 얇지도 두껍지도 않아서 좋았어요 타이도 여러방법으로 맬수 있어서 각각 다른 느낌낼 수 있구요 소매에 있는 진주 포인트가 생각보다 사진찍을때 예쁘게 나오더라고요 , 원래 옷은 이런 디테일 보고 사는거 잖아요? ㅋㅋ 
어깨도 팔뚝도 잇는 편인데 잘 가려주고 하늘색 색감도 예뻐서 출근할때도 자주 입어요 ! 여러모로 사는 것만큼 뽕뽑을 옷이라 생각됩니당 -! 할인할때 후다닥 쟁이세요 :-) 
다들 행복한 구매 하세요 !! 🍀",
RIQB31hn,상위 20%,24.09.10,소프뮤트,,정사이즈예요,아주 만족해요,화면과 비슷해요,169.0,54.0,55,"하객룩으로 입고싶어서 구매했습니다!
상세페이지에 나와있는 코디랑 비슷하게 입어봤는데 너무 만족스러워요ㅠㅠ💗 (치마는 지금 날씨에 맞게 약간 얇은 걸로 주문해서 코디했습니당)
팔도 긴 편인데 딱 맞고 품도 널널하게 잘 맞았어요👍
소재도 조금 더 선선해지면 딱 맞을 것같지만 지금 입어도 덥진 않을 찰랑찰랑 얇은 소재인 거같아요
배송도 예상 배송일보다 훨씬 빨리 와서 추석때도 입고 갈 예정입니다 ㅎㅎ",
민팡,,24.09.07,살구베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,170.0,64.0,55,"1번째사진과 색상은 가장 비슷한 색상이에요
사진에는 옷에 은은한광이 좀 더 많이 보이는데 그정도까진 아니고 있는듯 없는듯 한 은은한 정도의 이쁜 정도에요

그리고 생각보다 기장이 짧아요 제가 상체가 짧은편은아니지만 넣어 입을 생각으로 산거라 좀 아쉬워요
소매에 단추는 포인트로 맘에들어요
❗️그리고 절대 접어서 보관하지 마시고 옷걸이 보관해야됩니다..구김이 잘가네요 다리미 없는 저같은 사람른 옷걸이 필수..

저는 쿨톤인데 피치색이랑 고민하다가 같이입을 검정색 치마랑 뭔가 살구베이지가 더 잘어울일것같아서 이걸로 구매했어요
만족합니다 잘입을게요",
EwTuSyj2,상위 10%,24.09.06,살구베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,58.0,66,"배송 늦는다해서 그냥 기다렸는데 생각보다 빨리와서 너무 좋은데 옷도 너무 이뻐요!! 
목에 스카프때메 잠시 승무원된거같은 기분이 ㅎㅎㅎ
색도 너무 이쁘고 소매에 단추도 진주 포인트라 이뻐요 !
다른색으로도 사야겠어요 ❤️",
강릉이,상위 15%,24.08.30,발렛로제,,정사이즈예요,아주 만족해요,화면과 비슷해요,163.0,52.0,44,"생각보다 더 너무 예뻐용! 사진에 못 담는게 아쉽 ㅠ
타이가 밑쪽이 두꺼워서 그런지 대충 묶어도 예쁘고, 주름도 자연스러워요

빼입해도 골반보다 살짝 아래정도 길이라 
넣입/빼입 활용하기 좋을 것 같아요!

손목 단추가 좀 헐렁한 느낌이라 단추만 좀 손 볼 예정이예요!!",
OooyaRzB,,25.01.12,살구베이지,,생각보다 커요,아주 만족해요,화면과 비슷해요,155.0,54.0,55,"바스트 좀 있고 팔뚝있는 스타일인데 
봄웜라이트 기준 딱 너무 예뻣습니다!!
결혼식 입구 갔다가 다 너무 예쁘다해줘서 기분좋았던 블라우스💖",
SsOe4tc1,상위 20%,24.11.01,발렛로제,,정사이즈예요,아주 만족해요,화면과 비슷해요,166.0,59.0,55,"너무 예뻐요 ㅎㅎ!
단추도 고급스럽고 소재도 샤랄라하니 예쁘구
색깔도 촌스러운 핑크 아니고 톤다운된 핑크?? 
겁나 예쁩니당 겉에 입을 검정 트위드도 사려구요",
kydh**,상위 15%,24.10.22,발렛로제,,정사이즈예요,보통이에요,화면과 비슷해요,164.0,49.0,55,"생각보다 촌스럽지 않은 색이고, 웜톤한테 딱 예쁜 차분한 색상이에요. 이렇게 입고 검정 자켓이나 트위드 걸쳐주면 하객룩으로도 너무 예뻐요.",
smiingk,상위 10%,24.10.22,살구베이지,,생각보다 커요,보통이에요,화면과 비슷해요,160.0,43.0,55,10월 말인데 랭킹이 높아서 가을에 입기 좋은 두께인 줄 알았는데 손 비치는 사진 보면 알듯이 엄청 얇아요!! 그리고 두번째 사진처럼 밑에 부분이 접힌 주름이 엄청 강하게 들어가있어서 꼭 펴서 입어야 할 것 같아요,
