아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
54BcQDSi,상위 10%,24.12.03,블랙,M(66-77),생각보다 커요,아주 만족해요,화면과 비슷해요,153,60,66,"75C라서 M으로 넉넉하게 샀는데
그냥 더 작게 살 걸 그랬어요
허리 라인이 안 잡혀서 통짜같아요ㅜ
원래 체형 자체가 통통하긴 한데 ^^..
그래도 허리는 비교적 얇은 편이라 허리 라인이 살짝은 들어가야 보완이 되더라고요 그게 좀 아쉽지만 그래도 만족합니당 
사무실에서 앉을 때나 밥 먹고 나서 편한 옷 찾았는데 딱이긴 해요 너무 캐주얼하지 않으면서,,",M(66-77)
BuhzDU9T,상위 10%,24.11.29,스카이블루,S(44-66),정사이즈예요,보통이에요,화면과 비슷해요,163,61,66,"밤 늦게 주문했음에도 불구하고 하루 반 만에 배송받았습니다
많은 66사이즈 분들께서 사이즈 S 선택을 하셨길래,
반신반의 하는 마음으로 모든 리뷰를 꼼꼼하게 읽어본후 ..^^
S 사이즈 구매했는데, 색 별로 구매할까 고민되는 제품입니다.

배송 받아 상자를 오픈했을 때도 옷걸리에 걸려 딱 깔끔히 받을 수 있었던 부분이 넘 맘에 들었어요 강추강추",S(44-66)
엘비아,탑리뷰어,24.11.19,크림,L(77-88),정사이즈예요,아주 만족해요,화면과 비슷해요,168,72,77,"💁🏻‍♀️ 체형 : 168cm / 72kg / 가슴 둘레 100

💙 살이 찌면서 가슴둘레 여유있는 블라우스 찾기 힘들었는데 이 블라우스는 넉넉하고 예쁨 베리굿 추천💙

🖌 주절주절 구매소감 : 양 어깨에 볼륨감이 있는데 차르르한 소재 착용감에 부해보이는건 별로 못 느낌
단점은 구김이 조금 있는 편인데 스팀 다리미가 잘 안 먹힘 ㅠ 그냥 입어도 뭐 낫뱃
크림 색상은 고급스럽고 격식있는 자리 하객룩에도 괜찮아보여서 하나 미리 쟁여둘지 고민임...
다른 색도 구매할 의향 있음
세로로 디테일이 있는 디자인 밋밋하지 않고 좋음 추천함!",L(77-88)
k9uNhxwK,상위 15%,24.11.15,크림,M(66-77),생각보다 커요,아주 만족해요,화면과 비슷해요,164,65,66,"하객룩으로 무난한 블라우스가 필요했던중 이옷을 보았고 평점과 리뷰가 좋아 구매하게 되었습니다
옷을 받고 입어 보았을 때 생각했던 것보다 널널 하여서 마음에 들었고 하늘하늘 하니 심플 해서 더 마음에 들었습니다 평상시에 출근룩으로도 아주 괜찮을거 같아 자주 손이 갈 것 같습니다
아이보리 누리끼리? 한 색이 아니라소 더 좋앗어요",M(66-77)
k9uNhxwK,상위 15%,24.11.15,블랙,M(66-77),생각보다 커요,아주 만족해요,화면과 비슷해요,164,65,66,"하객룩으로 무난한 블라우스가 필요했던중 이옷을 보았고 평점과 리뷰가 좋아 구매하게 되었습니다
옷을 받고 입어 보았을 때 생각했던 것보다 널널 하여서 마음에 들었고 하늘하늘 하니 심플 해서 더 마음에 들었습니다 평상시에 출근룩으로도 아주 괜찮을거 같아 자주 손이 갈 것 같습니다",M(66-77)
3J9wACnh,,23.04.24,민트,S(44-66),정사이즈예요,아주 만족해요,화면과 비슷해요,160,52,55,"촤르르 떨어지는게 고급져보여요. 회사에 계속 입고 나가보느라고 리뷰작성이 좀 늦었지만! 그만큼 데일리로 검증한 옷이랍니당 *.* 여리여리한 데이트룩으로도, 오피스룩으로도 매우 굿이에요. 편안한 핏감이라 자주 손이 가지더라구요. 꺼내 입기에도 길이감이 적당했고, 뷔스티에 원피스 이너로는 말모말모~ 
흰색은 약간의 비침이 당연히 있지만 스킨색 속옷으로 잘 받춰입으면 괜찮아요. 0.1% 아쉬운 점은, 일할 때 셔츠를 걷어입고 작업하는 편인데 손목쪽 마무리가 고무였다면 둥둥(?) 걷을 수 있어 좋을 것 같아요ㅋㅋㅋㅋ
더 많은 색상이 나온다면 깔별로 모두 소장하고싶은 그런 블라우스-!",S(44-66)
3J9wACnh,,23.04.24,화이트,S(44-66),정사이즈예요,아주 만족해요,화면과 비슷해요,160,52,55,"촤르르 떨어지는게 고급져보여요. 회사에 계속 입고 나가보느라고 리뷰작성이 좀 늦었지만! 그만큼 데일리로 검증한 옷이랍니당 *.* 여리여리한 데이트룩으로도, 오피스룩으로도 매우 굿이에요. 편안한 핏감이라 자주 손이 가지더라구요. 꺼내 입기에도 길이감이 적당했고, 뷔스티에 원피스 이너로는 말모말모~ 
흰색은 약간의 비침이 당연히 있지만 스킨색 속옷으로 잘 받춰입으면 괜찮아요. 0.1% 아쉬운 점은, 일할 때 셔츠를 걷어입고 작업하는 편인데 손목쪽 마무리가 고무였다면 둥둥(?) 걷을 수 있어 좋을 것 같아요ㅋㅋㅋㅋ
더 많은 색상이 나온다면 깔별로 모두 소장하고싶은 그런 블라우스-!",S(44-66)
watYD00B,,24.10.08,스카이블루,M(66-77),정사이즈예요,보통이에요,화면과 비슷해요,167,65,66,"블랙셋업에 깔끔한 블라우스 찾다가 구매했어요
요새 타이블라우스도 유행이긴하지만 좀 더 깔끔하면서 거추장스럽지않길 바랬는데 모든 니즈를 충족했어요
생각보다 박음질도 마감도 깔끔했구요
주름진거는 스팀다리미로 살짝 피면 괜찮을거같아요
많이 두껍지않고 좋아요
사이즈는 딱입니다",M(66-77)
tzZurQca,상위 15%,24.09.29,스카이블루,S(44-66),정사이즈예요,아주 만족해요,화면과 비슷해요,168,60,55,출근룩으로 구매했는데 깔끔하고 괜찮은것 같아요 ! 차분한 색상이라 더 마음에 듭니다 ㅎㅎ 같이 코디된 원피스랑 입어보니 나쁘진 않은데 저 원피스는 허리라인이 너무 안잡혀있어서 조금 펑퍼짐해보이네용,S(44-66)
n3LZZh0q,상위 15%,24.09.19,화이트,L(77-88),정사이즈예요,아주 만족해요,화면과 비슷해요,176,66,66,"예상했던 대로 예쁘고 구김은 조금 잘 생기지만 그래도 촤르르한 핏이에요
팔이 조금 짧긴 한데 많이 짧진 않아서 구냥 입으려구요
무난하고 깔끔하게 입기 좋은 것 같구 예뿌네요!
하얀색이라 비쳐서 흰 나시 무조건 입어야 할 것 같아요
잘 입겠습니다!",L(77-88)
서토순,상위 20%,24.09.18,화이트,M(66-77),정사이즈예요,보통이에요,화면과 비슷해요,165,60,66,추석 때 남자친구 부모님 댁 인사드리러 갈 때 잘 입었어요! 원피스도 케이클럽 제품인데 두 개 잘 어울려서 세트처럼 입었네요 ㅎㅎ 상의는 비침이 있는 편이고 소매는 좀 끼긴 해요! 그래도 입고 벗기 불편한 정도는 아니였어요 여기저기 자주 입게 될 것 같아서 다른 색도 살까 고민중이에용 ㅎㅎ,M(66-77)
FvHMNCaE,상위 5%,24.09.14,화이트,S(44-66),생각보다 커요,보통이에요,화면과 비슷해요,155,47,44,흰색 비침 정도는 저 정도이고 생각보다 벌룬 사이즈가 커서 아래로 팔을 내리면 물방울 형태로 펄룬이 점점 커지는 옷이더고요. 그래도 여리하고 이쁜 것 같아서 다른 색상도 구매할 것 같아요,S(44-66)
jeon******,상위 5%,24.09.10,크림,S(44-66),정사이즈예요,보통이에요,화면과 비슷해요,161,47,44,"리뷰 좋아서 사봤는데 예뻐요! 다만 아쉬운 게 소매 부분에 실이 약간 정리가 안 되어있고 많이 비치더라고요,,ㅠ 이 점 빼고 재질이나 디자인은 마음에 들어요! 그리고 저는 소매 부분이 널널했습니다!",S(44-66)
Z89kjCop,,24.07.30,화이트,L(77-88),생각보다 커요,아주 만족해요,화면과 비슷해요,176,80,77,"벌써 세번째 구매입니다..🔥 (지그재그에선 처음!)
M사이즈가 없어 L로 샀지만 엄청나게 큰 차이는 없어 괜찮더라구요 !
아 그리고 제가 진짜 어깨깡패에 팔뚝살 부자인데, 어깨뽕 덕에 여리여리해보이는 효과를 줘요 ✨✨
정말 무조건 쟁여야돼요 .. 스카이블루도 풀리면 또 겟하러 올게용 ㅎㅎ
(옷걸이 같이 주는 센스 짱 ..)",L(77-88)
z14SMei7,,24.04.20,크림,S(44-66),정사이즈예요,아주 만족해요,화면과 비슷해요,157,47,44,"크림색 블라우스인데 살짝 노란빛이 들어갔어요
살색 브라 입었는데도 비침이 꽤 있어요 배꼽도 보여서 나시 꼭 입어야 할 것 같아요
어깨선이나 퀄리티가 꽤 좋고 어디든 무난하게 입기 좋은 블라우스예요",S(44-66)
jjm2***,탑리뷰어,24.04.18,블랙,S(44-66),정사이즈예요,아주 만족해요,화면과 비슷해요,161,62,66,"출근 시 교복처럼 입으려고 
블루랑 블랙 두개 샀습니당
블랙이지만 재질이 얇아서 햇빛이나 빛을 비추면 안이 살짝 비칩니당
슬랙스랑 잘 어울리고 구김없어서 막 입고 막 빨아도 되궁 단정해보이면서도 세련된 느낌을 줘서 출근룩으로 진짜 제격입니당

저는 일단 그나마 덜 비치는거 두개 샀는데 나머지 색상도 재구매해서 구비해둘까 고민입니당 ㅎㅎ",S(44-66)
jjm2***,탑리뷰어,24.04.18,스카이블루,S(44-66),정사이즈예요,아주 만족해요,화면과 비슷해요,161,62,66,"출근룩으로 구매했어용
비침은 좀 있긴한데 디자인이 깔끔해서 슬랙스랑 짱 잘어울립니당 
(검정속옷입으니 저만큼 비칩니당 참고하세용)
단정하니 구김도 잘안가고 막 입기 좋아서 출근할 때 교복처럼 잘 입을 것 같아 깔별로 사고싶어요 :)

색상도 이쁜 스카이블루라서 블랙 그레이 네이비 슬랙스 모두 잘 어울리네용
어깨가 넓은 편이라서 퍼프 심하면 어쩌지하고 엄청 고민하다가 구매했는데용
퍼프 안심해서 실제로 보면 별로 안부해보이구 팔뚝살도 잘 가려줍니닷 ㅎㅎ
길이는 161기준 앞은 넣입하고 뒤는 빼입하기 딱 좋은 길이!!! 
사이즈 널널하게 나왔으니 66분들도 요 사이즈하셔야 안 부해보이고 이쁠듯하네요
저 가슴이 있는편(80e)인데도 통이 널널해요
재질은 부들부들하고 시원한 냉장고 바지 느낌 소재라서 초여름까지 잘 입겠어요
재구매 각 입니닷 >♡<",S(44-66)
lLDrfnJ2,상위 10%,24.12.18,블랙,L(77-88),정사이즈예요,아주 만족해요,화면과 비슷해요,160,55,66,"아이보리색사고 너무 예뻐서 다른 색도 샀어요!
스판은 없지만 사이즈가 넉넉해서 입어서도 편했어요
그리고 무엇보다 너무 고급져요.. 최고",L(77-88)
slot*****,상위 30%,24.12.16,스카이블루,S(44-66),정사이즈예요,아주 만족해요,화면과 비슷해요,,,,너무 이쁘네요 결혼식 2부 하객 맞이할때 기존 원피스와 잘어울리는 블라우스로 입을 거 찾았는데 너무 만족 사이즈가 펑퍼짐하지 않아 원피스 안에 입어도 겨드랑이가 안낌,S(44-66)
nXQEcPFF,상위 15%,24.11.07,화이트,M(66-77),정사이즈예요,보통이에요,화면과 비슷해요,163,,77,받쳐 입기 딱 좋은 기본템입니다 흐물흐물 느낌이라 구김도 적을 거 같아요! 뷔스티에 나시원피스 등 받쳐 입는 용으로 추천합니다👍🏻,M(66-77)
9ivWkMYW,상위 30%,24.11.04,블랙,S(44-66),정사이즈예요,아주 만족해요,화면과 비슷해요,161,53,55,"결혼식 갈 때 입르려고 샀는데 핏이 마음에 들어요
기본 블라우스인데 여기저기 잘 어울릴거같아서 넘 좋구, 
포장도 잘 되어오고 배송도 빨리왔어요!",S(44-66)
z3CfYaeT,,24.10.27,크림,S(44-66),정사이즈예요,보통이에요,화면과 비슷해요,158,53,55,"옷이 깔끔하고 단정해요. 뒷못 단추있어 입고 벗기 편하고 살구색 속옷입어도 비침이 괜찮네오.
입다보니 팔쪽이 불편해서 보니 소매통이 살짝 다르네요...ㅠㅠ",S(44-66)
MNlGJdrR,상위 10%,23.10.21,크림,S(44-66),생각보다 커요,아주 만족해요,화면과 비슷해요,153,42,44,"옷소매가 원래 이렇게 신축성 없고 작은게 맞나요..?
옷포장 냄새 퀄리티 핏 다 좋은데 옷 입다가 손이 잘 안 들어가서 당황했어요 손 작은 편인데도 이렇게 힘겹게 들어갈 정도면 손 큰 사람은 못 입는거 아닌가요...",S(44-66)
KPDlPSv4,상위 10%,24.10.04,크림,M(66-77),정사이즈예요,보통이에요,화면과 비슷해요,167,58,55,주문하고 배송이 늦어져서 2주 기다렸다가 드디어 상품은 도착해서 입어보니 이쁘고 마음에는 들었지만 최근에 날씨가 급격하게 추워져서 못입고 다닐거같네요 ㅠ 봄에 입는걸 기대해야겟어요 ㅠㅠ,M(66-77)
AEZjDu7o,,24.04.04,크림,M(66-77),생각보다 커요,보통이에요,화면과 비슷해요,169,58,66,"누런 색일까봐 걱정했는데 너무 예쁜 아이보리네요!
화사해보이고 예뻐요
기분탓인지 오른쪽 어깨뽕이 더 솟아있고 어깨라인이 더 짧은거 같지만..
무난하게 잘 입을거 같아요
임신중이라 M 사이즈 했는데 S 했어도 괜찮았을거 같아요(26주 현재 169cm, 65kg)
소매는 리뉴얼이 된건지 제가 손이 큰 편인데도 손 넣고 빼는데 전혀 어려움이 없었어요~",M(66-77)
dmg0****,상위 20%,24.04.02,블랙,L(77-88),정사이즈예요,아주 만족해요,화면과 비슷해요,174,30이하,77,"사진으로는 다 안담기는데 진짜 이뻐요 
옷걸이에 걸려져서 왔는데 포장도 퀄리티도 다 맘에 들어요!
174에 상의 66-77인데 사이즈 여유있게 잘맞구요 다만 다른분들이 리뷰남겼듯이 
팔부분이 고무가 아니고 박음질이 되어있어요
근데 이게 더 고정이 잘되서 만족합니다!
재질은 쉬폰과 패브릭사이? 찰랑찰랑한 질감이네요 가격도 저렴하니 다들 굿초이스하셔요~~",L(77-88)
J8nICruf,상위 5%,24.03.15,스카이블루,M(66-77),정사이즈예요,보통이에요,화면과 비슷해요,157,60,55,"사진 속 케이클럽 원피스를 먼저 맘속에 픽 하고 이너로 입을 블라우스를 뭘 입을지 고민 많이 하다가 돌고돌아 케이클럽꺼로 구매했는데 만족합니다 리뷰에 손목부분이 조여서 손 빼고 넣기가 힘들다, 손목 재봉 선이 안맞는다 등등 단점도 있었지만 좋은후기도 많고 무엇보다 코튼 블라우스는 주름이 많이 가기 때문에 사기가 싫었기에 이제품으로 선택했어요",M(66-77)
53ci62dA,,24.03.09,스카이블루,L(77-88),정사이즈예요,아주 만족해요,화면과 비슷해요,158,65,77,완전 만족!! 77사이즈라 L랑 xl중에 고민하다가 L로 주문 했어요! 핏도 너무 예쁘고 코디가 같이 되어있는 원피스랑 대박 잘어울림! 막 타이트한 스타일이 아니라서 청바지랑 입어도 좋을 것 같아용!! 다른색상도 구매 예정,L(77-88)
g5WE9N6B,,24.01.22,크림,S(44-66),정사이즈예요,아주 만족해요,화면과 비슷해요,163,42,44,"얇고 비치는 옷감이지만 하늘하늘한것이 여성스럽고 예뻐요. 색상 ,재질,배송 모두 만족합니다. 편하게 데일리 출근룩으로 잘 입을것 같아요. 심플한 디지인이지만 스커트랑 입으면 여성스러운 분위기를 연출할 수 있다.",S(44-66)
1VyNDkHn,상위 10%,25.01.06,크림,L(66-77),생각보다 커요,아주 만족해요,화면과 비슷해요,160,65,66,"비침이 많다는 소문이 있어서 스킨톤 속옷 입고 입어봤는데 역시 많이 비치긴 하네요 이너 입고 입어야겠어요! 
소매부분 낑긴다는 느낌은 없었고 소재가 촤르르하고 고급스러워서 너무 만족이에요! 무난깔끔 출근룩으로 입기 조을 것 같아용",L(66-77)
gari******,상위 1%,24.12.29,크림,M(55-66),정사이즈예요,보통이에요,화면과 비슷해요,161,57,66,"얇고 부드러운 소재로 만들어진 셔츠였어요. 피부에 닿는 감촉이 정말 부드럽고 가벼워서 입는 내내 편안함을 느낄 수 있었습니다. 특히 이런 소재는 움직일 때 자연스럽게 흐르는 느낌이 들어서 더욱 고급스러워 보였어요. 베이지색의 따뜻하고 차분한 색감이 돋보이는 디자인이었고, 다른 옷들과도 쉽게 어울릴 수 있는 세련된 아이템이었답니다. 이 셔츠는 단순한 듯하면서도 고급스러움을 잃지 않는 매력이 있어서 다양한 스타일링이 가능했어요.",M(55-66)
