아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
mDY8O9gU,상위 10%,24.06.18,블랙,7부,생각보다 커요,보통이에요,화면과 비슷해요,160,60,66,봄에 화이트 긴팔 사고 잘 입어서 블랙 7부도 구매했습니다. 66도 편하게 입게 넉넉해서 좋고 소재는 아주 얇고 시원할거 같아요. 엄청 고급스럽진 않지만 무난 단정하게 입기 좋아요. 화이트 7부도 사고 싶네요.,7부
phvAQnuA,,24.06.08,화이트,7부,작아요,보통이에요,화면과 비슷해요,167,60,77,"앞단추가있는블라우스였네요~
생각했던거보다 원단은 가격대만큼인지ㅎㅎ제가 기대가컷나봅니다~
비싸더라도 이런디자인의옷을찾다가없어서 구매한건데ㅜ좀더주고 다른상품알아봐야할거같아요ㅜ
그런다고 못입을정도는아니예요~
배송빠르고 비닐포장
잘받았습니다~^^",7부
BWd30kG7,,24.04.27,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,174,55,55,"소재가 하늘하늘하니 시원하고 좋아요~!
어깨랑 팔이랑 길이는 적당히 잘 맞고 품은 마른체형이라 그런지 엄청 넉넉하더라더요
몸을 숙이면 속이 너무 훤히 보인다는~
제가 수술을하고 목부분 수술흉터로 가릴려고 끈 있는 이 셔츠를 산건데 딱 갈려지긴하네요~!
끈을 묶으면 흉터라 보이긴하지만 잘 묶어 보겠습니다!",FREE
EfOZCxQJ,,24.04.17,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,161,63,66,"저렴하게 잘 구매했어요!
과하지 않은 넉넉함에
휘뚤마뚤 입기 너무 좋아요!
단추도 같은 원단으로 
동그랗게 되오있어서 궈여워요
입고 나갓는데,
옆 팀 직원이 이쁘다고 구매처 알려달라해서
알려줬어요ㅎㅎ",FREE
3YCj0ggj,,24.01.25,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,67,66,"검정 블라우스가 없어서 이번에 코트랑 같이 구매했어요
어떻게 묶어야 끈이 예쁘게 묶일지 고민이에요~~!
재질도 좋아요! 생각보다 브이넥이 조금 더 파진 느낌이긴한데 엄청 심한건 아니에요~~",FREE
케빈은_쇼핑중,,25.01.09,긴팔,화이트,생각보다 커요,아주 만족해요,화면과 비슷해요,166,55,55,후기 보고 주문했는데 특유의 옷냄새도 안나고 콩단추도 튼튼하게 잘 달려있고 퀄리티 매우 만족해요! 정사이즈 핏보단 여유롭게 나온 것 같아요 조금 커요 그래도 입어보니 여리여리한 느낌을 주네요 굿굿굿,화이트
Op6szLsY,상위 1%,25.01.08,긴팔,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,,,66,실밥은 약간 있지만 저렴한 가격으로 사서 그정도는 감안할 수 있었습니다. 싸개단추여서 마음에 드네요. 팔 품이 약간 넓어서 촤르르 떨어지는 모양이 돼서 우아한 분위기를 만들어 줍니다.,블랙
도러브,상위 15%,24.12.14,긴팔,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,160,47,44,"급하게 필요해서 구매했는데 배송도 뻐르고 너무 예쁩니다 ! 화이트, 블랙 중에 고민했는데 블랙 고급스럽고 예뻐요 !! 쉬폰 재질이 싸보일까 걱정했는데 하나도 안 싸보이고 가성비 대박입니다 🥹",블랙
뭉게구루미,,24.12.07,긴팔,블랙,생각보다 커요,아주 만족해요,화면과 비슷해요,160,60,55,팔목이 살짝 가리는 길이여서 아 7부 살껄 그랬나 싶긴한데 긴팔도 괜찮은것같아요 촤르르 소재라서 주름 잘 안지구 핏 여리여리해보여서 좋아여 신축성은 없지만 그래도 작게 나온편이 아니라서 불편함은 없었어요 끈길이도 길어서 리본묶고도 적당히 남아서 너무 좋아요🎀,블랙
yrBcxAQ6,상위 10%,24.11.18,긴팔,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,164,52,55,진짜 최고입니다 재질부터 디자인까지 너무너무 맘에들고 여기저기 휘뚜루마뚜루 입기 너무 좋아요..슬랙스에 그냥 입어도 예쁘고 원피스에 레이어드해도 예쁘고 하객룩 출근룩 모두 가능입니다 고민하신다면 꼭 사시길 ㅜㅠ,블랙
yeon****,상위 5%,24.10.30,긴팔,블랙,정사이즈예요,보통이에요,화면과 비슷해요,157,50,55,"하객룩으로 샀다가 너무 편하고 괜찮아서
회사나 약속갈때도 많이 입었어요ㅎㅎ
편하고 체형이 여리여리하게 보여서 너무 만족합니당ㅎㅎ 화이트는 잘 안받는 컬러라 아쉬워요,,
다른컬러가 있었으면 바로 샀을 것같아요ㅠ",블랙
D4WfueOL,탑리뷰어,24.10.29,긴팔,화이트,생각보다 커요,아주 만족해요,화면과 비슷해요,160,50,55,생각보다 블라우스가 조금 큰편인거 같아요. 그렇지만 가격대비 마감처리가 완전 꼼꼼해요. 다른 곳에서 비슷한 가격의 디자인 사면 마감이 항상 아쉬운데 여기는 정말 마감도 그렇고 재질도 너무 만족스럽습니다. 쪼금 아쉬는 점은 너무 통짜로 떨어져서 배에 넣어입을때 많이 넣어야 하는거..? 근데 머 그거야 어차피 가려지니까요!! 아무튼 기본 블라우스로 만족스럽습니다!,화이트
poi4***,상위 10%,24.10.20,긴팔,화이트,정사이즈예요,아주 만족해요,화면과 비슷해요,165,53,55,"✅진짜 타이블라우스만 몇종류를 찾아봤는데, 여기가 젤 가성비좋고 이쁜거같아서 구매했어요

✅비침이있지만 살이 너무 드러나지않는 비침이고, 여성스러움이 극대화돼요

✅단추가 고급져보여서 저렴한티안난다는점, 리본의 길이와 굵기?가 딱 이쁜 기장과 얇기라는점

✅어깨주름이 이쁘게 잡혀있어서 어좁이도 어깡도 여성스러워보일수있다는점

✅진짜 대만족👍",화이트
N7FcoDN9,상위 20%,24.10.19,긴팔,화이트,생각보다 커요,아주 만족해요,화면과 비슷해요,160,59,66,이 가격에 이 퀄리티라니 좋은 후기들처럼 입었을 때 전혀 이 가격이라고 생각할 수 없을 정도로 괜찮았어요! 스킨색 이너를 입으면 비침도 괜찮았고 팔도 넉넉해서 저같은 팔뚝살 넘치는 사람에게 편하고 좋았어요! 타이는 소재 자체거 리본보다는 늘어뜨리는게 예뻐요. 힘이 없는 소재라 리본은 아무리 예쁘게 묶어봐도 모양이 살지 않아 안이쁘더라구요. 배송도 빠르고 넘 만족스러웠어요,화이트
OXrbOUw6,,24.06.27,화이트,7부,정사이즈예요,아주 만족해요,화면과 비슷해요,164,56,66,"중요한 일이있어서 급하게 주문했는데 직잭배송으로 바로 받을 수 있었어요. 
너무 밋밋한 블라우스는 싫고 그렇다고 유행타는 블라우스는 싫었는데 이 제품이 딱 심심하지 않고 너무 화려하지도 않은 옷이라 골랐어요! 어깨부자인 우람한 저한테도 잘 맞고 얇고 시원한 재질이에요. 단지 많이얇아서 비침이 생각보다 심해요. 나시를 꼭 챙겨입여야 할것같은 블라우스. 여름에 행사 있을때마다 잘 입을게요~!!",7부
NG851tSY,,23.12.28,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157,44,44,"급하게 샀는데 가격 대비 질도 좋고 핏도 넘 예뻤어요
하늘하늘하고 새하얀 색, 긴 타이를 원했는데 딱 부합하는 블라우스였고 레이어드해서 입어도 예쁘고 그냥 입어도 괜찮아여 리본 묶어 입어도 예쁨",FREE
kSu9C4AK,,24.11.17,긴팔,화이트,정사이즈예요,아주 만족해요,화면과 비슷해요,165,54,55,결혼식 간다고 급하게 샀어요. 만족합니다. 타이는 딱 저 정도로 한 번 묶은 게 제일 예쁜 것 같아요. 늘어뜨리면 좀 힘이 없어보여요. 가격 대비 괜찮은 거 같아서 검은색도 살까 생각 중~,화이트
CyqXGGlG,,24.10.30,긴팔,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,165,70,77,"다른 타이블라우스 샀다가 반픔 계속하다가 드디어 정착함!! 목이 안갑갑해보이고, 타이 길이길고, 어깨가 넓은 편인데 어깡 안만들어서 너무 좋아요 (다른옷은 ㄹㅇ 더 어깡으로 만들어서 실망했었음) 다만, 단추가 불편해요",블랙
1ebL6TRL,상위 25%,24.10.15,긴팔,화이트,정사이즈예요,보통이에요,화면과 비슷해요,168,63,66,저렴한 가격에 너무너무 만족스러운 제품이에요! 사실 이런거 비싸려면 한참 비싼데 가의 반값 정도에 산 것 같아요! 딱 얇은 블라우스 재질이라 좋습니당 근데 단추가 동그랗게 튀어나온 모양이라 자꾸 앞리본에 걸려서 타이를 계속 잘 잡아줘야합니다 그리고 단추 잠그는 것도 좀 번거롭고요ㅋㅋㅋ 그래도 가격대비 넘 만족합니다아,화이트
choa***,상위 20%,24.10.15,긴팔,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,168,63,66,"후기가 좋아서 구매 했는데 
생각보다 더 괜찮아요 
가격대비 대만족 입니다
굉장히 얇은 재질이구요
요즘 같을때는 자켓안에 입으면 이쁠것 같아요
청바지에 코디 해 봤는데 날씬 해 보이고 맘에 듭니다",블랙
손민수템감별사,상위 5%,24.10.13,긴팔,화이트,생각보다 커요,아주 만족해요,화면과 비슷해요,157,48,44,타이 블라우스 다른거랑 매치해서 입으려고 했는데 원단도 너무 좋고 이너는 입어야 비침이 없어요!! 아주 얇은 저렴한 재질은 아닌거 같구요 반짝 거림 없는 탄탄한 재질 입니다! 타이도 붙어있어서 목도리처럼 할 수 도 있고 리본 타이도 할 수 잇어서 넘 좋어요!!,화이트
cVp5XX8s,상위 30%,24.10.11,긴팔,화이트,생각보다 커요,보통이에요,화면과 비슷해요,164,60,55,"트위드 안에 입으니 잘어울리네요 생각보다 퀄 좋아요 
다만 사이즈가 엄청 넉넉해서 몸집 작은 사람들한텐 클 거 같아요 그리고 단품으로 입기에는 몸이 너무 커보여요... 사이즈가 좀 아쉽네요
색상은 아이보리에요 완전 화이트는 아님 그렇다고 노리끼리하지도 않고 딱 예쁜 아이보리",화이트
37BSaUkB,상위 10%,24.09.25,긴팔,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,175,60,55,"다양하게 판매하던 타이 블라우스 중 제일 평도 많고 좋아서 구매했는데 왜인지 알겠네요 ㅎㅎ
안에 블랙색상 브라만 입고 입어도 안비치고 아주 좋아요
근데 또 더운 재질이 아니라서 정말 만족이요!!",블랙
FDrVHWDE,상위 10%,24.09.17,화이트,7부,정사이즈예요,보통이에요,화면과 비슷해요,171,55,55,"7부가 좀 애매해보이기도 하지만 애매한 계절용으로 구비해놓기 좋은 것 같고 코디하기 쉬워서 좋을듯. 가격도 워낙 저렴하고, 소재는 부드럽지않고 보통쉬폰느낌. 그렇게얇거나 시원한재질은 아니지만 아주무난한정도.",7부
EFg3lBwC,상위 15%,24.09.11,긴팔,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,170,59,66,촤르륵 하는 재질인데 시원해요~~ 지금은 너무 덥지만 조금만 시원해지면 입을 수 있을 거 같아요 ㅎㅎ 제가 키에 비해서도 팔이 긴 체형이라 팔은 약간 짧긴 한데 이 정도는 괜찮을 거 같아요~~ 무엇보다 고급스러운 느낌이어서 하객룩으로 잘 활용할 거 같아요 ㅎㅎ,블랙
dicd7KPD,,24.09.08,7부,화이트,정사이즈예요,아주 만족해요,화면과 비슷해요,163,52,55,"팔살 가릴 수 있는 하객룩 블라우스로 딱이에요!
너무너무 만족합니다
역시 많이 구매한 이유가 있다고 생각합니당
그리고 3만원대의 가격에 이런 고급스러워 보이는 퀄리티를 낼 수 있다는게 너무 좋았어요!

제 콤플렉스인 팔살도 가려주고 
좀 핏한 슬랙스에 목걸이 귀걸이 구두까지 매칭해주니까 주변 사람들한테 ‘너무 예쁘다 옷이‘ 라는 소리를 많이 들었어요! 

검정색 재구매할 의향있습니다!
긴팔도 같은 소재(하늘하늘한)라면 추울수도 있을 것 같지만 7부는 정말 구매하고 만족하실만 합니다

팔살을 가리고 싶은데 고급스럽게 하객룩으로 입고 갈 블라우스를 찾고계신다면 추천합니다💕",화이트
0t8JVsmp,,24.04.01,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,156,70,66,전반적인 퀄리티는 좋고 단추가 넘 귀여워요. 단추구멍 퀄리티는 약간 아쉽네요. 끈도 긴 편인데 개인적으로는 조금 짧았으면 좋겠어요. 대개 마음에 들 것 같아요,FREE
kys9*****,,24.02.28,화이트,FREE,아주 만족해요,화면과 비슷해요,,158,53,66,"완전 화이트 블라우스 찾고 있었는데, 진짜 컬러랑 디자인 최고입니당
구겨짐도 적고, 어깨깡패 안되구 66입는데두 사이즈 낙낙합니다용 (･`◡´･)ゝ",FREE
lBdvJIIq,상위 30%,24.12.18,긴팔,화이트,정사이즈예요,보통이에요,화면과 비슷해요,166,63,66,"퀄 너무 좋고, 급하게 구매해서 입었는데 맘에들어요!!
가격대비 가성비도 너무너무 좋습니당
리본이나 앞에 스카프는 계속 만져줘야해요 ㅎㅎ",화이트
훙닝닝,상위 15%,24.12.17,긴팔,화이트,생각보다 커요,아주 만족해요,화면과 비슷해요,163,50,44,하객룩 셋업이랑 입으려고 같이 주문했는데 한번에 배송됐어요~! 까슬까슬한 느낌보다는 부드러운 느낌에 가깝고 리본도 마음대로 맬 수 있어서 좋아요,화이트
4Jp5rddo,,24.12.14,긴팔,블랙,정사이즈예요,보통이에요,화면과 비슷해요,158,48,44,여리여리해보이는 질감이에요~ 겨울에 두꺼운 코트 안에도 입을 수 잇을거같아요 하얀색은 너무 신부님?갘을까봐 검은색 삿는데 만족스러워요,블랙
iVVeEuD0,상위 15%,24.12.12,긴팔,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,156,50,55,"찰랑찰랑 거리는 원단이라 뭔가 여리여리해보이는거같구
너무 예뻐요~ 이 가격이 믿기지않는 옷이네요!!!
좀 얇아서 겨울에는 못입겠구 봄가을에 열심히 입을게요",블랙
IZDOFp3S,,24.11.24,긴팔,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,158,55,66,하객룩으로 샀는데 대만족입니당 얇은 재질이라 몸에 착 감기는 느낌이고 날씬해보여요 ! 리본 묶어서 연출하는 것보다 한번 두르는 게 더 이쁜 것 같아요,블랙
n57Vlyyh,상위 15%,24.11.20,긴팔,화이트,정사이즈예요,아주 만족해요,화면과 비슷해요,166,53,66,"일정상 유사한 상품들을 엄청 많이 찾아보다가 급하게 주문했는데 너무 마음에 들어요!! 부드러운 재질이라 주름도 잘 안지고, 어깨 부각도 심하지 않아서 예쁘게 잘 입었습니다 :)",화이트
5nojUmlv,상위 5%,24.11.12,긴팔,화이트,생각보다 커요,아주 만족해요,화면과 비슷해요,163,50,55,생각했던것보다 크긴하지만 퀄리티가 좋고 블라우스 디자인이 무난하면서 여기저기 입기 좋아서 구매확정합니다 ㅎㅎ 겨울엔 추울것 같고 봄가을 여름도 가능할것 같아요 ㅎㅎ,화이트
qNaSEHrd,상위 25%,24.11.06,긴팔,블랙,생각보다 커요,보통이에요,화면보다 어두워요,161,53,66,단정하고 예뻐요 질감도 가격에 비해 괜차는 편인 거 같아요 얇아서 초가을에도 입을 수 있을 거 같고 겨울엔 겉옷안에 입으면 될 거 같아요,블랙
MSvPmnde,상위 25%,24.11.02,긴팔,화이트,생각보다 커요,아주 만족해요,화면과 비슷해요,155,50,55,"얇고 하늘하늘한 소재고 치마안에 넣어입으면 예뻐요!
살이 살짝살짝 비쳐서 가을 겨울은 조금 어려울듯합니다 레이어드해서 입으시면 될듯 :)",화이트
Bell014,,24.10.29,긴팔,화이트,정사이즈예요,아주 만족해요,화면과 비슷해요,158,56,55,단정해보이고 싶어서 구매했는데 너무 맘에 들어요! 흰색이라 약간 비침이 있지만 자켓 안에 입으니 딱 무난 깔끔한데 긴넥이 포인트네용 예쁘게 잘 입었습니다!,화이트
fLE9JSYN,,24.10.05,긴팔,화이트,정사이즈예요,아주 만족해요,화면과 비슷해요,162,52,55,"촤라라 너무이뻐요 162/52입니다
소매길이 리본길이도 제가 원하던 길이구요 화이트아니구 노랗지않은 따뜻란색감의 아이보리예요",화이트
wNrzQ1D8,,24.09.21,7부,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,163,59,55,급하게 기대안하고 구매했는데 너무 만족해요! 갑자기 날씨가 추워져서 단독으로 입기엔 춥지만 ㅜㅜ 구매 직전에 긴팔이 품절되서 7부로 구매했는데 디자인 자체는 너무 맘에들어요 ㅎㅎㅎ 바로 긴팔버전도 구매하려구요! 가성비짱,블랙
7bLgwOfL,,24.08.22,화이트,긴팔,정사이즈예요,아주 만족해요,화면과 비슷해요,161,55,55,결혼식이 있어서 구매했어요~ 입으면 촤르륵 떨어지는거 너무 맘에 들어요!!! 단추도 같은 계열 색이라 더 맘에 들어요. 하객룩으로 구매했지만 청바지에 입어도 예쁘더라구요 ㅎㅎ 잘 입겠습니다,긴팔
QygMiDUG,상위 30%,24.05.27,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,48,44,"이거 입는순간 멋진 커리어우먼 됩니다 
쉬폰계열이라 고급스럽고 시크한 느낌도 나요 
타이 쉽게 이쁘게 묶을 수 있네요 
진짜 백화점 블라우스 퀄리티만큼 좋아요 
깔별로 있음 쟁이고 싶을정도
강추!!",FREE
heim***,,24.05.26,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167,53,55,딱 결혼식 하객룩이나 격식차려야하는 날에 입기 좋은 것 같아요 평소에 이런 옷을 잘 안 입어서 좀 어색하기도 하고 나이들어보이는 것 같기도 했는데 원래 이런 스타일을 즐겨입는 분이거나 단정하게 입어야하는 날에는 입기 좋은 블라우스입니다!,FREE
choe*****,상위 5%,24.05.18,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,162,48,55,"상체말라 어깨좁아 분들은 생각보다 딱 떨어지는 핏이
아니라 오버+루즈한 핏으로 나옵니다
Free사이즈라서 어쩔 수 없긴한데 사이즈 구분 있었다면 이거보다 한 두 사이즈는 작게 입어야 딱 예쁘게 입을 수 있을 거 같아요ㅠㅜ
그래도 질은 나쁘지 않고 예쁩니당",FREE
QKMXSQef,상위 10%,24.05.15,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165,45,55,"결혼식때 입을 블라우스 찾아보다가 후기가 좋아서 주문했어요. 카라 부분 주변에 타이가 달려 있어 묶는 스타일에 따라 다양한 분위기를 연출할 수 있어 좋은거 같아요.
다만 일부 마감이 덜된 부분 실밥을 좀 제거했구요.
소재는 딱 가격만큼 하는거 같아요. 
블라우스는 부드럽고 얇은 느낌입니다. 밝은색 슬랙스랑 같이 코디하니 분위기 있는 룩을 연출할 수 있어서 활용도도 많을거 같아요.",FREE
arFHQz7P,상위 30%,24.04.24,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,150,44,55,"직진배송으로 배송완전빠르네요 검정속옷입으면 티나서 안에 나시입고 입으면 될 것 같아요
타이블라우스 엄청검색했는데 저렴한가격에 잘 샀어요ㅎㅎ",FREE
ㅎㅎ,상위 20%,24.04.13,블랙,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,단추 디테일이랑 브이넥으로 되어 있는게 맘에 들어서 샀어요 ! 입었을 때 고급져보여서 좋은데 조금 아쉬운 거는 아무래도 쉬폰 재질이다 보니 끈 부분 묶을 때 너무 흐물텅해서 잘 못 묶으면 지저분 해 보일 수 있다는거 ..? 그거 빼곤 맘에 들어욤,FREE
p8FB2eiq,,24.04.06,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165,57,55,"새로 산 원피스에 레이어드 했어요! 단독으로 입기에는 제가 캐주얼 룩을 잘 입어서.. 살짝! 올드한 느낌이 있는 것 같아요 그렇다는건 다른 말로는 싸보이지 않는다는 의미입니다! 소재도 좋고 핏도 맘에 들어요! 리본이 살짝 잘 풀리긴하지만 만족합니다!
165/56-58",FREE
pfqyWuOu,,24.03.31,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158,56,55,트위드 안에 입었는데 리본 끈 중 하나를 목에 살짝 둘러서 입었어용 55반 기준 사이즈 널널하구요 살색 속옷도 살짝 비쳐서 나시 필수로 입어야 될 것 같아용 햇빛 아래서 몸 실루엣 다 드러나염 전 단독으로 입기보다 이너로 잘 입을 것 같아요!,FREE
ZANaKbCv,,24.03.29,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154,40,44,"이거 정말정말저엉말 강추드려요. 저 원래 검은옷 안 입어요, 얼굴이 까매 보여서. 근데 이건.. 놀랍게도 수상하게도 이상하게도 얼굴을 밝혀줌...!!! 진짜 이쁘고 고급지고 키 작고 목 짧아도 잘 어울려요. 차분한 스타일 선호하는 분 매우매우 강추!",FREE
57m8QC81,,24.03.19,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,130이하,130이상,55,"진짜 대만족입니다... ㅠㅜ 가격 면에서 브랜드 블라우스보다 큰 메리트가 있지 않아 고민을 많이 했었는데 착용해보니까 고민한 시간이 아까울 정도에요..!!
자켓만 얹어주면 하객룩도 가능하고 격식 차리는데 딱 좋을 것 같아요 ~~~ 흰색 기준 팔이 비치는 비교적 얇은 소재의 블라우스인데 몸통 부분은 비침이 덜 한 것 같아요! 속옷 색이 거의 안비쳐요 .!!!",FREE
szNgTKhL,,24.03.15,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,65,66,"폴리(쉬폰) 소재의 주름 안 가고 얇은 블라우스입니다. 밑위 길이가 너무 길지 않아 하의에 넣어 입기 적당합니다.
타이형 블라우스 좋아하는데 요즘 다시 이런 스타일이 많이 보여서 좋아요.
입다가 다른 색상이나 유사템 있으면 추가 구매할까 합니다.",FREE
fmBTA5O7,,24.03.11,블랙,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,165,48,44,"처음 받았을때 얇아서 약간 시스루 느낌인가 싶어 출근용으로 입을 수 있을까 했는데 막상 입어보니 찰랑거리는 고급진 느낌이라 문제없을 거 같아요!
목 리본 포인트도 좋고 넥라인이 너무 파이지 않아서 부담스럽지 않습니다!",FREE
AtW1AaOK,상위 15%,24.02.18,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157,48,44,"급히 결혼식 갈일이 있어서 별로 고민할 시간도 없이 그매한건데 빠른배송에 옷도 너무 맘에들어요
일단 재질 자체가 구김이 잘 안가는 촤르르한 거라 
핏도 여리여리해보이고
타이까지.. 최고에요!!",FREE
Sh3Q30Af,,24.02.10,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"면접이랑 결혼식에 입고가려고 구입했어요.
다른 곳에서 블라우스를 구입했을 땐 이상한 냄새가 나고 마감도 안 좋았는데, 디테일도 좋고 입었을 때 핏도 괜찮아요!
촤르르르한 소재라 여리여리해 보여요.",FREE
aeKMwB3i,,24.02.03,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,52,55,생각보다 좋습니다!! 원단도 바쁜 사람들 딱이에요 세탁기돌려서 탈털털어말리면 안구겨지는 소재~ 요즘 타이니트 등 타이제품이 유행인데 요즘 스탈로도 좋지만 유행 많이 안타고 활용잘할듯 해요,FREE
