아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
은쨩,상위 5%,24.12.03,스카이블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,154,44,44,지그재그에서 산 블라우스 중에 재질이 가장 좋은 것 같아요🥹! 하도 크다는 말이 많아서 걱정했는데 어깨부분이랑 소매가 적당히 예쁘게 핏 되서 그렇게 커보이는 느낌도 없어서 저는 대대대만족입니다🩵 목 짧은 편인데 그래도 갑갑한 느낌 없이 고급진 느낌이 좋아요 ! 블프때 네이비도 살까말까 고민했는데 안산거 후회되네요ㅠ 조만간 네이비도 주문하려구요,
따스한코코아,탑리뷰어,24.11.27,네이비,,생각보다 커요,아주 만족해요,화면과 비슷해요,168,53,55,와 이거 진짜 예쁘네요. 예상했던 것보다 두꺼운 소재는 아니지만 아우터 잘 챙겨입으면 봄 가을 겨울 다 가능하겠어요. 사이즈가 넉넉한데도 차르르 흐르는 핏이 진짜 예쁘구요. 살까말까 고민하는 분들 그냥 사시면 좋겠습니다. 저도 진작 살 걸 그랬어요.,
eDZeupqx,상위 10%,24.11.13,아이보리,,생각보다 커요,아주 만족해요,화면과 비슷해요,153,46,44,"우선 오디네르 제작 상품이여서 믿고 구매를 하였습니다!
처음 받자마자 착용을 해 보았고
주름이 많이 져있는 상태였어요! 다림질은 처음에 무조건하고 입어야 할 것 같고
단독으로 입었을 땐 너무 이뻐요 ㅎㅎ 
근데 어깨 부분이 힘이 조금 부족해서 봉긋?하지도 않으면서도 납작하진 않은 ..!

자켓을 입었는데 목 부분이 애매해서 앞 가슴 부분에 주름이 한번 접히고 어정쩡 하더라구요
다른 자켓을 매치해 봐야겠습니다ㅜㅜ

소재도 좋고 부드러워용 ㅎㅎ
비침 체크하기 위해 어두운 속옷 착용하였는데
연한 컬러는 안 비칠 것 같네용",
vHjjkyMT,상위 5%,24.12.30,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,169,52,55,"처음에 네이비로 사서 하객룩으로 넘 잘 입어서 이번엔 아이보리로 구매해봤는데요. 비침 많은 편이에요.
목 부분 안감 라인이 일자로 보여서 조금 아쉽더라구요.
누드톤 속옷인데도 비치는 점 참고하셔요!
아참, 그리고 목 답답한거 싫어하시는 분들에게는 비추.",
따스한코코아,탑리뷰어,24.12.27,스카이블루,,생각보다 커요,아주 만족해요,화면과 비슷해요,168,54,55,"네이비 색상 사입고 너무 마음에 들어서 추가 구매했습니다. 네이비 색상이랑 재질이 살짝 다른 느낌이에요. 이게 좀더 폴리 같이 복원력이 좋고 네이비는 약간 레이온 소재처럼 부드러운 편인 것 같아요. 핏은 역시 넉넉하니 날씬해보이구요. 이 색상이 소재가 살짝 더 힘이 있어서 그런지 목에 카라가 닿으면 살짝 답답해서 자꾸 앞쪽으로 당기게 되네요. 
네이비만큼은 아니지만 마음에 듭니다. 같은 옷이지만 색상에 따라 느낌이 달라서 같은 옷 같지 않네요.",
V4aFvh6J,상위 25%,24.12.11,네이비,,정사이즈예요,아주 만족해요,화면과 비슷해요,165,53,55,하객룩으로 입으려고 급하게샀는데 배송도 빨랐고 무엇보다 몇일 고민한게 무색할만큼 너무너무 예뻐요! 입자마자 고급스러워보이고 세련되보여서 생각했던 이미지처럼 보여 너무너무 만족스럽게 입었습니다 : ) 사길 너무 잘한것같아요! 아이보리색도 추가로 구매할 생각입니다 ㅎㅎ,
디디디ㅣㄷ,,24.11.29,민트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,163,65,66,"가을에 입기 좋은 블라우스에요.
소매 부분에 살짝 실밥이 나와있긴 하지만, 
가격대비 고급스러워 보이는 블라우스에요.
색은 가까이에서 찍은 사진과 제일 비슷하고,
민트와 베이지를 섞어서 차분하게 만든 색이에요!
단독으로 입어도 예쁘고, 민소매 원피스에 입어도 좋을 거 같네요.
생각보다 얇지도 않아서 추천합니다!",
mzfFBMbd,,24.03.19,민트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,156,50,55,"유튜버가 추천해줘서, 내일 중딩아들 상담때 입을려고 구매했어요. 평소 캐쥬얼로만 입으니깐 이럴때 마땅한게 없더라구요. 구김이 있어 세탁소가서 다림질했구요.(집에 다리미가 없음ㅎㅎ다려입을 옷이 잘 없음) 너무 고급지고 이쁘네요! 사람까지 고급져보임^^ 가격도 퀄리티 대비 좋네요. 전 지그재그 첫구매라 할인많이 받아서 저렴히 구매해서 더 좋아요.",
이토깽,상위 1%,24.03.13,민트베이지,,정사이즈예요,아주 만족해요,화면과 비슷해요,155,49,55,아직 날씨는 쌀쌀하지만 블라우스는 입고 싶어서 구매했는데 딱이에요ㅎㅎ 저의 니즈를 충족해준 예쁜 블라우스네요ㅎㅎ 색상이 고민이었는데 너무 밝지도 않으면서 차분하고 고급스러운 컬러네요ㅎㅎ 마음에 쏙 들어요! 구김도 지지 않아서 관리도 편하네요ㅎㅎ,
Gud7fh2A,,24.03.12,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,166,57,55,"배송때문에 문의글올렸는데, 정말빠르게답변주시고, 배송도 빨랐어요.
결혼식때입고가려고 급하게 샀는데, 덕분에 빨리받아 이거입고 다녀왔네요~!
뒤에단추잠그기힘들다는글봤는데, 전 생각보다 별로불편한건 못 느꼈구요
다른블라우스처럼 얇지않아 봄,가을에 입기에도 괜찮을꺼같고, 
안에 비침도 없었어요~!

다만 금액대가 싼거같진않고, 좀짧아서 바지안에 넣고 입으려고했는데 움직일때마다 계속 빠지더라구요ㅜ ㅜ 

그것만빼면 깔끔하게입기 좋고 너무 만족했어요~!!",
