아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
lTK8c1Un,상위 5%,24.11.26,Mint(model) (오늘출발),Free,정사이즈예요,보통이에요,화면과 비슷해요,163,49,55,"아뜨랑스 셔츠가 제 몸에 딱 잘 맞아서 꾸준히 재구매하고있어요!
색상도 예쁘고 핏도 예뻐요
대신 가격이 저렴한만큼 마감이 좋진 않습니다.
실밥이 많아요
그래도 실밥은 제거하면 되는거니까... 그거말곤 다 마음에 들어요!",Free
QShIUkgn,상위 20%,24.08.22,Ivory(model) (오늘출발),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,168,57,55,질 진짜 좋아요 탄탄해용 살짝 비침 있으나 신경쓰일 정도는 아니어서 괜찮아요!!! 글고 첨에 포장 되어 왔을 때 옷걸이에 박스에 정성스레 와서 기분이 넘 좋았어용 단추 마감도 깔끔하구 넘넘 잘 입을 거 같아여!!!!,Free
3alD0yO4,상위 15%,24.07.29,SkyBlue(model) (오늘출발),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,155,51,55,"무난한 컬러로 어느 아이템과 매치해도 산뜻하고 단정해보일 수 있어요. 특히 야외활동 때 입으면 시원해보이더라구요
하늘거리는 소재로 더운 날씨에도 끈적이는 느낌이 덜하고 시원해요. 
카라 디자인으로 더욱 단정하게 보일 수 있어요
다만 유교걸 기준 좀 파였어요.",Free
oHCtUseG,,24.11.18,SkyBlue(model),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163,59,66,"원하던 색감이예요!! 화면에서 보던 그대로 색이 와서 좋아요!! 검정 원피스와도 잘 어울립니다.
단추부분에 실이 자꾸 단추에 걸리는게 아쉽지만 가격대비 만족이예요!",Free
술경잉,상위 5%,23.11.21,Ivory(model) (오늘출발),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,155,56,55,역시 많이 팔리는데는 이유가 다 있네요 ㅎ 색감도 화면과 같은 색깔에 답답하지않은 넥라인까지 디자인이 마음에 들어요!! 그리고 제가 여성스러윤 스타일을 잘 안입어서 이런 하늘하늘한 느낌의 옷이 어울리려나 걱정했는데 핏도 여리여리해보이게 정말 딱 떨어집니다! 남자친구가 보고 너뮤 예쁘다고 해줬어요 하핫 와이드 롱팬츠에 입어 도 이쁘고 러블리한 치머에 입어도 이쁩니다! 소재도 찰랑거리는 소재라 구김이없어서 빨래할때 넘 편하네요 ㅎㅎ 다른 컬러로도 몇 장 주문해야겠어요!,Free
SIEyE9mW,,24.07.07,Black(model),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,153,52,55,"일할때 필요해서 급하게 샀는데 배송도 빠르고 아뜨랑스 특유의 깔끔힌 포장이 너무 좋아요!
입었을때 여리여리해보이는게 너무 맘에 들고 머리 묶고 입으면 한층 더 라인 예뻐보여서 너무 맘에 들어요!",Free
4yEVLn5O,상위 5%,24.06.04,Ivory(model) (오늘출발),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,155,39,44,"인생 첫 면접을 위해 태어나 처음으로 이런 점잖은 블라우스 구매해봤어요! 빠른 배송을 위해 문의드렸는데 답변 빨리 주신 덕에 문제 없이 잘 받아보는데 도움 받았습니다:)
가성비와 가심비 모두 잡았다고 생각하는게, 블라우스의 재질이 하늘하늘한데다가 저렴한 재질의 광택이 없어서 분위기 있는 연출 가능했어요! 고급스러워요:) 게다라 블라우스 한 벌인데도 다른 쇼핑몰들과 달리 옷걸이에 걸어 보내주시더라구요:)
156/40의 아주 작은 체구인데도 하의에 넣어 입으면 그렇게 크다는 느낌 없이 연출가능했어요:)",Free
cqRvbTCZ,,24.05.02,Black(model),L,정사이즈예요,아주 만족해요,화면과 비슷해요,160,65,77,"여름에도 입을 얇은 셔츠 찾고 있었는데 너무 만족스럽습니다! 보통 가격이 저렴하면 배송 패킹이 엉망인 경우가 많은데, 여긴 하나하나 다 신경쓰는 느낌이에요. 상품 받았을때 기분이 좋았습니다.
마감부분이 지저분해서 쪽가위로 정리했더니 깔끔해졌네요 핏도 딱 정사이즈라서 맘에 듭니다~~ 가격대에 이정도 퀄리티라니 다음에도 여기에서 재구매 할것 같아요!",L
hans*****,,24.04.05,LightBeige(model),L,정사이즈예요,보통이에요,화면과 비슷해요,170,63,77,예전에 핑크 베이지 샀었는데 라이트 베이지 배송 오자마자 같은 거 산 줄 알고 ??? 했거든요? 근데 약간 다릅니다 ㅋㅋ 라이트 베이지긴한데 약간 살구색 조금 섞인 느낌...이구요... 여성여성스럽고 주름 잘 안지고 여리여리해서 좋아요,L
ObhmVzX7,,24.03.23,SkyBlue(model),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,159,46,55,"하늘색, 흰색 구매했어요
편하고 시원해서 꾸안꾸로 입기도 좋고 꾸꾸꾸로 입어도 예뻐요
바지, 치마 다 잘어울려요
여름에 입어도 괜찮은 두께에요
흰색은 사진에서 보이는것처럼 살짝 비쳐서 비치는거 싫어하시는 분들은 비추에요
적당히 파여있어서 목 길어보여요",Free
