아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
,,,,,,,,,,,
수박이이,탑리뷰어,24.11.21,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,45kg,상의 44,"부담스럽지 않고 예쁘게 입고싶은 이너티를 찾는다면 딱이에요! 면티가 너무 달라붙어서 몸매가 너무 잘보이면 부담스러운데, 요건 적당히 달라붙어서 예뻐요. 또 골지로 되어 있어서 그런지 탄탄한 느낌도 있고, 많이 늘어나지 않는 것 같아요! 넥라인도 마감이 잘되어있어서 몇 번이나 입고 빨았는데 그대로랍니다 😊 특히 절개라인이 포인트라서 가디건이나 자켓 안에 입으면 너무 예뻐요 💓 내년 봄이나 가을에 또 구매할까 고민중이에요!"
r2nMrcF8,상위 5%,24.04.10,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,170cm,55kg,상의 55,"1. 배송: 4월 4일 주문-4월 8일 우체국 배송 시작-4월 9일 오전 10시 도착

2. 색감: 딱 아이보리입니다 이거 하얀색 아냐? 싶지만 흰티랑 비교하면 아 아이보리구나 싶은 

3. 재질: 골지 재질이고 얇습니다 이너로 딱일 듯 

4. 핏: 우선 통짜허리에 팔뚝살 많은 사람의 현실적인 핏임을 알립니다...
개인적인 장점으로는 소매가 길어요, 저는 키가 큰 만큼 팔도 길어서 옷을 사면 팔이 짧았던 경우가 종종 있는데 이 옷은 당기면 손등까지 내려와서 좋습니다! 
상체가 마른 분이 입으면 예쁠 것 같아요... 다이어트 다짐을 하게 해주는 옷이었습니다... 입고 넥라인을 잘 조절해줘야 해요 내복 같은 느낌도 없진 않구요 (달라붙어서인 듯) 암튼 나쁘지 않았습니다"
3k9wDbu3,상위 5%,25.01.11,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,164cm,54kg,상의 55,이너로 입기 좋은 슬림 긴팔티 같아요. 슬앤은 믿고 사는 브랜드이기 때문에 이너는 큰 고민 없이 슬앤꺼로 구매했어요! 디자인 뿐만 아니라 재질도 좋아서 만족스럽습니다. 절개트임이나 뒤에 등부분도 세심하게 신경쓴게 느껴지네요
h1UMHFyF,상위 15%,24.12.22,그레이,,정사이즈예요,보통이에요,화면과 비슷해요,171cm,57kg,상의 55,"생각보다 부들부들해서 좋으나 상체 살 있는 사람이라면 부해보일 수 밖에 없음 ㅠㅠ
하지만 옆 트임 덕분에 조금이나마 말라보여서 좋음
등쪽 절개디자인도 독특해서 맘에 들음 
기본이너티로 깔별로 쟁여놓고 싶음"
이삼육,상위 5%,24.12.13,라벤더핑크,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,49kg,상의 44,"• 소재: 쫀쫀한 골덴! 보온성은 없지만 겨울에 이너로 입으면 좋을듯

• 색감: 평소에 컬러감 있는 옷은 잘 안 입는데 부담스럽지 않은 핑크여서 조아요 오트밀이나 브라운 니트 안에 레이어드해서 입음 이뻐요

• 핏: 생각보다 몸에 딱 달라붙어서 가디건이나 니트랑 같이 입어야겠지만 슬림해보여서 좋아요 넣입 안 해도 적당한 길이가 굿.. 밑부분 절개도 이쁜데 특히 등부분 절개포인트가 쉐입을 더 잘 잡아줌!"
밍쏠쏠,상위 1%,24.12.13,워터리민트,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,61kg,상의 55,"30대 직장인 / 158cm / 61kg
온라인쇼핑 매번 눈팅만하고, 리뷰 엄청보는 타입

우선 1개 사보고 더 사려고
색상고민하다 직진배송되는 워터리민트 주문!

고민은..택배만 늦출뿐.. 언능 사세요^^;

살이쪄서 여리핏은 아니지만 쫀쫀한 옷감
느낌도 좋구요 오른쪽 절개 포인트도 이뻐요

특히나 워터리민트 색감 너무 이쁘구용
같이 산 니트에 이너로도 매치하니 괜찮네요!

아이보리랑 검정 추가 구매 예정이구요
봄엔 간단한 재킷 안에 
가을엔 가디건이나 니트 베스트에,
겨울엔 이너로 입으면
여름 빼고 휘뚜루마뚜루 활용에 딱 좋은듯!

진짜 살빼서 이 티만 단독으로 입어보고싶네욧..!"
이상한옷장의엘리수,상위 1%,24.11.28,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,49kg,상의 55,"소재 4.5/5 부드럽고 몸에 착 감기는 느낌이에요
디자인 5/5 트임이 있어서 포인트주기 좋아요
핏 5/5 슬림핏이라 몸선이 드러나요
색상 5/5 노란끼 섞이지 않은 흰색이에요

같은 제품 민트컬러를 잘 입고 있어서 흰티 필요한 김에 시켜봤습니다. 아래쪽에 트임이 있어서 기본티지만 조금 더 포인트가 되는 느낌이에요! 가디건을 자주 입어서 몸에 딱 달라붙는 핏을 선호하는데 이 티셔츠가 딱 그래요 그래서 핏이 정말 만족스럽습니다! 이름처럼 -3kg는 되어보이는 핏이에요"
유하츄핑,상위 10%,24.11.27,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,45kg,상의 44,"기본티가 필요해서 깔별로 3장이나 싰는데 핏 너무 맘에 들어요~~! 상체 마른편인데도 사이즈 딱 붙어서 통통하신 분들은 약간 작으실 수도 있을 것 같아요 
다른 티셔츠 사면 헐렁거려서 맘에 드는 핏이 없었는데 이건 제 몸에 딱 맞아서 너무 만족입니당~~ 
두께는 생각보다 얇아서 한겨울엔 힘들 것 같고 봄, 가을에 휘뚜루마뚜루 잘 입을 것 같아요 아이보리는
진한색 속옷 입으면 약간 비쳐서 스킨톤 속옷이랑 입어야 될듯해요 그리고 옆에 트임이 은근 포인트되고 넘 예뻐요.."
D78iDybo,상위 20%,24.11.24,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,49kg,상의 55,몸에 잘 붙는데 답답하지 않고 편안하면서 촉감도 엄청 부드러워요. 넥라인이 적당한 라운드라 아주 만족해요. 그리고 아래 절개부위가 포인트가 되어서 단독으로 입는게 더욱 예뻐서 단독으로만 입고 다닙니다🫶🏻 소매도 살짝 손등까지 내려와서 너무 좋아요.
luccy,상위 15%,24.11.09,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,56kg,상의 55,"이제 점점 추워져서 이너로 입을 티가 필요했는데
왠걸 단독으로 입어도 밋밋하지 않고 좋아요 ㅠㅠ
옆에 절개 트임이랑 뒤에는 사선으로 선이 박음질(?) 되어있는 디테일에 반했습니다🥹
팔이 긴 편인데소매 길이도 손등 윗부분까지ㅡ적절히 덮힙니다!!
일부러 검장 속옷 위에 입어봤는데 비침은 저정도 돼요!
스킨톤 입으면 많이 안비칠것 같습니당!"
tES60PH4,상위 5%,24.11.07,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,52kg,상의 55,"슬로우앤드 기본템 여러번 구매하는데요 이번 구매도 대성공이네요 질감은 부드럽고 쫀쫀하구요 넥라인도 적당히 파여있어서 부담스럽거나 답답하지않은정도! 
등에 절개라인도 밋밋하지않고 좋아요! 단독으로도 손색없는 기본티 깔별로 구매 고민중이에요 👍"
rMhxRIeP,상위 5%,24.11.01,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,51kg,상의 44,"기본티 성공한적 없었는데, 이거이거 완전 대박인데요..? 
딱 적당히 달라붙는 핏이라 불편하지도 않고 너어무 예뻐요ㅠㅠ 손등 반 정도 덮눈 소매길이, 과하지 않게 파인 넥라인, 굉~~~~당히 적당한 총기장, 오른쪽 트임 정도도 적당합니댜.. 등 쪽의 디테일함까지 너무 완벽햐요🥲
그냥 엄총 날씬, 여리하게 보여요 .. 최고..🫡🎶❤️

보통 가성비 있눈 기본티눈 정말 얼마 못입고 버렸는데 ..
이건 넘넘 맘에 들어서 제발 오래 입을 수 있길 바라는 중임돠 ㅠㅠ 저는.. 곧 다른 색도 쟁이러 오려구요 많이 파세요 사장님 💖

+) 아맞다!! 흰색 속옷 착용하고 입었는데 거의 안비쳐요!!!! 라인만 사알짝 비치는 정도!!!!🥹💟"
i8Bchrb3,상위 10%,24.10.24,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,153cm,45kg,상의 55,"기본 이너티로 입으려고 주문했습니다 :) 밝은 색상이라 속옷이 비치기는 하는데 전 이너티로 입을거라 괜찮아요 ~ 참고하시라고 올립니다 !

맨살에 입어도 부드러운 촉감이고 막 불편하게 쪼이는 거 없이 딱 붙는 핏이에요 !"
이욥,상위 10%,24.12.04,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,50kg,상의 55,"몸에 살짝 핏되는 가디건 안에 입었는데도 
티가 몸에 딱맞아서 그런지 전혀 부해 보이지 않았어요! 
이너티로 잘 입을 것 같아요! 등쪽 라인이앙 절개부분 때문에 단독으로 입어도 밋밋해 보이지 않는것 같아요!!
블랙이랑 흰색 샀는데 흰색은 비침이 있습니다!"
J6z5nkf7,상위 15%,24.10.21,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,52kg,상의 55,"완전 퀄리티 좋아요!! 이런 간절기 베이직 면티 엄청 많이 찾아보고 다른 업체것들 시행착오해서 반송도 하고 그랫는데 여기꺼는 퀄리티가 남다르네요! 탄탄한 면 소재와 팔등을 덮어주는 센스잇는 기장, 그리고 자칫 핏해서 내복같이 보일수 있을까봐 등뒤쪽에 라인그려져잇는거!! 완전 섬세합니다. 다음에 전 또 여기 이용할래요 ! 여기 정착하세요
그냥 ㅋㅋㅋ강추합니다"
시라유키,상위 10%,24.10.16,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,48kg,상의 55,"저는 이 티셔츠를 3장 샀습니다.. 아이보리, 블랙, 그레이! 날이 추워져서 긴팔로 된 슬림하고 탄탄한 티를 찾다가 구매하게 되었어요! 소재는 정말 부드러워요! 그리고 몸에 찰싹!하고 붙는 느낌? 막 스판이 엄청 많아서 쫜쫜-한 느낌은 아니에요! 그래도 과하지 않게 몸에 달라붙고 몸매도 좋아보여서 정말 만족스럽습니다! 제 키에도 팔이 짧은 느낌이 없는 것도 좋아요. 그리고 제가 상의를 44-55전부 입어서 44사이즈 입으시는 분들도 크다는 느낌 전혀 없을거에요! 사진에서 보다시피 길이는 골반 아래까지 옵니다! 그리고 절개가 과하지 않아서 하이웨스트 바지를 입으면 티를 안에 넣어입어도 불편함 없을 것 같아요! 색상은 아이보리보다는 화이트에 더 가까운 느낌이긴해요! 3장 구매하기 아주 잘해ㅛ다고 생각해요!"
JPJiFlDO,,24.10.12,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,51kg,상의 55,"넥라인도 예쁘고 핏도 괜찮아요 !
등에 있는 선이 앞쪽으로 넘어와 마무리 되어서 허리가 더 얇아보여요 !
기본티로 입기도 좋고 안에 받쳐입기도 좋습니다
마음에 쏙 들어요 ~~
다음에 다른 색도 구매하려고요 !"
2PvjMz4J,상위 15%,24.10.10,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,49kg,상의 44,진짜 이뻐요ㅠㅠ 옷 밑에 절개 부분이 있어서 입었을 때 전혀 내복처럼 보이지 않고 평소 체형보다 더 날씬해보여요..!! 이거 한벌 사고 너무 괜찮아서 회색이랑 검은색 2벌씩 쟁여놨습니다 ㅎㅎ 유일하게 아쉬운 점은 저처럼 키가 크신 분들은 밑단이 아주 살짝 짧을 수도 있어요..! 그래도 제가 본 기본 이너티 중에 가장 이쁘고 소재도 좋습니다ㅜㅜ
xRL32g37,상위 15%,24.10.07,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,158cm,47kg,상의 55,"처음부터 이너로 입을생각이라 면소재로만 찾았어요. 
세탁기 건조기 편하게 막돌려도 되서 좋아요. 
(다만 조금씩 작아지는 느낌이긴합니다)

넥라인 앞은 적당히 파여있어 좋은데 뒷부분이 올라와서 블라우스 위로 다 보이네요 ㅋㅋㅋ 

자켓안에 입기에는 좋을거같습니다."
LfHZHB9V,상위 5%,24.10.02,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,55kg,상의 55,"왜이렇게 많이 팔리고 왜이렇게 유명한가 했는데
다 이유가 있었어요
화이트 아니구 아이보리 맞지만
갖은 옷 코디에 이너로 입을때
화이트 처럼 보이기도 하고
너무 몸에 착붙이고 라인도 예쁘고
만족스러웡넥 라인이 부담스럽지 않게 파여있어서
이너로 진짜 딱입니다
골지 면이 나름 탄탄해서 잘 늘어날 것 같지도 않아요
겨울오기전에 뽕 뽑을게요 ㅎㅎ
정말 추천합니다"
3LgbdBAm,,24.09.22,워터리민트,,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,43kg,상의 44,재질 미쳤어여 디따 부드럽고 팔기장이며 전체 옷 기장 다 제 몸에 찰떡...이거 색별로 쟁이려구여! 컬러는 딱 네이밍 그대로 물 타서 흐리멍덩한 민트입니닼ㅋㅋㅋㅋ 가을에 아주 포인트인듯 무난하게 쌉가능이구여 증말 -3kg 같애여 후 넘나 효자템
Q1lssMRl,상위 15%,24.09.22,워터리민트,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"사진이 색감 그대로라 너무 마음에 들어요. 웜쿨 상관없이 입을 수 있을 것 같은 은은한 민트색입니다!
입으면 정말 날씬해 보이고 특히 등쪽 라인이 예뻐요.
딱 붙어서 이너로 입고 코디하기 좋을 것 같아요 :)"
바람이누나,상위 5%,24.12.15,블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,63kg,상의 66,벌써 3번째 구매입니다! 몸에 착 붙는데 날씬해보이고 신축성도 좋아요. 트임은 딱 골반라인까지여서 하이웨스트 바지랑 입으면 딱 좋습니다👍
sA4T9l2p,상위 5%,24.12.02,워터리민트,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,47kg,상의 55,검정색거랑 워터리민트 하나씩 구매했는데 둘 다 사길 잘한거 같아요 넥라인도 갈끔해서 마음에 들고 여리여리해 보여서 이너로 입기 안성맞춤입니다
yeehee,상위 5%,24.11.05,워터리민트,,정사이즈예요,보통이에요,화면과 비슷해요,158cm,50kg,상의 55,"생각보다 핏해서 이너로 입기 좋아요!
재질도 쫀쫀해서 잘 입을거같아요.
컬러도 오묘한 민트색이라 마음에 들어요!
아래 컷 디테일도 말라보여서 좋아요!"
ZZZBGxAI,상위 1%,24.10.22,아이보리,,작아요,아주 만족해요,화면과 비슷해요,159cm,50kg,상의 55,"✅포인트
딱붙핏
적당한 두께감(봄가을엔 자켓안에, 겨울에는 내복용)
부드러움
디테일한 디자인

❗️주의
*마른편 아니면 단품으로 입기 힘들어요
*흰색이라 속옷잘 비쳐요"
RnEMPrvC,,24.10.20,그레이,,정사이즈예요,보통이에요,화면과 비슷해요,168cm,58kg,상의 55,기본템이라 후기를 안 보규 구매했는데 골지가 생각보다 많이 들어잇오요. 입으면 기장감이나 핏 정말 예쁘네요 후들후들해서 처음 입었을 때 핏을 잘 잡아주면 좋아요
woojj,상위 10%,24.10.17,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,50kg,상의 55,너무 좋아여!!! 진짜 적당히 쫀쫀하면서 두께도 딱 좋고 색감도 완벽해용 이너티로 입기 너무 너무 좋은거 같아요 다른 색상도 구매하려구요 🤤
xvCjnzQP,상위 15%,24.10.17,아이보리,,작아요,보통이에요,화면과 비슷해요,158cm,48kg,상의 44,가을 기본 티나 겨울 이너티로 활용하려고 샀는데 쫀쫀하고 너무 달라붙진 않아서 좋아요 확실히 사선 절개 포인트가 있으니가 그냥 내복같지도 않아요
zUlUNYjS,,24.10.12,소프트블루,,정사이즈예요,보통이에요,화면보다 밝아요,162cm,48kg,상의 55,생각보다 색이 더 쨍한(??) 느낌입니다 !! 몸매 잡아주는 건 좋은데 전체적으로 전부 달라붙어서 겨드랑이 부분이 계속 접혀서 당겨줘야 하는 게 좀 불편하네요. 이너티로 추천합니다 단독으로는 좀 부담스러울수도..
euje*****,상위 10%,24.06.04,워터리민트,,정사이즈예요,아주 만족해요,화면과 비슷해요,172cm,48kg,상의 55,"뒤에서 봤을때 제봉 포인트가 있어 좋아요
앞에서 봤을때도 왼쪽 하단 절개포인트로 기본티셔츠같지만 은은한 포인트들이 들어가있어 단독으로 입기에도 좋습니다! 
이 민트색 넘 이뻐요ㅠ (사진에선 색감이 안잡히네요)"
B3yerkyc,,24.05.15,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,159cm,51kg,상의 55,"뒤태는 확실히 조금 더 말라 보이는 듯하나
앞은 일반 티랑 비슷하고 팔뚝살은 커버 안돼요 
팔뚝살 부자님들 참고하세요~
반품하긴 뭐하고 옷다지인이 심플해 무난하게 그냥 기본티로 입습니다"
g39iO9v2,,24.05.08,워터리민트,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,45kg,상의 44,너무 이쁩니다.. 절개가 포인트인 옷이에요! 뒤에 라인도 있는게 너무 이쁘고 제가 팔이 긴편인데 이 옷도 팔이 길어서 좋아요 근데 딱붙는 타입이라 뱃살과 팔뚝 부각이 조금 신경쓰이긴 해요
XiAtyEyH,,24.05.06,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,53kg,상의 55,아주아주아주 맘에들어요! 사진이 얼굴이나와서 티셔츠만입은거는 검정색으로 첨부하는데 이거는 진짜 색별로 쟁여놓고싶은 티셔츠입니당! 그냥입어도 핏이 진짜 이쁘고 이너로 입기에도 딱붙어서 이쁘면서 편해서 진짜 강추에요❤️
Dudtjsdl,,24.04.12,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,55kg,상의 55,"요고 -3kg 슬림티 맞아요 ..🤍

아무것도 안걸치구 그냥 이 티셔츠랑 연청데님만 입구나가도 너무 이쁜 룩 완성되는 느낌 …!
무엇보다 핏이 너무 맘에들었구 쫀쫀했어요
색도 완전 화이트라서 좋았구
가격대비 퀄리티가 너무 좋은거 같아 만족해요💕
그리구 절개라인 …!!!! 이 있어서 기본티 같지가 않구
꾸안꾸로 자주 입기 좋을거 같아요 
여러분 겟 하세요 ….❤️"
r2nMrcF8,상위 5%,24.04.10,워터리민트,,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,55kg,상의 55,"1. 배송: 4월 4일 주문-4월 8일 우체국 배송 시작-4월 9일 오전 10시 도착

2. 색감: 진짜 예쁜 파스텔 민트색!! 어떤 느낌이냐면 초등학생 때 노트 같은 거 사면 앞장이나 뒷장에 눈 편해지라고 연한 초록색 있잖아요 그 색이랑 똑같습니다 예뻐요

3. 재질: 골지 재질이고 얇습니다 이너로 딱일 듯 

4. 핏: 우선 통짜허리에 팔뚝살 많은 사람의 현실적인 핏임을 알립니다...
개인적인 장점으로는 소매가 길어요, 저는 키가 큰 만큼 팔도 길어서 옷을 사면 팔이 짧았던 경우가 종종 있는데 이 옷은 당기면 손등까지 내려와서 좋습니다! 
상체가 마른 분이 입으면 예쁠 것 같아요... 다이어트 다짐을 하게 해주는 옷이었습니다... 입고 넥라인을 잘 조절해줘야 해요 내복 같은 느낌도 없진 않구요 (달라붙어서인 듯) 암튼 나쁘지 않았습니다"
dbwj*****,상위 15%,24.04.06,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,154cm,46kg,상의 55,"화이트지만 스킨색 속옷 입어주면 비침이 별로 없어서 좋아요!! 아우터나 가디건 안에 코디하기 좋아서 필수템인거 같아 깔별로 샀답니다
체구가 작은데 사이즈도 핏도 좋아서 자주 입고있어요!"
tjydjjwmh7,상위 15%,24.04.04,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,172cm,58kg,상의 66,제가 상체는 마른데 어깨가 좀 넓은 체형이여서 그런지 생각보다 타이트했어요!! 처음이라 더 붙는 느낌이 들 수도 있어서 몇번 더 입어봐야 할 것 같아요 쫀쫀하고 잘 늘어나고 팔도 길이가 길어서 재질이나 길이는 만족해요 단독보다는 이너로 착용하는게 맞는 옷이고 옆에 포인트나 뒤에 절개 포인트는 말라보여서 좋은 것 같아요! 저보다 마르거나 키가 작으신 분들한테 만족감이 더 높을 옷인 것 같습니당
v065j7dQ,상위 20%,24.04.04,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,46kg,상의 44,"완전 예뻐요!! 제가 느낀 장점은
1. 팔 길고 얇아보임
2. 적당히 파인 넥라인(목 안 짧아보임)
3. 허리 얇아보임
4. 착용감 편함
5. 색감 예쁨. 따뜻한 아이보리 컬러
등등... 꼭 사세요💗 저는 어깨 부해보이는 거에 예민해서 최근에 붙는 기본티 산 거 다 실패했는데 이것만 성공했어요!"
SjR6VBtp,상위 5%,25.01.08,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,52kg,상의 44,"아니 회색 티 처음 사보는데 너무 마음에 들어요. 라인도 잘 잡아주고, 옆에 트임있는 게 골반 더 부각시켜주는 것 같아서 완전 이쁨.."
대홍단감자,상위 5%,25.01.07,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,53kg,상의 44,"어깨도 딱맞고 허리도 긴편인데 너무 길지도 짧지도않은 적당한 기장이었습니다
티가 쫀쫀하고 어디에나 휘뚜루마뚜루 입기 좋았습니다
슬랙스에도 청바지에도 잘어울리는 🥹
꺼내입었을때 트임 포인트✨
촉감도 부드럽고 좋습니다~"
Vs56Ad7z,,25.01.06,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,60kg,상의 66,"패딩 안에 가볍게 입을 이너로 구매했어요 ㅎㅎ
많이 달라붙긴한데 생각보다 여리여리하고 핏이 예뻐사 몸매가 더 좋아보여요 ! 청바지랑 매치하는게 가장 예쁜거 같아요 사계절 내내 활용도도 좋아서 강추드립니다 ~
옆 트임 디테일이 골반도 더 넓어보이고 허리도 더 잘록해보이게 해주는듯요 !"
T6iSQJ6K,상위 5%,25.01.02,아이보리,,작아요,보통이에요,화면과 비슷해요,161cm,52kg,상의 55,"등절개가 꽤 특이하고 예뻐요 
생각보다 핏돼요 
실밥 정리는 잘 안돼있어요
넥라인이 예뻐서 이너로 입으면 좋을것같아요
세탁은 아직 안해봤는데 세탁 후 변형 적다면 몇개 더 사고싶어요."
NjHsbzdQ,상위 5%,24.12.28,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,51kg,상의 44,배송은 직진이라 정말 빨랐습니다! 색상은 화면보다 약간 노란끼 도는 아이보리 쪽으로 생각하시면 되시구용 비침은 다른 흰색 티셔츠랑 비슷해요! 핏은 슬림핏으로 몸에 붙는 스타일이고 골반 쪽에 트임이 있어서 허리는 잘록하면서 골반이 넓어보이는 효과가 있어요! 검정도 구매하고 싶네요 ◡̈ !
멋진개구리,상위 5%,24.12.27,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,48kg,상의 55,슬로우앤드 기본티 반소매로 샀다가 괜찮아서 긴소매도 구매했어요. 팔이 긴 편인데 소매가 길어서 마음에 들어요! 팔이 얇은 편인데도 겨드랑이 부분이 살짝 끼는 느낌이 조금 아쉽지만 이너로 입기에 좋은 것 같아요
ii.l,상위 10%,24.12.27,라벤더핑크,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,59kg,상의 55,색감이 사진보다 좀 더 핑크기 돌고 어두워요! 딱 라벤더 핑크 색입니다. 핏도 이쁘고 다 좋은데 제 체형이랑 비슷하거나 좀 더 통통하신분들은 약간 핑크돼지 느낌.. 날 수 있습니다. 색 때문인지는 모르겠지만 저도 밖에 가디건 입거나 셔츠 입어서 이너 용으로 입는답니다..ㅎㅎ
lucy******,상위 5%,24.12.25,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,45kg,상의 44,진짜 여리여리한 분위기를 만들어주고 옷이 정말 예뻐요! 치마랑 입었을 때도 예뻤는데 다음에 바지랑 입어도 잘 어울릴 것 같아요! 다른 색으로 또 사고 싶어요!! 배송도 빨라서 좋았어요 :)
미니언즈,상위 5%,24.12.22,아이보리,,정사이즈예요,보통이에요,화면과 비슷해요,155cm,48kg,상의 44,저는 가디건 안에 이너로 입었는데 음 말라보이는 핏은 아닌거 같습니다 ㅠ 그리고 오른쪽 밑에? 트임있는거 몰랐아요 근데 트임포인트 이뻐서 오히려좋아유 소재는 보풀 잘 안 일어날 거 같고 안 줄어들 거 같아여 밖으로 빼입어서 그런지 몰라도 바지 안으로 넣어 입는게 나을 거 같ㄴ아요 핏은 잘 모르겠지만 암튼 소재는 짱짱 ㅎㅎ
F9Wjw8di,상위 5%,24.12.20,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,169cm,58kg,상의 55,"진짜 .. 기본 티셔츠 사실분들 그냥 이거 사시면 되세요.
재질 너무 좋고 탄탄쫀쫀하고~ 소매 적당히 길어서 너무 만족하고 기장감, 허리 사악 잡아주는 적당한 타이트함까지 하..그냥 완벽해요. 무엇보다 진짜 편해요!!
너무 짱짱하게 달라붙지 않아서 부담이 덜하고,
특히 넥 라인 너무 이쁨요.. 다른색도 살거에요.
기본티는 이걸로 정착."
o49pFwf3,상위 10%,24.12.16,그레이,,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,53kg,상의 44,"기본티 유목민이라 진짜 U넥이란 U넥은 다 산거같아요 !
그중에 이번에 구매한 슬로우앤드 U넥이 최고입니다.
허리 하단 왼쪽 절개 포인트랑 뒷백 날개뼈쪽 디테일 아주 마음에 들어요 ! 그레이 색 구매하고
블랙 소라 아이보리 추가 구매 했습니다 ~! 근데 몇번 입으면 늘어날거같긴 하지만 이정도 퀄리티라면 추가 구매 의사 있습니다 !

+ 그레이 색상 진짜 예뻐요"
o49pFwf3,상위 10%,24.12.16,블랙,,정사이즈예요,보통이에요,화면과 비슷해요,156cm,53kg,상의 44,"기본티 유목민이라 진짜 U넥이란 U넥은 다 산거같아요 !
그중에 이번에 구매한 슬로우앤드 U넥이 최고입니다.
허리 하단 왼쪽 절개 포인트랑 뒷백 날개뼈쪽 디테일 아주 마음에 들어요 ! 그레이 색 구매하고
블랙 소라 아이보리 추가 구매 했습니다 ~! 근데 몇번 입으면 늘어날거같긴 하지만 이정도 퀄리티라면 추가 구매 의사 있습니다 !"
o49pFwf3,상위 10%,24.12.16,워터리민트,,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,53kg,상의 44,"기본티 유목민이라 진짜 U넥이란 U넥은 다 산거같아요 !
그중에 이번에 구매한 슬로우앤드 U넥이 최고입니다.
허리 하단 왼쪽 절개 포인트랑 뒷백 날개뼈쪽 디테일 아주 마음에 들어요 ! 그레이 색 구매하고
블랙 소라 아이보리 추가 구매 했습니다 ~! 근데 몇번 입으면 늘어날거같긴 하지만 이정도 퀄리티라면 추가 구매 의사 있습니다 !

++ 여쿨인데 워터리민트 도전해보았어요 나쁘지 않았습니다"
o49pFwf3,상위 10%,24.12.16,소프트블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,53kg,상의 44,"기본티 유목민이라 진짜 U넥이란 U넥은 다 산거같아요 !
그중에 이번에 구매한 슬로우앤드 U넥이 최고입니다.
허리 하단 왼쪽 절개 포인트랑 뒷백 날개뼈쪽 디테일 아주 마음에 들어요 ! 그레이 색 구매하고
블랙 소라 아이보리 추가 구매 했습니다 ~! 근데 몇번 입으면 늘어날거같긴 하지만 이정도 퀄리티라면 추가 구매 의사 있습니다 !"
o49pFwf3,상위 10%,24.12.16,아이보리,,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,53kg,상의 44,"기본티 유목민이라 진짜 U넥이란 U넥은 다 산거같아요 !
그중에 이번에 구매한 슬로우앤드 U넥이 최고입니다.
허리 하단 왼쪽 절개 포인트랑 뒷백 날개뼈쪽 디테일 아주 마음에 들어요 ! 그레이 색 구매하고
블랙 소라 아이보리 추가 구매 했습니다 ~! 근데 몇번 입으면 늘어날거같긴 하지만 이정도 퀄리티라면 추가 구매 의사 있습니다 !"
