아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
UdQxMb4y,상위 5%,24.12.14,(기모) 아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,55kg,상의 55,"🐰소재/색상
노란끼 없이 완전히 흰 색이고, 안에 기모가 부들부들 따뜻해요. 기모 없는 버전 잘 입고 있어서 기모 버전 추가 구매했는데 만족합니다

🐰핏
일단 보트넥 라인이 시원하게 파여 있고, 팔이 길어보이는 옷이에요. 옆선보다 앞선이 길어서 허리도 얇아보입니다. 바지에 넣지 않고 빼서 입어도 부담스럽지 않고 예쁜 티라서 아주 잘 입을 것 같아요!"
hyer****,상위 10%,24.12.11,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,"원피스나 안에 받쳐입으려고 구입.
생각보다 퀄 좋고 길이 두께감 다 원하는대로라서 만족도 +x5 일부러 기모 안샀는데 딱이에오.
참고로, 26주 임산부라 조금만 낑겨도 힘든데 핏 아주 굿"
UyHutPAa,상위 15%,24.12.05,(기모) 아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,50kg,상의 55,"기모없는버전 아이보리 검정 샀었는데 핏이너무예뻐서 기모버전으로 아이보리 검정 샀습니다

기본템은 많을수록 좋으니까욤..

기모가 얇게전체적으로 있어서 부해보이지않고 확실히 기본버전보다 따뜻합니다

첫번째사진의 왼쪽은 기모없는버전 오른쪽은 기모있는버전인데

이제보니 기모없는버전의 티셔츠가 좀 더 누렇더라구요?

이번엔 완전 화이트라 좋습니다 잘입을게요!"
UyHutPAa,상위 15%,24.12.05,(기모) 블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,50kg,상의 55,"진짜 신기한게 어떻게 기모가 있는데 없는버전과 핏이 같을수있는지 신기하고

또 어떻게 이렇게 공장냄새도안나고 먼지도안나는지 신기합니다

진짜 퀄리티가 가격에비해 엄청좋아요 오래입을거같아요"
fore******,상위 10%,24.11.29,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,169cm,상의 66,,"이게 사진에 제대로 나오진 않았는데 골지가 있고 옷에 끝부분에 라인이 있어서 내복같지 않고 예뻐요. 소매 길이도 적당히 길고 소재도 부들부들합니다. 여러번 입고도 너덜해지지 않으면 다른 색도 마저 사려고요.
좋아요ㅎㅎ"
vrHpNaLG,상위 10%,24.11.27,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,57kg,상의 55,"진짜.... 밀라그레이가 아니라 말라그레이 아니예요???
이 티 요물이네요... 골지라 좀 늘어나는거 감안하겠는데 보트넥 잘 트여있고 상체 안 부여보여요...
팔뚝살 착 가려주고 진짜 옆에도 트여있어서 휘뚜루마뚜루 템일 것같아요.. 긴가민가하면서 샀는데 ; 아 너무 좋아요
여리여리 그자체.. 소매길고... 오래 팔아주세요..
막 사입게요ㅠㅠ 다른 색 구매예정입니다..❤️🥹🙂‍↕️"
CWxJzMEa,상위 10%,24.11.27,블랙,FREE,생각보다 커요,보통이에요,화면과 비슷해요,,,,"55사이즈입니다. 
빠르고 정확한 배송.
편안하고 부드러운 착용감.
상세페이지와 동일한 색상.
55사이즈 보다는 66사이즈 분들이 입으시면 핏이 예쁠 것 같아요. 제가 가슴이 있는 편인데도 가슴쪽 핏과 어깨선, 암홀 쪽이 어딘가 애매해서 55보다는 66에게 잘 맞을 것 같아요.
저도 팔이 길지만 이 옷은 정~말 길군요. 수선해야 할 것 같아요 
네크라인은 생각보다 많이 파였어요."
CWxJzMEa,상위 10%,24.11.27,아이보리,FREE,생각보다 커요,보통이에요,화면과 비슷해요,,,,"55사이즈입니다. 
빠르고 정확한 배송.
편안하고 부드러운 착용감.
상세페이지와 동일한 색상.
55사이즈 보다는 66사이즈 분들이 입으시면 핏이 예쁠 것 같아요. 제가 가슴이 있는 편인데도 가슴쪽 핏과 어깨선, 암홀 쪽이 어딘가 애매해서 55보다는 66에게 잘 맞을 것 같아요.
저도 팔이 길지만 이 옷은 정~말 길군요. 수선해야 할 것 같아요 
네크라인은 생각보다 많이 파였어요."
샤랑,상위 10%,24.11.27,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,68kg,상의 77,"보트넥이라 짧은 목이 시원해요.
하나만 입기도 좋고 가디건에 받혀 입기도 좋아요. 팔도 길고 보풀 안생기고 오염에도 강할것 같아서 저는 둥근 넥도 또 샀어요. 원단도 적당히 늘어나고 좋네요"
여보숭이,상위 1%,24.11.26,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,60kg,상의 55,"기존에 애착템 기본긴팔티가 거적데기가 되버려서 새로 샀어용

📌 옷 핏 : 우선 골지티임에도 내복마냥 쫙 달라붙지 않아요. 특히 저처럼 팔뚝이랑 가슴나온 55반-66들은 골지티 잘못입으면 더 뚱뚱해보이고 그런데, 부해보이지 않고 끝단이 u자로 커팅되어 있어서 날씬해보여요👍 팔이 약간 길어서 손등 덮는 디테일이랑 보트넥이라 승모근 라인도 보정(?)되는 것 같아요! 목라인이 예뻐보여서 더더욱 만족입니다ㅎㅎ 지금 보시는 것처럼 작은 목걸이 하나 해주면 안허전하고 딱 좋아요~

📌 마감 : 팔, 목, 아랫소매 전부 가격대 대비 마감이 꼼꼼하고 우는 부분 없이 깔끔해요~ 특히 저렴이들은 제봉틀 쓰다가 졸았는지 물결모양일 때 있는데, 이 제품은 전혀 그런게 없어요!

📌 옷 비침 : 저는 아이보리 컬러 구매했는데, 약간 비침있어요~ 사진 보시면 검정 이너 입었는데 약간 비치는거 보이실거에요! 속옷도 비칠 것 같아서 입는다면 나시 필수로 받쳐입어야 할 것 같아요~

📌 소재 : 부들부들하고 맨살에 닿는 감촉이 좋아요~ 다만 보풀 좀 올라올 것 같아서 적어도 세탁망에 넣고 빨아야할 것 같아요~

📌추천여부 : 👍👍👍👍👍 55반-66 여러분 꼭 쟁이세요!! 저는 넘 예뻐서 기모버전까지 베이지 빼고 싹 쟁일 예정입니다🥹💕"
fore******,상위 10%,24.11.26,베이지,FREE,정사이즈예요,보통이에요,화면과 비슷해요,169cm,상의 66,,"엄청 보드랍고 편해요. 대신에 많이 얇아서 몇 번 빨아도 이 퀄이 유지가 될 지는 겪어봐야 알 것 같아요. 옷 라인이 잘 나와서 그냥 일자 기본티보다 예뻐요.
지금은 이너로 입지만 열심히 다이어트해서 단독으로도 입어보고싶을만큼 맘에 듭니닿ㅎ"
D78iDybo,상위 20%,24.11.24,아이보리,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163cm,49kg,상의 55,"이너로도 단독으로도 너무 좋은 옷입니다.
소재가 매우 부드럽고 넥라인도 늘어나지 않을 것 같아서 너무 좋아요. 소매도 길게 내려오고 특히 밑부분이 라운드로 디자인 되어있어서 저는 단독으로 주로 입고다녀요~"
gMtSZw0U,상위 15%,24.11.23,아이보리,FREE,생각보다 커요,보통이에요,화면과 비슷해요,160cm,55kg,상의 55,"생각보다 많이 커요 소매도 꽤 길어서 손반정도 덮어요 전체적으로 그냥 다 큰 느낌이라 위에 뷔스티에 같은거 입으면 좀 애매한게 있어요ㅜ
그래도 재질도 부들부들하고 두께가 얇긴한데 엄청 비치지 않아서 좋았어요"
ttawa,상위 15%,24.11.22,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,51kg,상의 55,"대만족!!! 단독으로도 입을 수 있는 기본티 찾고있었는데 너무맘에들어요
흉통,바스트있는 체형 목라인 넓어서 목길어보이고
겨드랑이,등쪽 조이지않아서 편해요 색별로 쟁일까 고민되네요..."
어니,상위 5%,24.11.22,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,55kg,상의 55,"후기가 너무 좋아서 기대했던 상품인데... 
기대를 져버리지 않는 걸 넘어서! 매우 만족합니다 😍

포장 뜯을 때 부터 소재가 부드러워서 1차 만족 🤎
보트넥임에도 목이 답답해 보이는 옷들이 있는데,
쇄골 드러나는 딱 예쁜 라인이라 2차 만족 🤎
길게 내려오는 소매가 여리함을 더해줘서 3차 만족 🤎
둥글게 마무리되는 핏이 허리를 만들어줘서 4차 만족 🤎

목 짧고 흉통 넓은 체형인 저에게 체형 보완 지대로 해주는 효자 기본티가 되어주었어요...
아이보리 품절이라 못 샀는데 재구매 해야겠숩니댜

목이 짧아 슬픈 여성들에게 여리템으로 적극 추천 합니당..🤍🤍"
브로콜리배드걸,상위 5%,24.11.21,그레이,FREE,생각보다 커요,보통이에요,화면과 비슷해요,157cm,41kg,상의 44,"157/41 kg기준 약간 크고 소매가 길어용 손등 다 덮어요 ! 후들 찰랑소재입니다 그래서 몸에 딱 붙지않아서 좋았고 단독으로는 겨울에 못입고 가을에는 가능! 지금 날에는 레이어드해야해요 그리고 냄새는 별로 안나서 좋았고 실밥도 거의 없어요 !!! 세탁은 망에 넣고 하거나 손빨래 해야할것 같아요 목 .소매 부분 잘 늘어날것 같아요 ~! 
한철 입기 좋을것 같네용~"
8mvpSoyS,상위 10%,24.11.19,아이보리,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,156cm,53kg,상의 55,소재도 부드럽고 보트넥 파임도 적당해서 마음에 듭니다! 쇄골이 예뻐보이는 파임같아요! 골지소재이지만 몸에 챡 붙는 느낌은 아니라서 그냥 이너로 입기에도 좋은 것 같아요 소매길이는 손등 덮을정도고 아랫단은 둥글게 내려옵니다
8mvpSoyS,상위 10%,24.11.19,블랙,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,156cm,53kg,상의 55,소재도 부드럽고 보트넥 파임도 적당해서 마음에 듭니다! 골지소재이지만 몸에 챡 붙는 느낌은 아니라서 그냥 이너로 입기에도 좋은 것 같아요 소매길이는 손등 덮을정도고 아랫단은 둥글게 내려옵니다
jOGG5qCM,상위 5%,24.11.16,그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,60kg,상의 66,"흰색 회색 검정색 다 쟁였슴니다 다들 할인할때 사세요 !
기본티 저렴한것만 사다가 돈 좀 들여야겠다 생각하고 처음으로 구매한 골지티입니다! 허리가 없는 체형이고 어깨가 벌어진 체형이라 기본티 입으면 부해보이는건 둘째치고 44사이즈 옷만 판치는 세상에ㅠ 안맞는게 문제였는데 이 옷은 입고 널널히 남을만큼 잘맞고 부드러웠습니다!
팔 길이도 보시다시피 길고 마감 이상한 곳 없이 품질도 좋습니다! 어깨선의 위치나 밑단이 U모양으로 떨어져서 더 날씬해보이는 효과가 있고 일단 널널하다 라는게 큰 장점입니다! (널널한데 핏은 잡히는) 다들 사보세요!-!-!/!"
jOGG5qCM,상위 5%,24.11.16,아이보리,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,60kg,상의 66,"기본티 저렴한것만 사다가 돈 좀 들여야겠다 생각하고 처음으로 구매한 골지티입니다! 허리가 없는 체형이고 어깨가 벌어진 체형이라 기본티 입으면 부해보이는건 둘째치고 44사이즈 옷만 판치는 세상에ㅠ 안맞는게 문제였는데 이 옷은 입고 널널히 남을만큼 잘맞고 부드러웠습니다!
팔 길이도 보시다시피 길고 마감 이상한 곳 없이 품질도 좋습니다! 어깨선의 위치나 밑단이 U모양으로 떨어져서 더 날씬해보이는 효과가 있고 일단 널널하다 라는게 큰 장점입니다! (널널한데 핏은 잡히는) 다들 사보세요!-!-!/!"
8JEJOril,상위 15%,24.11.15,블랙,FREE,생각보다 커요,보통이에요,화면과 비슷해요,168cm,55kg,상의 44,딱 붙는 핏은 아니고 몸통이랑 팔부분에 여유가 좀 있어요 넥라인도 넓은 편이에요 몸통밑마감이 라운드라 허리가 있어보이는 효과를 주는데 다만 아쉬운 건 팔꿈치에서 손까지 떨어지는 부분도 너무 넓다는 점이에요....
NfBoSgxm,상위 5%,24.11.13,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,53kg,상의 55,"이 옷 정말.. 대대손손 남겨야함..
핏 대존예 최근에 이너티셔츠 레이어드에 꽂혀서 이너티만 5-6개 구매했는데 이 옷 제일 만족스러움
길이 완벽하고 팔길이 딱좋음
품이 넉넉한 듯 넉넉하지 않는 완벽한 느낌으로 어느 옷 안에 입어도 정말 정말 이쁨
5-6개를 이거로 다 살껄 그랬다‘라는 후회를 했을 정도..^^ 또살거임~~"
GzdLlTtX,상위 5%,24.11.12,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,60kg,상의 55,일단 기본 이너티는 늘 필요해서 쟁이는 타입인데요 제가 팔이 증말 긴데 손등을 살짝 덮네요 이게 넘 감동이에요 그리고 비침은 좀 있긴한데 어차피 이너로 입을거라 상관없구요. 머리수건 두른상태로 옷을 입었는데 널널히 무사통과되서 입었어요 근데도 목파임이 심하지 않고 적당해서 한번더 반했슴다 소매부분 실밥 좀 튀어나와있긴한데 이건 머 잘라내면 그뿐이고 넘 맘에드는 티셔츠에용🤍
kYFzrwcG,상위 5%,24.11.12,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,173cm,67kg,상의 66,예전에 회색티 사고 너무 잘 입고 다니고 있어서 블랙이랑 아이보리도 추가로 구매했습니다! 키가 큰 66에게는 그저 빛인 핏입니다 기장도 적당하고 팔 길이도 딱 좋고 특히 밑단이 굴림처리 되어있어서 허리도 얇아보여요 우리집 선정 최고의 이너티로 하겠습니다.
kYFzrwcG,상위 5%,24.11.12,아이보리,FREE,정사이즈예요,보통이에요,화면과 비슷해요,173cm,67kg,상의 66,예전에 회색티 사고 너무 잘 입고 다니고 있어서 블랙이랑 아이보리도 추가로 구매했습니다! 키가 큰 66에게는 그저 빛인 핏입니다 기장도 적당하고 팔 길이도 딱 좋고 특히 밑단이 굴림처리 되어있어서 허리도 얇아보여요 우리집 선정 최고의 이너티로 하겠습니다.
JfFP4j5j,상위 1%,24.11.11,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,172cm,63kg,상의 66,"옷이 너무 예쁘규 가격 대비 퀄도 좋아요
제가 최근에 살이 쪄서 걱정했는데 딱 예쁜 핏이고
키큰 저한테도 소매기장 여유있습니다
좀 더 작고 마르신 분들은 더 널널 여유핏 예쁘게 날 것 같아요 ㅎㅎ 

옷 자체가 보트넥에다 밑단 라운드여서 허리 날씬해보이고 목도 안답답해보여서 최고입니다!!
다른 색도 살까 고민 중이에요.."
dlgk******,상위 5%,24.11.08,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,57kg,상의 66,"애 둘 낳고 뱃살 부자가 된 사람입니다.
이런 쉐입으로 된 티를 입어보고싶어서 구매했는데
대성공했어요ㅠ 
일단 살쪄보인단 느낌이 전혀 없구요, 쫀쫀하고, 팔 길이도 길어서 너무너무 만족했습니다!
단독으로 입어도 될만큼 예쁘고 퀄리티가 좋아서 계속 손이 갈 것 같은 옷이에요!! 👍🏻"
meoylfeb,상위 10%,24.11.08,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,74kg,상의 77,"77과 크게 나온 66을 같이 입는 사이즈입니다
아무래도 배 부분은 딱붙고 길이가 짧아서 좀 아쉽지만
그 외 부분은 만족스러워요
팔도 포근하게 감싸주고 약간 길어서 좋구요
목 부분도 깔끔하게 보여서 만족스럽습니다
색도 적당하고 이너티로 최고인듯!
블랙도 사러갑니다 ㅎㅎ"
BGfgeB62,상위 5%,24.11.08,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,53kg,상의 44,포근하게 감싸주는 핏이라서 너무 좋아요ㅎㅎ 오버핏 셔츠랑 같이 입을용으로 샀는데 휘뚜루마뚜루 쓸것 같아요. 아이보리 컬러 기본 긴팔 하나 사는데 이곳 저곳 비교하다가 여기서 샀는데 잘한것 같아요. 더 추워졌을때 여기 안에 히트텍 껴입기에도 핏이 적당히 널널해서 좋아요.
리뷰쟁이,상위 5%,24.11.08,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,"요즘 살이 쪄서 군살 티 안나는 기본 긴팔티 찾아다녔는데 딱 제가 찾던 제품이네요🥺 뱃살, 팔뚝살 다 커버돼요! 원래 골지 디자인이 좀 저렴해보이는 경우가 많아서 잘 안 사는데 이건 저렴해보이지도 않고 마감도 좋아요! 촉감도 부들부들하니 피부 민감하신 분들도 입으실 수 있을 것 같고, 밑단도 굴림디자인이 들어가있어서 더 날씬해보이네요! 
그레이 사고 마음에 들어서 아이보리도 추가구매하려구요! 가디건이나 니트에 레이어드 하기 좋게 하늘색이나 레드 같이 다른 컬러두 있었음 좋겠어요!!"
somgoat,상위 5%,24.11.07,아이보리,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,47kg,상의 44,"완전 생화이트는 톤그로여서 적당한 화이트 찾으시는 분 🙆🏻‍♀️ 모두 여기로 모여주세요 이너티 만족 기준은 세 개입니다

1. 적당한 핏인가, 팔 기장이 넉넉하여 레이어드를 해도 밖으로 예쁘게 보이는가 (너무 달라붙지 않는가)
2. 무엇보다 촉감이 좋은가
3. 가디건을 오픈해도 좋을 만큼 비치지 않는가

받아보자마자 입고 나갈 만큼 부드럽고, 예쁜 넥라인이더라구요 🤍 소재는 자주 입다 보면 보풀이 일어날 것 같긴 해서 이번 년에 뽕 뽑고 다음 년도에도 재구매, 또는 다른 색상 구매할 의향이 다분합니다 🤍 좋은 제품 많이 소개해 주세용 🤍"
yeehee,상위 5%,24.11.05,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,50kg,상의 55,"그레이 기본템 필요해서 샀는데, 핏이 진짜 예뻐요.
아래 라운드로 떨어지는게 날씬해보이고 소매 기장도 길고 무엇보다 너무 핏하게 붙지 않아서 좋아요!

재질도 잘 구겨지는 재질이 아니라서 평소에 막 입기도 너무 좋아요. 약간 보들보들 합니다! 
가격대비 최고.."
sfmlfTko,상위 25%,24.11.04,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,63kg,상의 66,"보통 골지티 하면 바스트가 있어서 부담스러운 경우가 많았는데 엄청 달라붙지 않아서 단독으로 입어도 괜찮습니다! 
팔 길이는 조금 길지만 목라인 잘 보여서 좋아요 
친구들도 다 가격대비 재질 괜찮아보인다해서 다른 컬러로도 구매할 의향 있습니다!!"
YGThrYP4,상위 10%,24.11.03,베이지,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 66,"결국엔 모든 컬러를 다 모았네요^^
제일 처음 아이보리를 사서 입었는데 날씬해 보인다 옷이 너무 이쁘다 잘어울인다는 얘기를 들어서 그레이 블랙을 추가로 구매했습니다!!!
그렇게 주구 장창 가을내내 교복처럼입다가 베이지까 직진 배송으로 바뀌었길래 이참에 주문을 해버렸어요
우선 저는 어깨가 넓고 흉곽이 크면서 허리는 짧고 배가 많이 나온 통허리입니다 그리고 골반이 없으면서 다리가 빈약한 한마디로 떡대에 역삼각형 몸매예요 근데 이 티셔츠에 와이드 팬츠를 입으면 이 모든 단점이 완벽히 보완되면서 상체가 여리여리해지고 너무 날씬해보여요ㅠ
저 같은 상체가 발달되고 배가 나오신 분들은 무조건 구매해서 입어보세요 후회 안 하실거예요
괜히 베스트 상위에 있는게 아닙니다 ㅎㅎ
참고로 저는 동네에서 이 티셔츠 입은 사람을 두명이나 보았습니다ㅋㅋ"
1ZtbTLl3,상위 10%,24.11.02,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,65kg,상의 66,"가격대비 정말 마음에 드는 제품이에요 ! 가격도 저렴한데 마냥 힘없고, 안 좋은 소재가 아니라서 올해 가을, 겨울 그리고 내년 봄까지 잘 입을 거 같아요. 

골지라고 해서 구매 망설였는데, 리뷰 보니까 다들 몸에 착 붙는 핏은 아니라고 하시더라구요. 믿고 구매했는데 제 몸에도 착 붙는 핏이 아니라서 너무 좋았어요.

바스트가 약간 있는 편이라 가슴 부각이 심하면 출근룩에 입기 곤란해서 걱정스러웠는데 너무 튀는 정도는 아니라서 아우터랑 같이 입으면 괜찮을 거 같아요. 또 팔뚝살에 완전 밀착되는 핏이 아니고 조금 스르륵 흐르는 핏이더라구요? 그건 조금 신기했어요. 분명 골지인데 몸이 조이는 느낌 없이 편안해서 좋더라구요.

색감도 그레이인데, 상세 이미지 컬러랑 거의 흡사힙니다! 이너 티셔츠로 무난한 제품 찾으셨다면 강추에요!"
