아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
마니롱이,탑리뷰어,24.11.28,딥포그블루,슬림핏,정사이즈예요,보통이에요,화면과 비슷해요,160cm,53kg,상의 55,"부드러운 재질입니다
160 53kg 같이코디된 니트 가디건이랑 같이입으려 주문했는데.합배송이안되어 아쉽습니다
재질이 아주 부드럽고 겨울철 몸에 까칠한게 닿는걸 싫어하는데 이건 너무너무 좋네요 ㅎㅎ 부드럽게 닿아 좋고 니트나 가디건이랑 같이 입을때 이쁘게 입을 수있을것같아 좋아요
무난하여 어디에 입어도 좋을것같구요
다른 색상도 구매하고 싶네요 ㅎㅎ
색상은 밝은블루는 아니고 어둡지만 겨울철에 어울려요
딱 이너로 겨울철에 포인트하기 좋는 스타일입니다
강력추천드립니다"
pww4SEzM,,24.11.26,블랙,슬림핏,작아요,보통이에요,화면과 비슷해요,164cm,57kg,상의 55,"슬림핏(블랙)과 베이직핏(그린티) 하나씩 구매해봤어요.
일단 슬림핏은 정말 몸에 촥 붙어서 이너로 입는 것 이 좋을 것 같아요. 몸매 라인이 드러나서 베이직핏 보다 더 날씬해보여요. 그런데 제가 바스트가 좀 있는 편이라 그런지 길이가 배꼽을 겨우 가릴정도로 오더라구요. 배를 완전히 덮지못해서 살짝 어색한 느낌이지만 하의에 넣어입으면 괜찮을 것 같기도 해요.
베이직핏은 여유있지만 부해보이는 느낌은 아니고 허리라인에 안붙을 정도의 편안함이었어요. 길이는 더 길어서 안정감 있는 느낌이에요. 슬림핏보다는 아무래도 허리 라인이 덜 드러나요.
소재는 둘 다 부들부들해서 기분 좋아요. 두께는 막 얇지는 않지만 그렇다고 두껍지도 않아요. 오늘 밖에 6도 정도일때 이거 하나에 코트 입고 나갔는데 크게 춥지 않았어요. 몸은 조이지 않았고, 목 높이?는 굳이 접지 않아도 될 정도였지만 접는 것이 더 깔끔한 느낌같아요.
다른 색상도 몇 개 더 구매해야겠어요😊"
pww4SEzM,,24.11.26,그린티,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,57kg,상의 55,"슬림핏(블랙)과 베이직핏(그린티) 하나씩 구매해봤어요.
일단 슬림핏은 정말 몸에 촥 붙어서 이너로 입는 것 이 좋을 것 같아요. 몸매 라인이 드러나서 베이직핏 보다 더 날씬해보여요. 그런데 제가 바스트가 좀 있는 편이라 그런지 길이가 배꼽을 겨우 가릴정도로 오더라구요. 배를 완전히 덮지못해서 살짝 어색한 느낌이지만 하의에 넣어입으면 괜찮을 것 같기도 해요.
베이직핏은 여유있지만 부해보이는 느낌은 아니고 허리라인에 안붙을 정도의 편안함이었어요. 길이는 더 길어서 안정감 있는 느낌이에요. 슬림핏보다는 아무래도 허리 라인이 덜 드러나요.
소재는 둘 다 부들부들해서 기분 좋아요. 두께는 막 얇지는 않지만 그렇다고 두껍지도 않아요. 오늘 밖에 6도 정도일때 이거 하나에 코트 입고 나갔는데 크게 춥지 않았어요. 몸은 조이지 않았고, 목 높이?는 굳이 접지 않아도 될 정도였지만 접는 것이 더 깔끔한 느낌같아요.
다른 색상도 몇 개 더 구매해야겠어요😊"
juhy****,,24.01.21,Black,Slim Fit,정사이즈예요,보통이에요,화면과 비슷해요,158cm,44kg,상의 44,짱짱하니 잘 늘어나는데 핏이 잘 잡아줘서 아주 마음에 듭니다. 아무래도 검정색이다보니 이거 하나만 입고다녀도 괜찮을 것 같아요. 그리고 생각보다 엄청 따뜻해요. 그런데 하얀 셔츠 안에 받쳐입었는데 집와서 보니까 셔츠 안쪽에 검은 먼지가 엄청 붙어있네요.. 털? 먼지? 빠짐은 살짝 있는거 같아요.
HJTejYJy,,23.12.25,딥포그블루,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,60kg,상의 66,베이직핏이라 하나만입어드 핏 여유롭고 좋아요. 다만 목부분은좀 타잇하네요. 늘어날듯 하지만요~ 색상은 드번째 팔만찍은 사진 하늘색 화면과 같아요. 무엇보다 부드럽고 착용감이 좋네요. 세일할때 잘산듯해요. 블랙하나더 사려고합니다 ㅎㅎ
KNYeWKdw,상위 10%,24.11.23,블랙,슬림핏,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,52kg,상의 55,"적년에 이어 올해도 재구매!
한 계절입고 버릴 옷은 절대 아니지만 작년에 주구장창 입고 빨고를 했기 때문에....ㅎ
올겨울은 언제 오픈하나 기다렸고 상품 뜨자마자 바로 구매했습니당
보들보들하고 도톰하진 않지만 따따해요"
KNYeWKdw,상위 10%,24.11.23,타로베이지,슬림핏,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,52kg,상의 55,"적년에 이어 올해도 재구매!
한 계절입고 버릴 옷은 절대 아니지만 작년에 주구장창 입고 빨고를 했기 때문에....ㅎ
올겨울은 언제 오픈하나 기다렸고 상품 뜨자마자 바로 구매했습니당
보들보들하고 도톰하진 않지만 따따해요"
aZNJppYp,상위 5%,24.11.21,화이트,슬림핏,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,57kg,상의 66,"목티는 선택 잘못하면 목 완전 쪼이는 거 아시죠…?
목티지만 답답함 없이 목 싹 잡아주고 부드러워요!
슬림핏 너무 몸을 딱 잡는 건 아닌가? 생각했는데 2번 사진처럼 생각보다 널널합니다!"
S1d7L1OS,,25.01.11,챠콜,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,54kg,상의 55,"너무너무 부드러워요!
폴라부분 접어도 이쁘고 다 펴도 이쁩니당~~
컬러별로 다 사고 싶어요! 포근하고 부들부들하니 
진짜 데일리 이너템입니다!!"
siny**,,24.12.27,타로베이지,슬림핏,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,46kg,,"속옷 라인이 살짝 비쳐보이긴 하는데, 단독으로 입을건 아니라서 괜찮아요
재질도 부드러워서 봄까지 자주 입을 것 같아요
특히 색상이 연보라색? 느낌인데 진짜 예쁘고 맘에 들어요!"
JBmPcRv6,상위 15%,24.12.08,딥포그블루,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,58kg,상의 66,"마감이 완전 깔끔한건 아닌데 컬러가 미침
촉감 부드러워요
타로 그린티 블루 세가지색 샀는데 안촌스러운 톤다운된 파스텔이라 완전 만족입니다"
5FDMqXkW,상위 15%,24.12.05,딥포그블루,베이직핏,정사이즈예요,아주 만족해요,화면보다 어두워요,153cm,52kg,상의 66,안에 이너로 입고 있어요 ㅎㅎ 색이 연할줄 알았는데 생각보다 진해요~! 재질이 엄청 부드러워요 요즘 목티 딱 달라붙는데 이건 달라붙지 않아서 넘 좋아요 (팔뚝살 절대 지켜..)
N4bQt0d1,상위 25%,24.12.01,챠콜,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,50kg,상의 44,딱 예쁜 차콜색이에요! 니트랑 같이 입으려고 샀어요 ㅎㅎ 따뜻한 소재라 겨울에 잘 입을 수 있을 거 같아요 :) 달라붙음도 없어서 편합니당
N4bQt0d1,상위 25%,24.12.01,화이트,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,50kg,상의 44,목이 답답하지도 않고 재질도 겨울에 패딩 안이 딱 입기 좋은 따뜻한 소재에요 ! 베이직핏으로 입어야 짧음 없이 편하게 입을 수 있을 거 같아용
nsT3ir32,상위 5%,24.04.03,브라운,슬림핏,정사이즈예요,보통이에요,화면보다 밝아요,,,,"화면보다 조금 밝은 편인 것 같습니다. 재질은 너무 얇지도 너무 두껍지도 않아요. 겨울에 자켓 같은 거 입을 때 이너로 입으려고 샀는데, 적당할 것 같습니다. 길이는 조금 짧은 편인 것 같아요. 잘 입겠습니다~"
kLRCuhg8,상위 5%,24.03.21,화이트,베이직핏,생각보다 커요,보통이에요,화면과 비슷해요,166cm,52kg,상의 55,"마감 퀄리티 좋아요 헌데 팔길이가 쫌 짧아서 레이어드할때 팔이 안나와요. 손목보이는 길이입니다. 도톰해서 단덕으러 입어도 비침없고 쉽게 늘어니거나 보풀날것같지 않아요 
베이직핏은 저한테 좀 컸어요. 니트 안에 입을꺼라 다음에는 타이트한핏으로 구매해야할것같아요"
4LuFNvIQ,,24.02.29,브라운,슬림핏,정사이즈예요,아주 만족해요,화면보다 밝아요,158cm,46kg,상의 55,생각했던 것 보다는 색상이 부드럽고 코코아색에 가까운 것 같아요. 그래도 제가 코디해서 입으려고 생각했던 옷들이랑 컬러가 잘 어울려서 만족입니다. 되게 부드럽고 텐션이 좋아요. 그렇다고 너무 잘 늘어지기만 하는 재질도 아니라서 좋아요. 슬림핏이라 몸에 완전 밀착일 줄 알았는데 그정도는 또 아니에요. 두께는 너무 얇지 않고 봄에 입거나 가을~초겨울에 이너로 입기 괜찮은 정도 같아요.
rkd4***,상위 25%,24.02.26,블랙,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,51kg,상의 55,"딱기본 목티에요
니트류는 아니다보니까 목에 답답함이 덜하구요
입었을때도 편안해요
베이직핏으로 주문하길 잘한것같아요
이제좀 따듯해지면 티셔츠위에 가디건 같은것만 입어도 깔끔하게 코디완성일듯합니다^^"
r8XK4zpS,,24.02.14,타로베이지,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,56kg,상의 55,"슬림핏(화이트)/베이직핏(타로)
품차이 이정도 베이직핏은 길이 다소 길어서 하의 안에 넣고 입어야함
컬러는 검은속옷 입었는데 속옷비치지도 않고 맘에들어욤 참고로 손가락 가르치는 위치 배꼽위치임.(통짜허리)
다음에 타로 슬림핏 구매합니당 많이 파세여"
Z0HqsqSh,상위 1%,24.02.14,딥포그블루,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,59kg,상의 66,"면이 부드러워서 너무 만족합니다!
간혹 소매 기장이 짧은 옷이 있는데 소매 기장도 짧지 않고 잘 맞아요
가격대비 아주 만족 스러운 퀄리티구
색도 이쁜 소라색입니다

원래는 반목을 좋아하지만 추울 땐 목이 다 덮히는게 좋아서 그냥 목티 사서 주로 안으로 접어 입는 편인데
첫번째 사진처럼 안으로 접어 입어도 목이 안 답답하고 안으로 접은 티가 안 나서 마음에 들어요 :)

사촌언니도 가성비 좋은 목티 찾던데 추천해줘야겠어요!

전 보통 66 사이즈 입어요 :)"
heh0***,,24.01.31,타로베이지,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,"사진을 너무 구리게 찍었는데 ㅠ 이해 부탁드려요 ㅋㅎ..

저는 아이보리랑 타로베이지 색깔 정말 많이 고민했는데요
단독으로 입고 싶어서 아이보리가 너무 이너같지 않을까? 하면서 타로베이지 구매했어요

일단 색상은 진짜 너무 마음에 들어요. 딱 어떤 느낌이냐 하면 애쉬에 살짝 엄청 연하게 보라색 탄거 같으면서도 붉은 끼가 다 빠진 베이지 색상같은 느낌?? 은은해서 좋아요.

촉감도 부들부들하구요! 너무 붙지않아서 붙는거 싫으시면 베이직핏 하심 될거 같아요

근데 너무 아쉬운게 제가 긴팔 원숭이라서 소매 길이가 완전 딱 ㅍ 맞아요 더 길면 여리여리하게 좋을 것 같은데 아쉽습미다!!"
vrxUHlSL,상위 20%,24.01.31,블랙,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,49kg,상의 44,"진짜 넘!!! 만족해요 
후기가 좋아서 기대하긴 했는데 질이 좋네요
보풀 안날것같아요
이런 기본템은 사두면 오래 입을 수 있을 것 같아서 열심히 서치했는데 슬앤거가 제일 좋은 듯 해요
다만 제가 팔이 좀 긴편이라 팔 길이가 아주 조굼 아쉽네요,,🥹
단독으로 입어도 내복 같지 않고 좋습니당!"
ete,,24.01.28,블랙,슬림핏,정사이즈예요,보통이에요,화면과 비슷해요,,,,"내 기준 별점 설명
☑️ 기본 베이스는 가격대비! 

⭐️x5 소재, 마감, 디자인 다 좋아. 깔별로 산다!
⭐️x4 소재, 마감, 디자인 다 완벽하진 않지만! 
모든 면에서 중박이상은 침. 돈 아깝지 않은 옷. 
⭐️x3 소재, 마감 별로. 디자인 보고 짧게 한철 입을래! 
⭐️x2 소재, 마감 별로. 디자인도 별로. 돈 아까움. 
⭐️x1 사지마세요. 돈 버리는 지름길!"
hTphvOZU,,24.01.19,딥포그블루,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,49kg,상의 55,"딱 붙는 옷은 오히려 불편해서 넉넉하게 입는 거 좋아하는데 이거 진짜 넉넉하게 입을 수 있어요
재질도 부드러워서 너무 만족스러워요 이 가격에 이 퀄리티면 고민 안하고 사셔도 될 듯 합니다
목도 너무 조이지 않아서 좋아요 체형은 157/48 입니당"
WjgdRGmL,,25.01.12,딥포그블루,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,61kg,상의 66,"기본 핏으로 주문했는데, 너무 촥 붙어서 뱃살 나오지도 않고 너무 좋아요. 나중에 다른 색상으로 하나 더 살 생각입니다. 그리고 저는 하늘색 샀는데 밝은 하늘보다는 약간은 탁해요. 그래도 추운 계절에 맞아 넘 좋아요"
ㅎㅇㅎ,상위 5%,25.01.04,화이트,슬림핏,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"색깔도 화면이랑 똑같구, 부들부들하고 재질이 아주 맘에 들어요!!
목부분은 한 번 접어 입으면 딱입니다!
베이직핏이랑 슬림핏 둘 다 구매 했는데 생각보다 더 착 달라붙어요! 약간 히트택정도의 쫀쫀한 느낌이랄까!"
ㅎㅇㅎ,상위 5%,25.01.04,딥포그블루,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"색깔도 화면이랑 똑같구, 부들부들하고 재질이 아주 맘에 들어요!!
목부분은 한 번 접어 입으면 딱입니다!
슬림핏이랑 베이직핏 둘 다 구매 했는데 모델보다 퉁퉁해서 모델핏처럼 여유롭지는 않지만 조금 여유롭고 착 감싸는 느낌이라 개인적으로 베이직핏이 더 맘에 듭니당!"
wlBRdwrE,,25.01.04,타로베이지,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,54kg,상의 55,"재작년에 하늘색? 샀었는데, 재질도 좋고 건조기도 막 돌리는 편인데 보풀도 안생기길래 어디꺼였는지 찾다가 다른색으로 새로 샀어요!
겨울에는 항상 목티를 속에 입어서 목티만 열개 넘게 있는데 여기꺼가 제일 좋아용👍👍"
czfuLWSx,상위 15%,25.01.04,딥포그블루,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,45kg,상의 44,"쫄티는 잘 못사면 목부분이 졸려서 잘 못입는데 목부분 칭찬하는 리뷰가 많아서 시켰습니다! 
결과는 대만족^_^
쬐는 느낌 없어서 좋고, 한 팔뚝살 하는데 팔뚝 터질 것 겉은 느낌도 없어서 단독으로 입어도 좋고
너무 두껍지않아서 레이어드 해서 입어도 뚱뚱해보이지 않을 거같아요! 

색감 똑같구요

153기준 팔길이 손등 덮습니다"
1rMGYyvP,상위 5%,25.01.03,딥포그블루,슬림핏,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,53kg,상의 55,"너무 짧은 크롭이 아니라 너무 좋아요 ! 
색상 완전 취저입니다 
하늘색 좋아하는 웜톤인데 완전 원하는 색상이었어요 
입었을때 몸에 착 감기는 느낌도 좋고 겨울에 이너로 단독으로 많이 입을 것 같아요"
Choooooi,상위 5%,25.01.02,블랙,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,58kg,상의 66,"니트 안에 입으려면 같은 니트류는 마찰과 밀림 현상 때문에 불편한데 부드러운 재질이라 이너로 입기 좋아요.
베이직핏이라 붙지않아 단독으로 입어도 딱 달라붙는 것 보다 날씬해 보이는 것 같습니다!"
cIaJ4nef,상위 5%,25.01.02,블랙,슬림핏,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,45kg,상의 55,"이너템으로 적극추천! 전혀 까시럽지않고 보드러워요! 목이 두꺼운편임에도 불구하고 목조임 심하지않아요.
제가 상품택, 목걸이, 이런게 몸에 데이면 엄청 갑갑하고 신경쓰이는데 이 옷은 조임이 심하지 않아서 만족합니다! 다른색상도 장바구니로 담기 완료"
cWJ4EXzx,상위 15%,24.12.29,타로베이지,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,베이지핏이랑 슬림핏 두가지 중에 선택할 수 있어서 너무 좋았어요 재질은 부드럽고 색상도 화면이랑 비슷해요 몸에 딱 붙는거 싫어하시는 분들은 베이지핏 선택하시면 충분히 만족하실 것 같아요
Z6bC4jf1,상위 5%,24.12.27,챠콜,베이직핏,정사이즈예요,아주 만족해요,화면보다 밝아요,160cm,60kg,상의 66,생각보다 소재가 부드러워서 마음에 들었어요. 챠콜 색상인데 남색 느낌이 더 강해서 생각했던 색상이 아니라 조금 아쉬웠어요. 다만 얇은 편이라 단독으로 입기엔 추울 수 있어 안에 입고 위에 두꺼운 옷을 걸쳐야 따뜻할 것 같아요.
Z6bC4jf1,상위 5%,24.12.27,타로베이지,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,60kg,상의 66,생각보다 색상이 정말 예쁘고 소재도 부드러워서 마음에 들었어요. 타로밀크티 색상인데 연한 핑크 같으면서도 살짝 어두운 느낌이에요. 다만 얇은 편이라 단독으로 입기엔 추울 수 있어 안에 입고 위에 두꺼운 옷을 걸쳐야 따뜻할 것 같아요.
Ldmg2g2R,,24.12.27,화이트,슬림핏,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,45kg,상의 44,와 징짜 여기 목폴라 요물입니당 ㅠㅠ 넘 맘에들어용!!!! 다른 쇼핑몰 목폴라는 너무 누리끼리해서 별루였는데 여기껀 딱 누런끼 없는 예쁜 아이보리라 만족스러워용 :) 니트 안에 껴입었는데 세상 따뜻하고 색깔별로 쟁여놓고 싶을 정도임요ㅠㅠ 기장이 살짝 짧은게 아쉽지만..! 재질도 좋고 다 좋아용 앞으로는 목폴라는 여기서만 구매할듯요!!
끼요옷,상위 5%,24.12.26,블랙,슬림핏,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,55kg,상의 55,"목폴라 입을때 조이는지 안조이는지그 중요한데 넉넉히
올라오는데도 조이지 않고 너무 좋아요! 두께도 어느정도 있고 재질도 보풀 잘 안생길 것 같습니당 아주 만족해요!
슬림핏이 확실히 날씬해보이긴하네요 ㅎㅎ"
dvfEQAdN,상위 15%,24.12.25,블랙,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,47kg,상의 55,"배송이 일단 빨라서 좋았습니다
가격이 저렴해서 살짝 걱정도 하였지만 받아오니 정말 퀄리티가 좋아서 놀랐습니다👍
베이직핏으로 골라서 부담스럽지 않게 착용가능한 느낌이었으며 이너,단품으로 모두 다 착용가능할 것 같습니다
내년 겨울에도 또 재출시해주시면 좋겠어요❤️"
rainbow_yu,상위 1%,24.12.25,그린티,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,52kg,상의 55,"평소에 오버핏으로 입기보다는 정핏으로 입어야 날씬해보이는 스트레이트형입니다
그래서 슬림핏으로 구매하려다 리뷰보니 배꼽보이고 기장이 조금 짧다길래 베이직핏으로 구매했어요 !

딱붙지도 크지도 않는 이쁜 정핏이에요💚
그린에 우유한방울 섞은 뮤트톤의 녹차라떼 색상이라 너무 이쁩니다 ㅎㅎ 
기장도 길지 않고 적당해서 바지에 넣어입든 빼서입든 어떻게 입어도 이뻐요 !

재질도 보들보들해서 피부에 자극 1도 없어요
계속 입고 있고싶은 보드라운 포근한 재질입니다 ㅎㅎ

돈 좀 주고 비싼 브랜드에서 좋은 티 하나 사려고 했는데
슬로우앤드만큼 이쁘게 색상 뽑아내는 곳이 없어서
결국 돌고돌아왔네요
저렴하지만 리뷰가 많은 만큼 인기 많아서 구매했는데 
정말 가성비 갑이에요!! 
색상 다 이뻐서 고르고 골라 3장 구매했는데 다 맘에 들어요 ㅎㅎ 요즘 하나씩 돌여가며 일주일 내내 입고 있답니다💚"
YRwjl6ly,상위 10%,24.12.24,타로베이지,베이직핏,정사이즈예요,보통이에요,화면과 비슷해요,163cm,49kg,상의 55,"색상은 공차 타로밀크티 색이에요~ 
이런색 첨 입어보는데 맘에 쏙 듭니다!
소매가 탄탄한게 아니라 잘 늘어날까 걱정은 되는데
대신 목이 조이는 느낌이 많이 안들어서 편해요!
두께감은 너무 얇지도 너무 두껍지도 않은 중간?! 
하나 더 살까봐용 ㅎㅎ"
1w6jVVHs,상위 5%,24.12.23,타로베이지,슬림핏,정사이즈예요,보통이에요,화면과 비슷해요,,,,"사진에 제대로 안담긴 거 같은데 딱 제가 원하던 컬러의 티에요! 
이런 느낌의 보라색? 을 찾고 있었는데 찾기가 생각보다 어렵더라구요. 
옷은 얇아서 날이 따뜻하면 단독으로 입어도 되겠지만 지금 같은 계절에는 이너로 입으면 딱일 것 같아요. 
저는 단독으로 입는 것보다 이너로 활용할 것 같네요:)
티 살 때 신경쓰는 부분이 팔 길이인데 길게 나와서 좋아요^^
이쁘게 잘 입겠습니다"
Yf93Q287,상위 5%,24.12.22,화이트,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,62kg,상의 66,"니트 속에 받쳐 입으려고 구매했어요 
일단 제 체형은 66인데 상체에 살이 덜붙은 편이구 어깨가 좁은편입니다
원래 폴라 갑갑해하는데 이거 정말 조이는 거 없구 편해요
재질도 너무 얇거나 너무 두껍지 않고 흐물텅거리지 않아서 이너로 입기에 적당하고
길이도 너무 짧지도 길지도 않고 딱입니다 
단품으로 입고 겉옷 입어도 부담스럽지않은 핏이라 두루두루 입을수 있을거같아요
색상은 다른 후기처럼 비침은 좀 있네요 스킨색 속옷 입었는데두 눈에 띄는 정도에요 
저는 이너로 입을거라 괜찮았습니당
역시 인기가 많은 이유가 있었네요 ㅎㅎㅎ"
h50vp6Be,상위 10%,24.12.18,화이트,슬림핏,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,57kg,상의 44,"엄청 도톰하고 부드러워요. 빨아도 하나도 안줄어들었어요
목 부분도 탄탄해서 좋아요
팔 길이는 기본인 것 같아요 제가 팔이 길어서 저한텐 좀 짧게 느껴져요
그리고 총기장이 조금 짧은 것 같아요 바지에 넣으면 잘 빠져요"
0cU21vhH,상위 25%,24.12.16,블랙,베이직핏,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,65kg,상의 66,"아이보리랑 카키 빼고 다 샀어요 
너무 얇지도 않고 이뻐서 좋아요^^ 잘샀어요 다른 색도 더 나오면 좋겠어요 배송은
그런데 늦게 왔어요 직진배송으로 샀는데 단순 지연 안내만 외서 좀 아쉬웠어요"
