아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
fEA3Meup,상위 20%,25.01.12,Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,158cm,56kg,상의 55,딱 생각했던대로 기본 아이템으로 잘 입을 것 같은 옷이예요~~ 뷔스티에랑 레이어드해서 입어도 이쁘고 단독으로 깔끔하게 입어도 이쁘네요! 요새 길이가 다 짧은 옷들이 많은데 이건 너무 길지도 않고 적당히 베이직한 길이입니다! 슽 체형에 알맞게 목도 적당히 파여있어서 좋네요 ◡̎
FMeIbxaT,상위 10%,25.01.12,Ivory(기모버전),Free,정사이즈예요,보통이에요,화면과 비슷해요,161cm,55kg,상의 55,그레이 블랙 화이트 세컬러 구매했구요 화이트만 기모 했는데 그냥 기본보다 안감이 보들보들한정도? 기모를 기대하고 기모고른게아니라 화이트는 비춰서 조금이라도 두꺼운기모를 햇는데 다 비치네용 ㅎ 그만큼 얇음 그래도 가격저렴한데 핏도 좋고 보풀이 잘일어날거같진 않아서 만족
얼딩이소희,상위 20%,25.01.10,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,64kg,상의 66,"뭥미? 이 가격에 이 퀄리티? 
왜... 살까말까 고민하며 리뷰 보는 의미가 없습니다 
고민하는 건 배송 도착을 늦출 뿐.. 

진짜 당장 사세요 기본티는 여기로 정착합니다 전.. 
화이트랑 블랙 샀는데 블랙이 좀 더 타이트 하다는 느낌이 들었어요! 그렇지만? 둘 다 진짜 굿굿이라 
꼬옥 사세요 진짜 꼬옥~~~~ ♡゛ ♡゛"
얼딩이소희,상위 20%,25.01.10,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,64kg,상의 66,"뭥미? 이 가격에 이 퀄리티? 
왜... 살까말까 고민하며 리뷰 보는 의미가 없습니다 
고민하는 건 배송 도착을 늦출 뿐.. 

진짜 당장 사세요 기본티는 여기로 정착합니다 전.. 
화이트랑 블랙 샀는데 블랙이 좀 더 타이트 하다는 느낌이 들었어요! 그렇지만? 둘 다 진짜 굿굿이라 
꼬옥 사세요 진짜 꼬옥~~~~ ♡゛ ♡゛"
dkdl****,상위 5%,25.01.09,Black(기모버전),Free,정사이즈예요,보통이에요,화면과 비슷해요,164cm,53kg,상의 55,"핏되는 느낌에 생각보다 얇지만? 기모가 얇게 들어가 있어서 레이어드 해서 입기 좋을 이너 기본티 느낌이에요!
그냥 단독으로 입기엔 겨울엔 좀 추울 것 같은 느낌인데 다른 옷들과 겹쳐 입으면 괜찮을 것 같아요😊"
배민vip,탑리뷰어,25.01.09,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,165cm,55kg,상의 55,"기모 아이보리 샀었는데 얇지만 쫀쫀하고 엄청 부드러워서 검은색은 기모 없는걸로 재구매 했어요!!
근데 기모 없는거는 쫀쫀하기 보다는 빳빳한 면재질이고 기모티보단 부드럽진않아요 그리고 좀 더 스판이 없는거같은 느낌? 그래도 기모보다 두꺼운거같은건 기분탓이겠져,,? 팔이 많이 달라붙지는 않는데 여기서 살 더찌면 달라붙을거같아서 다이어트 해야겠어요 ,, 165/55"
초딩,상위 1%,25.01.08,Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,48kg,,진짜 이뻐요 아우터 안에 이너로 받쳐 입기도 좋고 가을에 그냥 입기도 좋아요 허리에 감기는 핏이고 몸에 붙는데 그래서 더 예쁜 것 같아요 라인 잘 잡아줘요 색이랑 재질은 화면에 보이는 그대로예요
장채우,상위 1%,25.01.06,Ivory,Free,정사이즈예요,보통이에요,화면과 비슷해요,170cm,55kg,상의 55,가디건 안에 입을 이너티를 간절하게 찾고 있었어요🥺 제가 허리가 긴 편이라 기장이 너무 짧으면 통짜처럼 보여요😞 그러던 중에 팔기장도 길고 총장도 적당한 제품을 찾게 됐어요☺️ 리뷰도 좋아서 바로 구매 갈기고 하루만에 왔길래 바로 입어봤는데요 얇아보였는데 쫀쫀하고 따뜻하고 무엇보다 팔 기장이! 길어서 너무 좋았어요😭 밑이 둥글게 마무리 되는 게 조금 아쉬웠지만 전체적으로 만족스러웠어요
hpcFo4dF,상위 1%,24.12.28,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,48kg,상의 55,"검정, 회색(기모), 흰색, 흰색(기모)이렇게 네가지 구입했어요ㅎㅎ 단품으로 입기에도 기본색이고 두개 티셔츠 레이어드 해서 입 고싶어서 여러색 샀우요ㅎ 핏도 약간 달라붙어서 말라보이고 엄청 크롭도 아니고 엄청길지도 않아서 맘에들어요 ㅎ 이너로 입기도 좋고 따뜻해지면 단품으로 입으려고요~"
hpcFo4dF,상위 1%,24.12.28,Gray(기모버전),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,48kg,상의 55,"검정, 회색(기모), 흰색, 흰색(기모)이렇게 네가지 구입했어요ㅎㅎ 단품으로 입기에도 기본색이고 두개 티셔츠 레이어드 해서 입고싶어서 여러색 샀우요ㅎㅎ 핏도 약간 달라붙어서 말라보이고 엄청 크롭도 아니고 엄청길지도 않아서 맘에들어요ㅎㅎ 이너로 입기도 좋고 따뜻해지면 단품으로 입으려고요~"
2464***,,24.12.27,Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,48kg,상의 44,"진짜 예뻐요😍 가디건 안에 받쳐입으려고 산건데 단독으로 편하게 입고 다녀도 될 것 같아요 ㅎㅎ 배송도 빨랐고 엄청 얇진 않은데 두꺼운 편도 아니라 겨울엔 딱 이너용, 봄,가을에는 단독으로 입어도 좋을 것 같습니다 ! 다른 색도 장만할 예정이에요 :p"
NGfN3JdH,,24.12.27,Ivory(기모버전),Free,정사이즈예요,보통이에요,화면과 비슷해요,157cm,63kg,상의 66,제가 팔뚝살 부자인데 옷이 진짜 너무 편해요 사실 택 부분 마감이 좀 아쉽긴 한데 그러기엔 너무 따뜻해서 재구매각입니다;;;; 근데 살이 비쳐서 단독으로 입기는 좀 힘들 거 같고 위에 가디건이나 레이어드해서 입으면 예뻐용 그리고 적당히 파여있어서 진짜 보기 예쁩니다
szO1BpTo,상위 5%,24.12.25,Light Blue,Free,정사이즈예요,보통이에요,화면과 비슷해요,159cm,52kg,상의 55,"레이어드 해서 입으려고 구매했어요 봄 가을에도 입으려고 기모없는 버전으로 선택했고 얇은 편이다 보니 흰색은 단독으로 입기엔 비침이 심한편이예요 색감은 사진과 같이 이뻐요,다만 새옷인데도 보풀이 생길것처럼 올라와있어서 오래입긴 무리일거 같아요. 가격이 저렴하니 한철 입기 좋을거 같습니다"
h1UMHFyF,상위 15%,24.12.22,Ivory(기모버전),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,57kg,상의 55,"후기에 비침이 있다고 해서 기모로 샀는데도 비침이 있음
배꼽이 다 보임! 단독으로 입으면 안에 이너입고 입어야 할듯!
하지만 소매기장이 넉넉해서 좋고 입자마자 부들부들해서 최애 기본티 등극👍🏻 다른컬러로도 또 살꾸"
yDCyzqZc,상위 10%,24.12.20,Ivory(기모버전),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,52kg,상의 55,"이 가격에 이정도 퀄리티가 말이 안돼요.. ㅠㅠ 거기다 기모까지..? 미쳤음. 몸에 핏하게 붙어서 초콤 부담스럽긴 한데 어차피 니트나 후드 안에 입을 거라 괜찮습니다! 그리고 비침도 있어요!! 그래두 너무 만족합니다,, 니트 안에 입으면 포닥포닥함 ㅠ"
mrJex5Yd,상위 5%,24.12.19,Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,167cm,54kg,상의 55,매년 간절기가 되면 쟁여두는 리디아티셔츠입니다. 옷감은 얇지만 실내복으로 보온효과는 있는 가성비좋은 티셔츠 같아요.잦은 기계세탁과 건조로 인한 옷감손상으로 여러장 구입하는 편인데요 이만한긴팔티 찾기가 쉽지 않아 참 고마운 머스트 해브 아이템이 되었네요~
닉네임닉네임,탑리뷰어,24.12.18,Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,161cm,51kg,상의 55,"너무 얇지 않을까 걱정했는데 
얇긴 하지만 원단이 쫀쫀해서 핏이 너무 이쁨

기모 버전 시키고 만족스러워서 일반도 시켰는데 소매가 더 긴 느낌이더라구요??
비교해보니까 실제로도 더 길었어요

마감때문에 별점내렸어요
바느질 마무리할때 실밥이 안나온 부분이 없어요 박음질도 별로..
오른쪽 어깨라인 봉제 시접부각되는건 기모나 일반이나 똑같아요ㅋㅋ"
문메모,탑리뷰어,24.12.18,Brown,Free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 44,"🏷️161cm 50kg / 약간 마른편 / 웨이브 체형
헐렁한 느낌도 꽉 맞는 느낌도 없이 편하게 입었어요

만원대도 안하는 티셔츠여서 큰 기대없었는데
가을 겨울철 이너 티셔츠로 입기 넘 좋아요 !! 

▫️촉감 좋아서 데일리로 막 입기 좋음 
▫️넥라인이 답답하지 않고 적당히 파져있음(출근룩 O)
▫️소매길이는 코트나 패딩입으면 살짝 보이는 정도!
▫️면소재가 얇지 않아서 생각보다 오래 입을 거 같음
▫️브라운 컬러는 웜톤에게 추천 🤎
▫️이거는 무엇보다 컬러선택이 킬포! 
▫️가디건안에나 히트텍대신 입기도 좋음!

📍브라운 색 때문인 것도 있겠지만 
단독 착용보다는 이너로 입었을 때 예뻤음 
단독 착용 시 스타일링 없이 입으면 
리를빗 내복st,,,여서 별하나 뺏어요 흡🫢
근데 다른 색 재구매 예정!! 퀄은 가격대비 진짜 괜찮음!!"
닉네임닉네임,탑리뷰어,24.12.17,Ivory(기모버전),Free,정사이즈예요,보통이에요,화면과 비슷해요,161cm,51kg,상의 55,"리뷰 사진보니까 기본은 후들거리고 얇아보여서
일부러 기모버전 구매했는데
기모는 생각보다 쫀쫀? 해서 어느정도 핏을 잡아줘요
몸을 감싸는느낌이라 단독으로도 이너로도 두루두루 입을 수 있을것 같아요

기모때문인지 얇은 느낌은 아니에요!! 그런데도 비침은 어느정도 있어요

아쉬운점은 어깨선 마감이 좌우가 달라요 
왼쪽부분은 립부분이 끊겨져있어요 
혹시 모르니까 이부분 마감에 신경써주시면 좋겠습니다~~"
VbW9XpFJ,상위 5%,24.12.16,Gray(기모버전),Free,정사이즈예요,보통이에요,화면과 비슷해요,164cm,52kg,상의 55,"기모버전으로 구매했는데 핏이 진짜 엄청 이쁩니다. 근데 얇아서 두번정도 세탁기 돌리니까 실밥이 나와서 입고다니니까 막 풀어졌어요ㅠㅠ 근데 핏이 이뻐서 기냥 입는 중.. 그래서 하나 더 구매했어요,,ㅎㅅㅎ 기모가 되게 얇게 들어있는데 막상입어보면 또 엄청 부드럽고 따뜻하더라고용?"
eun8******,상위 5%,24.12.13,Gray(기모버전),Free,정사이즈예요,보통이에요,화면과 비슷해요,,,,"키빼몸 108 몸무게 51, 키 159, 
스트레이트, 다리길고 허리통짜형 

* 내돈내산 100% 
여러분 베스트 리뷰에 있는 분들은 키빼몸 115가까이 되시는 분들이시더라구요! 고런 여리핏은 마르신분들이 가능합니다
보송보송 넘 기분 좋아서 잘 입는데
저같은 스트레이트 체형은 안에만 입어야할듯해용 ㅜ
팔뚝부각 있음 
보들보들하구 감촉 딱좋아용 
운동해서 뱃살이 있긴한디 적은 편인디 배가 티는 나네요"
bdb5n2cJ,상위 10%,24.12.12,Black(기모버전),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,52kg,상의 55,"사이즈 잘맞구 핏도 좋아요
얇은 긴팔 이너용 원했는데 가격도 좋고
알맞게 잘산거 같아요
택보니까 메이드인 코리아라서 더 믿음직하구요
블랙이랑 화이트 샀는데 블랙이 먼가 더 도톰한 
느낌이라면 화이트는 더 부드러운 느낌?
이너용으로 샀지만 보여도 안부끄러워요"
둘랑,상위 15%,24.12.11,Brown,Free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,57kg,상의 55,일반 면 재질의 이너 티셔츠에요! 너무 얇아서 비치진 않을까 했는데 다행히 비침은 없고 부들부들 합니다! 안에 받쳐입으니 포근한 느낌 가득이네용 ㅎㅎ 저렴한 가격에 득템이라 가성비 좋아요!!
7bzj0IIx,상위 20%,24.12.10,Ivory,Free,정사이즈예요,보통이에요,화면과 비슷해요,156cm,55kg,상의 55,"기본티로 겨울옷 안에 입기 좋아요 잘 늘어나는 편이라 편하게 입을 수 있어요 
대체로 상의55/M 입는데 잘 맞아요 
길이는 살짝 크롭입니당 
재질도 부드럽고 전체적으로 만족하는데 한가지 아쉬운건 마감이 튼튼하진 않은거 같아요 입기 전 한번 빨았더니 겨드랑이 쪽 봉제선이 터졌더라구요ㅠ 오래 입진 못할거 같고 올 겨울까진 잘 입을거 같아요"
ACsSj9gg,상위 20%,24.12.10,Ivory(기모버전),Free,정사이즈예요,보통이에요,화면과 비슷해요,164cm,57kg,상의 66,"66사이즈인데 몸쪽은 딱 붙고 팔부분은 살짝 여유로워요! 팔도 길구요~
따가운 니트나 가디건 안에 입으려고 구매했는데 따뜻하고 좋아요 ㅎㅎ 얇지만 기모가 들어있어서 확실히 따듯합니다!! 다른색도 구매하려구요"
마가장걸,상위 10%,24.12.09,Ivory(기모버전),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,50kg,상의 55,"1. 왼쪽 기모x, 오른쪽 기모o
2. 기모 x
3. 기모 o

가성비에다 넥 라인도 쇄골 살짝 보이는 딱 예쁜 정도라 처음에 기모 없는 버전을 구매했다가 날이 추워져서 기모 버전도 구매해 보았어요! 
니트나 가디건 안에 레이어드 해서 입으려고 샀는데 핏도 넘 예뻐서 만족했습니다 ㅎㅎ 
흰색 이너를 입어서 많이 비쳐보이는데 스킨색 속옷 입으면 거의 안 비쳤던거 같아요! 다만 저는 속옷 비치는게 싫어서 단독으로는 안 입을거 같아요. 가디건 오픈해서 입는 정도..? 
리뷰 쓰려고 동시에 비교해보니 색상은 기모 없는 버전이 더 밝은 흰색이고, 기장은 기모 있는 버전이 좀 더 기네요."
Ifp7xJcH,상위 5%,24.12.09,Ivory,Free,정사이즈예요,보통이에요,화면과 비슷해요,155cm,50kg,,비침이 있다고 적혀있긴 했는데 생각보다 더 비칩니다…!!검정색 속옷 위에 입은건데 속옷색이랑 살색까지 비치더라구요 꼭 안에 뭘 받쳐입으세요… 그외에는 소재가 보들보들하고 딱붙는 소재가 아니라 좋았어요! 그치만 널널한 핏도 아니라 체형이 보완되진 않아요 사진은 단독으로 입은거지만 히트텍 입고 위에 입어도 끼는 느낌은 없더라구요 소매는 살짝 손등을 덮는 길이입니다 가성비 좋은것같아용 그리고 마감이 아쉬웠어요 실밥이 나온 곳은 자르면 되는데 흰색 티셔츠에 저렇게 까만 실밥이 있는건 왜일까요… 블랙도 구매했는데 실밥 나온 부분이 있었는데 다음엔 마감에 조금만 더 신경써주시면 좋을것같아용
마가장걸,상위 10%,24.12.09,Ivory,Free,정사이즈예요,보통이에요,화면과 비슷해요,161cm,50kg,상의 55,"1. 왼쪽 기모x, 오른쪽 기모o
2. 기모 x
3. 기모 o

가성비에다 넥 라인도 쇄골 살짝 보이는 딱 예쁜 정도라 처음에 기모 없는 버전을 구매했다가 날이 추워져서 기모 버전도 구매해 보았어요! 
니트나 가디건 안에 레이어드 해서 입으려고 샀는데 핏도 넘 예뻐서 만족했습니다 ㅎㅎ 
흰색 이너를 입어서 많이 비쳐보이는데 스킨색 속옷 입으면 거의 안 비쳤던거 같아요! 다만 저는 속옷 비치는게 싫어서 단독으로는 안 입을거 같아요. 가디건 오픈해서 입는 정도..? 
리뷰 쓰려고 동시에 비교해보니 색상은 기모 없는 버전이 더 밝은 흰색이고, 기장은 기모 있는 버전이 좀 더 기네요."
0p5iej1L,상위 15%,24.12.08,Gray(기모버전),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,47kg,상의 55,"어깨선이 적당해서 입으면 여리여리해 보이는 게 좋은 기본티셔츠 ,,🫶🏻 요거랑 같은 티셔츠 기모 없는 버전도 있는데, 기모버전이랑 비교하면 확실히 폭신하고 사진처럼 안쪽에 보송보송한 기모가 있어요 !! 아무리 겨울이라도 너무 답답하게 입긴 싫고 추울까 봐 걱정될 때 이너로 요 티셔츠 입어주면 너무 좋을 것 같아요🧤"
aC6m1zOQ,상위 5%,24.12.08,Ivory(기모버전),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,58kg,,"보들보들하고 살짝 비침이 있지만 기모버전이라 그런지 따뜻하고 좋습니다! 딱 달라붙는 핏이고 저는 단독으로는 못입을 것 같지만 이너로 딱 좋은 것 같아요.
좋은 가격에 이너 구한것 같아 마음에 들어요!"
DvZUV7fH,상위 10%,24.12.08,Black(기모버전),Free,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,48kg,상의 55,"1. 티셔츠가 몸에 촤르륵 붙고 넥라인이 깊게 파여있어서 이너로 입기 너무 좋아요.
2. 기모가 얇고 고르게 되어있어서 따뜻하게 입을 수 있어요!
3. 내부 촉감도 부드러워서 촉감이 좀 민감한데 편하게 입었어요."
m5oquphO,상위 30%,24.12.07,Cream Beige,Ivory(기모버전),정사이즈예요,보통이에요,화면과 비슷해요,156cm,44kg,상의 44,"배송은 2일정도만에 왔고, 이번이 재구매입니다! 레이어드 해서 입으려고 구매했어요

- 아이보리(기모) : 날씨가 추워져서 기모 제품으로 구매했습니다만 사진에 보시는 것처럼 아주 얇아요. 따뜻하고 두툼한 티셔츠를 원하셨다면 다른 제품을 사시는게 좋을 것 같습니다🥺 장점이라면 얇다보니 몸이 부해보이지 않아요! 저는 레이어드 생각해서 비침은 상관 없었지만 단독 착용하실 분들은 속옷 신경 써주셔야 해요

- 크림(일반) : 오히려 아이보리(기모)보다 두꺼운 느낌이었어요! 색상 때문인지는 모르겠지만 비침도 덜하고 소재 자체가 다른 것 같아요. 색상은 딱 버터,마가린 색상이라서 봄웜분들은 아주 예쁘게 입으실 거에요! 저도 이 색상은 재구매템입니다😚

- 레이어드 : 일단 받은 제품으로 레이어드 했을 때 완벽하진 않아요🥺 목부분 곡률이 다른지 살짝 들뜨고 사이즈도 복불복인지 레이어드가 너무 잘되더라구요🤣 저는 운좋게 아이보리가 더 작아서 잘 됐지만 반대의 경우도 있을 수 있겠단 생각이 들었어요.. 그래도 이 가격이면 전 성공적이니까 마음에 듭니다ㅎㅎ

- 총평 : 가격이 저렴하니 레이어드 원하시면 도전은 해볼만 하고 봄,가을용으로는 적합합니다! 아이보리(기모),크림,소라색 있는데 색상있는 제품이 더 탄탄하고 예쁜 것 같아서 기본템은 다른 제품 추천하고, 색상 보시는 분들은 구매하시면 좋을 것 같아요!"
M4os3nGH,상위 5%,24.12.07,Ivory,Free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,42kg,상의 44,"팔 길이는 손등 덮는 정도! 딱 붙는 핏은 아니에요! 그렇다고 크진 않고 그냥 딱 정당한 핏.
 솔직히 화이트 단독으로 입긴 안 예쁜 것 같구(제가 U넥 안 어울리는 스타일임) 애초에 전 니트 레이어드 해서 입으려고 했어요
근데 넥 라인이 U자라 엄청 안 어울리더라구여.. 더 자세히 보고 살 걸 허허.. 아 실패다~하고 옷장에 고이 넣어 놨는데 목 많이 안 파인 니트 있죠? 그 안에 내복처럼 넣어 입으니까 딱 좋더라구요! 마침 살짝 파여 있어서 안에 넣어 입어도 안 보임! 결국 따뜻한 겨울 여자가 됐습니당 잘 입을게요~~

아 저 비치는건 차피 안에 있는거라 걍 검정브라 입어서 그래유 스킨색 브라는 안 비치나 방금 대보고 왔는데 안 비침!"
제이킹,상위 5%,24.12.06,Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,49kg,상의 55,"와 ,,, 저는 후기를 크게 안믿엇단말이죠 왜냐면 전에 이런 기본티 샀을때 목도 답답하고 살도 확 쪄보여서 음 생각보다 너무 별로군 하면서 반품을 했던 기억이 있단말이죠ㅜㅜ 근데 세상에 너무너무 이뻐오 그리고 말라보여요 !!! 말라보이는데 또 가슴은 커보이고 핏 그냥 개이뻐여 !!

급하게 짱구 바지 입은채로 띡어보았습니다아 핫
제가 주문 실수로 같은 색깔을 두개 샀더라구요 근데 그게 아깝지 않은 정도면 얼마나 이 티가 마음에 드는지 아시겠죠 ?!?!! 

다들 츄라이하십시오 ㅠㅠㅠㅠ😍🥹🥹🥹"
NUXjrqdP,,24.12.05,Ivory,Gray,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,48kg,상의 44,"티셔츠마다 질감이랑 핏이 약간씩 다른 것 같네요 
아이보리가 그레이보다 부들부들하고 몸통 핏이 좀 널널하면서 예뻐요 그레이 질감이 약간 걱실걱실(?)한 느낌이에여 (따가운건 아님) 팔 긴 편인데 손등 조금 덮어서 만족이에요 !! 가격대비 질은 괜찮은 티셔츠 같아요"
