아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
nrN49Jew,,25.01.11,긴목-그린,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,59kg,상의 66,촉감 짱짱맨입니다 연두 니트랑 받쳐입으려고 구매했는데 색상도 너무 예뻐요! 다만 목이 쫌 쬥기는 느낌 답답해하시는 분들은 반목 추천드립니다 저도 반목으로 산걸 더 잘입고있어요
sndlcns,,25.01.10,반목-라이트그레이,선택안함,정사이즈예요,아주 만족해요,화면보다 어두워요,160cm,49kg,상의 55,그레이보다 하늘색에 훨씬 더 가까운 것 같아서 색상은 조금 아쉽지만..재질이 부드럽고 쫀쫀해서 마음에 들어요 . 가성비 좋아서 다른 색상으로 더 사고 싶습니다.
일단사보고결정해,상위 25%,25.01.05,긴목-소라,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,50kg,상의 55,"만원대라 기대 안하고 구매했는데 너무 쫀쫀 편해요..
색상도 뽀용하니 이쁘고 여리여리해보여서 쵝오 ㅠ
다른 색으로 재구매 하려구요
집에 있는 목폴라 처분하고 다시 구매해야겠오요!"
AW0hJFHy,상위 1%,25.01.02,반목-아이보리,선택안함,작아요,아주 만족해요,화면과 비슷해요,162cm,52kg,상의 44,"핏 예쁘고 재질도 보들보들해요 근제 반목 부분이
계속말려서 다시 사게 되면 긴목으로 구매할 듯 합니다아! 쫀쫀해서 재구매 의사 있어요"
wqKN97EA,상위 5%,25.01.14,반목-소라,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,63kg,상의 66,오자마자 입어보고 완전 반했어요 사진처럼 두께는 얇은데 이너로 받쳐입기 딱 좋고 목 답답한거 싫어하는데 반목이라 넘 편하고 쫀쫀해요 바스트 사이즈도 있고 상체 전반적으로 살 많은데도 밉지 않게 잘 늘어나고 핏돼서 예쁘거 맘에들어요! 색도 화면이랑 동일 합니다!
9LNqAauP,상위 15%,25.01.14,반목-라이트그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,,,"얇고 부들부들한 소재로 몸에 착 감겨요! 텐션감도 좋아서 입을 때 불편함 없어요! 팔뚝살 부자인 저한테는 살짝 팔뚝 부각이 있지만..! 이너티로 활용하려고 산거라 너무 맘에 들어요! 깔별로 쟁이고 싶습니다
개인적으로 목이 답답한 거 싫어하는데 반목이라 전혀 그럴 일 없어서 좋아요!"
KzBRd5JX,,25.01.14,반목-소라,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,,,,"촉감도 좋고 몸에 착 감기는 느낌이 좋은 반목티입니다! 
소라 색이 굉장히 예쁘네요 💖
예쁘게 입을수 있을것 같아요! 
다만 옷이 착 달라붙는 재질이다보니 새가슴이 있으신 분들은 부각이 좀 되는편이에요"
To3N7mXK,,25.01.12,반목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,57kg,,"구매한 이너티중에 가장 만족해요!! 쫀쫀하고 편하고… 목폴라 답답해서 반목 샀는데 너무 좋아요
다른 쇼핑몰에서 u넥도 몇개 사봤는데 그건 목이 넘 늘어나서 안예쁘더라고요 그냥 이거 색 여러개 사서 쟁여놓으려고요!! 따뜻하고 스타일링 하기도 좋아용ㅎㅎ"
wont,,25.01.09,반목-라이트그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,172cm,62kg,상의 66,색감은 최대한 비슷하게 잡았습니다. 소라~그레이 그 사이의 명도 낮은 색감이라고 보시면 될 거 같아요. 배송 받아보고 소재가 좋아서 놀랐어요! 텐셀티처럼 엄청 유연한데 비침 적고 탄탄합니다. 반목도 모크넥이라 더 좋았어용 어깨 넓고 팔이 긴 편인데 기장도 적당했습니다. 이 가격에 이 퀄리티? = 재구매
알밍2,상위 30%,25.01.08,긴목-아이보리,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,161cm,57kg,상의 55,반목 버전 샀다가 너무 맘에 들어서 다른 색상으로 긴목버전도 구매했어요 ! 짱짱해서 잘 안 늘어날 것 같은데 일단 몇번 입어봐야할 것 같아용 ㅎㅎ 저렴한 가격이지만 퀄리티 좋은 옷 입니당 ♡
bPxB8Mpi,상위 5%,25.01.07,긴목-소라,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,50kg,상의 55,예뻐요 색감도 예쁘고 질도 부들부들 좋아요 근데 제가 목이 얇은 편인데도 목이 넘 갑갑했어용 ㅠㅠㅠ 색상은 제가 원하는 오묘한 톤다운된 라이트민트 ..? 소라인듯 민트인듯 그런 색이었어용 ㅎㅎ
9wtDnsoO,상위 1%,25.01.06,반목-라이트그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,171cm,55kg,상의 55,긴목티는 답답해서 선호하지않는데 반목티가 딱 적당히 안답답하고 예쁘네요! 색깔도 소라빛이 살짝 들어간듯하면서 연한 그레이라 은근 아무데나 잘어울리고 예뻐요 보들보들해서 좋아요 다른색도 구매예정입니다!
t25chacP,,25.01.06,긴목-그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,54kg,상의 55,아더 컬러로 재구매인데 이번에도 넘 마음이 들어요~~ 목도 엄청 쫀쫀해서 열심히 당겼습니다...ㅎㅎ 단독으로 입으면 많이 붙어서 흰 니트랑 레이어드해서 입었어요! 퀄리티도 가격 이상으로 만족합니다!
96aiOt5u,,25.01.05,반목-블랙,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,165cm,58kg,상의 55,야들야들 찰랑찰랑한 느낌이에용 잘 늘어나고!! 처음에 입었을 때 너무 편하거 말라 보여서 좋아했는데 두 세번 입으니까 부풀이 ㅜㅜ 제거기로도 수습할 수 없네요 ㅜㅜ 싸니까... 그래도 넘 예뻐요 또 사야지
96aiOt5u,,25.01.05,반목-아이보리,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,165cm,58kg,상의 55,야들야들 찰랑찰랑한 느낌이에용 잘 늘어나고!! 처음에 입었을 때 너무 편하고 말라 보여서 좋아했는데 두 세번 입으니까 부풀이 ㅜㅜ 제거기로도 수습할 수 없는 부풀 ㅜㅜ 싸니까... 그래도 넘 예뻐요 또 사야지
갈토쭈,상위 5%,25.01.05,긴목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,49kg,상의 44,"색상과 사이즈 아주아주 다 만족합니다 !!! 엄청 잘 늘어나고 입기도 편하고 이너로 좋을 것 같아요 다만 긴목은 목 부분이 좀 쪼이는 느낌이 없지 않아 있어서 장시간 입다보면 답답할 것 같네요 ,, 저는 괜찮아서 자주 입고 다닐 것 같은데 답답한 거 싫어하시는 여성 분들은 반목 추천드려용 ☺️"
tVeIf0hE,상위 10%,25.01.05,긴목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,58kg,상의 66,"작년에 그린색사서 완전 잘 입고다녀서 이번에 아이보리 색도 사봤는데 역시 만족스러워요!
긴목을 싫어해서 항상 반목으로 샀는데 이건 촉감이 부드러워서인지 답답하지도 않고 입으면서 점점 늘어나서 입기좋아요! 무엇보다 너무 화이트 색이 아니라서 안에 이너로 입기도 좋습니당"
iJfrWfEZ,상위 5%,25.01.04,반목-라이트그레이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,155cm,45kg,상의 44,후기들처럼 그레이 색상보다는 하늘?민트?색에 그레이 한방울 들어간 색감입니다! 근데 저는 그래서 오히려 구매한거였는데 맘에 들어요ㅎㅎ 목이 길지 않은편이라 일반 목폴라는 불편해서 못입는데 얘는 반목이어서 딱 좋았어요! 그리고 엄청 두꺼운것도 아닌데 생각보다 따뜻하고 그렇다고 답답한 느낌은 아니어서 여러장 쟁여놓고싶어요ㅎ 은은한 포인트로 레이어드하기 좋습니당! 다만 첨에 받았을때 냄새가 좀 나서 이틀정도 밖에 널어놨어요..ㅎㅜ
6K0L7UfR,상위 5%,25.01.02,반목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 55,"긴목은 답답해서 반목으로 사봤는데 
이너로 입기 딱이에요 
재질도 보들보들해서 피부 예민한사람들도 
잘입을거같습니다 
이쁘게 잘입을게요~~"
jkopJxac,상위 1%,25.01.01,반목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,59kg,상의 55,목 짧고 두꺼운편이라 반폴라라고 되어있는 옷들도 다 제가입으면 그냥 목폴라였는데 이건 딱 이상적으로 반폴라느낌나요! 너무 마음에들어서 다른색도 사고싶어요. 근데 목뒤 상품택?이 없어서 앞뒤구분이 안가요. 따갑지 않아서 오히려 좋은듯
sYF2GH9a,상위 1%,25.01.01,긴목-블랙,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,60kg,상의 66,목부분이 딱 달라붙어 이너로 입으면 느므 이뻐용 ㅎㅎ 부드럽고 잘 늘어나서 입기엔 불편한게 없지만 목이 좀 조이네여 ~ 입다보면 늘어날듯합니다 재질이 부드러워 한개 더 추가 구매하러 갑니다 ㅎㅎㅎ 생각보다 재질이 좋아서 놀랬네요 ㅋㅋㅋㅋ 제가 팔이 길어서 걱정했는데 팔길이도 길어서 너무 조아요 다만 대신 허리가 좀 짧아서 아쉽 ㅜ 길이만 더 길면 너무 좋을듯해요
sYF2GH9a,상위 1%,25.01.01,긴목-아이보리,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,167cm,60kg,상의 66,속이 비쳐서 아이보리는 이너로만 입어야 할꺼같아요 부드럽고 잘 늘어나서 입기엔 불편한게 없지만 목이 좀 조이네여 ~ 재질이 부드러워 반목으로 추가 구매해보려고 합니다 ㅎㅎㅎ 생각보다 재질이 좋아서 놀랬네요 ㅋㅋㅋㅋ 제가 팔이 길어서 걱정했는데 팔길이도 길어서 너무 조아요 다만 대신 허리가 좀 짧아서 아쉽 ㅜ 길이만 더 길면 너무 좋을듯해요
리미쥬쥬,상위 10%,25.01.01,반목-블랙,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,47kg,상의 55,"아이보리 그레이 블랙까지 다 반목으로 구매했어요 
목답답한거 싫어하는데 촉감도 너무 부드럽고 목부분이 쪼이는거없이 편안하게 감싸주네요 히트텍보다 더 손이 잘가요 ㅎㅎ"
리미쥬쥬,상위 10%,25.01.01,반목-라이트그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,47kg,상의 55,"아이보리 그레이 블랙까지 다 반목으로 구매했어요 
목답답한거 싫어하는데 촉감도 너무 부드럽고 목부분이 쪼이는거없이 편안하게 감싸주네요 히트텍보다 더 손이 잘가요 ㅎㅎ"
MlKSE9Kk,상위 20%,24.12.31,반목-핑크,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,57kg,상의 66,예뻐요 .. 진짜 몸에 촤르르 챱! 하고 붙어요 디자인이 반목이라 더 예쁘고 고급진 것 같아요 ㅎㅎ 라이트그레이 색상이랑 같이 구매했는데 저는 그레이 색상이랑 블랙 색상 추가 구매하러 갑니다!!!!
MlKSE9Kk,상위 20%,24.12.31,반목-라이트그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,57kg,상의 66,예뻐요 .. 진짜 몸에 촤르르 챱! 하고 붙어요 디자인이 반목이라 더 예쁘고 고급진 것 같아요 ㅎㅎ 라이트그레이 색상이랑 같이 구매했는데 저는 그레이 색상이랑 블랙 색상 추가 구매하러 갑니다!!!!
mLqFMAtU,상위 5%,24.12.30,반목-블랙,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 55,"회색 반목 구매하고 부드러워서 하나 더 구매했어요
목이 답답한 것도 없고 히트텍 대신에 내의처럼
입기 좋아요 
임신 23주차라 배도 많이 나와서 끼는 옷은 불편한데
이건 껴도 불편하지 않더라구요 살짝 짧은감이 있는데
나쁘지 않아요 다만 처음 포장 뜯었을때 석유냄새? 이런게 좀 나서 그것 제외하고는 만족합니다"
OvMzxhkD,상위 25%,24.12.29,반목-라이트그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,45kg,상의 44,목이짧아서 반목시켜도 어정쩡한 길이라 답답해보였었는데 이건 정말 확 짧아서 덜답답해보여요 소라색 색감에 반해서 라이트그레이랑 두가지 산건데 라이트그레이가 더 무난해서 그런가 손이 자주가네요ㅋㅋ밝은 그레이색 가디건이랑 입으면 걍 세트같고 맘에들어요
Ediodjelsn,상위 25%,24.12.28,반목-아이보리,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,154cm,44kg,상의 44,"밤에 빨래 널어놓은거 찍어서 좀 없어보이지만..ㅋㅋㅋ 반목 기장 딱 좋아용
생각보다 얇고 약간 핏한 반목폴라라고 생각하면 될 것 같아용
겨울에 이거 하나에 아우터는 좀 춥고 이너로 입거나 나중에 날 풀리면 뷔스티에랑 입으면 좋을듯해영"
gaxkJu2X,상위 5%,24.12.28,반목-아이보리,선택안함,정사이즈예요,보통이에요,화면보다 어두워요,163cm,60kg,상의 55,"아이보리 색이 잘나왔어요. 다만 너무 얇아서 안에 받쳐입기에 적합할 것 같아요. 안에 손 색이 조금 비치는 정도예요. 긴목은 답답해서 잘 못입는데, 반목 길이가 딱 좋아요. 세탁할 때 조심해야 할 것 같아요! 얇아서."
gaxkJu2X,상위 5%,24.12.28,반목-블랙,선택안함,정사이즈예요,보통이에요,화면보다 어두워요,163cm,60kg,상의 55,완전 검정색이라 좋아요! 생각보다 얇아도 안에가 비치진 않아요. 안에 입기 좋은 부들거리는 소재예요. 다만 너무 얇아서 관리를 안하면 금방 못입게 될 것 같아요. 소매랑 목에 박음질 라인이 두줄 나있어요.
wocnaerok,상위 5%,24.12.28,반목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,53kg,상의 55,"생각보다는 핏이 널널했어요! 제가 이런 이너를 구매할 때 젤 많이 보는게 소매기장인데 팔이 긴편인데도 손등을 덮어서 너무 만족한 제품입니다 재질도 탄탄하고 빨아도 변형없을 퀄리티입니다!
생각보다 반목 핏이 올라오다 만 느낌이라서 핑크 긴목으로 재주문했어요!!"
darlo843,,24.12.27,반목-그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,47kg,상의 55,딱 예뿌게 맞는 기본티예요~ 가디건이나 아우터 안에 입기 딱이에요! 핏 넘 맘에 들어서 다른색도 사려구요🤍 그레이랑 라이트그레이 두가지 샀는데 그레이색도 밝은편의 그레이입니다! 둘이 비슷한데 약간 달라서 둘다 입으려구요ㅎㅎ
5mhH6yTk,상위 5%,24.12.27,긴목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,56kg,상의 44,유니클로 히트텍 입고 입으면 히트텍 라인하고 쇄골라인까지 다 드러날 정도로 얇은 두께입니다. 그래서 이너로만 입을 수 있어요. 색감은 두번째 사진하고 동일합니다.
주꺼비,상위 5%,24.12.26,긴목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,58kg,상의 55,"🩷 아이보리색 기본 목폴라 
👍 가장 저렴한 기본 목폴라를 찾고 있었는데 가격 대비 좋습니다! 이염되는 등 문제 없었구요! 생각보다 타이트하고 비침이 있어 단독으로 입기는 조금 그렇고 레이어드용🌸으로 입으려고 합니다! 완전 쨍한 화이트는 아니어서 여기저기 입기 좋구, 목 쪽이 조금 타이트한 느낌은 있습니다!"
u56tNeLc,상위 20%,24.12.26,긴목-아이보리,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,156cm,48kg,상의 55,"좋아요! 골지라 니트 안에 입으면 좋을 것 같아요
목은 두번 접으면 반목이라 조금 접어서 입으려고요
길이는 짧습니다. 안에 넣어서 입기 좋을 것 같아요.
아이보리 기준 속옷 색 비칩니다.
스킨색 입으면 좋을 것 같아요 ~"
mLqFMAtU,상위 5%,24.12.26,반목-그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 55,"22주 임산부예요 
몸을 너무 옥죄는건 싫고 따뜻하고 싶어 반목으로 골랐어요 딱 달라붙기는 한데 소재가 너무 부드러운데요?
두껍지 않아 니트 안에 입기 딱 좋구요 하나만 입기에는 좀 부담스러워요 기존에 입던 목폴라에 보풀이 너무 많이 나서 새로 구매해봤는데 다른색도 구매할려구요 이번겨울은 이걸로 잘 날수 있을거같아요"
x7SDg2FL,상위 10%,24.12.23,반목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,55kg,상의 55,"반팔니트안에 입었는데 넘이쁘네요
부드러운 골지고 스판도 좋아서 편해요
반폴라 하니깐 목도 길어보이고 안답답해 보여요
단독으로 입기에는 팔이 부담스러워서 이너용으로 열심히 입고있어요
담에는 핑크 사려고요"
수쿠루핑퐁,상위 5%,24.12.22,반목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,59kg,상의 66,"퀄리티 대박.. 야들야들 부드럽고 팔 길이도 넉넉해서 너무 좋음. 머리부분도 부드럽게 쏙 들어가요. 직진배송 짱...! 
개봉직후에 아이보리는 냄새 안 났는데 라이트그레이는 약간 식초냄새 났어뇨ㅎ참고하시고
이너로 입기 너무너무 좋은 가격과 퀄리티 대만족입니다 😊"
워터민,,24.12.22,반목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,173cm,60kg,상의 55,"스카이 사고 또 구매했어요 
빨아도 그대로고 (건조기x) 재질도 잘 늘어나고 부들부들 해서 너무 좋더라구요 딱맞아서 이너로 입기에 좋아요 
긴팔원숭이인데 팔도 길어서 대만족 사진보다 더 길어요~"
H0Tkc17V,,24.12.21,반목-소라,선택안함,작아요,보통이에요,화면과 비슷해요,159cm,52kg,상의 55,"여성 평균보다 어깨가 넓은 저에게는 조금 타이트합니다..
헬스를 하시거나 흉통과 어깨가 크고 넓으신 분들은 모델 핏 나오기 힘들 것 같아요. 
그래도 이너로도 입기 좋을 것 같습니다!"
FO3M7CP2,상위 20%,25.01.03,긴목-블랙,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,156cm,41kg,상의 55,얇고 부드러운데 핏이 좋아요. 다른 색 사보고 마음에 들어서 재구매했습니다! 아이보리는 약간 비침 있는데 그레이랑 블랙은 없어요~
oVdB9t8w,,24.12.27,긴목-라이트그레이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,158cm,52kg,상의 55,몸에 딱붙고 이너로 활용하려고 샀어요 원단 부드럽고 스판끼많고 얇지만 따뜻합니다 겨울필수템!! 소매도 길어서 조아요
PWSUwIzY,상위 5%,24.12.24,긴목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,48kg,상의 44,"보들보들 챠르륵 한 소재예요
약간 크림끼 도는 아이보리인데 그래서 더 이뻐요~ 근데 새옷냄새는 좀 심한편입니다 ㅋㅋㅋ"
FG78U8ai,,25.01.14,긴목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"할인 받기는 했지만 ,, 착한 금액대에 비해 아주 만족스러운 퀄리티인듯 해요 ! 소라 컬러도 고민했었는데 같이 살 걸 그랬네요 !.. 다음에 다른 상품 구매할 때 또 살 것 같네요 ~"
nrN49Jew,,25.01.11,반목-그레이,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,59kg,상의 66,반목사길 너무 잘했어요! 목 답답한거 싫어하는데 목 안쬥기고 맘에듭니다 이너티로 입기좋고 단독..은 뱃살이 좀 없어야 가능할듯합니다^_^..
G5RpbKxr,상위 15%,24.12.23,반목-아이보리,선택안함,작아요,아주 만족해요,화면과 비슷해요,164cm,55kg,상의 66,"생각보다 되게 조여요
너무 딱맞아서 단독으론 절대 못 입을 것 같아요
이너로 입기는 좋아요
목 시려운 거는 싫어하지만 목폴라는 불편한 사람들한테 추천해요
반목이지만 생각보다 더 낮아서 좋아요
쫀쫀해요
쫀쫀하고 딱 맞아서 이너로 제격"
H7zavOeL,,25.01.14,반목-라이트그레이,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,157cm,45kg,상의 55,이런 그레이 색깔을 굉장히 좋아하는데 화면이랑 비슷하고 좋네요~~ 다만 목이 조금 잘 늘어나는 것 같아서 한철 입고 다시 구매해야할듯 핮니당
oQ3Gt7D0,상위 25%,25.01.12,반목-핑크,선택안함,정사이즈예요,보통이에요,화면보다 어두워요,150cm,40kg,상의 44,"생각보다 색상이 어두워서 놀랬는데...그래두 시착해보니 이쁜것같아서 그냥입으려구용!
긴목은 목이 답답해서ㅜ 잘입지않는데 반목이다보니 디자인두 맘에들어요"
QjWXovXR,상위 15%,25.01.10,긴목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 55,많이 타이트하지않고 부드럽게 몸 감싸주는데 목은 쫀쫀해서 더 좋네요 아이보리색상인데 살짝 어두운 느낌도 있지만 너무 쨍한 흰색 아니라서 맘에 들어요 여기저기 받쳐입기 좋을것 같아요
xbZXHlFq,상위 25%,25.01.10,반목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,45kg,상의 44,"이거 진짜 보들보들 넘 좋아요. 반목샀었는데 긴목으로
어두운계열도 한 장 무조건 사야겠어요. 이너로 입기에 최상의 재질과 두께입니다."
gqqtpxa5,,25.01.10,긴목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,54kg,상의 55,"소재도 좋도 입었을 때 편하고
핏도 이뻐요 ㅎㅎ
아주 만족해요 ㅎㅎ
다른 색도 구매하려구요~ㅎㅎㅎ
추운 날씨에 목티입고 따뜻해서 좋아요 ㅎㅎㅎ"
IWQoiex3,상위 30%,25.01.09,긴목-아이보리,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,58kg,상의 66,벌써 3번째 구매에요 목 조임도 없고 편한데 핏돼서 딱 좋아요 검정이랑 그레이는 단독으로 입는데 얘는 좀 비침이 있어서 이너로 입게요 색상 더 내주세용
BsKCUq3w,,25.01.09,반목-블랙,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,173cm,66kg,상의 66,"173/68 통통입니당 
스판끼 너무 좋고 냄새도 별로 안나요 
기장은 조금 짧은 편이지만 하이웨스트랑 입으면 괜찮을것같아요 ㅎㅎ 다른색상도 구매할 생각있습니당"
OYlJM2VJ,상위 30%,25.01.09,긴목-블랙,선택안함,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,쫀쫀하고 부들부들해 손이 자주 갑니다! 소매도 길고요!! 다만 기장이 쫌 짧아서 아쉽긴 하지만 이쁜 핏으로 만들어 주니 만족해여 ㅋㅋㅋ
zzun*****,상위 25%,25.01.09,긴목-그린,선택안함,정사이즈예요,보통이에요,화면과 비슷해요,155cm,47kg,상의 55,이너 목티가 흰색 검정밖에 없어서 샀어요 목이 여전히 살짝 쫄리긴 하는데 그래도 소재 탄탄해서 오래 입을 수 있을 것같고 색깔도 은은하니 이뻐요
