아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
Rb8E78db,,24.09.03,라이트그린,,정사이즈예요,별로예요,화면과 비슷해요,156,53,55,"색감 예쁘고 아주 편해요. 바스락 거리는 재질이고 품이 아주 넉넉해서 시원합니다. 바스트가 있으신 분들은 아랫부분이 많이 떠요. 바람 불면 아주 그냥 언더붑 까꿍하는겁니다. (그만큼 바람 잘 통해서 찌찌에 땀찰일은 없을듯합니당)

가격이 저렴한 만큼 퀄리티는 구려요.(그치만 싸고 예쁘니까 용서됨) 딱 한철 이쁘게 입기 좋은듯. 실밥 정리 전체적으로 해주어야하구요. 제거는 요상한데 박음질이 이중으로 되어있어서 뜯었습니다.",Free
pjin*****,상위 5%,24.11.14,라이트그린,,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,이 옷 색상 정말 예뻐요! 적당히 톤다운된 색이라 부담없이 포인트로 입기 좋아요. 크롭길이도 너무 짧지 않아서 몸에 붙는 스타일이 아님에도 편하게 입고 활동하기 좋아요.,Free
r0kKeG2n,,24.08.18,진청,,생각보다 커요,보통이에요,화면과 비슷해요,168,68,66,"일단 부유방 커버되고 입었을 때 되게 편한 점이 좋아요 
근데 어깨부터 목라인은 이쁘게 잡혀있어서 가슴부터 윗부분만 보거나 사진찍을 땐 되게 예쁜데 아래 쪽이 펑퍼짐해서 전체적으로는 가슴이 크거나 통통하시면 살짝 부해 볼 수 있을것 같습니당..! 

되게 편하고 시원해서 좋은데 부해보여서 손이 자주 가진 않을 것 같아용",Free
roa1***,상위 5%,24.06.15,코튼화이트,,생각보다 커요,보통이에요,화면과 비슷해요,167,41,44,오늘 와서 한번 착용해봤어요! 우선은 되게 여리여리 해보입니다! 근데 제가 말라서 그런가 생각보다 컷어요! 마르신 분들 구매하실때 참고하시면 좋을꺼 같고 재질이 잘 구겨지는 재질이여서 손세탁 후 탁탁 털고 쫙쫙 펴서 옷걸이에 걸어둬야 할꺼 같아요. 약간 구김이 있는게 매력적인 옷인거 같아요~ 여름 휴양지 갈때나 출근할때 입어도 예쁠꺼 같아요👍,Free
1bMWgraS,,24.02.15,딥핑크,,정사이즈예요,아주 만족해요,화면과 비슷해요,155,50,44,"어깨부분이 넓어서 좋아요! 
아직 안입어봤지만 컬러도 디자인도 다 귀여워서 여름에 자주 입을거같아요!
바스락거리는 재질이지만 구김이 엄청 많이 가는 재질은 또 아닌거같아서 편하게 입을수가 있겠네요!! 
아 다만 목부분이랑 등부분이 애매하게 접혀있어서 한번 잡아서 다림질해야할거같아요 !!",Free
DsEgXFmc,상위 15%,23.06.28,코튼블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,57,55,"휴양지 룩으로 최고예요
부유방도 잘 가려주고 날씬해보이고 무엇보다 예뻐요 
그리도 저렴해서 좋네요 깔별로 쟁여도 될 것 같아요
휴가 가서 잘 입었습니다",Free
FysjNQ3S,상위 20%,25.01.06,라이트그린,,정사이즈예요,아주 만족해요,화면과 비슷해요,164,65,66,여행갈려고 휴양지룩 찾아보다가 원하는 디자인 발견하고 구매! 가격대지 퀄리티 너무 좋고 다른 후기에 부해보인다는 내용 봐서 불안 했는데 막상 입으니깐 부해보이지 않고 큐트 그 자체 색상도 화면이랑 똑같아서 만족 그자체! 여행지 가서 너무 잘 입고 왔어요! 휴양지 추천템,Free
VfhBDypr,상위 5%,25.01.02,라이트그린,,정사이즈예요,보통이에요,화면과 비슷해요,169,62,66,"동남아 여행에 입으려고 구매했고
입을때마다 앞이 어디고 뒤가 어딘진 헷갈리긴하지만 색감과 디자인이 맘에들어 좋았어요
소재가 전혀 신축성이 없어 입읆때 두둑 끊어지는 소리가 ㅠㅠ 그치만 속에 원단지 살짝 튿어진거라 그냥 입었네요
색감 예뻐서 사진이 진짜 잘나와요
그리고 사이즌 좀 제기준 타이트함 부유방 부각되어 단속좀 해야해요",Free
3V65euMD,상위 15%,24.11.30,베이비블루,,생각보다 커요,보통이에요,화면과 비슷해요,160,60,66,부해보일까봐 걱정했는데 그냥 제 몸이 동그란거지 옷은 잘못 없습니다(?) 그냥 민소매는 부담되어서 좀 러블리한 옷을 찾고 있었는데 저랑 비슷한 생각이신분들은 이 옷 완전 추천! 동남아가서 아주 잘 입었어요! 파란색은 많이들 안 하시던데 저는 바닷가에서는 이 색이 젤 예쁜거 같아요!,Free
sCabGaqf,상위 25%,24.11.08,딥핑크,,정사이즈예요,보통이에요,화면과 비슷해요,161,51,55,색이 쨍하고 예뻐서 휴양지 룩에 딱이에요! 마감이 좀 아쉽긴 하지만 이정도 가격에 이정도 퀄이면 만족해욯ㅎㅎㅎ색감이 예뻐서 사진 찍으면 예쁘게 나오고 내년 여름에도 잘 입고 다닐거같아요,Free
nIRtrVxb,상위 5%,24.10.17,라이트그린,,정사이즈예요,보통이에요,화면과 비슷해요,168,60,55,예전부터 구매할까말까 망설였던 디자인인데 저렴해서 그냥 구매해봤어요. 그린색상이지만 너무 부담스럽지 않고 잊기 좋아요. 길이가 다소 짧은 것 같긴한데 하이웨스트에 받쳐 입으면 되니까 괜찮아요.,Free
UZoHw9R5,,24.08.12,라이트그린,,정사이즈예요,보통이에요,화면과 비슷해요,161,55,66,"여름에 걸치기 좋은 색상인거같아용
앞 뒤 구분이 저만 어료운지 ㅠㅠ 원래 어벙한 옷이라서 쫌 더 구분어려웠던거같지만 입으면 가성비도 좋고 예쁘게 활용할 수 있는 옷 같아여!!",Free
fs4ArBNc,상위 25%,24.12.08,라이트그린,,정사이즈예요,보통이에요,화면과 비슷해요,164,60,,흰색 끈나시 입고 잘 입고 다님 부유방 쪽이 살짝 끼는 감이 있지만 크게 불편하지 않음 옆태가 약간 어벙벙한 느낌이 있음,Free
oiP8Id0a,,23.09.23,딥핑크,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,153,48,44,여행가서 너무 잘입었어요! 옆모습은 살짝 부해보이지만 앞뒤는 딱 예뻐요! 색깔 핑크색 너무 부담스러울까봐 걱정했는데 역시 색이 쨍해야 이뻐요 ✨ 그리고 부유방 싹 가려줘서 너무 좋아요 💕,Free
n05BhQta,,23.08.18,딥핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,55,55,여름에 휴양떠날때 딱 좋은색상이에용 색상은 너무핫핑쿠는 아니규 약간 뮤트핑크정도 생각하시면 될것같아여 사진에는 너무이쁘게나오니까 그린이랑 핑크 너무추천해드려요 ! 갠적으로 앞부분보다 뒷모습이 이뻐요 !,Free
5gfXHyqH,상위 20%,23.08.18,라이트그린,FREE,정사이즈예요,별로예요,화면과 비슷해요,157,45,55,"고민 많이 하다가 리뷰보고 구매했어요🥳

색상은 화면 그대로 밝고 맑은 연두색이였어요 💚

사이즈는 프리사이즈라 그런지 158/44인 저에게는 통도 넓고 약간 큰 느낌이였지만 막상 입어보니 오버사이즈 통짜 느낌으로 여리여리해 보이는 핏이라서 좋았습니다!

아쉬운점 딱하나 있다면 마감이 깔끔하게 되어오는편은 아니라서 집에서 약간 손봐줘야해요 😢
하지만 마감 정리만 하면 너무 예쁘고 싼티는 전혀 안나는 예쁜 옷입니당💚",Free
ftXgAn4Q,,23.08.15,딥핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,53,55,핑크가 어울리지 않는 사람인데 갑자기 핑크가 너무 이뻐보여서 모델이 착용한 위아래 다 샀는데 쏘 큐트합니다 핫핑크가 아니라 딥핑크라 오히려 더 이쁜느낌?! 근데 신축성은 전혀없고 벗다가 혹시나 찢어질까봐ㅋㅋ 조심히 벗었어요 암틈 굿굿임,Free
zlem*****,,23.08.12,딥핑크,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168,55,44,컬러 덕분에 사진빨도 잘 받고 포인트 주기에 딱 좋았어요 다만 옷 제질이 구김이 잘 생기고 퀄리티가 좋은 편은 아니랍니다 그래도 가격 생각하면 나쁘지 않다고 생각해요🙂 저는 허리 너무 널널하게 입으면 더 체형이 안 예뻐보이는 몸이라 접어서 허리 부분 조금 붙게 만들어 입었어요 근데 그냥 입어도 복부 부분 부각안돼서 오히려 좋아실 거 같아요 😊,Free
nejFBx3G,,23.08.12,라이트그린,FREE,생각보다 커요,보통이에요,화면과 비슷해요,163,42,44,"생각보다 펑퍼짐해서 안에 나시 필수입니다~
색감은 사진과 같고, 길어감은 배꼽 위치에서 조금 아래정도 내려옵니다.
구김이 잘 가는 것 같아서 다림질하고 입었어요:)
옷이 이뻐서 사진도 잘 나왔어요!!!",Free
NHbxvYD2,,23.08.05,베이비화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,50,55,"160/48 상체 살 없는 편
처음 받고 입었을 때는 부한 느낌이라 핏이 애매한 듯 했는데 청바지랑 입으니 찰떡이었어요. 속옷 어깨끈도 잘 가려주어서 편하게 입을 수 있는데 좀 신경쓰이긴 해서 오프숄더용 속옷을 입는게 낫겠더라구요! 여행가서 시원하게 잘 입고 사진도 많이 찍었어요ㅎㅎ",Free
oris******,,23.08.05,라이트그린,FREE,정사이즈예요,별로예요,화면과 비슷해요,166,71,66,"💚아방핏 나시 입고 싶어서 찾아보다가 색감이 맘에 들어서 구매했어요! 팔에 살이 꽤 있는 편인데도 많이 부해보이지 않아서 좋았어요! 몸통쪽은 좀 벙벙하게 부풀어있는 느낌이긴한데 가방매고 그러면 눌려서 크게 불편하다고 느끼진 않았어요. 색감은 화면이랑 비슷해요! 맑은 색감은 아닙니당!

💚아쉬운 건 마감인데요, 저는 가격대비 괜찮다고 생각하지만 안 그런 분들도 있을 것 같아서요! 실밥이 여기저기 튀어나온 곳이 많고 거의 풀릴 것 같은 부분도 간간히 있더라구요 저는 실밥 라이터불로 지져서 다 정리했구요! 그거 외에는 핏이나 색감 재질 전부 만족했어요! 

💚제거 입어보고 동생도 하나 산다고 하더라구요~~ 옷 너무 귀여워요!",Free
1al4UC7A,,23.08.03,라이트그린,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,55,55,"제주도 가서 입으려고 샀었는데 너무 만족스러웠습니당
처음에 배송왔을 때 구김이 있었는데 옷걸이에 조금만 걸어두면 구김이 펴지는 정도라 크게 신경쓰이진 않았어요! 셔링 디자인도 너무 이쁘고 부유방도 잘 가려주고 특히나 색감이 녹🌿차🌿그🌿자🌿체 여서 너무 이쁩니당 나시는 처음인데 이 가격에 이정도 퀄을 내다니… 너무 만족스러웠어요☺️ 핑크색도 고민했었는데 사야겠어요!!",Free
스닝이,상위 1%,23.08.03,베이비화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162,56,55,"귀엽고!!! 여성스러워요!
재질이나 마감도 다 좋았어요^^ 흰색 사서 여행가져가서 엄청 잘 입었어용!!!
어깨 고무줄이 엄청 조이지도 않고 편하구요
허리부분은 편하게 퍼져요! 
귀여워보이는 옷인거같아요",Free
zqBvXBKt,,23.08.03,베이비화이트,FREE,생각보다 커요,보통이에요,화면과 비슷해요,169,57,55,허허 생각보다 옆통이 커서 놀랐는데요..ㅎㅎ 프릴 접힌거에 맞춰서 잘 접어입으면 그래두 수습되는 것 같습니당 사알짝 노리끼리한 흰색이고 디자인은 귀여워욥ㅎ 근데 하의는 살짝 타이트한걸 입어야 안 부해보일것 같아요! 허리라인 강조하는걸 좋아하시는 분들에겐 비추욥!!,Free
cJGBaWIh,,23.07.27,코튼블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162,49,55,"딱 가격만큼의 퀄리티인것 같아요.. 실밥이랑 많네요.. 
그래도 요즘 스타일이고 생각 이상으로 귀여워보여요!
리뷰에서 봐서 알고 사긴했는데 엄청 구김 잘가요 ㅋㅋ
사진은 받고 바로 입어봤는데 엄청 구겨져있더라구요?
*163기준 딱 배꼽 가리는 기장입니당",Free
jhWzVjWX,,23.07.22,딥핑크,FREE,생각보다 커요,보통이에요,화면과 비슷해요,158,50,44,"색감이 쨍해서 사진에 예쁘게 잘 나옵니다!
바스락 거리는 재질이다 보니 주름이 많이 져서 와서 스팀 다리미로 다려서 입었구요, 다림질 할 때부터 느꼈지만, 두번째 사진에 동그라미한 것처럼 넥라인과 어깨밴딩의 경계가 요상한 모양새입니다 ㅜ 하지만 많이 벙벙한 느낌의 옷 특성상 입었을 때 아주 많이 눈에 띄거나 보이지는 않아요!
바다 놀러갔을 때 예쁘게 잘 입고 놀았답니당",Free
nIzbxzVq,상위 5%,23.07.19,코튼블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,48,44,블랙 깔끔하고 예뻐요 살짝 크롭 느낌에 퍼지는 디자인이라 배 부분이 들뜬다 생각할 수 있는데 하의를 반하이? 이런걸로 입어도 되고 그냥 입어도 예쁩니다 ㅎㅎ 이너는 어떤걸 입느냐에 따라 살짝 보일 수도 있어요! 소재 시원하고 가성비 좋습니다,Free
346JhGXT,상위 5%,23.07.10,베이비화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165,60,55,"여행가서 입을려고 직진배송으로 구매했습니다~
오후 5시쯤? 주문시켜서 경기도 남부기준 오후3시쯤 도착했네요~

흰색은 잠옷 같을수도 있을것 같아 걱정 많이했는데
생각보다 너무 이뻤습니다! 근데 옆 통이 넓어 약간 부해보이는건 있더라구요~~
그래도 여행가서 너무 이쁘게 입었습니다! 목 길고, 쇄골 드러나신분이 입으시면 넥라인이 너무 이쁠것 같네요~ 나시는 처음 도전해봤는데 너무 마음에 듭니다~ 다들 얼른 구매하셔서 이쁘게 입고다니세요:)",Free
mu3btgyT,,23.06.29,라이트그린,,정사이즈예요,보통이에요,화면과 비슷해요,162,60,66,"퀄은 진짜 해외여행가서 한번 입고 안녕할거 같은 느낌이예요..ㅎ 색감은 넘넘 이뻐용 ㅎㅎ 라임 그자체🍋해외가서 입긴 했는데 왔을때부터 안감 찢어져있고🥺 맘 같아서는 환불하고 싶지만 여행이 얼마남지 않아서 구냥 입었습니ㄷr…통풍이 잘되진 않아요 😅
팔 마르신 분들이 입으시면 이쁠거 같아요🥹
팔뚝살 부자인 저는 해외니까 한번 입고 말았답니당..! 그래도 사진은 짱 잘 나와요오",Free
Y9lE6Hyj,,23.03.13,코튼블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,54,55,여행가서 입으려고 전날 급하게 주문햤는데 직진배송으로 받아볼 수 있었습니다! 소재도 괜찮고 다만 c이상이신분들은 가슴 부분이 타이트하실것 같아요!! 그래도 너무 예뻐서 다른 컬러로 재구매 의사 있습니당,Free
ZGD2tstV,,23.03.12,라이트그린,FREE,정사이즈예요,보통이에요,화면과 비슷해요,152,48,44,"옷 예뻐요!!여행 가서 입으려고 샀는데 배송도 엄청 빠르고 색도 너무 예뻐서 사진도 여리하게 잘 나와요~
끈이 넓이가 크다보니 팔뚝, 어깨가 도드라져 보이지가 않아서 좋았어요!!뭔가 가려주는 느낌?!
색도 너무 쨍하지 않고 부담스럽지 않은색!!
휴양지뿐만 아니라 여름되면 평소에도 잘 입을 수 있을거 같아요~~블랙 하나 더 구매할까 고민중이에요~",Free
x30Veuog,,22.08.11,라이트그린,,정사이즈예요,보통이에요,화면과 비슷해요,162,46,55,앞쪽 안감이 위로 올라와있는건 후기들 보고 알고 있었어서 괜찮았어요~ 그런데 생각보다 뭔가 옷을 입었다기 보단 몸 위에 얹은 느낌이랄까ㅎㅎㅎㅎ 그래도 입다보니 괜찮았고 색상이 상콤해서 좋아여,Free
zGpTBxgf,,22.08.05,라이트그린,,생각보다 커요,아주 만족해요,화면과 비슷해요,167,55,55,"소재가 정말 바스락한게 기분이 좋아요 !
허리가 기신 분들은 하이웨스트 바지랑 같이 매치하거나 
살짝 크롭으로 입기 적당한 사이즈 같습니다 ㅎㅎ
생일여행에 입으려고 샀는데 보내주신 손글씨 덕분에 이번 생일은 기분이 정말 좋을 것 같아요! 감사합니다",Free
JwWF6tPd,,22.07.27,코튼블랙,,정사이즈예요,아주 만족해요,화면과 비슷해요,158,44,44,"월요일에 주문해서 수요일에 도착했네요
덕분에 주말에 잘 입을 수 있게 되었습니다 감사해요 ◡̈
친환경적인 포장봉투와 쪽지에 적힌 센스 있는 말에 기분이 좋아졌습니다 ㅎㅎ 판매자님도 무더위 건강 잘 챙기시길 바라요
옷 핏도 생각했던 대로 제 칼단발에 잘 어울리는 거 같아요
올 여름 예쁘게 입어볼게요~ 그리니 스튜디오 번창하세요!",Free
5YnE6j7o,상위 30%,24.11.29,코튼블랙,,정사이즈예요,보통이에요,화면과 비슷해요,165,62,66,"면 ? 재질이라 스판없는건 이해하지만
입을때 부왁 소리가 나면서 안쪽으로 들어가잇는 천이 조금 찢어지더라구요.. 사이즈는 66인 제가 입어도 작진 않고 잘 맞았어요. 예쁘지만 퀄리티가 조금 아쉽네요😭",Free
vxYgl494,상위 30%,24.09.20,라이트그린,,생각보다 커요,보통이에요,화면보다 밝아요,159,52,44,"상체가 작은 편이긴 한데 생각보다 어깨가 커서 가족이 보고 애기옷 같대요ㅠㅠㅠ 크롭도 그냥 티처럼 입는 사람인데도 짧구요. 흰바지가 제일 잘 어울리는 편 같고 웃기게 사진엔 또 잘나와서 여행용으로 그냥 입으려구욬ㅋ
재질이나 핏이 가격보단 좀 아쉬운 것 같아요~",Free
프로직재거,상위 5%,24.09.16,라이트그린,,정사이즈예요,아주 만족해요,화면과 비슷해요,166,53,66,옷 예뻐요 연두색 평소 좋아하는 컬러고 여름 내내 더운 날 잘 입었습니다. 다만 가슴안쪽 천이 박음질로 고정 되어있지 않아서 자꾸 위로 올라 오려고 하는게 신경 쓰였어요. 그럼에도 가성비 좋으니 패스 입니다. ㅋㅋㅋ,Free
khrXMB1H,상위 25%,24.09.15,라이트그린,,정사이즈예요,보통이에요,화면과 비슷해요,159,53,55,늦은후기지만 올립니다 여행갔을때 쨍한 색감의 시원한 옷을 입고싶어서 구매했어요😊 화면과 동일한 색감과 디자인이라 만족하고 입었습니다 ㅎㅎ 다만 좀 짧은 기장이라 바람 불면 옷도 훅 하구 펄럭인다는 점 참고해주세요..!ㅋㅋㅋㅋ,Free
여덕이,,24.09.08,딥핑크,,정사이즈예요,아주 만족해요,화면과 비슷해요,170,66,66,"신혼여행 시밀러룩으로 쨍한핑크를 찾다 주문했는데 너무 만족스러워여ㅠㅠ 귀엽고 시원하거 말 다했지뭐…
키 170인 제가 입었을때 살짝 짧아서 하이웨스트 바지와 입으니까 찰떡이었어요 그대신 바느질 마감이 좀 아쉽지만 이 가격에 이 색감 전부 봤을때 문제되는 부분은 아니라고 생각했습니당!!",Free
MvAjQS2A,상위 25%,24.09.07,코튼블랙,,생각보다 커요,보통이에요,화면과 비슷해요,163,51,55,급하게 필요해서 직진배송되는 것들로 서치하다 늦은 여름휴가에 어울리는 옷을 칮아서 검정색으로 구매했어요 ㅎㅎ 확실히 몸통의 품?이 무지 크긴한데 ㅋㅋㅋㅋ그냥 입을만해요...ㅋㅋㅋ가격이 가격이니 이정도만 해도 괜찮져 뭐!,Free
eTfYRzeS,상위 1%,24.08.29,라이트그린,,정사이즈예요,아주 만족해요,화면과 비슷해요,170,54,55,"늦은 여름휴가가려고 사봤어요
색깔도 넘 부담스럽지 않으면서도 밝고 딱 예쁜 연두색이에요!
기장은 크롭이긴한데 그렇다고 넘 짧진 않고 반하이웨스트 하의랑 입기 딱좋아요 
부유방도 가려줘서 나시인데도 부담럽지 않아오 최고",Free
eore*****,상위 20%,24.08.13,라이트그린,,정사이즈예요,보통이에요,화면과 비슷해요,155,50,55,"신혼여행 갈 때 사서 입구 완전 만족했는데 건조기 돌리니까 아가옷이 돼버랴서ㅜㅜ 하나 더 구매했어요! 
다른 나시 입으면 좀 뚱뚱해 보이는데 이건 팔뚝살이랑 부유방 커버가 돼서 너무 좋아요! 
사는 김에 검정색도 샀는데 요즘 외출 때마다 입어요!",Free
blgKvahw,,24.08.10,베이비블루,,정사이즈예요,아주 만족해요,화면과 비슷해요,167,53,55,"예뻐요 여쿨 느낌의 여름 낭낭한 옷 !
나시라 요즘같은 더운 여름에 입기에도 딱이고 여행가거나 예쁘게 꾸며 입고 싶을 때도 좋을 것 같아요☺️🩵

조금 아쉬운 점이 있다면 아랫부분이 살짝 방방해서 사진찍을 때 아무렇게나 찍으면 자칫 부해보일 수 있다는 점ㅎㅎ",Free
띵동,상위 10%,24.07.22,코튼블랙,,작아요,보통이에요,화면과 비슷해요,160,60,66,"여행가서 급하게 사봤어요
품은 넉넉한데 가슴 안감있는 부분이 딱 맞아서 답답했어요ㅠ
안감이 까뒤집히는데 검은색이라 다행히 티가 별로 안났네요
다시 입을진 모르겠지만 저렴하게 사서 만족합니다",Free
wiy2**,,24.07.22,라이트그린,,정사이즈예요,보통이에요,화면과 비슷해요,160,52,44,"일단 색상은 완전 만족해요

약간 가슴 등쪽이 사진처럼 둥글게 말려있는 마감이라고 해야될까요? 다림질 해서 입으신 다는 리뷰도 본것같은데 한번 시도해봐야겠어요 

앞섬을 가려줘서 좋은듯? 약간 디자인적으로 별로인듯?
애매하지만가격도 저렴하고 여행용으로 입을거라 
일단 구매확정합니다~!!",Free
